update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,58,0.000000,"[0.000000]",1,5000,2.000000,2.000000,"[2.000000]",0.000000,"[0.000000]",2.000000,"[2.000000]",-1,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",13.000000,"[13]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
100,0,30393,0.000000,"[0.000000]",1,4383,152.258000,152.258000,"[152.258000]",0.000000,"[0.000000]",152.258000,"[152.258000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",76.000000,"[76]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60303,20.325203,"[20.325203]",1,4151,347.027000,373.527000,"[373.527000]",53.000000,"[53.000000]",347.027000,"[347.027000]",200,0.000000,"[0]",13.000000,"[13]",22.000000,"[22]",149.000000,"[149]",123.000000,"[123]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",25.000000,"[25]",770.000000,"[770]"
300,0,90313,12.213740,"[12.213740]",1,4887,317.468000,364.468000,"[364.468000]",94.000000,"[94.000000]",317.468000,"[317.468000]",300,0.000000,"[0]",29.000000,"[29]",41.000000,"[41]",158.000000,"[158]",131.000000,"[131]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",16.000000,"[16]",1101.000000,"[1101]"
400,0,120389,18.965517,"[18.965517]",1,5908,318.445000,342.445000,"[342.445000]",48.000000,"[48.000000]",318.445000,"[318.445000]",400,0.000000,"[0]",21.000000,"[21]",23.000000,"[23]",138.000000,"[138]",116.000000,"[116]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",22.000000,"[22]",1101.000000,"[1101]"
500,0,150317,18.367347,"[18.367347]",1,4804,258.025000,282.525000,"[282.525000]",49.000000,"[49.000000]",258.025000,"[258.025000]",500,1.000000,"[1]",17.000000,"[17]",22.000000,"[22]",115.000000,"[115]",98.000000,"[98]",1.000000,"[1]",1.000000,"[1]",1.000000,"[1]",17.000000,"[17]",369.000000,"[369]"
600,0,180393,21.951220,"[21.951220]",1,4498,352.007000,380.507000,"[380.507000]",57.000000,"[57.000000]",352.007000,"[352.007000]",600,2.000000,"[2]",21.000000,"[21]",26.000000,"[26]",148.000000,"[148]",123.000000,"[123]",1.000000,"[1]",2.000000,"[2]",1.000000,"[1]",26.000000,"[26]",1100.000000,"[1100]"
700,0,210303,18.018018,"[18.018018]",1,4583,295.490000,329.490000,"[329.490000]",68.000000,"[68.000000]",295.490000,"[295.490000]",700,2.000000,"[2]",25.000000,"[25]",31.000000,"[31]",133.000000,"[133]",111.000000,"[111]",1.000000,"[1]",2.000000,"[2]",1.000000,"[1]",19.000000,"[19]",1104.000000,"[1104]"
800,0,240371,22.222222,"[22.222222]",1,5893,330.482000,361.482000,"[361.482000]",62.000000,"[62.000000]",330.482000,"[330.482000]",800,2.000000,"[2]",22.000000,"[22]",28.000000,"[28]",140.000000,"[140]",117.000000,"[117]",1.000000,"[1]",2.000000,"[2]",1.000000,"[1]",25.000000,"[25]",1100.000000,"[1100]"
900,0,270323,19.354839,"[19.354839]",1,5233,321.974000,368.474000,"[368.474000]",93.000000,"[93.000000]",321.974000,"[321.974000]",900,1.000000,"[1]",30.000000,"[30]",41.000000,"[41]",149.000000,"[149]",124.000000,"[124]",1.000000,"[1]",1.000000,"[1]",1.000000,"[1]",23.000000,"[23]",1125.000000,"[1125]"
1000,0,300347,20.481928,"[20.481928]",1,4893,247.317000,269.317000,"[269.317000]",44.000000,"[44.000000]",247.317000,"[247.317000]",1000,14.000000,"[14]",13.000000,"[13]",19.000000,"[19]",99.000000,"[99]",83.000000,"[83]",9.000000,"[9]",13.000000,"[13]",0.000000,"[0]",17.000000,"[17]",734.000000,"[734]"
1100,0,330317,16.129032,"[16.129032]",1,4621,313.444000,360.444000,"[360.444000]",94.000000,"[94.000000]",313.444000,"[313.444000]",1100,1.000000,"[1]",32.000000,"[32]",42.000000,"[42]",150.000000,"[150]",124.000000,"[124]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",20.000000,"[20]",799.000000,"[799]"
1200,0,360309,20.000000,"[20.000000]",1,6629,355.004000,377.504000,"[377.504000]",45.000000,"[45.000000]",355.004000,"[355.004000]",1200,1.000000,"[1]",18.000000,"[18]",21.000000,"[21]",151.000000,"[151]",125.000000,"[125]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",25.000000,"[25]",1004.000000,"[1004]"
1300,0,390391,16.949153,"[16.949153]",1,5642,308.510000,340.510000,"[340.510000]",64.000000,"[64.000000]",308.510000,"[308.510000]",1300,0.000000,"[0]",23.000000,"[23]",29.000000,"[29]",141.000000,"[141]",118.000000,"[118]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",19.000000,"[19]",810.000000,"[810]"
1400,0,420371,17.500000,"[17.500000]",1,5846,308.512000,351.512000,"[351.512000]",86.000000,"[86.000000]",308.512000,"[308.512000]",1400,0.000000,"[0]",25.000000,"[25]",37.000000,"[37]",144.000000,"[144]",120.000000,"[120]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",21.000000,"[21]",906.000000,"[906]"
1500,0,450395,25.252525,"[25.252525]",1,7234,284.859000,310.359000,"[310.359000]",51.000000,"[51.000000]",284.859000,"[284.859000]",1500,2.000000,"[2]",21.000000,"[21]",24.000000,"[24]",117.000000,"[117]",99.000000,"[99]",1.000000,"[1]",2.000000,"[2]",2.000000,"[2]",23.000000,"[23]",724.000000,"[724]"
1600,0,480359,21.186441,"[21.186441]",1,9719,326.537000,357.537000,"[357.537000]",62.000000,"[62.000000]",326.537000,"[326.537000]",1600,0.000000,"[0]",16.000000,"[16]",26.000000,"[26]",141.000000,"[141]",118.000000,"[118]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",25.000000,"[25]",947.000000,"[947]"
1700,0,510315,17.094017,"[17.094017]",1,15819,316.458000,338.458000,"[338.458000]",44.000000,"[44.000000]",316.458000,"[316.458000]",1700,2.000000,"[2]",13.000000,"[13]",19.000000,"[19]",140.000000,"[140]",117.000000,"[117]",2.000000,"[2]",2.000000,"[2]",1.000000,"[1]",19.000000,"[19]",1106.000000,"[1106]"
1800,0,540377,15.079365,"[15.079365]",1,13533,322.992000,361.492000,"[361.492000]",77.000000,"[77.000000]",322.992000,"[322.992000]",1800,1.000000,"[1]",34.000000,"[34]",37.000000,"[37]",152.000000,"[152]",126.000000,"[126]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",19.000000,"[19]",742.000000,"[742]"
1900,0,570355,17.307692,"[17.307692]",1,13823,260.457000,298.457000,"[298.457000]",76.000000,"[76.000000]",260.457000,"[260.457000]",1900,0.000000,"[0]",20.000000,"[20]",32.000000,"[32]",122.000000,"[122]",104.000000,"[104]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",18.000000,"[18]",1031.000000,"[1031]"
2000,0,600301,13.333333,"[13.333333]",1,15826,300.972000,336.472000,"[336.472000]",71.000000,"[71.000000]",300.972000,"[300.972000]",2000,0.000000,"[0]",28.000000,"[28]",33.000000,"[33]",144.000000,"[144]",120.000000,"[120]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",16.000000,"[16]",1125.000000,"[1125]"
2100,0,630387,27.058824,"[27.058824]",1,17994,244.413000,263.413000,"[263.413000]",38.000000,"[38.000000]",244.413000,"[244.413000]",2100,0.000000,"[0]",13.000000,"[13]",17.000000,"[17]",97.000000,"[97]",85.000000,"[85]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",23.000000,"[23]",975.000000,"[975]"
2200,0,660341,20.000000,"[20.000000]",1,19539,348.002000,392.502000,"[392.502000]",89.000000,"[89.000000]",348.002000,"[348.002000]",2200,1.000000,"[1]",28.000000,"[28]",39.000000,"[39]",157.000000,"[157]",130.000000,"[130]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",26.000000,"[26]",1050.000000,"[1050]"
2300,0,690385,13.223140,"[13.223140]",1,18718,301.508000,338.508000,"[338.508000]",74.000000,"[74.000000]",301.508000,"[301.508000]",2300,0.000000,"[0]",19.000000,"[19]",31.000000,"[31]",145.000000,"[145]",121.000000,"[121]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",16.000000,"[16]",917.000000,"[917]"
2400,0,720399,16.541353,"[16.541353]",1,18511,357.023000,390.523000,"[390.523000]",67.000000,"[67.000000]",357.023000,"[357.023000]",2400,0.000000,"[0]",23.000000,"[23]",30.000000,"[30]",162.000000,"[162]",133.000000,"[133]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",22.000000,"[22]",935.000000,"[935]"
2500,0,750383,18.260870,"[18.260870]",1,18686,310.938000,337.438000,"[337.438000]",53.000000,"[53.000000]",310.938000,"[310.938000]",2500,1.000000,"[1]",19.000000,"[19]",24.000000,"[24]",137.000000,"[137]",115.000000,"[115]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",21.000000,"[21]",1236.000000,"[1236]"
2600,0,780305,22.448980,"[22.448980]",1,19156,269.472000,296.472000,"[296.472000]",54.000000,"[54.000000]",269.472000,"[269.472000]",2600,1.000000,"[1]",15.000000,"[15]",23.000000,"[23]",115.000000,"[115]",98.000000,"[98]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",22.000000,"[22]",699.000000,"[699]"
2700,0,810399,17.000000,"[17.000000]",1,19850,286.406000,304.406000,"[304.406000]",36.000000,"[36.000000]",286.406000,"[286.406000]",2700,7.000000,"[7]",9.000000,"[9]",15.000000,"[15]",120.000000,"[120]",100.000000,"[100]",3.000000,"[3]",6.000000,"[6]",1.000000,"[1]",16.000000,"[16]",1104.000000,"[1104]"
2800,0,840353,17.431193,"[17.431193]",1,19065,291.018000,315.518000,"[315.518000]",49.000000,"[49.000000]",291.018000,"[291.018000]",2800,1.000000,"[1]",23.000000,"[23]",24.000000,"[24]",129.000000,"[129]",109.000000,"[109]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",19.000000,"[19]",1115.000000,"[1115]"
2900,0,870323,18.421053,"[18.421053]",1,18071,297.443000,335.443000,"[335.443000]",76.000000,"[76.000000]",297.443000,"[297.443000]",2900,1.000000,"[1]",26.000000,"[26]",34.000000,"[34]",136.000000,"[136]",114.000000,"[114]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",21.000000,"[21]",1123.000000,"[1123]"
3000,0,900391,8.593750,"[8.593750]",1,17618,313.965000,343.465000,"[343.465000]",59.000000,"[59.000000]",313.965000,"[313.965000]",3000,0.000000,"[0]",25.000000,"[25]",28.000000,"[28]",155.000000,"[155]",128.000000,"[128]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",11.000000,"[11]",1125.000000,"[1125]"
3100,0,930355,12.396694,"[12.396694]",1,18136,300.990000,335.490000,"[335.490000]",69.000000,"[69.000000]",300.990000,"[300.990000]",3100,0.000000,"[0]",21.000000,"[21]",30.000000,"[30]",145.000000,"[145]",121.000000,"[121]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",15.000000,"[15]",1119.000000,"[1119]"
3200,0,960369,13.008130,"[13.008130]",1,18963,318.441000,344.441000,"[344.441000]",52.000000,"[52.000000]",318.441000,"[318.441000]",3200,0.000000,"[0]",20.000000,"[20]",24.000000,"[24]",148.000000,"[148]",123.000000,"[123]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",16.000000,"[16]",1120.000000,"[1120]"
3300,0,990389,20.779221,"[20.779221]",1,17745,205.058000,222.558000,"[222.558000]",35.000000,"[35.000000]",205.058000,"[205.058000]",3300,0.000000,"[0]",7.000000,"[7]",14.000000,"[14]",87.000000,"[87]",77.000000,"[77]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",16.000000,"[16]",1115.000000,"[1115]"
3400,0,1020377,13.821138,"[13.821138]",1,16750,299.498000,347.498000,"[347.498000]",96.000000,"[96.000000]",299.498000,"[299.498000]",3400,0.000000,"[0]",21.000000,"[21]",39.000000,"[39]",148.000000,"[148]",123.000000,"[123]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",17.000000,"[17]",1114.000000,"[1114]"
3500,0,1050381,24.786325,"[24.786325]",1,17064,337.469000,369.469000,"[369.469000]",64.000000,"[64.000000]",337.469000,"[337.469000]",3500,0.000000,"[0]",17.000000,"[17]",27.000000,"[27]",141.000000,"[141]",117.000000,"[117]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",29.000000,"[29]",1123.000000,"[1123]"
3600,0,1080397,19.200000,"[19.200000]",1,14658,333.963000,374.463000,"[374.463000]",81.000000,"[81.000000]",333.963000,"[333.963000]",3600,0.000000,"[0]",18.000000,"[18]",33.000000,"[33]",151.000000,"[151]",125.000000,"[125]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",24.000000,"[24]",907.000000,"[907]"
