update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,72,100.000000,"[100.000000]",1,5000,32.000000,36.000000,"[36.000000]",8.000000,"[8.000000]",32.000000,"[32.000000]",-1,0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",1.000000,"[1]"
100,0,30395,0.000000,"[0.000000]",1,3836,215.109000,220.109000,"[220.109000]",10.000000,"[10.000000]",215.109000,"[215.109000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",110.000000,"[110]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60365,0.000000,"[0.000000]",1,2767,255.090000,260.090000,"[260.090000]",10.000000,"[10.000000]",255.090000,"[255.090000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",130.000000,"[130]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90351,0.000000,"[0.000000]",1,2531,229.032000,234.032000,"[234.032000]",10.000000,"[10.000000]",229.032000,"[229.032000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",117.000000,"[117]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120360,0.000000,"[0.000000]",1,2265,9.027000,14.027000,"[14.027000]",10.000000,"[10.000000]",9.027000,"[9.027000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",7.000000,"[7]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150347,0.000000,"[0.000000]",1,1843,297.045000,302.045000,"[302.045000]",10.000000,"[10.000000]",297.045000,"[297.045000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",151.000000,"[151]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180381,0.000000,"[0.000000]",1,2527,321.033000,326.033000,"[326.033000]",10.000000,"[10.000000]",321.033000,"[321.033000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",163.000000,"[163]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210389,0.000000,"[0.000000]",1,1841,321.049000,326.049000,"[326.049000]",10.000000,"[10.000000]",321.049000,"[321.049000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",163.000000,"[163]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240347,0.000000,"[0.000000]",1,2659,317.045000,322.045000,"[322.045000]",10.000000,"[10.000000]",317.045000,"[317.045000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",161.000000,"[161]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270317,0.000000,"[0.000000]",1,2015,335.033000,340.033000,"[340.033000]",10.000000,"[10.000000]",335.033000,"[335.033000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",170.000000,"[170]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300339,0.000000,"[0.000000]",1,1627,221.192000,226.192000,"[226.192000]",10.000000,"[10.000000]",221.192000,"[221.192000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",113.000000,"[113]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330369,0.000000,"[0.000000]",1,2395,331.048000,336.048000,"[336.048000]",10.000000,"[10.000000]",331.048000,"[331.048000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",168.000000,"[168]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360351,0.000000,"[0.000000]",1,2645,327.091000,332.091000,"[332.091000]",10.000000,"[10.000000]",327.091000,"[327.091000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",166.000000,"[166]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390317,0.000000,"[0.000000]",1,3299,303.093000,308.093000,"[308.093000]",10.000000,"[10.000000]",303.093000,"[303.093000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",154.000000,"[154]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1400,0,420349,0.000000,"[0.000000]",1,1973,313.107000,318.107000,"[318.107000]",10.000000,"[10.000000]",313.107000,"[313.107000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",159.000000,"[159]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1500,0,450301,0.000000,"[0.000000]",1,1812,301.079000,306.079000,"[306.079000]",10.000000,"[10.000000]",301.079000,"[301.079000]",1500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",153.000000,"[153]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1600,0,480373,0.000000,"[0.000000]",1,3127,317.052000,322.052000,"[322.052000]",10.000000,"[10.000000]",317.052000,"[317.052000]",1600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",161.000000,"[161]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1700,0,510359,0.000000,"[0.000000]",1,3801,263.072000,268.072000,"[268.072000]",10.000000,"[10.000000]",263.072000,"[263.072000]",1700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",134.000000,"[134]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1800,0,540317,0.000000,"[0.000000]",1,4173,307.092000,312.092000,"[312.092000]",10.000000,"[10.000000]",307.092000,"[307.092000]",1800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",156.000000,"[156]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1900,0,570375,0.000000,"[0.000000]",1,2563,305.105000,310.105000,"[310.105000]",10.000000,"[10.000000]",305.105000,"[305.105000]",1900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",155.000000,"[155]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2000,0,600371,0.000000,"[0.000000]",1,2913,327.094000,332.094000,"[332.094000]",10.000000,"[10.000000]",327.094000,"[327.094000]",2000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",166.000000,"[166]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2100,0,630307,0.000000,"[0.000000]",1,2783,319.080000,324.080000,"[324.080000]",10.000000,"[10.000000]",319.080000,"[319.080000]",2100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",162.000000,"[162]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2200,0,660345,0.000000,"[0.000000]",1,2949,283.053000,288.053000,"[288.053000]",10.000000,"[10.000000]",283.053000,"[283.053000]",2200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",144.000000,"[144]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2300,0,690385,0.000000,"[0.000000]",1,4608,361.050000,366.050000,"[366.050000]",10.000000,"[10.000000]",361.050000,"[361.050000]",2300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",183.000000,"[183]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2400,0,720343,0.000000,"[0.000000]",1,3505,347.074000,352.074000,"[352.074000]",10.000000,"[10.000000]",347.074000,"[347.074000]",2400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",176.000000,"[176]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2500,0,750309,0.000000,"[0.000000]",1,2849,329.060000,334.060000,"[334.060000]",10.000000,"[10.000000]",329.060000,"[329.060000]",2500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",167.000000,"[167]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2600,0,780375,0.000000,"[0.000000]",1,2166,329.058000,334.058000,"[334.058000]",10.000000,"[10.000000]",329.058000,"[329.058000]",2600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",167.000000,"[167]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2700,0,810371,100.000000,"[100.000000]",1,2348,317.046000,327.046000,"[327.046000]",20.000000,"[20.000000]",317.046000,"[317.046000]",2700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",162.000000,"[162]",1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",4.000000,"[4]"
2800,0,840325,0.000000,"[0.000000]",1,4176,285.052000,290.052000,"[290.052000]",10.000000,"[10.000000]",285.052000,"[285.052000]",2800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",145.000000,"[145]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2900,0,870395,0.000000,"[0.000000]",1,4921,175.043000,180.043000,"[180.043000]",10.000000,"[10.000000]",175.043000,"[175.043000]",2900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",90.000000,"[90]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3000,0,900337,0.000000,"[0.000000]",1,5547,273.079000,278.079000,"[278.079000]",10.000000,"[10.000000]",273.079000,"[273.079000]",3000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",139.000000,"[139]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3100,0,930339,0.000000,"[0.000000]",1,3815,297.093000,302.093000,"[302.093000]",10.000000,"[10.000000]",297.093000,"[297.093000]",3100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",151.000000,"[151]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
