update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,77,0.000000,"[0.000000]",1,5000,16.043000,16.043000,"[16.043000]",0.000000,"[0.000000]",16.043000,"[16.043000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",8.000000,"[8]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
100,0,30315,0.000000,"[0.000000]",1,8165,84.105000,94.105000,"[94.105000]",20.000000,"[20.000000]",84.105000,"[84.105000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",47.000000,"[47]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60339,0.000000,"[0.000000]",1,7233,76.125000,86.125000,"[86.125000]",20.000000,"[20.000000]",76.125000,"[76.125000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",43.000000,"[43]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90365,0.000000,"[0.000000]",1,6834,62.276000,72.276000,"[72.276000]",20.000000,"[20.000000]",62.276000,"[62.276000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",36.000000,"[36]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120357,0.000000,"[0.000000]",1,6579,132.205000,142.205000,"[142.205000]",20.000000,"[20.000000]",132.205000,"[132.205000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",71.000000,"[71]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150399,0.000000,"[0.000000]",1,4227,148.562000,158.562000,"[158.562000]",20.000000,"[20.000000]",148.562000,"[148.562000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",79.000000,"[79]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180369,0.000000,"[0.000000]",1,6847,214.584000,224.584000,"[224.584000]",20.000000,"[20.000000]",214.584000,"[214.584000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",112.000000,"[112]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210379,0.000000,"[0.000000]",1,5981,192.592000,202.592000,"[202.592000]",20.000000,"[20.000000]",192.592000,"[192.592000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",101.000000,"[101]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240303,0.000000,"[0.000000]",1,2977,234.524000,244.524000,"[244.524000]",20.000000,"[20.000000]",234.524000,"[234.524000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",122.000000,"[122]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270399,0.000000,"[0.000000]",1,3147,224.555000,234.555000,"[234.555000]",20.000000,"[20.000000]",224.555000,"[224.555000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",117.000000,"[117]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
