update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,58,0.000000,"[0.000000]",1,5000,0.000000,0.000000,"[0.000000]",0.000000,"[0.000000]",0.000000,"[0.000000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
100,0,30379,0.000000,"[0.000000]",1,3606,0.008000,0.008000,"[0.008000]",0.000000,"[0.000000]",0.008000,"[0.008000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
200,0,60323,0.000000,"[0.000000]",1,5032,111.379000,116.379000,"[116.379000]",10.000000,"[10.000000]",111.379000,"[111.379000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",58.000000,"[58]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90375,0.000000,"[0.000000]",1,4991,193.698000,198.698000,"[198.698000]",10.000000,"[10.000000]",193.698000,"[193.698000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",99.000000,"[99]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120371,0.000000,"[0.000000]",1,4846,319.578000,324.578000,"[324.578000]",10.000000,"[10.000000]",319.578000,"[319.578000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",162.000000,"[162]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150393,0.000000,"[0.000000]",1,5267,343.666000,348.666000,"[348.666000]",10.000000,"[10.000000]",343.666000,"[343.666000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",174.000000,"[174]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180333,0.000000,"[0.000000]",1,7354,309.626000,314.626000,"[314.626000]",10.000000,"[10.000000]",309.626000,"[309.626000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",157.000000,"[157]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210381,0.000000,"[0.000000]",1,8080,341.652000,346.652000,"[346.652000]",10.000000,"[10.000000]",341.652000,"[341.652000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",173.000000,"[173]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240353,0.000000,"[0.000000]",1,10133,391.659000,396.659000,"[396.659000]",10.000000,"[10.000000]",391.659000,"[391.659000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",198.000000,"[198]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270381,0.000000,"[0.000000]",1,10618,333.660000,338.660000,"[338.660000]",10.000000,"[10.000000]",333.660000,"[333.660000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",169.000000,"[169]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300382,0.000000,"[0.000000]",1,6472,31.718000,36.718000,"[36.718000]",10.000000,"[10.000000]",31.718000,"[31.718000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",18.000000,"[18]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330337,0.000000,"[0.000000]",1,8640,253.417000,258.417000,"[258.417000]",10.000000,"[10.000000]",253.417000,"[253.417000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",129.000000,"[129]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360330,32.000000,"[32.000000]",1,8149,50.887000,58.387000,"[58.387000]",15.000000,"[15.000000]",50.887000,"[50.887000]",1200,0.000000,"[0]",2.000000,"[2]",4.000000,"[4]",17.000000,"[17]",25.000000,"[25]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",8.000000,"[8]",1.000000,"[1]"
