update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,37,100.000000,"[100.000000]",1,5000,34.000000,34.000000,"[34.000000]",0.000000,"[0.000000]",34.000000,"[34.000000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",11.000000,"[11]",1.000000,"[1]"
100,0,30384,50.000000,"[50.000000]",1,4242,18.000000,18.000000,"[18.000000]",0.000000,"[0.000000]",18.000000,"[18.000000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",6.000000,"[6]",2.000000,"[2]"
200,0,60307,100.000000,"[100.000000]",1,4521,36.001000,36.001000,"[36.001000]",0.000000,"[0.000000]",36.001000,"[36.001000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",3.000000,"[3]"
300,0,90390,66.666667,"[66.666667]",1,3992,24.002000,24.002000,"[24.002000]",0.000000,"[0.000000]",24.002000,"[24.002000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",8.000000,"[8]",10.000000,"[10]"
400,0,120378,91.666667,"[91.666667]",1,1766,33.002000,33.002000,"[33.002000]",0.000000,"[0.000000]",33.002000,"[33.002000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",11.000000,"[11]",1.000000,"[1]"
500,0,150397,100.000000,"[100.000000]",1,1853,3.003000,3.003000,"[3.003000]",0.000000,"[0.000000]",3.003000,"[3.003000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",2.000000,"[2]"
600,0,180311,0.000000,"[0.000000]",1,2093,0.002000,0.002000,"[0.002000]",0.000000,"[0.000000]",0.002000,"[0.002000]",600,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
700,0,210358,100.000000,"[100.000000]",1,1696,36.000000,36.000000,"[36.000000]",0.000000,"[0.000000]",36.000000,"[36.000000]",700,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",2.000000,"[2]"
800,0,240306,100.000000,"[100.000000]",1,1804,36.000000,36.000000,"[36.000000]",0.000000,"[0.000000]",36.000000,"[36.000000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",2.000000,"[2]"
900,0,270396,100.000000,"[100.000000]",1,2215,36.004000,36.004000,"[36.004000]",0.000000,"[0.000000]",36.004000,"[36.004000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",25.000000,"[25]"
