update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,52,0.000000,"[0.000000]",1,5000,0.193000,0.193000,"[0.193000]",0.000000,"[0.000000]",0.193000,"[0.193000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
100,0,30355,0.000000,"[0.000000]",1,3676,134.332000,144.332000,"[144.332000]",20.000000,"[20.000000]",134.332000,"[134.332000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",72.000000,"[72]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]"
200,0,60361,0.000000,"[0.000000]",1,4154,213.450000,218.450000,"[218.450000]",10.000000,"[10.000000]",213.450000,"[213.450000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",109.000000,"[109]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90329,0.000000,"[0.000000]",1,4338,295.613000,300.613000,"[300.613000]",10.000000,"[10.000000]",295.613000,"[295.613000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",150.000000,"[150]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120381,0.000000,"[0.000000]",1,7869,401.501000,406.501000,"[406.501000]",10.000000,"[10.000000]",401.501000,"[401.501000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",203.000000,"[203]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150329,0.000000,"[0.000000]",1,7211,371.482000,376.482000,"[376.482000]",10.000000,"[10.000000]",371.482000,"[371.482000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",188.000000,"[188]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180355,0.000000,"[0.000000]",1,8970,453.246000,458.246000,"[458.246000]",10.000000,"[10.000000]",453.246000,"[453.246000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",229.000000,"[229]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210301,0.000000,"[0.000000]",1,9323,71.021000,76.021000,"[76.021000]",10.000000,"[10.000000]",71.021000,"[71.021000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",38.000000,"[38]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240391,0.000000,"[0.000000]",1,7518,133.050000,138.050000,"[138.050000]",10.000000,"[10.000000]",133.050000,"[133.050000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",69.000000,"[69]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270359,0.000000,"[0.000000]",1,5942,517.140000,522.140000,"[522.140000]",10.000000,"[10.000000]",517.140000,"[517.140000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",261.000000,"[261]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
