update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,72,100.000000,"[100.000000]",1,5000,33.501000,36.001000,"[36.001000]",5.000000,"[5.000000]",33.501000,"[33.501000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",1.000000,"[1]"
100,0,30395,0.000000,"[0.000000]",1,1899,161.041000,166.041000,"[166.041000]",10.000000,"[10.000000]",161.041000,"[161.041000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",83.000000,"[83]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60325,0.000000,"[0.000000]",1,4606,235.056000,240.056000,"[240.056000]",10.000000,"[10.000000]",235.056000,"[235.056000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",120.000000,"[120]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90345,0.000000,"[0.000000]",1,4910,277.033000,282.033000,"[282.033000]",10.000000,"[10.000000]",277.033000,"[277.033000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",141.000000,"[141]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120363,0.000000,"[0.000000]",1,5465,419.044000,424.044000,"[424.044000]",10.000000,"[10.000000]",419.044000,"[419.044000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",212.000000,"[212]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150321,0.000000,"[0.000000]",1,5167,378.556000,388.056000,"[388.056000]",19.000000,"[19.000000]",378.556000,"[378.556000]",500,0.000000,"[0]",0.000000,"[0]",3.000000,"[3]",194.000000,"[194]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180315,0.000000,"[0.000000]",1,5967,253.043000,258.043000,"[258.043000]",10.000000,"[10.000000]",253.043000,"[253.043000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",129.000000,"[129]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210359,0.000000,"[0.000000]",1,6304,357.037000,362.037000,"[362.037000]",10.000000,"[10.000000]",357.037000,"[357.037000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",181.000000,"[181]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240327,0.000000,"[0.000000]",1,4210,213.084000,218.084000,"[218.084000]",10.000000,"[10.000000]",213.084000,"[213.084000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",109.000000,"[109]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270385,0.000000,"[0.000000]",1,5047,357.043000,362.043000,"[362.043000]",10.000000,"[10.000000]",357.043000,"[357.043000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",181.000000,"[181]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
