update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,52,0.000000,"[0.000000]",1,5000,0.002000,0.002000,"[0.002000]",0.000000,"[0.000000]",0.002000,"[0.002000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
100,0,30301,0.000000,"[0.000000]",1,5010,108.046000,118.046000,"[118.046000]",20.000000,"[20.000000]",108.046000,"[108.046000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",59.000000,"[59]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60333,0.000000,"[0.000000]",1,5832,356.648000,366.648000,"[366.648000]",20.000000,"[20.000000]",356.648000,"[356.648000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",183.000000,"[183]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90309,0.000000,"[0.000000]",1,3145,338.619000,348.619000,"[348.619000]",20.000000,"[20.000000]",338.619000,"[338.619000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",174.000000,"[174]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120345,0.000000,"[0.000000]",1,1961,322.583000,332.583000,"[332.583000]",20.000000,"[20.000000]",322.583000,"[322.583000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",166.000000,"[166]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150313,0.000000,"[0.000000]",1,1884,300.584000,310.584000,"[310.584000]",20.000000,"[20.000000]",300.584000,"[300.584000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",155.000000,"[155]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180389,0.000000,"[0.000000]",1,1677,312.599000,322.599000,"[322.599000]",20.000000,"[20.000000]",312.599000,"[312.599000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",161.000000,"[161]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210329,0.000000,"[0.000000]",1,1908,334.611000,344.611000,"[344.611000]",20.000000,"[20.000000]",334.611000,"[334.611000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",172.000000,"[172]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240327,0.000000,"[0.000000]",1,2105,356.607000,366.607000,"[366.607000]",20.000000,"[20.000000]",356.607000,"[356.607000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",183.000000,"[183]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270385,0.000000,"[0.000000]",1,2459,352.531000,362.531000,"[362.531000]",20.000000,"[20.000000]",352.531000,"[352.531000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",181.000000,"[181]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
