update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,85,0.000000,"[0.000000]",1,5000,-4.999000,0.001000,"[0.001000]",10.000000,"[10.000000]",-4.999000,"[-4.999000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
100,0,30349,0.000000,"[0.000000]",1,6313,216.301000,226.301000,"[226.301000]",20.000000,"[20.000000]",216.301000,"[216.301000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",113.000000,"[113]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60311,0.000000,"[0.000000]",1,9034,218.426000,228.426000,"[228.426000]",20.000000,"[20.000000]",218.426000,"[218.426000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",114.000000,"[114]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90371,0.000000,"[0.000000]",1,6360,278.413000,288.413000,"[288.413000]",20.000000,"[20.000000]",278.413000,"[278.413000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",144.000000,"[144]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120363,0.000000,"[0.000000]",1,8456,306.444000,316.444000,"[316.444000]",20.000000,"[20.000000]",306.444000,"[306.444000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",158.000000,"[158]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150327,0.000000,"[0.000000]",1,7765,296.490000,306.490000,"[306.490000]",20.000000,"[20.000000]",296.490000,"[296.490000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",153.000000,"[153]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180365,0.000000,"[0.000000]",1,10008,296.486000,306.486000,"[306.486000]",20.000000,"[20.000000]",296.486000,"[296.486000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",153.000000,"[153]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210349,0.000000,"[0.000000]",1,11345,336.522000,346.522000,"[346.522000]",20.000000,"[20.000000]",336.522000,"[336.522000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",173.000000,"[173]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240311,0.000000,"[0.000000]",1,8396,296.456000,306.456000,"[306.456000]",20.000000,"[20.000000]",296.456000,"[296.456000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",153.000000,"[153]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270309,0.000000,"[0.000000]",1,10295,292.465000,302.465000,"[302.465000]",20.000000,"[20.000000]",292.465000,"[292.465000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",151.000000,"[151]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300323,0.000000,"[0.000000]",1,13483,342.593000,352.593000,"[352.593000]",20.000000,"[20.000000]",342.593000,"[342.593000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",176.000000,"[176]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
