update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,25,100.000000,"[100.000000]",1,5000,0.501000,8.001000,"[8.001000]",15.000000,"[15.000000]",0.501000,"[0.501000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",2.000000,"[2]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]",3.000000,"[3]"
100,0,30329,34.615385,"[34.615385]",1,7057,44.939000,63.439000,"[63.439000]",37.000000,"[37.000000]",44.939000,"[44.939000]",100,0.000000,"[0]",11.000000,"[11]",11.000000,"[11]",18.000000,"[18]",26.000000,"[26]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",9.000000,"[9]",3.000000,"[3]"
200,0,60335,0.000000,"[0.000000]",1,6325,81.514000,86.514000,"[86.514000]",10.000000,"[10.000000]",81.514000,"[81.514000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",43.000000,"[43]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90332,0.000000,"[0.000000]",1,4831,61.297000,66.297000,"[66.297000]",10.000000,"[10.000000]",61.297000,"[61.297000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",33.000000,"[33]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120361,0.000000,"[0.000000]",1,7020,171.303000,176.303000,"[176.303000]",10.000000,"[10.000000]",171.303000,"[171.303000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",88.000000,"[88]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150303,0.000000,"[0.000000]",1,6111,253.334000,258.334000,"[258.334000]",10.000000,"[10.000000]",253.334000,"[253.334000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",129.000000,"[129]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180311,0.000000,"[0.000000]",1,3633,275.439000,280.439000,"[280.439000]",10.000000,"[10.000000]",275.439000,"[275.439000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",140.000000,"[140]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210327,0.000000,"[0.000000]",1,3438,255.519000,260.519000,"[260.519000]",10.000000,"[10.000000]",255.519000,"[255.519000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",130.000000,"[130]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240313,0.000000,"[0.000000]",1,1951,205.882000,208.382000,"[208.382000]",5.000000,"[5.000000]",205.882000,"[205.882000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",104.000000,"[104]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
900,0,270303,0.000000,"[0.000000]",1,1558,351.560000,356.560000,"[356.560000]",10.000000,"[10.000000]",351.560000,"[351.560000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",178.000000,"[178]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300391,0.000000,"[0.000000]",1,1955,321.458000,326.458000,"[326.458000]",10.000000,"[10.000000]",321.458000,"[321.458000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",163.000000,"[163]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330323,0.000000,"[0.000000]",1,2474,325.598000,330.598000,"[330.598000]",10.000000,"[10.000000]",325.598000,"[325.598000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",165.000000,"[165]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
