update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,38,0.000000,"[0.000000]",1,5000,-4.999000,0.001000,"[0.001000]",10.000000,"[10.000000]",-4.999000,"[-4.999000]",-1,3.000000,"[3]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
100,0,30329,0.000000,"[0.000000]",1,4250,0.177000,0.177000,"[0.177000]",0.000000,"[0.000000]",0.177000,"[0.177000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
200,0,60353,0.000000,"[0.000000]",1,2201,242.966000,252.966000,"[252.966000]",20.000000,"[20.000000]",242.966000,"[242.966000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",126.000000,"[126]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90335,0.000000,"[0.000000]",1,2451,210.839000,220.839000,"[220.839000]",20.000000,"[20.000000]",210.839000,"[210.839000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",110.000000,"[110]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120384,0.000000,"[0.000000]",1,2804,19.118000,24.118000,"[24.118000]",10.000000,"[10.000000]",19.118000,"[19.118000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
500,0,150375,0.000000,"[0.000000]",1,2774,216.887000,226.887000,"[226.887000]",20.000000,"[20.000000]",216.887000,"[216.887000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",113.000000,"[113]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180367,0.000000,"[0.000000]",1,1967,235.002000,245.002000,"[245.002000]",20.000000,"[20.000000]",235.002000,"[235.002000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",122.000000,"[122]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210383,0.000000,"[0.000000]",1,2304,374.590000,384.590000,"[384.590000]",20.000000,"[20.000000]",374.590000,"[374.590000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",192.000000,"[192]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240343,0.000000,"[0.000000]",1,2942,386.463000,396.463000,"[396.463000]",20.000000,"[20.000000]",386.463000,"[386.463000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",198.000000,"[198]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270311,0.000000,"[0.000000]",1,3363,236.560000,246.560000,"[246.560000]",20.000000,"[20.000000]",236.560000,"[236.560000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",123.000000,"[123]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300357,0.000000,"[0.000000]",1,4074,498.569000,508.569000,"[508.569000]",20.000000,"[20.000000]",498.569000,"[498.569000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",254.000000,"[254]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330349,0.000000,"[0.000000]",1,3507,444.519000,454.519000,"[454.519000]",20.000000,"[20.000000]",444.519000,"[444.519000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",227.000000,"[227]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360343,0.000000,"[0.000000]",1,2306,478.488000,488.488000,"[488.488000]",20.000000,"[20.000000]",478.488000,"[478.488000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",244.000000,"[244]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390333,0.000000,"[0.000000]",1,5847,480.495000,490.495000,"[490.495000]",20.000000,"[20.000000]",480.495000,"[480.495000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",245.000000,"[245]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1400,0,420337,0.000000,"[0.000000]",1,6184,494.529000,504.529000,"[504.529000]",20.000000,"[20.000000]",494.529000,"[494.529000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",252.000000,"[252]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1500,0,450305,0.000000,"[0.000000]",1,5809,518.530000,528.530000,"[528.530000]",20.000000,"[20.000000]",518.530000,"[518.530000]",1500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",264.000000,"[264]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1600,0,480317,0.000000,"[0.000000]",1,8202,508.529000,518.529000,"[518.529000]",20.000000,"[20.000000]",508.529000,"[508.529000]",1600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",259.000000,"[259]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1700,0,510367,0.000000,"[0.000000]",1,7898,148.114000,158.114000,"[158.114000]",20.000000,"[20.000000]",148.114000,"[148.114000]",1700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",79.000000,"[79]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1800,0,540333,0.000000,"[0.000000]",1,4762,524.516000,534.516000,"[534.516000]",20.000000,"[20.000000]",524.516000,"[524.516000]",1800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",267.000000,"[267]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
