update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,23,0.000000,"[0.000000]",1,5000,-2.168000,0.332000,"[0.332000]",5.000000,"[5.000000]",-2.168000,"[-2.168000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
100,0,30351,41.666667,"[41.666667]",1,4500,10.494000,15.494000,"[15.494000]",10.000000,"[10.000000]",10.494000,"[10.494000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",5.000000,"[5]",2.000000,"[2]"
200,0,60301,0.000000,"[0.000000]",1,5891,351.303000,356.303000,"[356.303000]",10.000000,"[10.000000]",351.303000,"[351.303000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",178.000000,"[178]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90353,0.000000,"[0.000000]",1,6557,361.416000,366.416000,"[366.416000]",10.000000,"[10.000000]",361.416000,"[361.416000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",183.000000,"[183]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120389,0.000000,"[0.000000]",1,4392,375.574000,380.574000,"[380.574000]",10.000000,"[10.000000]",375.574000,"[375.574000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",190.000000,"[190]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150301,0.000000,"[0.000000]",1,3404,131.887000,134.387000,"[134.387000]",5.000000,"[5.000000]",131.887000,"[131.887000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",67.000000,"[67]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
600,0,180371,0.000000,"[0.000000]",1,2719,579.418000,584.418000,"[584.418000]",10.000000,"[10.000000]",579.418000,"[579.418000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",292.000000,"[292]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210349,0.000000,"[0.000000]",1,3896,657.445000,662.445000,"[662.445000]",10.000000,"[10.000000]",657.445000,"[657.445000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",331.000000,"[331]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240315,0.000000,"[0.000000]",1,5972,643.389000,648.389000,"[648.389000]",10.000000,"[10.000000]",643.389000,"[643.389000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",324.000000,"[324]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270303,0.000000,"[0.000000]",1,4077,669.499000,674.499000,"[674.499000]",10.000000,"[10.000000]",669.499000,"[669.499000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",337.000000,"[337]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
