update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,60,100.000000,"[100.000000]",1,5000,36.000000,36.000000,"[36.000000]",0.000000,"[0.000000]",36.000000,"[36.000000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]"
100,0,30315,0.000000,"[0.000000]",1,4649,287.539000,292.539000,"[292.539000]",10.000000,"[10.000000]",287.539000,"[287.539000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",146.000000,"[146]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60313,0.000000,"[0.000000]",1,6104,247.522000,252.522000,"[252.522000]",10.000000,"[10.000000]",247.522000,"[247.522000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",126.000000,"[126]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90337,0.000000,"[0.000000]",1,10748,275.393000,280.393000,"[280.393000]",10.000000,"[10.000000]",275.393000,"[275.393000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",140.000000,"[140]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120359,0.000000,"[0.000000]",1,12391,191.628000,196.628000,"[196.628000]",10.000000,"[10.000000]",191.628000,"[191.628000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",98.000000,"[98]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150359,0.000000,"[0.000000]",1,11892,170.559000,180.559000,"[180.559000]",20.000000,"[20.000000]",170.559000,"[170.559000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",90.000000,"[90]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]"
600,0,180347,0.000000,"[0.000000]",1,15015,240.400000,250.400000,"[250.400000]",20.000000,"[20.000000]",240.400000,"[240.400000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",125.000000,"[125]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]"
700,0,210347,0.000000,"[0.000000]",1,15770,257.412000,262.412000,"[262.412000]",10.000000,"[10.000000]",257.412000,"[257.412000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",131.000000,"[131]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240339,0.000000,"[0.000000]",1,14590,197.606000,202.606000,"[202.606000]",10.000000,"[10.000000]",197.606000,"[197.606000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",101.000000,"[101]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270369,0.000000,"[0.000000]",1,11788,95.438000,100.438000,"[100.438000]",10.000000,"[10.000000]",95.438000,"[95.438000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",50.000000,"[50]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300362,0.000000,"[0.000000]",1,10199,11.585000,16.585000,"[16.585000]",10.000000,"[10.000000]",11.585000,"[11.585000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",8.000000,"[8]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330301,0.000000,"[0.000000]",1,11205,201.590000,206.590000,"[206.590000]",10.000000,"[10.000000]",201.590000,"[201.590000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",103.000000,"[103]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360371,0.000000,"[0.000000]",1,12075,257.631000,262.631000,"[262.631000]",10.000000,"[10.000000]",257.631000,"[257.631000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",131.000000,"[131]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390313,0.000000,"[0.000000]",1,13434,211.620000,216.620000,"[216.620000]",10.000000,"[10.000000]",211.620000,"[211.620000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",108.000000,"[108]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1400,0,420381,0.000000,"[0.000000]",1,13815,219.578000,224.578000,"[224.578000]",10.000000,"[10.000000]",219.578000,"[219.578000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",112.000000,"[112]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1500,0,450339,0.000000,"[0.000000]",1,13755,335.577000,340.577000,"[340.577000]",10.000000,"[10.000000]",335.577000,"[335.577000]",1500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",170.000000,"[170]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1600,0,480325,0.000000,"[0.000000]",1,14278,377.520000,382.520000,"[382.520000]",10.000000,"[10.000000]",377.520000,"[377.520000]",1600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",191.000000,"[191]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1700,0,510335,0.000000,"[0.000000]",1,14066,345.584000,350.584000,"[350.584000]",10.000000,"[10.000000]",345.584000,"[345.584000]",1700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",175.000000,"[175]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1800,0,540321,0.000000,"[0.000000]",1,12935,277.515000,282.515000,"[282.515000]",10.000000,"[10.000000]",277.515000,"[277.515000]",1800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",141.000000,"[141]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1900,0,570327,0.000000,"[0.000000]",1,14975,89.105000,94.105000,"[94.105000]",10.000000,"[10.000000]",89.105000,"[89.105000]",1900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",47.000000,"[47]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2000,0,600377,0.000000,"[0.000000]",1,13114,260.579000,266.579000,"[266.579000]",12.000000,"[12.000000]",260.579000,"[260.579000]",2000,0.000000,"[0]",1.000000,"[1]",1.000000,"[1]",133.000000,"[133]",1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
