update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,52,66.666667,"[66.666667]",1,5000,14.003000,24.003000,"[24.003000]",20.000000,"[20.000000]",14.003000,"[14.003000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",8.000000,"[8]",2.000000,"[2]"
100,0,30347,0.000000,"[0.000000]",1,4716,46.173000,56.173000,"[56.173000]",20.000000,"[20.000000]",46.173000,"[46.173000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",28.000000,"[28]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60332,0.000000,"[0.000000]",1,3415,0.476000,10.476000,"[10.476000]",20.000000,"[20.000000]",0.476000,"[0.476000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",5.000000,"[5]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90305,0.000000,"[0.000000]",1,6232,122.288000,132.288000,"[132.288000]",20.000000,"[20.000000]",122.288000,"[122.288000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",66.000000,"[66]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120311,0.000000,"[0.000000]",1,11292,128.310000,138.310000,"[138.310000]",20.000000,"[20.000000]",128.310000,"[128.310000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",69.000000,"[69]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150341,0.000000,"[0.000000]",1,8648,131.814000,146.314000,"[146.314000]",29.000000,"[29.000000]",131.814000,"[131.814000]",500,0.000000,"[0]",0.000000,"[0]",3.000000,"[3]",73.000000,"[73]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180301,0.000000,"[0.000000]",1,9171,130.344000,140.344000,"[140.344000]",20.000000,"[20.000000]",130.344000,"[130.344000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",70.000000,"[70]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210337,0.000000,"[0.000000]",1,9106,94.426000,104.426000,"[104.426000]",20.000000,"[20.000000]",94.426000,"[94.426000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",52.000000,"[52]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240365,0.000000,"[0.000000]",1,7085,84.365000,94.365000,"[94.365000]",20.000000,"[20.000000]",84.365000,"[84.365000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",47.000000,"[47]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270303,0.000000,"[0.000000]",1,3935,132.461000,142.461000,"[142.461000]",20.000000,"[20.000000]",132.461000,"[132.461000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",71.000000,"[71]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
