update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,58,0.000000,"[0.000000]",1,5000,3.500000,6.000000,"[6.000000]",5.000000,"[5.000000]",3.500000,"[3.500000]",-1,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",3.000000,"[3]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
100,0,30351,0.000000,"[0.000000]",1,3817,229.526000,234.526000,"[234.526000]",10.000000,"[10.000000]",229.526000,"[229.526000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",117.000000,"[117]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60313,0.000000,"[0.000000]",1,5944,325.549000,330.549000,"[330.549000]",10.000000,"[10.000000]",325.549000,"[325.549000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",165.000000,"[165]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90375,0.000000,"[0.000000]",1,7426,339.521000,344.521000,"[344.521000]",10.000000,"[10.000000]",339.521000,"[339.521000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",172.000000,"[172]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120399,0.000000,"[0.000000]",1,9509,311.528000,316.528000,"[316.528000]",10.000000,"[10.000000]",311.528000,"[311.528000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",158.000000,"[158]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150353,0.000000,"[0.000000]",1,10469,341.534000,346.534000,"[346.534000]",10.000000,"[10.000000]",341.534000,"[341.534000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",173.000000,"[173]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180365,0.000000,"[0.000000]",1,12988,345.564000,350.564000,"[350.564000]",10.000000,"[10.000000]",345.564000,"[345.564000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",175.000000,"[175]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210301,0.000000,"[0.000000]",1,10170,265.544000,270.544000,"[270.544000]",10.000000,"[10.000000]",265.544000,"[265.544000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",135.000000,"[135]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240361,0.000000,"[0.000000]",1,9204,303.484000,308.484000,"[308.484000]",10.000000,"[10.000000]",303.484000,"[303.484000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",154.000000,"[154]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270329,0.000000,"[0.000000]",1,7129,301.486000,306.486000,"[306.486000]",10.000000,"[10.000000]",301.486000,"[301.486000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",153.000000,"[153]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300365,0.000000,"[0.000000]",1,12623,343.579000,348.579000,"[348.579000]",10.000000,"[10.000000]",343.579000,"[343.579000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",174.000000,"[174]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330371,0.000000,"[0.000000]",1,10139,353.534000,358.534000,"[358.534000]",10.000000,"[10.000000]",353.534000,"[353.534000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",179.000000,"[179]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360395,0.000000,"[0.000000]",1,11034,289.527000,294.527000,"[294.527000]",10.000000,"[10.000000]",289.527000,"[289.527000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",147.000000,"[147]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390369,0.000000,"[0.000000]",1,9958,303.999000,310.499000,"[310.499000]",13.000000,"[13.000000]",303.999000,"[303.999000]",1300,0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",155.000000,"[155]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1400,0,420331,0.000000,"[0.000000]",1,9895,317.543000,322.543000,"[322.543000]",10.000000,"[10.000000]",317.543000,"[317.543000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",161.000000,"[161]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1500,0,450373,0.000000,"[0.000000]",1,9609,309.544000,314.544000,"[314.544000]",10.000000,"[10.000000]",309.544000,"[309.544000]",1500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",157.000000,"[157]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1600,0,480339,0.000000,"[0.000000]",1,10964,336.573000,342.573000,"[342.573000]",12.000000,"[12.000000]",336.573000,"[336.573000]",1600,0.000000,"[0]",1.000000,"[1]",1.000000,"[1]",171.000000,"[171]",1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1700,0,510399,0.000000,"[0.000000]",1,13609,321.582000,326.582000,"[326.582000]",10.000000,"[10.000000]",321.582000,"[321.582000]",1700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",163.000000,"[163]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
