16
0:2,1 0.001 0 -1 1,0 0.003 0 1 2,3 0.002 -1 0 0.002 50 3,14 0.001 -1 0 1,14 0.003 1 0 1,12 0.002 1 0 0.001 50 13,3 0.001 0 1 14,0 0.003 0 1 12,0 0.002 -1 0 0.001 50 13,13 0.001 -1 -1 13,15 0.003 0 1 14,13 0.002 0 -1 0.001 50 ::f,3,0 f,3,12 f,12,13 f,15,2 
1:2,1 0.001 0 -1 1,1 0.003 0 1 1,3 0.002 -1 0 0.004 50 2,14 0.001 -1 0 1,14 0.003 1 0 2,12 0.002 1 0 0.003 50 13,3 0.001 1 1 14,1 0.003 0 1 12,0 0.002 -1 1 0.002 50 12,12 0.001 -1 -1 13,15 0.003 1 1 14,12 0.002 0 -1 0.003 50 ::f,3,0 f,3,12 f,12,13 f,15,2 
2:2,1 0.001 -1 -1 1,1 0.001 0 1 1,3 0.002 -1 1 0.004 50 2,14 0.001 -1 0 1,14 0.001 1 0 2,12 0.002 1 -1 0.003 50 13,3 0.001 1 0 14,2 0.003 0 1 12,0 0.002 0 1 0.003 50 12,12 0.001 -1 0 13,15 0.003 1 0 14,12 0.002 -1 -1 0.003 50 ::f,3,0 f,3,12 f,12,13 f,15,2 
3:2,1 0.001 -1 0 1,2 0.001 0 1 1,3 0.002 0 1 0.005 50 2,14 0.001 -1 0 1,14 0.001 1 0 2,12 0.002 0 -1 0.003 50 14,3 0.001 1 0 14,2 0.001 0 1 12,1 0.002 0 1 0.005 50 12,12 0.001 -1 1 14,15 0.003 1 0 14,12 0.002 -1 0 0.004 50 ::f,3,0 f,3,12 f,12,13 f,15,2 
4:1,1 0.001 -1 0 1,2 0.001 0 1 1,3 0.002 1 1 0.006 50 2,14 0.001 -1 0 1,14 0.001 1 0 2,12 0.002 -1 -1 0.003 50 15,3 0.001 1 0 14,2 0.001 1 1 12,2 0.002 0 1 0.007 50 12,12 0.001 0 1 15,15 0.003 1 0 14,12 0.002 -1 1 0.005 50 ::f,3,0 f,3,12 f,12,13 f,15,2 
5:1,1 0.001 -1 0 1,2 0.001 1 1 1,3 0.002 1 0 0.006 50 2,14 0.001 -1 0 1,14 0.001 1 0 2,12 0.002 -1 0 0.003 50 15,3 0.001 1 -1 14,2 0.001 1 0 12,2 0.001 0 1 0.007 50 12,12 0.001 1 1 15,15 0.003 1 -1 13,13 0.002 -1 1 0.006 50 ::f,3,0 f,3,12 f,12,13 f,15,2 
6:1,1 0.001 -1 1 1,2 0.001 1 0 1,3 0.002 1 -1 0.006 50 2,14 0.001 -1 0 1,14 0.001 1 0 2,12 0.002 -1 1 0.003 50 15,3 0.001 0 -1 14,2 0.001 1 -1 12,3 0.001 0 1 0.008 50 12,12 0.001 1 1 15,15 0.003 0 -1 13,13 0.001 -1 1 0.006 50 ::f,3,0 f,3,12 f,12,13 f,15,2 
7:1,1 0.001 0 1 2,2 0.001 1 0 1,3 0.002 1 -1 0.007 50 2,14 0.001 -1 0 1,14 0.001 1 0 1,13 0.002 -1 1 0.004 50 15,3 0.001 0 -1 14,2 0.001 0 -1 12,3 0.001 1 1 0.008 50 12,12 0.001 1 1 15,14 0.003 0 -1 13,13 0.001 0 1 0.007 50 ::f,3,0 f,3,12 f,12,13 f,15,2 
8:1,2 0.001 0 1 2,2 0.001 1 0 1,3 0.001 1 -1 0.008 50 2,14 0.001 -1 0 1,14 0.001 1 0 1,13 0.001 -1 1 0.004 50 15,3 0.001 0 -1 14,1 0.001 0 -1 12,3 0.001 1 0 0.009 50 12,12 0.001 1 1 15,13 0.003 0 -1 13,14 0.001 0 1 0.009 50 ::f,3,0 f,3,12 f,12,13 f,15,2 
9:1,2 0.001 0 1 2,2 0.001 1 -1 1,3 0.001 1 -1 0.008 50 2,14 0.001 -1 0 1,14 0.001 1 0 1,13 0.001 0 1 0.004 50 15,3 0.001 0 -1 14,1 0.001 0 -1 13,3 0.001 1 0 0.0101 65 13,13 0.001 1 1 15,13 0.001 0 -1 13,14 0.001 0 1 0.01 50 ::f,3,0 f,3,12 f,12,13 f,15,2 
