16
0:3,2 0.001 1 0 1,1 0.003 1 0 2,3 0.002 -1 -1 0.001 50 0,14 0.001 -1 0 0,12 0.003 -1 -1 1,12 0.002 1 -1 0.001 50 12,2 0.001 1 1 15,3 0.003 1 0 13,2 0.002 0 1 0.001 50 15,13 0.001 1 0 14,15 0.003 1 1 15,14 0.002 1 0 0.003 50 ::f,1,2 f,2,13 f,12,14 f,13,3 
1:3,2 0.001 1 0 1,1 0.001 1 0 2,3 0.001 -1 -1 0.0011 65 0,14 0.001 -1 0 0,12 0.001 -1 -1 1,12 0.001 1 -1 0.001 50 12,2 0.001 1 1 15,3 0.001 1 0 13,2 0.001 0 1 0.0011 65 15,13 0.001 1 1 14,15 0.003 0 1 15,14 0.001 1 0 0.003 50 ::f,0,3 f,2,13 f,12,14 f,15,2 
2:3,2 0.001 1 1 1,1 0.001 1 1 2,3 0.001 0 -1 0.0011 65 0,14 0.001 -1 -1 0,12 0.001 0 -1 1,12 0.001 1 0 0.001 50 12,2 0.001 0 1 15,3 0.001 1 1 13,3 0.001 0 1 0.0021 65 15,13 0.001 1 1 14,15 0.003 0 1 15,14 0.001 1 1 0.003 50 ::f,0,3 f,2,13 f,12,14 f,15,2 
3:3,2 0.001 1 1 1,1 0.001 1 1 2,3 0.001 0 -1 0.0011 65 0,14 0.001 -1 -1 0,12 0.001 0 -1 1,12 0.001 1 0 0.001 50 12,2 0.001 0 1 15,3 0.001 1 1 13,3 0.001 -1 1 0.0021 65 15,13 0.001 0 1 14,15 0.003 -1 1 15,14 0.001 1 1 0.003 50 ::f,0,3 f,2,13 f,12,14 f,15,2 
4:3,2 0.001 0 1 1,1 0.001 0 1 2,3 0.001 1 -1 0.0011 65 0,14 0.001 0 -1 0,12 0.001 1 -1 1,12 0.001 1 1 0.001 50 12,2 0.001 -1 1 15,3 0.001 0 1 13,3 0.001 -1 1 0.0021 65 15,13 0.001 0 1 14,15 0.003 -1 1 15,14 0.001 0 1 0.003 50 ::f,0,3 f,2,13 f,12,14 f,15,2 
5:3,2 0.001 0 1 1,1 0.001 0 1 2,3 0.001 1 -1 0.0011 65 0,14 0.001 0 -1 0,12 0.001 1 -1 1,12 0.001 1 1 0.0011 65 12,2 0.001 -1 1 15,3 0.001 0 1 13,3 0.001 -1 0 0.0021 65 15,13 0.001 0 1 14,15 0.003 -1 0 15,14 0.001 0 1 0.003 50 ::f,0,3 f,1,15 f,12,14 f,15,2 
6:3,2 0.001 -1 1 1,1 0.001 -1 1 2,3 0.001 1 0 0.0011 65 0,14 0.001 1 -1 0,12 0.001 1 0 1,12 0.001 0 1 0.0011 65 12,2 0.001 -1 0 15,3 0.001 -1 1 12,3 0.001 -1 0 0.0031 65 15,13 0.001 0 1 13,15 0.003 -1 0 15,14 0.001 -1 1 0.004 50 ::f,0,3 f,1,15 f,12,14 f,15,2 
7:3,2 0.001 -1 1 1,1 0.001 -1 1 2,3 0.001 1 0 0.0011 65 0,14 0.001 1 -1 0,12 0.001 1 0 1,12 0.001 0 1 0.0011 65 12,2 0.001 -1 0 15,3 0.001 -1 1 12,3 0.001 -1 -1 0.0031 65 15,13 0.001 0 1 13,15 0.001 -1 0 15,14 0.001 -1 1 0.004 50 ::f,0,3 f,1,15 f,12,14 f,15,2 
8:3,2 0.001 -1 0 1,1 0.001 -1 0 2,3 0.001 1 1 0.0011 65 0,14 0.001 1 0 0,12 0.001 1 1 1,12 0.001 -1 1 0.0011 65 12,2 0.001 -1 -1 15,3 0.001 -1 0 12,3 0.001 -1 -1 0.0031 65 15,13 0.001 0 1 12,15 0.001 -1 0 15,14 0.001 -1 0 0.005 50 ::f,0,3 f,1,15 f,12,14 f,15,2 
9:3,2 0.003 -1 0 1,1 0.001 -1 0 2,3 0.001 1 1 0.0011 60 0,14 0.001 1 0 0,12 0.001 1 1 1,12 0.001 -1 1 0.0011 65 12,2 0.001 -1 -1 15,3 0.001 -1 0 12,3 0.001 0 -1 0.0031 65 15,13 0.001 0 1 12,15 0.001 -1 -1 15,14 0.001 -1 0 0.005 50 ::f,0,3 f,1,15 s,2,2 f,12,14 f,15,2 
10:3,2 0.003 -1 0 1,1 0.001 -1 -1 2,3 0.001 0 1 0.0011 60 0,14 0.001 1 1 0,12 0.001 0 1 1,12 0.001 -1 0 0.0011 65 12,2 0.001 0 -1 15,3 0.001 -1 -1 12,3 0.001 0 -1 0.0031 65 15,13 0.001 0 1 12,15 0.001 -1 -1 15,14 0.001 -1 -1 0.005 50 ::f,0,3 f,1,15 s,2,2 f,12,14 f,15,2 
11:3,2 0.001 -1 0 1,1 0.001 -1 -1 2,3 0.001 0 1 0.0011 60 0,14 0.001 1 1 0,13 0.001 0 1 1,12 0.001 -1 0 0.0022 80 12,2 0.001 0 -1 15,3 0.001 -1 -1 12,3 0.001 0 -1 0.0031 65 15,13 0.001 0 1 12,15 0.001 0 -1 15,14 0.001 -1 -1 0.005 50 ::f,0,3 s,2,2 f,3,13 f,12,14 f,15,2 
12:3,2 0.001 -1 -1 1,1 0.001 0 -1 2,3 0.001 -1 1 0.0011 60 0,14 0.001 0 1 0,13 0.001 0 1 1,12 0.001 -1 -1 0.0022 80 12,2 0.001 1 -1 15,3 0.001 0 -1 12,3 0.001 0 -1 0.0031 65 15,13 0.001 0 1 12,15 0.001 0 -1 15,14 0.001 0 -1 0.005 50 ::f,0,3 s,2,2 f,3,13 f,12,14 f,15,2 
13:3,2 0.003 -1 -1 1,1 0.001 0 -1 2,3 0.001 -1 1 0.0011 55 0,14 0.001 0 1 0,13 0.001 -1 1 1,12 0.001 -1 -1 0.0022 80 12,2 0.001 1 -1 15,3 0.001 0 -1 12,3 0.001 0 -1 0.0032 80 15,13 0.001 0 1 12,15 0.001 0 -1 15,14 0.001 0 -1 0.0051 65 ::f,0,3 s,2,1 s,2,2 f,3,13 f,12,0 f,12,13 
14:3,2 0.003 -1 -1 1,1 0.001 1 -1 2,3 0.001 -1 0 0.0011 55 0,14 0.001 -1 1 0,13 0.001 -1 1 1,12 0.001 0 -1 0.0022 80 12,2 0.001 1 0 15,3 0.001 1 -1 12,3 0.001 0 -1 0.0032 80 15,13 0.001 0 1 12,14 0.001 0 -1 15,14 0.001 1 -1 0.0061 65 ::f,0,3 s,2,1 s,2,2 f,3,13 f,12,0 f,12,13 
15:3,2 0.003 0 -1 1,1 0.001 1 -1 1,3 0.001 -1 0 0.0021 55 0,14 0.001 -1 1 0,13 0.001 -1 0 1,12 0.001 0 -1 0.0022 80 12,2 0.001 1 0 15,3 0.001 1 -1 12,3 0.001 0 -1 0.0032 80 15,13 0.001 0 1 12,14 0.001 0 -1 15,14 0.001 1 -1 1.0062 80 ::f,0,3 s,2,1 s,2,2 f,3,13 f,12,0 f,13,13 
16:3,2 0.003 0 -1 1,1 0.001 1 0 1,3 0.001 -1 0 2.0022 65 0,14 0.001 -1 0 0,13 0.001 -1 0 1,12 0.001 1 -1 0.0022 80 12,2 0.001 1 1 15,3 0.001 1 0 12,3 0.001 0 -1 0.0032 80 15,13 0.001 0 1 12,13 0.001 0 -1 15,14 0.001 1 0 1.0072 80 ::f,1,2 s,2,1 s,2,2 s,3,1 f,3,13 f,12,0 f,13,13 
17:3,2 0.003 0 -1 1,1 0.001 1 0 1,3 0.001 -1 -1 2.0022 65 0,14 0.001 -1 0 0,13 0.001 -1 -1 1,12 0.001 1 -1 0.0022 80 12,2 0.001 1 1 15,3 0.001 1 0 12,3 0.001 0 -1 0.0032 80 15,13 0.001 0 1 12,13 0.001 0 -1 15,14 0.001 1 0 1.0072 80 ::f,1,2 s,2,1 s,2,2 s,3,1 f,3,13 f,12,0 f,13,13 
18:3,2 0.001 0 -1 1,1 0.001 1 0 1,3 0.001 -1 -1 2.0022 65 0,14 0.001 -1 -1 0,13 0.001 -1 -1 1,12 0.001 1 0 0.0022 80 12,2 0.001 0 1 15,3 0.001 1 1 12,3 0.001 0 -1 0.0032 80 15,13 0.001 0 1 12,12 0.001 0 -1 15,14 0.001 1 1 1.0082 80 ::f,1,2 s,2,1 s,2,2 s,3,1 f,3,13 f,12,0 f,13,13 
19:3,2 0.001 1 -1 1,1 0.001 1 1 1,3 0.001 0 -1 2.0022 65 0,14 0.001 -1 -1 0,13 0.001 0 -1 2,12 0.001 1 0 0.0032 80 12,2 0.001 0 1 15,3 0.001 1 1 12,3 0.001 0 -1 0.0032 80 15,13 0.001 0 1 12,12 0.001 1 -1 15,14 0.001 1 1 1.0082 80 ::f,1,2 s,2,1 s,2,2 s,3,1 f,3,13 f,12,0 f,13,13 
20:3,2 0.001 1 -1 1,1 0.001 1 1 1,3 0.001 0 -1 2.0022 65 0,14 0.001 0 -1 0,13 0.001 0 -1 2,12 0.001 1 0 0.0032 80 12,2 0.001 -1 1 15,3 0.001 0 1 12,3 0.001 0 -1 0.0032 80 15,13 0.001 0 1 12,12 0.001 1 -1 15,14 0.001 0 1 1.0082 80 ::f,1,2 s,2,1 s,2,2 s,3,1 f,3,13 f,12,0 f,13,13 
21:3,2 0.001 1 0 1,1 0.001 0 1 1,3 0.001 0 -1 4.0023 80 0,14 0.001 0 -1 0,13 0.001 1 -1 2,12 0.001 1 1 0.0032 80 12,2 0.001 -1 1 15,3 0.001 0 1 12,3 0.001 0 -1 0.0032 80 15,13 0.001 0 1 12,12 0.001 1 0 15,14 0.001 0 1 1.0082 80 ::f,0,3 s,2,1 s,2,2 s,3,1 f,3,13 f,12,0 f,13,13 
22:3,2 0.001 1 0 1,2 0.001 0 1 1,3 0.001 1 -1 4.0033 80 0,14 0.001 0 -1 0,13 0.001 1 -1 2,12 0.001 1 1 1.0033 95 12,2 0.001 -1 0 15,3 0.001 -1 1 12,3 0.001 0 -1 0.0032 80 15,13 0.001 0 1 13,12 0.001 1 0 15,14 0.001 -1 1 1.0092 80 ::f,0,3 s,2,1 s,2,2 s,3,1 f,3,14 f,12,0 f,13,13 
23:3,2 0.001 1 1 1,2 0.001 0 1 1,3 0.001 1 -1 4.0033 80 0,14 0.001 1 -1 0,13 0.001 1 0 2,12 0.001 0 1 1.0033 95 12,2 0.001 -1 0 15,3 0.001 -1 1 12,3 0.001 0 -1 0.0032 80 15,13 0.001 0 1 13,12 0.001 1 0 15,14 0.001 -1 1 1.0092 80 ::f,0,3 s,2,1 s,2,2 s,3,1 f,3,14 f,12,0 f,13,13 
24:3,2 0.001 1 1 1,2 0.001 -1 1 1,3 0.001 1 -1 4.0033 80 1,13 0.001 1 -1 0,13 0.001 1 0 2,13 0.001 0 1 1.0053 95 12,2 0.001 -1 -1 15,3 0.001 -1 0 12,3 0.001 0 -1 0.0032 80 15,13 0.001 0 1 14,12 0.001 1 0 15,14 0.001 -1 0 1.0102 80 ::f,0,3 s,2,1 s,2,2 s,3,1 f,3,14 f,12,0 f,13,13 
25:3,2 0.001 0 1 1,2 0.001 -1 1 1,3 0.001 1 0 4.0034 95 1,13 0.001 1 -1 0,13 0.001 1 0 2,13 0.001 0 1 1.0053 95 12,2 0.001 -1 -1 14,3 0.001 -1 0 12,3 0.001 0 -1 0.0042 80 15,13 0.001 0 1 14,12 0.001 1 0 14,14 0.001 -1 0 1.0112 80 ::f,0,2 s,2,1 s,2,2 s,3,1 f,3,14 f,12,0 f,13,13 
26:3,2 0.001 0 1 1,2 0.001 -1 0 1,3 0.001 1 0 4.0034 95 1,13 0.001 1 0 0,13 0.001 1 0 2,13 0.001 -1 1 1.0053 95 12,2 0.001 0 -1 13,3 0.001 -1 0 12,3 0.001 0 -1 0.0052 80 15,14 0.001 0 1 15,12 0.001 1 0 14,14 0.001 -1 0 1.0132 80 ::f,0,2 s,2,1 s,2,2 s,3,1 f,3,14 f,12,0 f,13,13 
27:3,2 0.001 -1 1 1,2 0.001 -1 0 1,3 0.001 1 1 5.0035 110 1,13 0.001 1 0 0,13 0.001 1 1 2,13 0.001 -1 1 1.0053 95 12,1 0.001 0 -1 13,3 0.001 -1 0 12,2 0.001 0 -1 0.0072 80 15,14 0.001 0 1 15,12 0.001 1 1 14,14 0.001 -1 -1 1.0132 80 ::f,0,0 s,2,1 s,2,2 s,3,1 f,3,14 f,12,0 f,13,13 
28:3,2 0.001 -1 1 1,2 0.001 -1 -1 1,3 0.001 1 1 5.0035 110 1,13 0.001 1 1 0,13 0.001 1 1 2,13 0.001 -1 0 1.0053 95 12,1 0.001 0 -1 13,3 0.001 -1 -1 12,2 0.001 0 -1 1.0073 95 15,15 0.001 0 1 15,12 0.001 1 1 14,14 0.001 -1 -1 1.0143 95 ::f,0,0 s,2,1 s,2,2 s,3,1 f,3,14 f,14,2 f,14,13 
29:3,2 0.001 -1 0 1,2 0.001 -1 -1 1,3 0.001 0 1 5.0035 110 1,13 0.001 1 1 0,13 0.001 0 1 2,13 0.001 -1 0 1.0053 95 12,1 0.001 1 -1 13,3 0.001 -1 -1 12,2 0.001 0 -1 1.0073 95 15,15 0.001 -1 1 15,12 0.001 0 1 14,14 0.001 0 -1 1.0143 95 ::f,0,0 s,2,1 s,2,2 s,3,1 f,3,14 f,14,2 f,14,13 
