16
10:0,1 0.001 0 -1 3,3 0.001 0 1 1,2 0.001 1 -1 0.011 50 2,14 0.001 -1 1 3,12 0.001 1 0 0,14 0.001 1 -1 0.0101 65 12,1 0.001 0 -1 13,1 0.001 0 -1 14,2 0.001 -1 0 0.0091 65 14,14 0.001 -1 0 13,13 0.001 1 -1 12,15 0.002 0 -1 0.012 50 ::f,1,0 f,2,15 f,13,0 f,15,12 
11:0,0 0.001 0 -1 3,3 0.001 -1 1 2,1 0.001 1 -1 0.013 50 2,14 0.001 -1 1 3,12 0.001 1 1 0,14 0.001 1 -1 0.0101 65 12,0 0.001 0 -1 13,1 0.001 0 -1 13,2 0.001 -1 0 0.0112 80 13,14 0.001 -1 0 13,13 0.001 1 0 12,14 0.002 0 -1 0.014 50 ::f,1,0 f,2,15 f,15,2 f,15,12 
12:0,0 0.001 1 -1 3,3 0.001 -1 0 2,1 0.001 1 -1 0.013 50 2,14 0.001 -1 0 3,12 0.001 0 1 0,14 0.001 1 -1 0.0101 65 12,0 0.001 1 -1 13,1 0.001 1 -1 13,2 0.001 -1 0 0.0112 80 13,14 0.001 -1 0 14,13 0.001 1 0 12,13 0.002 0 -1 0.016 50 ::f,1,0 f,2,15 f,15,2 f,15,12 
13:0,0 0.001 1 0 2,3 0.001 -1 0 2,1 0.001 1 -1 0.014 50 1,14 0.001 -1 0 3,13 0.001 0 1 1,13 0.001 1 -1 0.0131 65 12,0 0.001 1 0 13,1 0.001 1 0 13,2 0.001 -1 -1 0.0112 80 13,14 0.001 -1 -1 14,13 0.001 1 0 12,12 0.002 0 -1 0.017 50 ::f,1,0 f,2,15 f,15,2 f,15,12 
14:0,0 0.001 1 0 1,3 0.001 -1 0 3,0 0.001 1 -1 0.016 50 1,14 0.001 -1 0 3,14 0.001 0 1 1,13 0.001 1 -1 0.0141 65 13,0 0.001 1 0 14,1 0.001 1 0 13,2 0.001 0 -1 0.0132 80 13,14 0.001 0 -1 14,13 0.001 1 1 12,12 0.002 1 -1 0.017 50 ::f,1,0 f,2,15 f,15,2 f,15,12 
15:0,0 0.001 1 0 1,3 0.001 -1 0 3,0 0.001 1 0 0.016 50 1,14 0.001 -1 -1 3,15 0.001 0 1 1,13 0.001 1 0 0.0151 65 13,0 0.001 1 0 14,1 0.001 1 0 13,1 0.001 0 -1 0.0142 80 13,13 0.001 0 -1 14,13 0.001 0 1 12,12 0.002 1 0 0.018 50 ::f,1,0 f,2,15 f,15,2 f,15,12 
16:0,0 0.001 1 0 1,3 0.001 -1 0 3,0 0.001 1 1 0.016 50 1,14 0.001 0 -1 3,15 0.001 -1 1 2,13 0.001 1 0 0.0161 65 13,0 0.001 1 0 14,1 0.001 1 1 13,1 0.001 0 -1 0.0142 80 13,13 0.001 0 -1 14,14 0.001 0 1 13,12 0.002 1 0 0.02 50 ::f,1,0 f,2,15 f,15,2 f,15,12 
17:0,0 0.001 1 0 0,3 0.001 -1 0 3,0 0.001 0 1 0.017 50 1,13 0.001 0 -1 3,15 0.001 -1 0 2,13 0.001 1 0 0.0171 65 14,0 0.001 1 0 14,1 0.001 0 1 13,1 0.001 1 -1 0.0152 80 13,13 0.001 1 -1 14,14 0.001 0 1 14,12 0.002 1 0 0.021 50 ::f,1,0 f,2,15 f,15,2 f,15,12 
18:0,0 0.001 1 0 0,3 0.001 -1 -1 3,1 0.001 0 1 0.0181 65 1,13 0.001 0 -1 3,15 0.001 -1 0 2,13 0.001 1 1 0.0171 65 15,0 0.001 1 0 14,2 0.001 0 1 13,1 0.001 1 0 0.0172 80 13,13 0.001 1 0 14,14 0.001 -1 1 14,12 0.001 1 0 0.0211 65 ::f,2,15 f,3,2 f,12,14 f,15,2 
19:1,0 0.001 1 0 0,3 0.001 0 -1 3,1 0.001 0 1 0.0192 80 1,13 0.001 1 -1 3,15 0.001 -1 0 2,13 0.001 0 1 0.0171 65 15,0 0.001 1 1 14,2 0.001 0 1 14,1 0.001 1 0 0.0182 80 14,13 0.001 1 0 14,14 0.001 -1 0 15,12 0.001 1 0 0.0231 65 ::f,2,15 f,3,2 f,12,14 f,15,2 
20:1,0 0.001 1 0 0,2 0.001 0 -1 3,1 0.001 0 1 1.0203 95 1,13 0.001 1 0 3,15 0.001 -1 0 2,14 0.001 0 1 0.0182 80 15,0 0.001 0 1 14,2 0.001 -1 1 14,1 0.001 1 0 0.0182 80 14,13 0.001 1 0 13,14 0.001 -1 0 15,12 0.001 1 1 0.0241 65 ::f,2,15 f,3,0 f,12,14 f,15,2 
21:2,0 0.001 1 0 0,1 0.001 0 -1 3,2 0.001 0 1 1.0233 95 2,13 0.001 1 0 3,15 0.001 -1 0 2,14 0.001 0 1 1.0193 95 15,1 0.001 0 1 14,2 0.001 -1 0 14,1 0.001 1 1 0.0192 80 14,13 0.001 1 1 13,14 0.001 -1 0 15,12 0.001 0 1 0.0242 80 ::f,2,12 f,3,0 f,15,2 f,15,13 
22:2,0 0.001 1 0 0,1 0.001 0 -1 3,3 0.001 0 1 2.0244 110 2,13 0.001 1 0 2,15 0.001 -1 0 2,14 0.001 -1 1 1.0203 95 15,1 0.001 0 1 14,2 0.001 -1 0 14,1 0.001 0 1 1.0193 95 14,13 0.001 0 1 13,14 0.001 -1 -1 15,12 0.001 0 1 0.0242 80 ::f,1,1 f,2,12 f,13,2 f,15,13 
23:3,0 0.001 1 0 0,1 0.001 0 -1 3,3 0.001 -1 1 2.0254 110 2,13 0.001 1 1 1,15 0.001 -1 0 2,14 0.001 -1 0 1.0213 95 15,2 0.001 0 1 14,2 0.001 -1 0 14,1 0.001 0 1 2.0204 110 14,14 0.001 0 1 13,14 0.001 0 -1 15,12 0.001 0 1 0.0252 80 ::f,1,1 f,2,12 f,14,0 f,15,13 
24:3,0 0.001 1 1 0,0 0.001 0 -1 3,3 0.001 -1 0 2.0264 110 2,13 0.001 0 1 0,15 0.001 -1 0 1,14 0.001 -1 0 1.0233 95 15,2 0.001 0 1 14,2 0.001 -1 0 14,1 0.001 0 1 2.0204 110 14,14 0.001 0 1 13,13 0.001 0 -1 15,12 0.001 0 1 0.0262 80 ::f,1,1 f,2,12 f,14,0 f,15,13 
25:3,0 0.001 0 1 0,0 0.001 1 -1 2,3 0.001 -1 0 2.0274 110 2,14 0.001 0 1 0,15 0.001 -1 -1 1,14 0.001 -1 0 1.0243 95 15,3 0.001 0 1 13,2 0.001 -1 0 14,1 0.001 0 1 2.0224 110 14,14 0.001 -1 1 13,13 0.001 0 -1 15,12 0.001 0 1 0.0262 80 ::f,1,1 f,2,12 f,14,0 f,15,13 
26:3,1 0.001 0 1 0,0 0.001 1 0 1,3 0.001 -1 0 2.0294 110 2,14 0.001 0 1 0,15 0.001 0 -1 1,14 0.001 -1 -1 1.0243 95 15,3 0.001 -1 1 13,2 0.001 -1 0 14,1 0.001 0 1 2.0224 110 14,14 0.001 -1 0 13,13 0.001 1 -1 15,12 0.001 0 1 0.0262 80 ::f,1,1 f,2,12 f,14,0 f,15,13 
27:3,2 0.001 0 1 1,0 0.001 1 0 0,3 0.001 -1 0 2.0324 110 2,14 0.001 -1 1 0,14 0.001 0 -1 1,14 0.001 0 -1 1.0253 95 15,3 0.001 -1 0 13,2 0.001 -1 -1 14,1 0.001 0 1 2.0224 110 13,14 0.001 -1 0 13,13 0.001 1 0 15,12 0.001 0 1 0.0272 80 ::f,1,1 f,2,12 f,14,0 f,15,13 
28:3,3 0.001 0 1 2,0 0.001 1 0 0,3 0.001 -1 -1 2.0344 110 2,14 0.001 -1 0 0,13 0.001 0 -1 1,13 0.001 0 -1 1.0273 95 14,3 0.001 -1 0 13,2 0.001 0 -1 14,2 0.001 0 1 2.0244 110 13,14 0.001 -1 0 14,13 0.001 1 0 15,12 0.001 0 1 0.0282 80 ::f,1,1 f,2,12 f,14,0 f,15,13 
29:3,3 0.001 -1 1 3,0 0.001 1 0 0,3 0.001 0 -1 2.0354 110 1,14 0.001 -1 0 0,12 0.001 0 -1 1,13 0.001 0 -1 1.0293 95 13,3 0.001 -1 0 13,1 0.001 0 -1 14,2 0.001 0 1 2.0264 110 13,14 0.001 -1 -1 14,13 0.001 1 0 15,13 0.001 0 1 1.0293 95 ::f,1,1 f,2,12 f,13,15 f,14,0 
30:3,3 0.001 -1 0 3,0 0.001 1 1 0,2 0.001 0 -1 2.0364 110 1,14 0.001 -1 0 0,12 0.001 1 -1 1,13 0.001 1 -1 1.0293 95 13,3 0.001 -1 0 13,1 0.001 0 -1 14,2 0.001 -1 1 2.0264 110 13,14 0.001 0 -1 14,13 0.001 1 1 15,14 0.001 0 1 1.0303 95 ::f,1,1 f,2,12 f,13,15 f,14,0 
31:2,3 0.001 -1 0 3,0 0.001 0 1 0,1 0.001 0 -1 2.0384 110 1,14 0.001 -1 -1 0,12 0.001 1 0 1,13 0.001 1 0 1.0293 95 12,3 0.001 -1 0 13,1 0.001 1 -1 14,2 0.001 -1 0 2.0274 110 13,13 0.001 0 -1 14,13 0.001 0 1 15,15 0.001 0 1 1.0323 95 ::f,1,1 f,2,12 f,13,15 f,14,0 
32:1,3 0.001 -1 0 3,1 0.001 0 1 0,1 0.001 0 -1 2.0404 110 1,14 0.001 0 -1 1,12 0.001 1 0 1,13 0.002 1 0 1.0303 91 12,3 0.001 -1 -1 13,1 0.001 1 0 13,2 0.001 -1 0 2.0284 110 13,13 0.001 0 -1 14,14 0.001 0 1 15,15 0.001 -1 1 1.0333 95 :2,13 :f,1,1 f,2,12 f,13,15 f,14,0 
33:1,3 0.001 -1 0 3,2 0.001 0 1 0,1 0.001 0 -1 2.0414 110 1,14 0.001 0 -1 1,12 0.001 1 0 2,13 0.002 1 0 2.0314 106 12,3 0.001 0 -1 14,1 0.001 1 0 13,2 0.001 -1 0 2.0294 110 13,13 0.001 1 -1 14,14 0.001 0 1 15,15 0.001 -1 0 1.0333 95 :3,13 :f,1,1 f,1,15 f,13,15 f,14,0 
34:0,3 0.001 -1 0 3,2 0.001 0 1 0,0 0.001 0 -1 2.0434 110 1,13 0.001 0 -1 2,12 0.001 1 0 2,13 0.001 1 0 2.0334 106 12,2 0.001 0 -1 14,1 0.001 1 0 13,2 0.001 -1 -1 2.0304 110 13,13 0.001 1 0 14,14 0.001 -1 1 14,15 0.001 -1 0 1.0343 95 :4,13 :f,1,1 f,1,15 f,13,15 f,14,0 
35:0,3 0.001 -1 -1 3,2 0.001 0 1 0,0 0.001 1 -1 2.0434 110 1,13 0.001 0 -1 3,12 0.001 1 0 2,13 0.001 1 1 2.0344 106 12,2 0.001 0 -1 14,1 0.001 1 1 13,2 0.001 0 -1 2.0304 110 14,13 0.001 1 0 14,14 0.001 -1 0 14,15 0.001 -1 0 2.0354 110 :5,13 :f,1,1 f,1,15 f,12,13 f,14,0 
36:0,3 0.001 0 -1 3,3 0.001 0 1 0,0 0.001 1 0 2.0444 110 1,13 0.001 1 -1 3,12 0.001 1 1 2,13 0.001 0 1 2.0344 106 12,2 0.001 0 -1 14,1 0.001 0 1 13,1 0.001 0 -1 2.0314 110 14,13 0.001 1 0 13,14 0.001 -1 0 13,15 0.001 -1 0 2.0374 110 :6,13 :f,1,1 f,1,15 f,12,13 f,14,0 
37:0,2 0.001 0 -1 3,3 0.001 -1 1 1,0 0.001 1 0 2.0464 110 1,13 0.001 1 0 3,12 0.001 0 1 2,14 0.001 0 1 2.0354 106 12,1 0.001 0 -1 14,2 0.001 0 1 13,1 0.001 0 -1 2.0334 110 14,13 0.001 1 1 13,14 0.001 -1 0 12,15 0.001 -1 0 2.0384 110 :7,13 :f,1,1 f,1,15 f,12,13 f,14,0 
38:0,2 0.001 0 -1 3,3 0.001 -1 0 2,0 0.001 1 0 2.0474 110 2,13 0.001 1 0 3,13 0.001 0 1 2,14 0.001 0 1 2.0374 106 12,1 0.001 0 -1 14,2 0.001 0 1 13,1 0.001 1 -1 2.0334 110 14,13 0.001 0 1 13,14 0.001 -1 -1 12,15 0.001 -1 -1 2.0384 110 :8,13 :f,1,1 f,1,15 f,12,13 f,14,0 
39:0,1 0.001 0 -1 2,3 0.001 -1 0 2,0 0.001 1 0 2.0494 110 2,13 0.001 1 0 3,14 0.001 0 1 2,14 0.001 -1 1 2.0384 106 12,1 0.001 0 -1 14,2 0.001 -1 1 13,1 0.001 1 0 2.0334 110 14,14 0.001 0 1 13,14 0.001 0 -1 12,15 0.001 0 -1 2.0394 110 :9,13 :f,1,1 f,1,15 f,12,13 f,14,0 
40:0,0 0.001 0 -1 1,3 0.001 -1 0 2,0 0.001 1 0 2.0514 110 2,13 0.001 1 1 3,14 0.001 0 1 2,14 0.001 -1 0 2.0384 106 12,0 0.001 0 -1 14,2 0.001 -1 0 14,1 0.001 1 0 2.0354 110 14,14 0.001 0 1 13,13 0.001 0 -1 12,14 0.001 0 -1 2.0414 110 :10,13 :f,1,1 f,1,15 f,12,13 f,14,0 
41:0,0 0.001 1 -1 0,3 0.001 -1 0 3,0 0.001 1 0 2.0534 110 2,13 0.001 0 1 3,14 0.001 0 1 1,14 0.001 -1 0 2.0394 106 12,0 0.001 1 -1 13,2 0.001 -1 0 14,1 0.001 1 0 2.0364 110 14,14 0.001 -1 1 13,13 0.001 0 -1 12,14 0.001 0 -1 4.0415 125 :11,13 :f,1,1 f,1,15 f,12,12 f,14,0 
42:0,0 0.001 1 0 0,3 0.001 -1 -1 3,0 0.001 1 1 2.0534 110 2,14 0.001 0 1 3,15 0.001 0 1 1,14 0.001 -1 0 2.0414 106 12,0 0.001 1 0 13,2 0.001 -1 0 14,1 0.001 1 1 2.0364 110 14,14 0.001 -1 0 13,13 0.001 1 -1 12,14 0.001 0 -1 4.0415 125 :12,13 :f,1,1 f,1,15 f,12,12 f,14,0 
43:1,0 0.001 1 0 0,3 0.001 0 -1 3,0 0.001 0 1 2.0544 110 2,14 0.001 0 1 3,15 0.001 -1 1 1,14 0.001 -1 -1 2.0414 106 13,0 0.001 1 0 13,2 0.001 -1 -1 14,1 0.001 0 1 2.0374 110 13,14 0.001 -1 0 13,13 0.001 1 0 12,13 0.001 0 -1 4.0435 125 :13,13 :f,1,1 f,1,15 f,12,12 f,14,0 
44:2,0 0.001 1 0 0,2 0.001 0 -1 3,1 0.001 0 1 2.0574 110 2,14 0.001 -1 1 3,15 0.001 -1 0 1,14 0.001 0 -1 5.0414 106 13,0 0.001 1 0 13,2 0.001 0 -1 14,1 0.001 0 1 4.0375 125 13,14 0.001 -1 0 14,13 0.001 1 0 12,13 0.001 0 -1 7.0446 140 ::f,1,1 f,1,15 f,14,2 f,14,12 
45:3,0 0.001 1 0 0,1 0.001 0 -1 3,2 0.001 0 1 2.0604 110 2,14 0.001 -1 0 2,15 0.001 -1 0 1,13 0.001 0 -1 5.0434 106 14,0 0.001 1 0 13,1 0.001 0 -1 14,1 0.001 0 1 4.0395 125 13,14 0.001 -1 -1 14,13 0.001 1 0 12,12 0.001 0 -1 7.0456 140 ::f,1,1 f,1,15 f,14,2 f,14,12 
46:3,0 0.001 1 1 0,1 0.001 0 -1 3,2 0.001 0 1 2.0604 110 1,14 0.001 -1 0 2,15 0.001 -1 0 1,13 0.001 0 -1 7.0445 121 14,0 0.001 1 0 13,1 0.001 0 -1 14,1 0.001 0 1 4.0396 140 13,14 0.001 0 -1 14,13 0.001 1 1 12,12 0.001 1 -1 7.0456 140 ::f,0,15 f,1,1 f,14,12 f,15,3 
47:3,0 0.001 0 1 0,1 0.001 0 -1 3,2 0.001 0 1 2.0604 110 1,14 0.001 -1 0 1,15 0.001 -1 0 1,13 0.001 1 -1 7.0455 121 15,0 0.001 1 0 13,1 0.001 1 -1 14,1 0.001 0 1 4.0406 140 13,13 0.001 0 -1 14,13 0.001 0 1 12,12 0.001 1 0 7.0466 140 ::f,0,15 f,1,1 f,14,12 f,15,3 
48:3,1 0.001 0 1 0,0 0.001 0 -1 3,3 0.001 0 1 2.0634 110 1,14 0.001 -1 -1 1,15 0.001 -1 0 1,13 0.001 1 0 10.0456 136 15,0 0.001 1 1 13,1 0.001 1 0 14,1 0.001 0 1 4.0406 140 13,13 0.001 0 -1 14,14 0.001 0 1 13,12 0.001 1 0 7.0486 140 ::f,1,1 f,3,14 f,14,12 f,15,3 
49:3,2 0.001 0 1 0,0 0.001 1 -1 3,3 0.001 -1 1 2.0644 110 1,14 0.001 0 -1 0,15 0.001 -1 0 2,13 0.001 1 0 10.0476 136 15,0 0.001 0 1 13,1 0.001 1 0 14,1 0.001 0 1 4.0406 140 13,13 0.001 1 -1 14,14 0.001 0 1 13,12 0.001 1 0 11.0487 155 ::f,1,1 f,3,14 f,13,14 f,15,3 
50:3,2 0.001 0 1 0,0 0.001 1 0 3,3 0.001 -1 0 2.0644 110 1,13 0.001 0 -1 0,15 0.001 -1 -1 2,13 0.001 1 0 10.0486 136 15,1 0.001 0 1 13,1 0.001 1 0 14,2 0.001 0 1 4.0426 140 13,13 0.001 1 0 14,14 0.001 -1 1 14,12 0.001 1 0 11.0497 155 ::f,1,1 f,3,14 f,13,14 f,15,3 
51:3,2 0.001 -1 1 1,0 0.001 1 0 2,3 0.001 -1 0 2.0664 110 1,13 0.001 0 -1 0,15 0.001 0 -1 2,13 0.001 1 1 10.0486 136 15,1 0.001 0 1 13,1 0.001 1 0 14,2 0.001 0 1 4.0426 140 14,13 0.001 1 0 14,14 0.001 -1 0 15,12 0.001 1 0 11.0517 155 ::f,1,1 f,3,14 f,13,14 f,15,3 
52:3,2 0.001 -1 0 2,0 0.001 1 0 1,3 0.001 -1 0 2.0684 110 1,13 0.001 1 -1 0,14 0.001 0 -1 2,13 0.001 0 1 10.0496 136 15,2 0.001 0 1 14,1 0.001 1 0 14,2 0.001 -1 1 4.0446 140 14,13 0.001 1 0 14,14 0.001 -1 0 15,12 0.001 1 1 11.0517 155 ::f,1,1 f,3,14 f,13,14 f,15,3 
53:2,2 0.001 -1 0 3,0 0.001 1 0 1,3 0.001 -1 0 2.0704 110 1,13 0.001 1 0 0,13 0.001 0 -1 2,14 0.001 0 1 10.0516 136 15,2 0.001 0 1 14,1 0.001 1 0 14,2 0.001 -1 0 7.0447 155 14,13 0.001 1 1 14,14 0.001 -1 0 15,12 0.001 0 1 13.0518 170 ::f,1,1 f,3,14 f,12,13 f,15,3 
54:1,2 0.001 -1 0 3,0 0.001 1 1 1,3 0.001 -1 0 2.0714 110 2,13 0.001 1 0 0,12 0.001 0 -1 2,14 0.001 0 1 10.0536 136 15,2 0.001 0 1 14,1 0.001 1 1 13,2 0.001 -1 0 7.0457 155 14,13 0.001 0 1 14,14 0.001 -1 0 15,13 0.001 0 1 13.0528 170 ::f,1,1 f,3,14 f,12,13 f,15,3 
55:1,2 0.001 -1 0 3,0 0.001 0 1 0,3 0.001 -1 0 2.0724 110 2,13 0.001 1 0 0,12 0.001 1 -1 2,14 0.001 -1 1 10.0536 136 15,2 0.001 0 1 14,1 0.001 0 1 13,2 0.001 -1 0 11.0458 170 14,13 0.001 0 1 13,14 0.001 -1 0 15,14 0.001 0 1 13.0548 170 ::f,1,1 f,3,14 f,12,13 f,15,0 
56:1,2 0.001 -1 0 3,1 0.001 0 1 0,3 0.001 -1 -1 2.0734 110 2,13 0.001 1 1 0,12 0.001 1 0 2,14 0.001 -1 0 10.0536 136 15,3 0.001 0 1 14,2 0.001 0 1 13,2 0.001 -1 -1 11.0478 170 14,14 0.001 0 1 13,14 0.001 -1 0 15,15 0.001 0 1 13.0568 170 ::f,1,1 f,3,14 f,12,13 f,15,0 
57:0,2 0.001 -1 0 3,2 0.001 0 1 0,3 0.001 0 -1 2.0754 110 2,13 0.001 0 1 1,12 0.001 1 0 1,14 0.001 -1 0 10.0556 136 15,3 0.001 -1 1 14,2 0.001 0 1 13,2 0.001 0 -1 11.0478 170 14,14 0.001 0 1 13,14 0.001 -1 -1 15,15 0.001 -1 1 13.0568 170 ::f,1,1 f,3,14 f,12,13 f,15,0 
58:0,2 0.001 -1 -1 3,2 0.001 0 1 0,3 0.001 1 -1 2.0754 110 2,14 0.001 0 1 2,12 0.001 1 0 1,14 0.001 -1 0 10.0576 136 15,3 0.001 -1 0 14,2 0.001 -1 1 13,1 0.001 0 -1 11.0488 170 14,14 0.001 -1 1 13,14 0.001 0 -1 15,15 0.001 -1 0 13.0568 170 ::f,1,1 f,3,14 f,12,13 f,15,0 
59:0,2 0.001 0 -1 3,2 0.001 0 1 1,2 0.001 1 -1 2.0764 110 2,14 0.001 0 1 2,12 0.001 1 0 1,14 0.001 -1 -1 10.0576 136 14,3 0.001 -1 0 14,2 0.001 -1 0 13,1 0.001 0 -1 11.0498 170 14,14 0.001 -1 0 13,13 0.001 0 -1 14,15 0.001 -1 0 13.0588 170 ::f,1,1 f,3,14 f,12,13 f,15,0 
60:0,1 0.001 0 -1 3,3 0.001 0 1 1,2 0.001 1 -1 2.0784 110 2,14 0.001 -1 1 2,12 0.001 1 0 1,14 0.001 0 -1 10.0576 136 13,3 0.001 -1 0 13,2 0.001 -1 0 13,1 0.001 1 -1 11.0518 170 13,14 0.001 -1 0 13,13 0.001 0 -1 13,15 0.001 -1 0 13.0608 170 ::f,1,1 f,3,14 f,12,13 f,15,0 
61:0,1 0.001 0 -1 3,3 0.001 -1 1 2,1 0.001 1 -1 2.0794 110 2,14 0.001 -1 0 3,12 0.001 1 0 1,13 0.001 0 -1 10.0596 136 13,3 0.001 -1 0 13,2 0.001 -1 0 13,1 0.001 1 0 11.0518 170 13,14 0.001 -1 0 13,13 0.001 1 -1 12,15 0.001 -1 0 13.0618 170 ::f,1,1 f,3,14 f,12,13 f,15,0 
62:0,0 0.001 0 -1 3,3 0.001 -1 0 2,1 0.001 1 -1 2.0804 110 1,14 0.001 -1 0 3,12 0.001 1 1 1,13 0.001 0 -1 10.0606 136 12,3 0.001 -1 0 13,2 0.001 -1 -1 14,1 0.001 1 0 11.0538 170 13,14 0.001 -1 -1 13,13 0.001 1 0 12,15 0.001 -1 -1 13.0618 170 ::f,1,1 f,3,14 f,12,13 f,15,0 
63:0,0 0.001 1 -1 2,3 0.001 -1 0 2,1 0.001 1 -1 2.0814 110 1,14 0.001 -1 0 3,12 0.001 0 1 1,13 0.001 1 -1 10.0606 136 12,3 0.001 -1 -1 13,2 0.001 0 -1 14,1 0.001 1 0 11.0538 170 13,14 0.001 0 -1 14,13 0.001 1 0 12,15 0.001 0 -1 13.0628 170 ::f,1,1 f,3,14 f,12,13 f,15,0 
64:0,0 0.001 1 0 1,3 0.001 -1 0 3,0 0.001 1 -1 2.0834 110 1,14 0.001 -1 -1 3,13 0.001 0 1 1,13 0.001 1 0 10.0616 136 12,3 0.001 0 -1 13,1 0.001 0 -1 14,1 0.001 1 1 11.0548 170 13,13 0.001 0 -1 14,13 0.001 1 0 12,14 0.001 0 -1 13.0648 170 ::f,1,1 f,3,14 f,12,13 f,15,0 
65:1,0 0.001 1 0 0,3 0.001 -1 0 3,0 0.001 1 0 2.0854 110 1,14 0.001 0 -1 3,13 0.001 0 1 2,13 0.001 1 0 14.0627 151 12,2 0.001 0 -1 13,1 0.001 0 -1 14,1 0.001 0 1 11.0558 170 13,13 0.001 0 -1 14,13 0.001 1 1 12,14 0.001 0 -1 18.0649 185 ::f,1,1 f,2,12 f,15,0 f,15,15 
66:2,0 0.001 1 0 0,3 0.001 -1 -1 3,0 0.001 1 1 2.0864 110 1,13 0.001 0 -1 3,14 0.001 0 1 2,13 0.001 1 0 14.0647 151 12,1 0.001 0 -1 13,1 0.001 1 -1 14,2 0.001 0 1 11.0578 170 13,13 0.001 1 -1 14,13 0.001 0 1 12,13 0.001 0 -1 18.0659 185 ::f,1,1 f,2,12 f,15,0 f,15,15 
