16
0:1,3 0.001 0 1 2,0 0.003 0 -1 1,2 0.002 1 1 0.002 50 3,12 0.001 1 -1 2,13 0.003 -1 -1 0,13 0.002 -1 0 0.001 50 12,2 0.001 -1 1 15,1 0.003 1 0 13,1 0.002 -1 0 0.001 50 12,13 0.001 -1 1 12,12 0.003 0 -1 13,15 0.002 0 -1 0 50 ::f,1,14 f,2,2 f,12,1 f,13,14 
1:1,3 0.001 0 1 2,0 0.001 0 -1 1,2 0.001 1 1 0.002 50 3,12 0.001 1 -1 2,13 0.001 -1 -1 0,13 0.001 -1 0 0.001 50 12,2 0.001 -1 1 15,1 0.001 1 0 13,1 0.001 -1 0 0.0011 65 12,13 0.001 -1 1 12,12 0.001 0 -1 13,15 0.001 0 -1 0.0001 65 ::f,1,14 f,2,2 f,12,15 f,13,3 
2:1,3 0.001 -1 1 2,0 0.001 1 -1 1,2 0.001 0 1 0.002 50 3,12 0.001 0 -1 2,13 0.001 0 -1 0,13 0.001 -1 1 0.001 50 12,2 0.001 0 1 15,1 0.001 1 -1 13,1 0.001 -1 -1 0.0011 65 12,13 0.001 -1 0 12,12 0.001 1 -1 13,15 0.001 1 -1 0.0001 65 ::f,1,14 f,2,2 f,12,15 f,13,3 
3:1,3 0.001 -1 1 2,0 0.001 1 -1 1,2 0.001 0 1 0.002 50 3,12 0.001 0 -1 2,13 0.001 0 -1 0,13 0.001 -1 1 0.001 50 12,2 0.001 0 1 15,1 0.001 1 -1 13,1 0.001 -1 -1 0.0011 65 12,13 0.002 -1 0 12,12 0.001 1 -1 13,15 0.001 1 -1 0.0001 61 :11,13 :f,1,14 f,2,2 f,12,15 f,13,3 
4:1,3 0.001 -1 0 2,0 0.001 1 0 1,2 0.001 -1 1 0.002 50 3,12 0.001 -1 -1 2,13 0.001 1 -1 0,13 0.001 0 1 0.001 50 12,2 0.001 1 1 15,1 0.001 0 -1 13,1 0.001 0 -1 0.0011 65 12,13 0.002 -1 -1 12,12 0.001 1 0 13,15 0.001 1 0 0.0001 61 :10,13 :f,1,14 f,2,2 f,12,15 f,13,3 
5:1,3 0.001 -1 0 2,0 0.001 1 0 1,2 0.001 -1 1 0.002 50 3,12 0.001 -1 -1 2,13 0.001 1 -1 0,13 0.001 0 1 0.001 50 12,2 0.001 1 1 15,1 0.001 0 -1 13,1 0.001 0 -1 1.0013 95 12,13 0.001 -1 -1 12,12 0.001 1 0 13,15 0.001 1 0 0.0001 61 :9,13 :f,1,14 f,2,2 f,12,15 f,13,0 
6:1,3 0.001 -1 -1 2,0 0.001 1 1 1,2 0.001 -1 0 0.002 50 3,12 0.001 -1 0 2,13 0.001 1 0 0,13 0.001 1 1 0.001 50 12,2 0.001 1 0 15,1 0.001 -1 -1 13,1 0.001 1 -1 1.0013 95 12,13 0.001 0 -1 12,12 0.001 1 1 13,15 0.001 1 1 0.0001 61 :8,13 :f,1,14 f,2,2 f,12,15 f,13,0 
7:1,3 0.001 -1 -1 2,0 0.001 1 1 1,2 0.001 -1 0 0.002 50 2,12 0.001 -1 0 2,13 0.001 1 0 0,13 0.001 1 1 0.0021 65 13,2 0.001 1 0 15,1 0.001 -1 -1 13,1 0.001 1 -1 1.0023 95 12,13 0.001 0 -1 12,12 0.001 1 1 13,15 0.001 1 1 0.0001 61 :7,13 :f,0,12 f,2,2 f,12,15 f,13,0 
8:1,3 0.001 0 -1 2,0 0.001 0 1 1,2 0.001 -1 -1 0.002 50 1,12 0.001 -1 0 2,13 0.001 1 1 0,13 0.001 1 0 0.0031 65 13,2 0.001 1 0 15,1 0.001 -1 0 13,1 0.001 1 0 1.0023 95 12,13 0.001 1 -1 12,12 0.001 0 1 13,15 0.001 0 1 0.0001 61 :6,13 :f,0,12 f,2,2 f,12,15 f,13,0 
9:1,3 0.001 0 -1 2,1 0.001 0 1 1,2 0.001 -1 -1 0.003 50 1,12 0.001 -1 0 2,13 0.001 1 1 1,13 0.001 1 0 0.0042 80 13,2 0.001 1 -1 14,1 0.001 -1 0 13,1 0.001 1 0 1.0033 95 12,13 0.001 1 -1 12,12 0.001 0 1 13,15 0.001 0 1 0.0001 61 :5,13 :f,1,15 f,2,2 f,12,15 f,13,0 
