16
0:3,3 0.001 1 0 0,1 0.003 0 -1 2,3 0.002 -1 1 0.002 50 3,13 0.001 1 1 3,12 0.003 1 -1 0,14 0.002 0 -1 0.001 50 14,3 0.001 -1 0 14,1 0.003 -1 -1 12,2 0.002 1 1 0.002 50 12,14 0.001 0 1 12,12 0.003 -1 0 15,12 0.002 1 -1 0.002 50 ::f,0,0 f,0,13 f,12,15 f,13,3 
1:3,3 0.001 1 0 0,1 0.003 -1 -1 2,3 0.001 -1 1 0.002 50 3,13 0.001 1 0 3,12 0.001 1 -1 0,14 0.001 0 -1 0.0011 65 14,3 0.001 -1 0 14,1 0.001 -1 -1 13,3 0.002 1 1 0.0031 65 12,14 0.001 0 1 12,12 0.001 -1 0 15,12 0.001 1 -1 0.0021 65 ::f,0,0 f,0,13 f,12,0 f,15,13 
2:3,3 0.001 1 -1 0,1 0.003 -1 0 2,3 0.001 0 1 0.002 50 3,13 0.001 1 -1 3,12 0.001 0 -1 0,14 0.001 0 -1 0.0011 65 14,3 0.001 -1 0 14,1 0.001 -1 -1 13,3 0.001 1 1 0.0031 65 12,15 0.001 0 1 12,12 0.001 -1 1 15,12 0.001 1 -1 0.0031 65 ::f,0,0 f,0,13 f,12,0 f,15,13 
3:3,3 0.001 0 -1 0,1 0.003 -1 1 2,3 0.001 1 1 0.002 50 3,13 0.001 0 -1 3,12 0.001 -1 -1 0,14 0.001 0 -1 0.0011 65 14,3 0.001 -1 1 14,1 0.001 -1 -1 13,3 0.001 1 0 0.0031 65 12,15 0.001 0 1 12,12 0.001 0 1 15,12 0.001 1 -1 0.0031 65 ::f,0,0 f,0,13 f,12,0 f,15,13 
4:3,2 0.001 0 -1 0,1 0.003 0 1 2,3 0.001 1 0 0.003 50 3,13 0.001 0 -1 3,12 0.001 -1 0 0,14 0.001 0 -1 0.0011 65 14,3 0.001 0 1 14,1 0.001 -1 -1 13,3 0.001 1 0 0.0031 65 12,15 0.001 1 1 12,13 0.001 0 1 15,12 0.001 1 -1 0.0041 65 ::f,0,0 f,0,13 f,12,0 f,15,13 
5:3,1 0.001 0 -1 0,1 0.003 1 1 3,3 0.001 1 0 0.005 50 3,13 0.001 0 -1 2,12 0.001 -1 0 0,14 0.001 0 -1 0.0021 65 14,3 0.001 1 1 14,1 0.001 -1 -1 13,3 0.001 1 0 0.0031 65 12,15 0.001 1 0 12,14 0.001 0 1 15,12 0.001 1 -1 0.0051 65 ::f,0,0 f,0,13 f,12,0 f,15,13 
6:3,0 0.001 0 -1 0,1 0.003 1 0 3,3 0.001 1 0 0.006 50 3,12 0.001 0 -1 1,12 0.001 -1 0 0,14 0.001 0 -1 0.0041 65 14,3 0.001 1 0 14,1 0.001 -1 -1 13,3 0.001 1 -1 0.0031 65 13,15 0.001 1 0 12,15 0.001 0 1 15,12 0.001 1 -1 0.0071 65 ::f,0,0 f,0,13 f,12,0 f,15,13 
7:3,0 0.001 0 -1 0,1 0.003 1 -1 3,3 0.001 1 -1 0.006 50 3,12 0.001 0 -1 0,12 0.001 -1 0 0,14 0.001 0 -1 0.0051 65 15,3 0.001 1 0 14,1 0.001 -1 -1 14,2 0.001 1 -1 0.0051 65 14,15 0.001 1 0 12,15 0.001 0 1 15,12 0.001 1 -1 0.0081 65 ::f,0,0 f,0,13 f,12,0 f,15,13 
8:3,0 0.001 -1 -1 0,1 0.003 0 -1 3,3 0.001 0 -1 0.006 50 3,12 0.001 -1 -1 0,12 0.001 -1 0 0,14 0.001 0 -1 0.0051 65 15,3 0.001 1 0 14,1 0.001 -1 -1 15,1 0.001 1 -1 0.0061 65 15,15 0.001 1 0 12,15 0.001 1 1 15,12 0.001 1 -1 0.0091 65 ::f,0,0 f,0,13 f,12,0 f,15,13 
9:3,0 0.001 -1 0 0,1 0.003 -1 -1 3,2 0.001 0 -1 0.007 50 3,12 0.001 -1 0 0,12 0.001 -1 1 0,14 0.001 0 -1 0.0051 65 15,3 0.001 1 -1 14,1 0.001 -1 -1 15,1 0.001 1 -1 0.0061 65 15,15 0.001 1 0 12,15 0.001 1 0 15,12 0.001 1 -1 0.0091 65 ::f,0,0 f,0,13 f,12,0 f,15,13 
