16
0:0,2 0.001 -1 -1 3,0 0.003 1 -1 0,1 0.002 -1 -1 0.001 50 3,15 0.001 1 1 0,15 0.003 0 -1 2,13 0.002 -1 1 0.002 50 14,0 0.001 1 -1 14,3 0.003 0 1 13,3 0.002 1 1 0 50 15,12 0.001 1 0 13,15 0.003 1 0 13,14 0.002 -1 0 0.003 50 ::f,0,14 f,1,2 f,12,14 f,13,2 
1:0,2 0.001 -1 -1 3,0 0.003 0 -1 0,1 0.002 -1 0 0.001 50 3,15 0.001 1 1 0,15 0.001 0 -1 2,13 0.001 -1 1 0.0021 65 14,0 0.001 1 -1 14,3 0.003 1 1 13,3 0.002 1 0 0 50 15,12 0.001 1 0 13,15 0.001 1 0 13,14 0.001 -1 0 0.0031 65 ::f,1,2 f,2,14 f,13,2 f,14,15 
2:0,2 0.001 -1 0 3,0 0.003 -1 -1 0,1 0.002 -1 1 0.001 50 3,15 0.001 1 0 0,14 0.001 0 -1 2,13 0.001 0 1 0.0031 65 14,0 0.001 0 -1 14,3 0.003 1 0 13,3 0.002 1 0 0 50 15,12 0.001 1 -1 13,15 0.001 1 0 13,14 0.001 -1 1 0.0032 80 ::f,1,2 f,2,14 f,13,2 f,15,13 
3:0,2 0.001 -1 1 3,0 0.003 -1 0 0,1 0.002 0 1 0.001 50 3,15 0.001 1 -1 0,13 0.001 0 -1 2,13 0.001 1 1 0.0041 65 14,0 0.001 -1 -1 14,3 0.003 1 -1 13,3 0.001 1 0 0 50 15,12 0.001 0 -1 14,15 0.001 1 0 13,14 0.001 0 1 0.0042 80 ::f,1,2 f,2,14 f,13,2 f,15,13 
4:0,2 0.001 0 1 2,0 0.003 -1 0 0,1 0.002 0 1 0.002 50 3,15 0.001 0 -1 0,12 0.001 0 -1 2,13 0.001 1 0 0.0051 65 14,0 0.001 -1 0 14,3 0.003 0 -1 13,3 0.001 1 0 0 50 15,12 0.001 -1 -1 15,15 0.001 1 0 13,14 0.001 1 1 0.0052 80 ::f,1,2 f,2,14 f,13,2 f,15,13 
5:0,3 0.001 0 1 1,0 0.003 -1 0 0,2 0.002 0 1 0.005 50 3,15 0.001 -1 -1 0,12 0.001 0 -1 2,13 0.001 1 -1 0.0051 65 14,0 0.001 -1 1 14,3 0.003 -1 -1 13,3 0.001 1 0 0 50 15,12 0.001 -1 0 15,15 0.001 1 0 13,14 0.001 1 0 0.0052 80 ::f,1,2 f,2,14 f,13,2 f,15,13 
6:0,3 0.001 0 1 0,0 0.003 -1 0 0,2 0.001 0 1 0.006 50 3,15 0.001 -1 -1 0,12 0.001 -1 -1 2,13 0.001 0 -1 0.0051 65 13,1 0.001 -1 1 14,3 0.003 -1 0 13,3 0.001 1 0 0.001 50 15,12 0.001 -1 1 15,15 0.001 1 -1 14,14 0.001 1 0 0.0062 80 ::f,1,2 f,2,14 f,13,2 f,15,13 
7:0,3 0.001 1 1 0,0 0.001 -1 0 0,2 0.001 0 1 0.006 50 3,15 0.001 -1 -1 0,12 0.001 -1 0 2,13 0.001 -1 -1 0.0052 80 13,1 0.001 -1 1 14,3 0.003 -1 1 13,3 0.001 1 0 0.001 50 14,13 0.001 -1 1 15,15 0.001 0 -1 14,14 0.001 1 0 0.0072 80 ::f,1,2 f,1,15 f,13,2 f,15,13 
8:0,3 0.001 1 0 0,0 0.001 -1 1 0,2 0.001 0 1 0.006 50 2,14 0.001 -1 -1 0,12 0.001 -1 1 2,13 0.001 -1 0 0.0062 80 13,1 0.001 0 1 14,3 0.003 -1 1 13,3 0.001 1 0 0.001 50 14,13 0.001 -1 1 15,14 0.001 0 -1 14,14 0.001 1 -1 0.0082 80 ::f,1,2 f,1,15 f,13,2 f,15,13 
9:1,3 0.001 1 0 0,0 0.001 0 1 0,3 0.001 0 1 0.008 50 2,14 0.001 -1 -1 0,12 0.001 0 1 2,13 0.001 -1 1 0.0062 80 13,1 0.001 0 1 14,3 0.003 0 1 13,3 0.001 1 0 0.001 50 13,14 0.001 -1 1 15,14 0.001 0 -1 14,14 0.001 1 -1 1.0093 95 ::f,1,2 f,1,15 f,13,2 f,13,13 
10:2,3 0.001 1 0 0,1 0.001 0 1 0,3 0.001 0 1 0.01 50 1,13 0.001 -1 -1 0,13 0.001 0 1 2,13 0.003 -1 1 0.0082 75 13,1 0.001 0 1 14,3 0.003 1 1 13,3 0.001 1 0 0.0011 65 13,14 0.001 -1 1 15,13 0.001 0 -1 14,14 0.001 0 -1 1.0103 95 ::f,1,2 s,1,14 f,1,15 f,13,13 f,15,0 
11:3,3 0.001 1 0 0,2 0.001 0 1 0,3 0.001 1 1 0.012 50 1,13 0.001 -1 -1 0,14 0.001 0 1 2,13 0.003 0 1 0.0092 75 13,2 0.001 0 1 14,3 0.003 1 0 13,3 0.001 1 0 0.0021 65 13,14 0.001 0 1 15,12 0.001 0 -1 14,13 0.001 0 -1 1.0123 95 ::f,1,2 s,1,14 f,1,15 f,13,13 f,15,0 
12:3,3 0.001 1 0 0,2 0.001 0 1 0,3 0.001 1 0 0.012 50 1,13 0.001 -1 0 0,15 0.001 0 1 2,13 0.003 1 1 0.0102 75 13,2 0.001 0 1 14,3 0.003 1 -1 13,3 0.001 1 0 0.0021 65 13,14 0.001 0 1 15,12 0.001 0 -1 14,13 0.001 0 -1 1.0123 95 ::f,1,2 s,1,14 f,1,15 f,13,13 f,15,0 
13:3,3 0.001 1 -1 0,2 0.001 0 1 1,3 0.001 1 0 0.013 50 1,13 0.001 -1 0 0,15 0.001 0 1 2,13 0.003 1 0 0.0102 75 13,2 0.001 1 1 14,3 0.003 0 -1 13,3 0.001 1 0 0.0021 65 13,14 0.001 1 1 15,12 0.001 -1 -1 14,13 0.001 -1 -1 1.0123 95 ::f,1,2 s,1,14 f,1,15 f,13,13 f,15,0 
14:3,3 0.001 0 -1 0,3 0.001 0 1 2,3 0.001 1 0 0.015 50 1,13 0.001 -1 1 0,15 0.001 1 1 2,13 0.003 1 -1 0.0102 75 13,2 0.001 1 1 14,3 0.003 -1 -1 13,3 0.001 1 0 0.0021 65 13,14 0.001 1 0 15,12 0.001 -1 0 14,13 0.001 -1 -1 1.0123 95 ::f,1,2 s,1,14 f,1,15 f,13,13 f,15,0 
15:3,2 0.001 0 -1 0,3 0.001 0 1 3,3 0.001 1 0 0.017 50 1,13 0.001 0 1 0,15 0.001 1 0 2,13 0.003 0 -1 0.0102 75 13,2 0.001 1 0 14,3 0.003 -1 0 13,3 0.001 1 0 0.0021 65 14,14 0.001 1 0 14,12 0.001 -1 0 14,13 0.001 -1 0 1.0143 95 ::f,1,2 s,1,14 f,1,15 f,13,13 f,15,0 
16:3,1 0.001 0 -1 0,3 0.001 1 1 3,3 0.001 1 0 0.018 50 1,13 0.001 0 1 0,15 0.001 1 0 2,13 0.003 -1 -1 0.0102 75 14,2 0.001 1 0 14,3 0.003 -1 1 13,3 0.001 1 0 0.0031 65 14,14 0.001 1 0 13,12 0.001 -1 0 14,13 0.001 -1 0 1.0153 95 ::f,1,2 s,1,14 f,1,15 f,13,13 f,15,0 
17:3,0 0.001 0 -1 0,3 0.001 1 0 3,3 0.001 1 -1 0.019 50 1,13 0.001 0 1 0,15 0.001 1 0 2,13 0.003 -1 0 1.0103 90 14,2 0.001 1 0 14,3 0.003 -1 1 13,3 0.001 1 0 0.0031 65 14,14 0.001 1 -1 12,12 0.001 -1 0 14,13 0.001 -1 0 1.0163 95 ::f,1,2 s,1,14 f,2,12 f,13,13 f,15,0 
18:3,0 0.001 0 -1 1,3 0.001 1 0 3,3 0.001 0 -1 0.02 50 1,13 0.001 0 1 1,15 0.001 1 0 2,13 0.003 -1 1 1.0113 90 14,2 0.001 1 -1 14,3 0.003 0 1 13,3 0.001 1 0 0.0031 65 14,14 0.001 1 -1 12,12 0.001 -1 0 14,13 0.001 -1 0 2.0164 110 ::f,1,2 s,1,14 f,2,12 f,12,13 f,15,0 
19:3,0 0.001 -1 -1 2,3 0.001 1 0 3,2 0.001 0 -1 0.022 50 1,13 0.001 0 1 2,15 0.001 1 0 2,13 0.003 0 1 1.0123 90 14,2 0.001 1 -1 14,3 0.003 1 1 13,3 0.001 1 0 0.0031 65 14,14 0.001 0 -1 12,12 0.001 -1 1 13,13 0.001 -1 0 2.0174 110 ::f,1,2 s,1,14 f,2,12 f,12,13 f,15,0 
