16
0:1,3 0.001 -1 0 3,2 0.003 1 -1 1,1 0.002 0 1 0.002 50 1,12 0.001 1 0 1,14 0.003 1 -1 2,13 0.003 1 -1 0.002 45 12,0 0.001 -1 0 15,3 0.003 0 1 15,1 0.002 0 -1 0.002 50 12,15 0.001 0 1 13,14 0.003 0 -1 15,12 0.002 1 0 0.001 50 ::f,3,0 s,3,12 f,3,15 f,13,13 f,14,1 
1:1,3 0.001 -1 0 3,2 0.001 1 -1 1,2 0.002 0 1 0.003 50 2,12 0.001 1 0 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 12,0 0.001 -1 0 15,3 0.003 0 1 15,1 0.001 0 -1 0.002 50 12,15 0.001 0 1 13,14 0.001 0 -1 15,12 0.001 1 0 0.0011 65 ::f,3,0 s,3,12 f,3,15 f,12,13 f,14,1 
2:1,3 0.001 -1 -1 3,2 0.001 1 0 1,2 0.002 0 1 0.003 50 2,12 0.001 1 0 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 12,0 0.001 -1 -1 15,3 0.003 0 1 15,1 0.001 1 -1 0.002 50 12,15 0.001 -1 1 13,14 0.001 1 -1 15,12 0.001 1 1 0.0011 65 ::f,3,0 s,3,12 f,3,15 f,12,13 f,14,1 
3:1,3 0.001 -1 -1 3,2 0.001 1 0 1,2 0.002 0 1 0.003 50 2,12 0.001 1 0 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 12,0 0.001 -1 -1 15,3 0.003 0 1 15,1 0.001 1 -1 0.002 50 12,15 0.001 -1 1 13,14 0.001 1 -1 15,12 0.001 1 1 0.0011 65 ::f,3,0 s,3,12 f,3,15 f,12,13 f,14,1 
4:1,3 0.001 0 -1 3,2 0.001 1 1 1,2 0.002 0 1 0.003 50 2,12 0.001 1 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 12,0 0.001 0 -1 15,3 0.003 0 1 15,1 0.001 1 0 0.002 50 12,15 0.001 -1 0 13,14 0.001 1 0 15,12 0.001 0 1 0.0011 65 ::f,3,0 s,3,12 f,3,15 f,12,13 f,14,1 
5:1,3 0.001 0 -1 3,2 0.001 1 1 1,2 0.002 0 1 0.003 50 2,12 0.001 1 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 12,0 0.001 0 -1 15,3 0.003 0 1 15,1 0.001 1 0 0.002 50 12,15 0.001 -1 0 13,14 0.001 1 0 15,12 0.001 0 1 0.0011 65 ::f,3,0 s,3,12 f,3,15 f,12,13 f,14,1 
6:1,3 0.001 1 -1 3,2 0.001 0 1 1,2 0.002 0 1 0.003 50 2,12 0.001 0 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 12,0 0.001 1 -1 15,3 0.003 0 1 15,1 0.001 1 1 0.002 50 12,15 0.001 -1 -1 13,14 0.001 1 1 15,12 0.001 -1 1 0.0011 65 ::f,3,0 s,3,12 f,3,15 f,12,13 f,14,1 
7:1,3 0.001 1 -1 3,2 0.001 0 1 1,2 0.002 0 1 0.003 50 2,12 0.001 0 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 12,0 0.001 1 -1 15,3 0.003 0 1 15,1 0.001 1 1 0.002 50 12,15 0.001 -1 -1 13,14 0.001 1 1 15,12 0.003 -1 1 0.0011 60 ::f,3,0 s,3,12 f,3,15 f,12,13 f,14,1 s,14,13 
8:1,3 0.001 1 0 3,2 0.001 -1 1 1,2 0.002 0 1 0.003 50 2,12 0.001 0 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 12,0 0.001 1 0 15,3 0.003 0 1 15,1 0.001 0 1 0.002 50 12,15 0.001 0 -1 13,14 0.001 0 1 15,12 0.001 -1 1 0.0011 60 ::f,3,0 s,3,12 f,3,15 f,12,13 f,14,1 s,14,13 
9:1,3 0.001 1 0 3,2 0.001 -1 1 1,2 0.002 0 1 0.003 50 2,12 0.001 -1 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 1 0 15,3 0.003 0 1 15,2 0.001 0 1 0.004 50 12,14 0.001 0 -1 13,14 0.001 0 1 15,12 0.001 -1 0 0.0021 60 ::f,3,0 s,3,12 f,3,15 f,12,13 f,14,1 s,14,13 
10:1,3 0.001 1 1 3,2 0.001 -1 0 1,2 0.002 0 1 0.003 50 2,12 0.001 -1 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 1 0 15,3 0.003 0 1 15,2 0.001 0 1 0.004 50 12,14 0.001 0 -1 13,14 0.001 -1 1 15,12 0.003 -1 0 0.0022 70 ::f,3,0 s,3,12 f,3,15 f,12,15 f,14,1 s,14,12 s,14,13 
11:1,3 0.001 1 1 2,2 0.001 -1 0 1,2 0.002 0 1 0.004 50 2,12 0.001 -1 0 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 1 1 15,3 0.003 0 1 15,2 0.001 -1 1 0.004 50 12,14 0.001 1 -1 13,14 0.001 -1 1 15,12 0.003 -1 -1 1.0023 85 ::f,3,0 s,3,12 f,3,15 f,14,1 s,14,12 s,14,13 f,14,15 
12:1,3 0.001 0 1 2,2 0.001 -1 0 1,2 0.002 0 1 0.004 50 2,12 0.001 -1 0 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 1 1 15,3 0.003 0 1 15,2 0.001 -1 1 0.004 50 13,13 0.001 1 -1 13,14 0.001 -1 0 15,12 0.001 -1 -1 1.0033 85 ::f,3,0 s,3,12 f,3,15 f,14,1 s,14,12 s,14,13 f,14,15 
13:1,3 0.001 0 1 2,2 0.001 -1 -1 1,2 0.002 0 1 0.004 50 2,12 0.001 -1 -1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 1 1 15,3 0.003 0 1 15,2 0.001 -1 0 0.0041 65 13,13 0.001 1 -1 13,14 0.001 -1 0 15,12 0.001 0 -1 1.0033 85 ::f,3,0 s,3,12 f,3,15 f,14,0 s,14,12 s,14,13 f,14,15 
14:1,3 0.001 -1 1 2,2 0.001 -1 -1 1,2 0.002 0 1 0.004 50 2,12 0.001 -1 -1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 0 1 15,3 0.003 0 1 14,2 0.001 -1 0 0.0051 65 13,13 0.001 1 0 13,14 0.001 -1 -1 15,12 0.001 0 -1 1.0033 85 ::f,3,0 s,3,12 f,3,15 f,14,0 s,14,12 s,14,13 f,14,15 
15:1,3 0.001 -1 1 2,2 0.001 0 -1 1,2 0.002 0 1 0.004 50 2,12 0.001 0 -1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 0 1 15,3 0.003 0 1 14,2 0.001 -1 0 0.0051 65 13,13 0.001 1 0 13,14 0.001 -1 -1 15,12 0.001 1 -1 1.0033 85 ::f,3,0 s,3,12 f,3,15 f,14,0 s,14,12 s,14,13 f,14,15 
16:1,3 0.001 -1 0 2,2 0.001 0 -1 1,2 0.002 0 1 0.004 50 2,12 0.001 0 -1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 -1 1 15,3 0.003 0 1 14,2 0.001 -1 -1 0.0051 65 13,13 0.001 1 1 13,14 0.001 0 -1 15,12 0.001 1 -1 1.0033 85 ::f,3,0 s,3,12 f,3,15 f,14,0 s,14,12 s,14,13 f,14,15 
17:1,3 0.001 -1 0 2,2 0.001 1 -1 1,2 0.002 0 1 0.004 50 2,12 0.001 1 -1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 -1 1 15,3 0.003 0 1 14,2 0.001 -1 -1 0.0051 65 13,13 0.001 1 1 13,14 0.001 0 -1 15,12 0.001 1 0 1.0033 85 ::f,3,0 s,3,12 f,3,15 f,14,0 s,14,12 s,14,13 f,14,15 
18:1,3 0.001 -1 -1 2,2 0.001 1 -1 1,2 0.002 0 1 0.004 50 2,12 0.001 1 -1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 -1 0 15,3 0.003 0 1 14,2 0.001 0 -1 0.0051 65 13,13 0.001 0 1 13,14 0.001 0 -1 15,12 0.001 1 0 1.0033 85 ::f,3,0 s,3,12 f,3,15 f,14,0 s,14,12 s,14,13 f,14,15 
19:1,3 0.001 -1 -1 2,2 0.001 1 0 1,2 0.002 0 1 0.004 50 2,12 0.001 1 0 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 -1 0 15,3 0.003 0 1 14,1 0.001 0 -1 0.0061 65 13,13 0.001 0 1 13,14 0.001 1 -1 15,12 0.001 1 1 1.0033 85 ::f,3,0 s,3,12 f,3,15 f,14,0 s,14,12 s,14,13 f,14,15 
20:1,3 0.001 0 -1 2,2 0.001 1 0 1,2 0.002 0 1 0.004 50 2,12 0.001 1 0 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 -1 -1 15,3 0.003 0 1 14,1 0.001 0 -1 0.0062 80 13,13 0.001 -1 1 13,14 0.001 1 -1 15,12 0.001 1 1 1.0033 85 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 
21:1,3 0.001 0 -1 2,2 0.001 1 1 1,2 0.002 0 1 0.004 50 2,12 0.001 1 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 -1 -1 15,3 0.003 0 1 14,1 0.001 1 -1 0.0062 80 13,13 0.001 -1 1 13,14 0.001 1 -1 15,12 0.001 0 1 1.0033 85 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 
22:1,3 0.001 0 -1 2,2 0.001 1 1 1,2 0.002 0 1 0.004 50 2,12 0.001 1 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 0 -1 15,3 0.003 0 1 14,1 0.001 1 -1 0.0062 80 13,13 0.001 -1 0 13,14 0.001 1 0 15,12 0.003 0 1 1.0033 80 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 s,15,13 
23:1,3 0.001 1 -1 2,2 0.001 0 1 1,2 0.002 0 1 0.004 50 2,12 0.001 0 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 0 -1 15,3 0.003 0 1 14,1 0.001 1 0 0.0062 80 13,13 0.001 -1 0 13,14 0.001 1 0 15,12 0.001 0 1 1.0033 80 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 s,15,13 
24:1,3 0.001 1 -1 2,2 0.001 0 1 1,2 0.002 0 1 0.004 50 2,12 0.001 0 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 1 -1 15,3 0.003 0 1 14,1 0.001 1 0 0.0062 80 13,13 0.001 -1 -1 13,14 0.001 1 1 15,12 0.001 -1 1 1.0033 80 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 s,15,13 
25:1,3 0.001 1 0 2,2 0.001 -1 1 1,2 0.002 0 1 0.004 50 2,12 0.001 0 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 1 -1 15,3 0.003 0 1 14,1 0.001 1 1 0.0062 80 13,13 0.001 -1 -1 13,14 0.001 1 1 15,12 0.001 -1 1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 s,15,13 
26:1,3 0.001 1 0 2,2 0.001 -1 1 1,2 0.002 0 1 0.004 50 2,12 0.001 -1 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 13,0 0.001 1 0 15,3 0.003 0 1 14,1 0.001 1 1 0.0062 80 13,13 0.001 0 -1 13,14 0.001 0 1 15,12 0.001 -1 1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 s,15,13 
27:1,3 0.001 1 1 2,2 0.001 -1 0 1,2 0.002 0 1 0.004 50 2,12 0.001 -1 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,0 0.001 1 0 15,3 0.003 0 1 14,1 0.001 0 1 0.0072 80 13,13 0.001 0 -1 13,14 0.001 0 1 15,12 0.001 -1 0 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 s,15,13 
28:1,3 0.001 1 1 2,2 0.001 -1 0 1,2 0.002 0 1 0.004 50 2,12 0.001 -1 0 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,0 0.001 1 0 15,3 0.003 0 1 14,2 0.001 0 1 0.0082 80 13,13 0.001 1 -1 13,14 0.001 -1 1 15,12 0.001 -1 0 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 s,15,13 
29:1,3 0.001 0 1 2,2 0.001 -1 0 1,2 0.002 0 1 0.004 50 2,12 0.001 -1 0 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,0 0.001 1 1 15,3 0.003 0 1 14,2 0.001 0 1 0.0082 80 13,13 0.001 1 -1 13,14 0.001 -1 1 15,12 0.001 -1 -1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 s,15,13 
30:1,3 0.001 0 1 2,2 0.001 -1 -1 1,2 0.002 0 1 0.004 50 2,12 0.001 -1 -1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,0 0.001 1 1 15,3 0.003 0 1 14,2 0.001 -1 1 0.0082 80 13,13 0.001 1 0 13,14 0.001 -1 0 15,12 0.001 -1 -1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 s,15,13 
31:1,3 0.001 -1 1 2,2 0.001 -1 -1 1,2 0.002 0 1 0.004 50 2,12 0.001 -1 -1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,0 0.001 0 1 15,3 0.003 0 1 14,2 0.001 -1 1 0.0082 80 13,13 0.001 1 0 13,14 0.001 -1 0 15,12 0.001 0 -1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 s,15,13 
32:1,3 0.001 -1 1 2,2 0.001 0 -1 1,2 0.002 0 1 0.004 50 2,12 0.001 0 -1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,1 0.001 0 1 15,3 0.003 0 1 14,2 0.001 -1 0 0.0092 80 13,13 0.001 1 0 13,14 0.001 -1 -1 15,12 0.003 0 -1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 s,15,13 
33:1,3 0.001 -1 0 2,2 0.001 0 -1 1,2 0.002 0 1 0.004 50 2,12 0.001 0 -1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,1 0.001 0 1 15,3 0.003 0 1 14,2 0.001 -1 0 0.0092 80 13,13 0.001 1 1 13,14 0.001 -1 -1 15,12 0.003 0 -1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,2 s,14,12 s,14,13 f,14,15 s,15,13 
34:1,3 0.001 -1 0 2,2 0.001 1 -1 1,2 0.002 0 1 0.004 50 2,12 0.001 1 -1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,1 0.001 -1 1 15,3 0.003 0 1 14,2 0.001 -1 0 1.0093 95 13,13 0.001 1 1 13,14 0.001 0 -1 15,12 0.001 0 -1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,0 s,14,12 s,14,13 f,14,15 s,15,13 
35:1,3 0.001 -1 -1 2,2 0.001 1 -1 1,2 0.002 0 1 0.004 50 2,12 0.001 1 -1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,1 0.001 -1 1 15,3 0.003 0 1 14,2 0.001 -1 -1 1.0093 95 13,13 0.001 0 1 13,14 0.001 0 -1 15,12 0.003 0 -1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,0 s,14,12 s,14,13 f,14,15 s,15,13 
36:1,3 0.001 -1 -1 2,2 0.001 1 0 1,2 0.002 0 1 0.004 50 2,12 0.001 1 0 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,1 0.001 -1 0 15,3 0.003 0 1 14,2 0.001 -1 -1 1.0093 95 13,13 0.001 0 1 13,14 0.001 0 -1 15,12 0.001 0 -1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,0 s,14,12 s,14,13 f,14,15 s,15,13 
37:1,3 0.001 0 -1 2,2 0.001 1 0 1,2 0.002 0 1 0.004 50 2,12 0.001 1 0 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,1 0.001 -1 0 15,3 0.003 0 1 14,2 0.001 0 -1 1.0093 95 13,13 0.001 -1 1 13,14 0.001 1 -1 15,12 0.001 1 -1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,0 s,14,12 s,14,13 f,14,15 s,15,13 
38:1,3 0.001 0 -1 2,2 0.001 1 1 1,2 0.002 0 1 0.004 50 2,12 0.001 1 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,1 0.001 -1 -1 15,3 0.003 0 1 14,2 0.001 0 -1 1.0093 95 13,13 0.001 -1 1 13,14 0.001 1 -1 15,12 0.001 1 -1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,13,0 s,14,12 s,14,13 f,14,15 s,15,13 
39:1,3 0.001 0 -1 2,2 0.001 1 1 1,2 0.002 0 1 0.004 50 2,12 0.001 1 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,1 0.001 -1 -1 15,3 0.003 0 1 14,2 0.001 0 -1 2.0094 110 13,13 0.001 -1 0 13,14 0.001 1 -1 15,12 0.001 1 0 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,14,0 s,14,12 s,14,13 f,14,15 s,15,13 
40:1,3 0.001 1 -1 2,2 0.001 0 1 1,2 0.002 0 1 0.004 50 2,12 0.001 0 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,1 0.001 0 -1 15,3 0.003 0 1 14,2 0.001 0 -1 2.0094 110 13,13 0.001 -1 0 13,14 0.001 1 0 15,12 0.001 1 0 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,14,0 s,14,12 s,14,13 f,14,15 s,15,13 
41:1,3 0.001 1 -1 2,2 0.001 0 1 1,2 0.002 0 1 0.004 50 2,12 0.001 0 1 1,14 0.003 1 -1 2,13 0.003 1 -1 0.003 45 14,1 0.001 0 -1 15,3 0.003 0 1 14,2 0.001 1 -1 4.0095 125 13,13 0.001 -1 -1 13,14 0.001 1 0 15,12 0.001 1 1 3.0034 95 ::f,3,0 s,3,12 f,3,15 f,12,0 s,14,12 s,14,13 f,14,15 s,15,13 
