16
14:1,2 0.001 0 -1 2,1 0.003 1 1 1,3 0.001 -1 0 0.0071 65 1,14 0.001 0 1 3,15 0.001 -1 1 3,14 0.001 0 1 3.0093 95 15,0 0.001 1 1 12,0 0.001 0 -1 15,3 0.001 1 1 0.0092 80 14,13 0.001 -1 -1 13,13 0.001 1 0 12,13 0.001 0 -1 0.005 50 ::f,0,2 f,3,13 f,13,1 f,14,14 
15:1,2 0.001 1 -1 2,1 0.003 0 1 1,3 0.001 -1 0 0.0071 65 1,14 0.001 0 1 3,15 0.001 -1 0 3,14 0.001 -1 1 3.0093 95 15,0 0.001 0 1 12,0 0.001 1 -1 15,3 0.001 1 1 0.0092 80 14,13 0.001 0 -1 13,13 0.001 1 1 12,13 0.001 0 -1 0.005 50 ::f,0,2 f,3,13 f,13,1 f,14,14 
16:1,2 0.001 1 -1 2,1 0.003 -1 1 0,3 0.001 -1 0 0.0081 65 1,14 0.001 -1 1 2,15 0.001 -1 0 3,14 0.001 -1 1 3.0103 95 15,1 0.001 0 1 12,0 0.001 1 -1 15,3 0.001 0 1 0.0102 80 14,13 0.001 1 -1 13,13 0.001 1 1 12,12 0.001 0 -1 0.0061 65 ::f,0,2 f,3,13 f,13,1 f,13,15 
17:1,2 0.001 1 0 2,1 0.003 -1 0 0,3 0.001 -1 -1 0.0081 65 1,14 0.001 -1 1 2,15 0.001 -1 0 3,14 0.001 -1 0 3.0103 95 15,2 0.001 0 1 12,0 0.001 1 0 15,3 0.001 0 1 0.0112 80 14,13 0.001 1 0 13,13 0.001 0 1 12,12 0.001 1 -1 0.0061 65 ::f,0,2 f,3,13 f,13,1 f,13,15 
18:1,2 0.001 1 0 2,1 0.003 -1 -1 0,3 0.001 -1 -1 0.0081 65 1,14 0.001 -1 0 1,15 0.001 -1 0 2,14 0.001 -1 0 3.0123 95 15,2 0.001 0 1 13,0 0.001 1 0 15,3 0.001 -1 1 0.0122 80 14,13 0.001 1 1 13,14 0.001 0 1 12,12 0.001 1 -1 0.0071 65 ::f,0,2 f,3,13 f,13,1 f,13,15 
19:1,2 0.001 1 1 2,1 0.003 0 -1 0,3 0.001 0 -1 0.0081 65 1,14 0.001 -1 0 1,15 0.001 -1 0 2,14 0.001 -1 0 3.0123 95 15,2 0.001 0 1 13,0 0.001 1 0 15,3 0.001 -1 1 0.0122 80 14,13 0.001 0 1 13,14 0.001 0 1 12,12 0.001 1 0 1.0072 80 ::f,0,2 f,3,13 f,13,1 f,13,12 
20:1,2 0.001 1 1 2,1 0.003 1 -1 0,3 0.001 0 -1 0.0081 65 1,14 0.001 -1 -1 0,15 0.001 -1 0 2,14 0.001 -1 0 3.0133 95 15,2 0.001 -1 1 14,0 0.001 1 0 15,3 0.001 -1 0 0.0132 80 14,13 0.001 -1 1 13,14 0.001 -1 1 12,12 0.001 1 0 1.0072 80 ::f,0,2 f,3,13 f,13,1 f,13,12 
21:1,2 0.001 0 1 2,1 0.003 1 0 0,3 0.001 0 -1 0.0082 80 1,14 0.001 -1 -1 0,15 0.001 -1 -1 2,14 0.001 -1 0 3.0133 95 14,3 0.001 -1 1 14,0 0.001 1 0 15,3 0.001 -1 0 0.0142 80 14,13 0.001 -1 0 13,14 0.001 -1 1 12,12 0.001 1 0 1.0073 95 ::f,1,0 f,3,13 f,13,1 f,15,14 
22:1,2 0.001 0 1 2,1 0.003 1 1 0,2 0.001 0 -1 0.0092 80 1,14 0.001 0 -1 0,15 0.001 -1 -1 2,14 0.001 -1 0 3.0133 95 14,3 0.001 -1 0 15,0 0.001 1 0 15,3 0.001 -1 0 0.0152 80 14,13 0.001 -1 -1 13,14 0.001 -1 0 13,12 0.001 1 0 1.0083 95 ::f,1,0 f,3,13 f,13,1 f,15,14 
23:1,2 0.001 -1 1 2,1 0.003 0 1 0,2 0.001 0 -1 0.0092 80 1,13 0.001 0 -1 0,15 0.001 0 -1 2,14 0.001 -1 0 3.0143 95 13,3 0.001 -1 0 15,0 0.001 1 1 14,3 0.001 -1 0 0.0172 80 14,13 0.001 0 -1 13,14 0.001 -1 0 13,12 0.001 1 0 1.0083 95 ::f,1,0 f,3,13 f,13,1 f,15,14 
24:1,2 0.001 -1 1 2,1 0.003 -1 1 0,1 0.001 0 -1 0.0102 80 1,13 0.001 0 -1 0,14 0.001 0 -1 1,14 0.001 -1 0 3.0163 95 13,3 0.001 -1 0 15,0 0.001 1 1 14,3 0.001 -1 0 0.0172 80 14,13 0.001 1 -1 13,14 0.001 -1 -1 14,12 0.001 1 0 1.0093 95 ::f,1,0 f,3,13 f,13,1 f,15,14 
25:1,2 0.001 -1 0 2,1 0.003 -1 0 0,1 0.001 0 -1 0.0102 80 1,13 0.001 1 -1 0,14 0.001 0 -1 1,14 0.001 -1 0 3.0163 95 12,3 0.001 -1 0 15,0 0.001 0 1 13,3 0.001 -1 0 0.0192 80 14,13 0.001 1 0 13,14 0.001 -1 -1 14,12 0.001 1 0 1.0093 95 ::f,1,0 f,3,13 f,13,1 f,15,14 
26:1,2 0.001 -1 0 2,1 0.003 -1 -1 0,0 0.001 0 -1 0.0112 80 1,13 0.001 1 -1 0,13 0.001 0 -1 0,14 0.001 -1 0 3.0183 95 12,3 0.001 -1 -1 15,1 0.001 0 1 13,3 0.001 -1 0 0.0202 80 14,13 0.001 1 1 13,14 0.001 0 -1 15,12 0.001 1 0 1.0103 95 ::f,1,0 f,3,13 f,13,1 f,15,14 
27:1,2 0.001 -1 -1 2,1 0.003 0 -1 0,0 0.001 1 -1 0.0112 80 1,13 0.001 1 0 0,13 0.001 0 -1 0,14 0.001 -1 -1 3.0183 95 12,3 0.001 -1 -1 15,1 0.001 0 1 13,3 0.001 -1 -1 0.0202 80 14,13 0.001 0 1 13,13 0.001 0 -1 15,12 0.001 1 1 1.0113 95 ::f,1,0 f,3,13 f,13,1 f,15,14 
28:1,2 0.001 -1 -1 2,1 0.003 1 -1 0,0 0.001 1 -1 0.0112 80 2,13 0.001 1 0 0,12 0.001 0 -1 0,14 0.001 -1 -1 3.0203 95 12,3 0.001 0 -1 15,2 0.001 0 1 13,3 0.001 -1 -1 0.0212 80 14,13 0.001 -1 1 13,13 0.001 0 -1 15,12 0.001 1 1 1.0113 95 ::f,1,0 f,3,13 f,13,1 f,15,14 
29:1,2 0.001 0 -1 2,1 0.003 1 0 0,0 0.001 1 0 0.0112 80 2,13 0.001 1 0 0,12 0.001 1 -1 0,14 0.001 0 -1 6.0204 110 12,2 0.001 0 -1 15,2 0.001 0 1 13,3 0.001 0 -1 0.0222 80 14,13 0.001 -1 0 13,13 0.001 1 -1 15,12 0.001 0 1 1.0113 95 ::f,1,0 f,3,13 f,13,1 f,15,14 
30:1,1 0.001 0 -1 2,1 0.003 1 1 0,0 0.001 1 0 0.0122 80 2,13 0.001 1 1 0,12 0.001 1 -1 0,13 0.001 0 -1 6.0214 110 12,2 0.001 0 -1 15,3 0.001 0 1 13,2 0.001 0 -1 0.0242 80 14,13 0.001 -1 -1 13,13 0.001 1 -1 15,13 0.001 0 1 1.0123 95 ::f,1,0 f,3,13 f,13,1 f,15,14 
31:1,1 0.001 0 -1 2,1 0.003 0 1 0,0 0.001 1 0 1.0123 95 2,13 0.001 1 1 0,12 0.001 1 0 0,13 0.001 0 -1 6.0214 110 12,1 0.001 0 -1 15,3 0.001 -1 1 13,2 0.001 0 -1 1.0253 95 14,13 0.001 0 -1 13,13 0.001 1 0 15,13 0.001 0 1 2.0124 110 ::f,0,2 f,3,13 f,14,2 f,14,14 
32:1,1 0.001 1 -1 2,1 0.003 -1 1 1,0 0.001 1 0 1.0133 95 2,13 0.001 0 1 1,12 0.001 1 0 0,12 0.001 0 -1 6.0234 110 12,1 0.001 0 -1 15,3 0.001 -1 1 13,2 0.001 1 -1 1.0253 95 14,13 0.001 1 -1 13,13 0.001 1 0 15,14 0.001 0 1 2.0134 110 ::f,0,2 f,3,13 f,14,2 f,14,14 
33:1,1 0.001 1 -1 2,1 0.003 -1 0 1,0 0.001 1 0 1.0133 95 2,14 0.001 0 1 1,12 0.001 1 0 0,12 0.001 1 -1 6.0244 110 12,1 0.002 0 -1 15,3 0.001 -1 0 13,2 0.001 1 -1 1.0253 91 14,13 0.001 1 0 13,13 0.001 1 0 15,14 0.001 0 1 2.0134 110 :12,0 :f,0,2 f,3,13 f,14,2 f,14,14 
34:1,1 0.001 1 0 2,1 0.003 -1 -1 2,0 0.001 1 0 1.0143 95 2,14 0.001 0 1 2,12 0.001 1 0 0,12 0.001 1 -1 6.0254 110 12,1 0.002 0 -1 14,3 0.001 -1 0 13,2 0.001 1 0 1.0263 87 14,13 0.001 1 1 13,13 0.001 1 1 15,15 0.001 0 1 2.0144 110 :12,0 :f,0,2 f,3,13 f,14,2 f,14,14 
35:1,1 0.001 1 0 2,1 0.003 0 -1 2,0 0.001 1 0 1.0143 95 2,14 0.001 -1 1 2,12 0.001 1 0 0,12 0.001 1 0 6.0254 110 12,0 0.002 0 -1 14,3 0.001 -1 0 13,2 0.001 1 0 3.0274 102 14,13 0.001 0 1 13,13 0.001 1 1 15,15 0.001 -1 1 2.0144 110 ::f,0,2 f,3,13 f,14,14 f,15,1 
36:1,1 0.001 1 0 2,1 0.003 1 -1 3,0 0.001 1 0 1.0153 95 2,14 0.001 -1 1 3,12 0.001 1 0 1,12 0.001 1 0 6.0274 110 12,0 0.002 1 -1 13,3 0.001 -1 0 13,2 0.001 1 1 3.0284 102 14,13 0.001 -1 1 13,13 0.001 1 1 15,15 0.001 -1 1 4.0145 125 ::f,0,2 f,3,13 f,12,14 f,15,1 
37:1,1 0.001 1 1 2,1 0.003 1 0 3,0 0.001 1 1 1.0153 95 2,14 0.001 -1 0 3,12 0.001 1 1 2,12 0.001 1 0 6.0284 110 12,0 0.002 1 -1 13,3 0.001 -1 0 13,2 0.001 1 1 3.0284 102 14,13 0.001 -1 0 13,13 0.001 0 1 15,15 0.001 -1 0 4.0145 125 ::f,0,2 f,3,13 f,12,14 f,15,1 
38:1,1 0.001 1 1 2,1 0.003 1 1 3,0 0.001 1 1 1.0153 95 1,14 0.001 -1 0 3,12 0.001 1 1 2,12 0.001 1 0 6.0294 110 12,0 0.002 1 0 12,3 0.001 -1 0 13,2 0.001 0 1 3.0294 102 14,13 0.001 -1 -1 13,13 0.001 0 1 14,15 0.001 -1 0 4.0155 125 ::f,0,2 f,3,13 f,12,14 f,15,1 
39:1,1 0.001 0 1 2,1 0.003 0 1 3,0 0.001 0 1 1.0153 95 1,14 0.001 -1 0 3,12 0.001 0 1 2,12 0.001 1 0 6.0294 110 13,0 0.002 1 0 12,3 0.001 -1 -1 13,2 0.001 0 1 3.0304 102 14,13 0.001 0 -1 13,13 0.001 -1 1 14,15 0.001 -1 0 4.0155 125 ::f,0,2 f,3,13 f,12,14 f,15,1 
40:1,1 0.001 0 1 2,1 0.003 -1 1 3,1 0.001 0 1 1.0163 95 1,14 0.001 -1 -1 3,12 0.001 0 1 2,12 0.001 1 1 6.0294 110 13,0 0.001 1 0 12,3 0.001 -1 -1 13,2 0.001 -1 1 3.0304 102 14,13 0.001 1 -1 13,13 0.001 -1 1 13,15 0.001 -1 0 7.0166 140 ::f,0,2 f,3,13 f,12,13 f,15,1 
41:1,1 0.001 -1 1 2,1 0.003 -1 0 3,1 0.001 0 1 1.0163 95 1,14 0.001 -1 -1 3,12 0.001 0 1 3,13 0.001 1 1 6.0305 125 14,0 0.001 1 0 12,3 0.001 0 -1 13,2 0.001 -1 1 3.0314 102 14,13 0.001 1 0 13,13 0.001 -1 0 13,15 0.001 -1 0 7.0166 140 ::f,0,2 f,0,13 f,12,13 f,15,1 
42:1,1 0.001 -1 1 2,1 0.003 -1 -1 3,2 0.001 0 1 3.0174 110 1,14 0.001 0 -1 3,12 0.001 0 1 3,13 0.001 0 1 6.0305 125 14,0 0.001 1 0 12,2 0.001 0 -1 13,2 0.001 -1 0 3.0324 102 14,13 0.001 1 1 13,13 0.001 -1 0 12,15 0.001 -1 0 11.0177 155 ::f,0,13 f,1,0 f,14,15 f,15,1 
43:1,1 0.001 -1 0 2,1 0.003 0 -1 3,2 0.001 0 1 3.0174 110 1,13 0.001 0 -1 3,12 0.001 0 1 3,14 0.001 0 1 6.0325 125 15,0 0.001 1 0 12,2 0.001 0 -1 13,2 0.001 -1 0 3.0334 102 14,13 0.001 0 1 13,13 0.001 -1 -1 12,15 0.001 -1 -1 11.0177 155 ::f,0,13 f,1,0 f,14,15 f,15,1 
44:1,1 0.001 -1 0 2,1 0.003 1 -1 3,3 0.001 0 1 3.0184 110 1,13 0.001 0 -1 3,13 0.001 0 1 3,14 0.001 0 1 6.0335 125 15,0 0.001 1 1 12,1 0.001 0 -1 13,2 0.001 -1 -1 3.0344 102 14,13 0.001 -1 1 13,13 0.001 -1 -1 12,15 0.001 -1 -1 11.0177 155 ::f,0,13 f,1,0 f,14,15 f,15,1 
45:1,1 0.001 -1 -1 2,1 0.003 1 0 3,3 0.001 -1 1 3.0184 110 1,13 0.001 1 -1 3,13 0.001 0 1 3,15 0.001 0 1 6.0345 125 15,0 0.001 1 1 12,1 0.001 0 -1 13,2 0.001 -1 -1 3.0344 102 14,13 0.001 -1 0 13,13 0.001 0 -1 12,15 0.001 0 -1 11.0177 155 ::f,0,13 f,1,0 f,14,15 f,15,1 
46:1,1 0.001 -1 -1 2,1 0.003 1 1 3,3 0.001 -1 1 3.0184 110 1,13 0.001 1 -1 3,14 0.001 0 1 3,15 0.001 -1 1 6.0355 125 15,0 0.001 0 1 12,0 0.001 0 -1 13,2 0.001 0 -1 3.0354 102 14,13 0.001 -1 -1 13,13 0.001 0 -1 12,14 0.001 0 -1 11.0187 155 ::f,0,13 f,1,0 f,14,15 f,15,1 
47:1,1 0.001 0 -1 2,1 0.003 0 1 3,3 0.001 -1 0 3.0184 110 1,13 0.001 1 0 3,14 0.001 0 1 3,15 0.001 -1 1 6.0355 125 15,0 0.001 0 1 12,0 0.001 1 -1 13,1 0.001 0 -1 3.0364 102 14,13 0.001 0 -1 13,13 0.001 1 -1 12,14 0.001 0 -1 11.0187 155 ::f,0,13 f,1,0 f,14,15 f,15,1 
48:1,1 0.001 0 -1 2,1 0.003 -1 1 3,3 0.001 -1 0 6.0185 125 2,13 0.001 1 0 3,14 0.001 0 1 3,15 0.001 -1 0 6.0365 125 15,0 0.001 0 1 12,0 0.001 1 -1 13,1 0.001 0 -1 3.0365 117 14,13 0.001 1 -1 13,13 0.001 1 -1 12,13 0.001 0 -1 11.0197 155 ::f,0,13 f,2,3 f,13,3 f,14,15 
49:1,1 0.001 1 -1 2,1 0.003 -1 0 3,3 0.001 -1 0 7.0186 140 2,13 0.001 1 0 3,14 0.001 -1 1 2,15 0.001 -1 0 6.0375 125 15,1 0.001 0 1 12,0 0.001 1 0 13,1 0.001 1 -1 3.0375 117 14,13 0.001 1 0 13,13 0.001 1 0 12,13 0.001 0 -1 11.0197 155 ::f,0,2 f,0,13 f,13,3 f,14,15 
50:1,1 0.001 1 -1 2,1 0.003 -1 -1 2,3 0.001 -1 0 7.0196 140 2,13 0.001 1 1 3,14 0.001 -1 1 2,15 0.001 -1 0 6.0375 125 15,1 0.001 0 1 13,0 0.001 1 0 13,1 0.001 1 -1 3.0385 117 14,13 0.001 1 1 13,13 0.001 1 0 12,12 0.001 0 -1 11.0207 155 ::f,0,2 f,0,13 f,13,3 f,14,15 
51:1,1 0.001 1 0 2,1 0.003 0 -1 2,3 0.001 -1 0 7.0196 140 2,13 0.001 1 1 3,14 0.001 -1 0 1,15 0.001 -1 0 6.0385 125 15,2 0.001 0 1 13,0 0.001 1 0 13,1 0.001 1 0 3.0395 117 14,13 0.001 0 1 13,13 0.001 1 0 12,12 0.001 1 -1 11.0207 155 ::f,0,2 f,0,13 f,13,3 f,14,15 
52:1,1 0.001 1 0 2,1 0.003 1 -1 1,3 0.001 -1 0 7.0206 140 2,13 0.001 0 1 2,14 0.001 -1 0 1,15 0.001 -1 0 6.0395 125 15,2 0.001 0 1 14,0 0.001 1 0 14,1 0.001 1 0 3.0415 117 14,13 0.001 -1 1 13,13 0.001 1 1 12,12 0.001 1 -1 11.0207 155 ::f,0,2 f,0,13 f,13,3 f,14,15 
53:1,1 0.001 1 0 2,1 0.003 1 0 1,3 0.001 -1 0 7.0206 140 2,13 0.001 0 1 2,14 0.001 -1 0 0,15 0.001 -1 0 6.0405 125 15,3 0.001 0 1 14,0 0.001 1 0 14,1 0.001 1 0 3.0425 117 14,13 0.001 -1 0 13,13 0.001 1 1 12,12 0.001 1 0 11.0207 155 ::f,0,2 f,0,13 f,13,3 f,14,15 
54:1,1 0.001 1 1 2,1 0.003 1 1 0,3 0.001 -1 0 7.0216 140 2,13 0.001 0 1 1,14 0.001 -1 0 0,15 0.001 -1 -1 6.0415 125 15,3 0.001 -1 1 15,0 0.001 1 0 14,1 0.001 1 1 3.0435 117 14,13 0.001 -1 -1 13,13 0.001 0 1 13,12 0.001 1 0 11.0217 155 ::f,0,2 f,0,13 f,13,3 f,14,15 
55:1,1 0.001 1 1 2,1 0.003 0 1 0,3 0.001 -1 -1 7.0216 140 2,13 0.001 -1 1 1,14 0.001 -1 0 0,15 0.001 -1 -1 6.0415 125 15,3 0.001 -1 1 15,0 0.001 1 1 14,1 0.001 1 1 3.0435 117 14,13 0.001 0 -1 13,13 0.001 0 1 13,12 0.001 1 0 11.0217 155 ::f,0,2 f,0,13 f,13,3 f,14,15 
56:1,1 0.001 0 1 2,1 0.003 -1 1 0,3 0.001 -1 -1 7.0216 140 2,13 0.001 -1 1 0,14 0.001 -1 0 0,15 0.001 0 -1 6.0425 125 15,3 0.001 -1 0 15,0 0.001 1 1 14,1 0.001 0 1 3.0435 117 14,13 0.001 1 -1 13,13 0.001 -1 1 14,12 0.001 1 0 11.0227 155 ::f,0,2 f,0,13 f,13,3 f,14,15 
57:1,1 0.001 0 1 2,1 0.003 -1 0 0,3 0.001 0 -1 7.0216 140 2,13 0.001 -1 1 0,14 0.001 -1 -1 0,15 0.001 0 -1 6.0425 125 14,3 0.001 -1 0 15,0 0.001 0 1 14,2 0.001 0 1 3.0455 117 14,13 0.001 1 0 13,13 0.001 -1 1 14,12 0.001 1 0 11.0227 155 ::f,0,2 f,0,13 f,13,3 f,14,15 
58:1,1 0.001 -1 1 2,1 0.003 -1 -1 0,3 0.001 0 -1 7.0216 140 2,13 0.001 -1 0 0,14 0.001 -1 -1 0,15 0.001 0 -1 6.0425 125 14,3 0.001 -1 0 15,1 0.001 0 1 14,2 0.001 0 1 4.0466 132 14,13 0.001 1 1 13,13 0.001 -1 0 15,12 0.001 1 0 11.0237 155 ::f,0,2 f,0,13 f,14,1 f,14,15 
59:1,1 0.001 -1 1 2,1 0.003 0 -1 0,3 0.001 0 -1 11.0217 155 2,13 0.001 -1 0 0,14 0.001 0 -1 0,15 0.001 0 -1 6.0425 125 13,3 0.001 -1 0 15,1 0.001 0 1 14,2 0.001 -1 1 4.0476 132 14,13 0.001 0 1 13,13 0.001 -1 0 15,12 0.001 1 1 11.0237 155 ::f,0,13 f,3,0 f,14,1 f,14,15 
60:1,1 0.001 -1 0 2,1 0.003 1 -1 0,2 0.001 0 -1 11.0227 155 2,13 0.001 -1 -1 0,14 0.001 0 -1 0,15 0.001 0 -1 6.0425 125 13,3 0.001 -1 0 15,2 0.001 0 1 14,2 0.001 -1 1 4.0486 132 14,13 0.001 -1 1 13,13 0.001 -1 -1 15,12 0.001 1 1 11.0237 155 ::f,0,13 f,3,0 f,14,1 f,14,15 
61:1,1 0.001 -1 0 2,1 0.003 1 0 0,2 0.001 0 -1 11.0227 155 2,13 0.001 -1 -1 0,14 0.001 0 -1 0,15 0.001 0 -1 7.0426 140 12,3 0.001 -1 0 15,2 0.001 0 1 14,2 0.001 -1 0 4.0496 132 14,13 0.001 -1 0 13,13 0.001 -1 -1 15,12 0.001 0 1 11.0237 155 ::f,3,0 f,3,13 f,14,1 f,14,15 
62:1,1 0.001 -1 -1 2,1 0.003 1 1 0,1 0.001 0 -1 11.0237 155 2,13 0.001 0 -1 0,13 0.001 0 -1 0,14 0.001 0 -1 7.0446 140 12,3 0.001 -1 -1 15,3 0.001 0 1 13,2 0.001 -1 0 4.0516 132 14,13 0.001 -1 -1 13,13 0.001 0 -1 15,13 0.001 0 1 11.0247 155 ::f,3,0 f,3,13 f,14,1 f,14,15 
63:1,1 0.001 -1 -1 2,1 0.003 0 1 0,1 0.001 0 -1 11.0237 155 2,13 0.001 0 -1 0,13 0.001 0 -1 0,14 0.001 0 -1 7.0446 140 12,3 0.001 -1 -1 15,3 0.001 -1 1 13,2 0.001 -1 0 4.0516 132 14,13 0.001 0 -1 13,13 0.001 0 -1 15,13 0.001 0 1 11.0247 155 ::f,3,0 f,3,13 f,14,1 f,14,15 
64:1,1 0.001 0 -1 2,1 0.003 -1 1 0,0 0.001 0 -1 11.0247 155 2,13 0.001 1 -1 0,12 0.001 0 -1 0,13 0.001 0 -1 7.0466 140 12,3 0.001 0 -1 15,3 0.001 -1 1 13,2 0.001 -1 -1 4.0516 132 14,13 0.001 1 -1 13,13 0.001 1 -1 15,14 0.001 0 1 11.0257 155 ::f,3,0 f,3,13 f,14,1 f,14,15 
65:1,1 0.001 0 -1 2,1 0.003 -1 0 0,0 0.001 1 -1 11.0247 155 2,13 0.001 1 -1 0,12 0.001 1 -1 0,13 0.001 0 -1 7.0466 140 12,2 0.001 0 -1 15,3 0.001 -1 0 13,2 0.001 -1 -1 4.0526 132 14,13 0.001 1 0 13,13 0.001 1 -1 15,14 0.001 0 1 11.0257 155 ::f,3,0 f,3,13 f,14,1 f,14,15 
