16
0:2,1 0.001 0 -1 3,2 0.003 0 -1 1,0 0.002 -1 1 0.001 50 3,14 0.001 -1 0 3,13 0.003 1 -1 0,12 0.002 0 -1 0 50 14,2 0.001 -1 -1 15,1 0.003 -1 0 14,0 0.002 0 -1 0.002 50 12,13 0.001 0 1 12,14 0.003 0 1 14,13 0.002 -1 1 0.001 50 ::f,0,0 f,3,12 f,12,0 f,15,15 
1:2,1 0.001 0 -1 3,1 0.003 0 -1 0,1 0.002 -1 1 0.003 50 2,14 0.001 -1 0 3,13 0.003 1 -1 0,12 0.002 0 -1 0.001 50 14,2 0.001 -1 -1 14,1 0.003 -1 0 14,0 0.002 -1 -1 0.003 50 12,13 0.001 0 1 12,15 0.003 0 1 13,14 0.002 -1 1 0.003 50 ::f,0,0 f,3,12 f,12,0 f,15,15 
2:2,0 0.001 0 -1 3,1 0.003 -1 -1 0,1 0.002 0 1 0.004 50 2,14 0.001 -1 0 3,13 0.003 0 -1 0,12 0.002 -1 -1 0.001 50 13,1 0.001 -1 -1 14,1 0.003 -1 0 14,0 0.002 -1 0 0.004 50 12,13 0.001 1 1 12,15 0.003 1 1 13,14 0.001 -1 1 0.003 50 ::f,0,0 f,3,12 f,12,0 f,15,15 
3:2,0 0.001 -1 -1 3,1 0.003 -1 0 0,1 0.002 1 1 0.004 50 1,14 0.001 -1 0 3,13 0.003 -1 -1 0,12 0.002 -1 0 0.002 50 13,1 0.001 -1 -1 14,1 0.001 -1 0 13,0 0.002 -1 0 0.0051 65 12,13 0.001 1 1 12,15 0.003 1 0 13,14 0.001 0 1 0.003 50 ::f,0,0 f,3,12 f,12,1 f,15,15 
4:2,0 0.001 -1 0 2,1 0.003 -1 0 1,2 0.002 1 1 0.006 50 1,14 0.001 -1 0 3,13 0.003 -1 0 0,12 0.002 -1 1 0.002 50 12,0 0.001 -1 -1 13,1 0.001 -1 0 13,0 0.001 -1 0 0.0071 65 12,13 0.001 1 1 13,15 0.003 1 0 13,14 0.001 1 1 0.004 50 ::f,0,0 f,3,12 f,12,1 f,15,15 
5:1,0 0.001 -1 0 1,1 0.003 -1 0 1,2 0.001 1 1 0.008 50 1,14 0.001 -1 1 2,13 0.003 -1 0 0,12 0.002 0 1 0.003 50 12,0 0.001 -1 0 13,1 0.001 -1 0 13,0 0.001 -1 0 0.0072 80 12,13 0.001 1 1 13,15 0.001 1 0 13,14 0.001 1 0 0.004 50 ::f,0,0 f,3,12 f,12,3 f,15,15 
6:1,0 0.001 -1 0 1,1 0.001 -1 0 1,2 0.001 1 0 0.0081 65 1,14 0.001 0 1 1,13 0.003 -1 0 0,12 0.002 1 1 0.004 50 12,0 0.001 -1 1 13,1 0.001 -1 1 13,0 0.001 -1 1 0.0072 80 12,13 0.001 1 1 14,15 0.001 1 0 14,14 0.001 1 0 0.006 50 ::f,3,1 f,3,12 f,12,3 f,15,15 
7:0,0 0.001 -1 0 1,1 0.001 -1 1 2,2 0.001 1 0 0.0101 65 1,14 0.001 1 1 1,13 0.001 -1 0 0,12 0.002 1 1 0.004 50 12,0 0.001 0 1 13,1 0.001 0 1 12,1 0.001 -1 1 0.0082 80 12,13 0.001 1 1 14,15 0.001 1 0 14,14 0.001 1 0 0.0061 65 ::f,3,1 f,3,12 f,12,3 f,14,12 
8:0,0 0.001 -1 1 1,1 0.001 0 1 2,2 0.001 1 0 0.0101 65 1,14 0.001 1 0 1,13 0.001 -1 1 0,12 0.001 1 1 0.004 50 12,0 0.001 1 1 13,2 0.001 0 1 12,1 0.001 -1 1 0.0092 80 12,13 0.001 1 1 15,15 0.001 1 0 14,14 0.001 1 -1 0.0071 65 ::f,3,1 f,3,12 f,12,3 f,14,12 
9:0,0 0.001 0 1 1,2 0.001 0 1 2,2 0.001 1 -1 0.0111 65 2,14 0.001 1 0 1,13 0.001 0 1 0,12 0.001 1 1 0.005 50 13,1 0.001 1 1 13,2 0.001 0 1 12,1 0.001 0 1 0.0102 80 13,14 0.001 1 1 15,15 0.001 1 -1 14,14 0.001 0 -1 0.0081 65 ::f,3,1 f,3,12 f,12,3 f,14,12 
