16
0:0,1 0.001 -1 -1 3,0 0.003 0 -1 2,1 0.002 -1 0 0 50 0,13 0.001 0 1 0,15 0.003 1 0 1,15 0.002 -1 0 0.002 50 15,2 0.001 0 1 12,3 0.003 -1 -1 13,0 0.002 0 1 0.001 50 12,13 0.001 0 1 13,14 0.003 -1 1 13,12 0.002 -1 1 0 50 ::f,1,2 f,1,14 f,14,3 f,14,15 
1:0,1 0.001 -1 0 3,0 0.003 -1 -1 1,1 0.002 -1 0 0.001 50 0,13 0.001 0 1 0,15 0.003 1 0 1,15 0.002 -1 1 0.002 50 15,2 0.001 0 1 12,3 0.003 -1 0 13,1 0.002 0 1 0.002 50 12,14 0.001 0 1 13,14 0.003 0 1 12,13 0.002 -1 1 0.002 50 ::f,1,2 f,1,14 f,14,3 f,14,15 
2:0,1 0.001 -1 1 3,0 0.003 -1 0 1,1 0.001 -1 0 0.001 50 0,13 0.001 0 1 0,15 0.001 1 0 1,15 0.002 0 1 0.002 50 15,2 0.001 1 1 12,3 0.003 -1 1 13,2 0.002 0 1 0.003 50 12,14 0.001 0 1 13,14 0.003 1 1 12,13 0.001 -1 1 0.002 50 ::f,1,2 f,1,14 f,14,3 f,14,15 
3:0,1 0.001 0 1 2,0 0.003 -1 0 1,1 0.001 -1 1 0.002 50 0,13 0.001 -1 1 0,15 0.001 1 0 1,15 0.002 1 1 0.002 50 15,2 0.001 1 0 12,3 0.003 0 1 13,2 0.001 0 1 0.003 50 12,14 0.001 1 1 13,14 0.003 1 0 12,13 0.001 0 1 0.002 50 ::f,1,2 f,1,14 f,14,3 f,14,15 
4:0,2 0.001 0 1 1,0 0.003 -1 0 1,1 0.001 0 1 0.004 50 0,13 0.001 -1 0 0,15 0.001 1 0 1,15 0.002 1 0 0.002 50 15,2 0.001 1 -1 12,3 0.003 1 1 13,2 0.001 1 1 0.003 50 12,14 0.001 1 0 14,14 0.003 1 0 12,13 0.001 0 1 0.003 50 ::f,1,2 f,1,14 f,14,3 f,14,15 
5:0,2 0.001 0 1 1,0 0.001 -1 0 1,1 0.001 0 1 0.004 50 0,13 0.001 -1 -1 0,15 0.001 1 0 2,15 0.002 1 0 0.003 50 15,2 0.001 0 -1 12,3 0.003 1 0 13,2 0.001 1 0 0.003 50 13,14 0.001 1 0 14,14 0.001 1 0 12,14 0.001 0 1 0.005 50 ::f,1,2 f,1,14 f,14,3 f,14,15 
6:0,2 0.001 1 1 0,0 0.001 -1 0 1,1 0.001 0 1 0.005 50 0,13 0.001 0 -1 0,15 0.001 1 0 3,15 0.002 1 0 0.004 50 15,1 0.001 0 -1 13,3 0.003 1 0 14,2 0.001 1 0 0.006 50 13,14 0.001 1 0 14,14 0.001 1 -1 12,15 0.001 0 1 0.006 50 ::f,1,2 f,1,14 f,14,3 f,14,15 
7:0,2 0.001 1 0 0,0 0.001 -1 1 1,1 0.001 0 1 0.0051 65 0,13 0.001 1 -1 1,15 0.001 1 0 3,15 0.002 1 -1 0.005 50 15,1 0.001 0 -1 13,3 0.001 1 0 14,2 0.001 1 0 0.0061 65 13,14 0.001 1 0 14,14 0.001 0 -1 12,15 0.001 1 1 0.006 50 ::f,1,14 f,3,0 f,12,2 f,14,15 
8:1,2 0.001 1 0 0,0 0.001 0 1 1,1 0.001 0 1 0.0061 65 0,13 0.001 1 0 1,15 0.001 1 0 3,15 0.002 0 -1 0.005 50 15,1 0.001 -1 -1 14,3 0.001 1 0 14,2 0.001 1 -1 0.0071 65 13,14 0.001 1 0 14,13 0.001 0 -1 12,15 0.001 1 0 0.007 50 ::f,1,14 f,3,0 f,12,2 f,14,15 
9:2,2 0.001 1 0 0,1 0.001 0 1 1,1 0.001 0 1 0.0081 65 1,13 0.001 1 0 1,15 0.001 1 0 3,14 0.002 0 -1 0.007 50 15,1 0.001 -1 0 14,3 0.001 1 0 14,2 0.001 0 -1 0.0071 65 14,14 0.001 1 0 14,13 0.001 0 -1 13,15 0.001 1 0 0.009 50 ::f,1,14 f,3,0 f,12,2 f,14,15 
10:2,2 0.001 1 0 0,2 0.001 0 1 1,2 0.001 0 1 0.0101 65 2,13 0.001 1 0 2,15 0.001 1 0 3,13 0.002 0 -1 0.01 50 14,1 0.001 -1 0 15,3 0.001 1 0 14,2 0.001 0 -1 0.0091 65 14,14 0.001 1 0 14,13 0.001 -1 -1 13,15 0.001 1 0 0.0091 65 ::f,1,14 f,3,0 f,12,2 f,15,12 
11:2,2 0.001 1 -1 0,2 0.001 0 1 1,2 0.001 0 1 0.0101 65 2,13 0.001 1 0 2,15 0.001 1 0 3,13 0.001 0 -1 0.01 50 13,1 0.001 -1 0 15,3 0.001 1 -1 14,1 0.001 0 -1 0.0111 65 14,14 0.001 1 -1 14,13 0.001 -1 0 14,15 0.001 1 0 0.0101 65 ::f,1,14 f,3,0 f,12,2 f,15,12 
12:2,2 0.001 0 -1 0,3 0.001 0 1 1,2 0.001 1 1 0.0111 65 2,13 0.001 1 1 2,15 0.001 1 -1 3,12 0.001 0 -1 0.011 50 13,1 0.001 -1 0 15,3 0.001 0 -1 14,1 0.001 0 -1 0.0111 65 14,14 0.001 0 -1 13,13 0.001 -1 0 15,15 0.001 1 0 0.0121 65 ::f,1,14 f,3,0 f,12,2 f,15,12 
13:2,1 0.001 0 -1 0,3 0.001 1 1 1,2 0.001 1 0 0.0121 65 2,13 0.001 0 1 2,15 0.001 0 -1 3,12 0.001 -1 -1 0.011 50 13,1 0.001 -1 1 15,2 0.001 0 -1 14,1 0.001 -1 -1 0.0121 65 14,13 0.001 0 -1 13,13 0.001 -1 0 15,15 0.001 1 -1 0.0131 65 ::f,1,14 f,3,0 f,12,2 f,15,12 
14:2,1 0.001 0 -1 0,3 0.001 1 0 2,2 0.001 1 0 0.0131 65 2,14 0.001 0 1 2,15 0.001 0 -1 3,12 0.001 -1 0 0.012 50 13,1 0.001 0 1 15,1 0.001 0 -1 14,1 0.001 -1 0 0.0131 65 14,13 0.001 0 -1 13,13 0.001 -1 1 15,15 0.001 0 -1 0.0131 65 ::f,1,14 f,3,0 f,12,2 f,15,12 
15:2,1 0.001 -1 -1 1,3 0.001 1 0 2,2 0.001 1 0 0.0141 65 2,14 0.001 0 1 2,15 0.001 0 -1 2,12 0.001 -1 0 0.013 50 13,2 0.001 0 1 15,1 0.001 0 -1 13,1 0.001 -1 0 0.0151 65 14,13 0.001 -1 -1 13,13 0.001 0 1 15,14 0.001 0 -1 0.0141 65 ::f,1,14 f,3,0 f,12,2 f,15,12 
16:2,1 0.001 -1 0 2,3 0.001 1 0 2,2 0.001 1 -1 0.0151 65 2,14 0.001 -1 1 2,15 0.001 0 -1 1,12 0.001 -1 0 0.014 50 13,2 0.001 0 1 15,0 0.001 0 -1 13,1 0.001 -1 0 0.0161 65 14,13 0.001 -1 0 13,14 0.001 0 1 15,13 0.001 0 -1 0.0161 65 ::f,1,14 f,3,0 f,12,2 f,15,12 
17:1,1 0.001 -1 0 2,3 0.001 1 0 2,2 0.001 0 -1 0.0161 65 2,14 0.001 -1 0 2,15 0.001 0 -1 1,12 0.001 -1 0 0.014 50 13,2 0.001 1 1 15,0 0.001 -1 -1 13,1 0.001 -1 1 0.0161 65 13,13 0.001 -1 0 13,14 0.001 0 1 15,13 0.001 0 -1 1.0172 80 ::f,1,14 f,3,0 f,12,2 f,14,14 
18:1,1 0.001 -1 0 3,3 0.001 1 0 2,1 0.001 0 -1 0.0181 65 2,14 0.001 -1 0 2,15 0.001 0 -1 0,12 0.001 -1 0 0.015 50 13,2 0.001 1 0 15,0 0.001 -1 0 13,1 0.001 0 1 0.0161 65 13,13 0.001 -1 0 13,14 0.001 1 1 15,12 0.001 0 -1 1.0182 80 ::f,1,14 f,3,0 f,12,2 f,14,14 
19:1,1 0.001 -1 1 3,3 0.001 1 -1 2,1 0.001 0 -1 0.0181 65 2,14 0.001 -1 0 2,15 0.001 0 -1 0,12 0.001 -1 1 0.015 50 14,2 0.001 1 0 14,0 0.001 -1 0 13,2 0.001 0 1 0.0191 65 13,13 0.001 -1 1 13,14 0.001 1 0 15,12 0.001 -1 -1 1.0182 80 ::f,1,14 f,3,0 f,12,2 f,14,14 
20:1,1 0.001 0 1 3,3 0.001 0 -1 2,1 0.001 -1 -1 0.0181 65 2,14 0.001 -1 0 2,15 0.001 0 -1 0,12 0.001 0 1 0.0151 65 14,2 0.001 1 0 13,0 0.001 -1 0 13,2 0.001 0 1 0.0201 65 13,13 0.001 0 1 13,14 0.001 1 0 15,12 0.001 -1 0 1.0182 80 ::f,2,12 f,3,0 f,12,2 f,14,14 
21:1,2 0.001 0 1 3,2 0.001 0 -1 2,1 0.001 -1 0 0.0201 65 2,14 0.001 -1 -1 2,15 0.001 0 -1 0,13 0.001 0 1 0.0161 65 14,2 0.001 1 -1 13,0 0.001 -1 0 13,2 0.001 1 1 0.0201 65 13,13 0.001 0 1 13,14 0.001 1 0 14,12 0.001 -1 0 1.0192 80 ::f,2,12 f,3,0 f,12,2 f,14,14 
22:1,2 0.001 0 1 3,1 0.001 0 -1 1,1 0.001 -1 0 0.0221 65 1,13 0.001 -1 -1 2,14 0.001 0 -1 0,14 0.001 0 1 0.0191 65 14,2 0.001 0 -1 12,0 0.001 -1 0 13,2 0.001 1 0 0.0211 65 13,13 0.001 0 1 13,14 0.001 1 0 13,12 0.001 -1 0 1.0203 95 ::f,2,12 f,3,0 f,12,2 f,14,14 
