16
0:3,1 0.001 0 1 2,2 0.003 -1 0 1,2 0.002 1 -1 0.003 50 3,13 0.001 1 0 0,15 0.003 -1 -1 1,13 0.002 0 -1 0 50 15,0 0.001 1 -1 14,2 0.003 1 1 13,2 0.002 1 1 0 50 15,14 0.001 0 1 13,15 0.003 0 1 12,15 0.002 0 1 0.001 50 ::f,0,13 f,2,0 f,14,3 f,15,12 
1:3,1 0.001 0 1 2,2 0.001 -1 0 1,2 0.001 1 -1 0.003 50 3,13 0.001 1 1 0,15 0.003 0 -1 1,13 0.002 1 -1 0 50 15,0 0.001 1 0 14,2 0.003 0 1 13,2 0.002 1 1 0 50 15,14 0.001 -1 1 13,15 0.003 -1 1 12,15 0.002 -1 1 0.001 50 ::f,0,13 f,2,0 f,14,3 f,15,12 
2:3,1 0.001 0 1 2,2 0.001 -1 -1 1,2 0.001 1 -1 0.003 50 3,13 0.001 0 1 0,14 0.003 0 -1 1,13 0.002 1 0 0.001 50 15,0 0.001 1 1 14,2 0.003 -1 1 13,2 0.001 1 1 0.0001 65 15,14 0.001 -1 0 13,15 0.003 -1 0 12,15 0.002 -1 0 0.001 50 ::f,0,13 f,2,0 f,14,0 f,15,12 
3:3,1 0.001 0 1 1,1 0.001 -1 -1 1,2 0.001 1 -1 0.004 50 3,14 0.001 0 1 0,14 0.001 0 -1 2,13 0.002 1 0 0.0031 65 15,0 0.001 0 1 14,2 0.003 -1 0 14,3 0.001 1 1 0.0011 65 14,14 0.001 -1 0 13,15 0.003 -1 -1 12,15 0.002 -1 -1 0.002 50 ::f,2,0 f,3,13 f,14,0 f,15,12 
4:3,1 0.001 0 1 0,0 0.001 -1 -1 1,2 0.001 1 -1 0.005 50 3,15 0.001 0 1 0,13 0.001 0 -1 2,13 0.001 1 0 0.0052 80 15,1 0.001 0 1 13,2 0.003 -1 0 14,3 0.001 0 1 0.0031 65 14,14 0.001 -1 0 13,15 0.003 0 -1 12,15 0.002 0 -1 0.002 50 ::f,2,0 f,3,12 f,14,0 f,15,12 
5:3,1 0.001 0 1 0,0 0.001 0 -1 1,2 0.001 1 -1 0.005 50 3,15 0.001 -1 1 0,12 0.001 0 -1 2,13 0.001 1 1 0.0062 80 15,2 0.001 0 1 13,2 0.001 -1 0 14,3 0.001 -1 1 0.0041 65 14,14 0.001 -1 0 13,14 0.003 0 -1 12,14 0.002 0 -1 0.004 50 ::f,2,0 f,3,12 f,14,0 f,15,12 
6:3,2 0.001 0 1 0,0 0.001 1 -1 2,1 0.001 1 -1 0.007 50 3,15 0.001 -1 0 0,12 0.001 1 -1 2,13 0.001 0 1 0.0062 80 15,2 0.001 0 1 13,2 0.001 -1 -1 14,3 0.001 -1 0 0.0041 65 14,14 0.001 -1 0 13,14 0.001 0 -1 12,13 0.002 0 -1 0.005 50 ::f,2,0 f,3,12 f,14,0 f,15,12 
7:3,2 0.001 0 1 0,0 0.001 1 0 2,1 0.001 1 -1 0.007 50 2,15 0.001 -1 0 0,12 0.001 1 0 2,14 0.001 0 1 0.0082 80 15,2 0.001 0 1 13,2 0.001 0 -1 14,3 0.001 -1 -1 0.0041 65 14,14 0.001 -1 0 13,14 0.001 0 -1 12,12 0.002 0 -1 0.006 50 ::f,2,0 f,3,12 f,14,0 f,15,12 
8:3,2 0.001 0 1 1,0 0.001 1 0 2,1 0.001 1 -1 0.008 50 1,15 0.001 -1 0 1,12 0.001 1 0 2,14 0.001 0 1 0.0102 80 15,3 0.001 0 1 13,1 0.001 0 -1 13,2 0.001 -1 -1 0.0071 65 14,14 0.001 -1 0 13,14 0.001 0 -1 12,12 0.002 1 -1 0.006 50 ::f,2,0 f,3,12 f,14,0 f,15,12 
9:3,3 0.001 0 1 1,0 0.001 1 0 3,0 0.001 1 -1 0.0101 65 0,15 0.001 -1 0 2,12 0.001 1 0 2,14 0.001 -1 1 0.0122 80 15,3 0.001 -1 1 13,1 0.001 0 -1 13,2 0.001 -1 -1 0.0071 65 14,14 0.001 -1 0 13,14 0.001 0 -1 12,12 0.002 1 0 0.006 50 ::f,0,3 f,3,12 f,14,0 f,15,12 
