16
10:3,0 0.002 0 -1 3,2 0.001 1 0 1,0 0.001 1 0 0.003 50 3,13 0.001 1 0 0,13 0.001 -1 -1 1,14 0.001 0 -1 0.004 50 15,1 0.001 1 1 12,1 0.001 -1 -1 12,0 0.001 -1 -1 0.003 50 15,14 0.001 1 1 14,14 0.001 1 0 15,13 0.001 1 1 0.003 50 ::f,0,1 f,0,12 f,14,3 f,15,12 
11:3,0 0.002 0 -1 3,2 0.001 1 1 2,0 0.001 1 0 0.004 50 3,13 0.001 1 -1 0,13 0.001 -1 -1 1,13 0.001 0 -1 0.005 50 15,1 0.001 0 1 12,1 0.001 0 -1 12,0 0.001 -1 -1 0.003 50 15,14 0.001 1 1 14,14 0.001 1 0 15,13 0.001 0 1 0.003 50 ::f,0,1 f,0,12 f,14,3 f,15,12 
12:3,0 0.002 0 -1 3,2 0.001 1 1 2,0 0.001 1 0 0.004 50 3,13 0.001 0 -1 0,13 0.001 0 -1 1,13 0.001 0 -1 0.005 50 15,2 0.001 0 1 12,1 0.001 0 -1 12,0 0.001 -1 -1 0.004 50 15,14 0.001 0 1 14,14 0.001 1 1 15,13 0.001 0 1 0.003 50 ::f,0,1 f,0,12 f,14,3 f,15,12 
13:3,0 0.002 0 -1 3,2 0.001 1 1 2,0 0.001 1 1 0.004 50 3,12 0.001 0 -1 0,13 0.001 0 -1 1,13 0.001 1 -1 0.006 50 15,2 0.001 0 1 12,1 0.001 0 -1 12,0 0.001 0 -1 0.004 50 15,15 0.001 0 1 14,14 0.001 1 1 15,13 0.001 0 1 0.004 50 ::f,0,1 f,0,12 f,14,3 f,15,12 
14:3,0 0.002 0 -1 3,2 0.001 0 1 3,1 0.001 1 1 0.005 50 3,12 0.001 -1 -1 0,13 0.001 0 -1 2,12 0.001 1 -1 0.0071 65 15,2 0.001 -1 1 12,1 0.001 1 -1 12,0 0.001 0 -1 0.004 50 15,15 0.001 0 1 14,14 0.001 1 1 15,13 0.001 -1 1 0.004 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
15:3,0 0.002 0 -1 3,3 0.001 0 1 3,1 0.001 1 1 0.006 50 3,12 0.001 -1 -1 0,13 0.001 1 -1 2,12 0.001 1 -1 0.0071 65 15,2 0.001 -1 1 13,0 0.001 1 -1 12,0 0.001 0 -1 0.005 50 15,15 0.001 -1 1 14,14 0.001 0 1 15,13 0.001 -1 1 0.004 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
16:3,0 0.002 0 -1 3,3 0.001 0 1 3,1 0.001 0 1 0.006 50 3,12 0.001 -1 0 1,12 0.001 1 -1 2,12 0.001 1 0 0.0081 65 15,2 0.001 -1 1 13,0 0.001 1 -1 12,0 0.001 1 -1 0.0051 65 15,15 0.001 -1 1 14,15 0.001 0 1 15,13 0.001 -1 1 0.005 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
17:3,0 0.002 0 -1 3,3 0.001 -1 1 3,2 0.001 0 1 0.007 50 3,12 0.001 -1 1 1,12 0.001 1 -1 2,12 0.001 1 0 0.0081 65 15,2 0.001 -1 0 13,0 0.001 1 0 12,0 0.001 1 -1 0.0051 65 15,15 0.001 -1 1 14,15 0.001 0 1 15,13 0.001 -1 0 0.005 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
18:3,0 0.002 0 -1 3,3 0.001 -1 1 3,2 0.001 0 1 0.007 50 2,13 0.001 -1 1 1,12 0.001 1 0 2,12 0.001 1 0 0.0091 65 14,2 0.001 -1 0 14,0 0.001 1 0 12,0 0.001 1 -1 0.0071 65 15,15 0.001 -1 0 14,15 0.001 -1 1 14,13 0.001 -1 0 0.006 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
19:3,0 0.002 0 -1 3,3 0.001 -1 1 3,2 0.001 -1 1 0.007 50 2,13 0.001 0 1 1,12 0.001 1 0 2,12 0.001 1 1 0.0091 65 14,2 0.001 -1 0 14,0 0.001 1 0 12,0 0.001 1 0 0.0071 65 15,15 0.001 -1 0 14,15 0.001 -1 1 14,13 0.001 -1 0 0.006 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
20:3,0 0.002 0 -1 3,3 0.001 -1 1 2,3 0.001 -1 1 0.008 50 2,14 0.001 0 1 1,12 0.001 1 0 3,13 0.001 1 1 0.0111 65 14,2 0.001 -1 -1 14,0 0.001 1 1 13,0 0.001 1 0 0.0081 65 15,15 0.001 -1 0 14,15 0.001 -1 1 14,13 0.001 -1 -1 0.006 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
21:3,0 0.002 0 -1 3,3 0.001 -1 1 2,3 0.001 -1 1 0.008 50 2,14 0.001 1 1 1,12 0.001 1 1 3,13 0.001 1 1 0.0111 65 13,1 0.001 -1 -1 15,1 0.001 1 1 13,0 0.001 1 0 0.0101 65 15,15 0.001 -1 -1 14,15 0.001 -1 0 13,12 0.001 -1 -1 0.007 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
22:3,0 0.002 0 -1 3,3 0.001 -1 0 2,3 0.001 -1 0 0.008 50 2,14 0.001 1 0 2,13 0.001 1 1 3,13 0.001 1 1 0.0121 65 13,1 0.001 0 -1 15,1 0.001 1 1 13,0 0.001 1 1 0.0101 65 14,14 0.001 -1 -1 13,15 0.001 -1 0 13,12 0.001 -1 -1 0.009 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
23:3,0 0.002 0 -1 3,3 0.001 -1 0 1,3 0.001 -1 0 0.009 50 3,14 0.001 1 0 2,13 0.001 1 1 3,13 0.001 1 1 0.0131 65 13,1 0.001 0 -1 15,1 0.001 1 1 14,1 0.001 1 1 0.0111 65 14,14 0.001 -1 -1 13,15 0.001 -1 0 13,12 0.001 0 -1 0.009 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
24:3,0 0.002 0 -1 3,3 0.001 -1 0 1,3 0.001 -1 0 0.009 50 3,14 0.001 1 -1 2,13 0.001 0 1 3,13 0.001 0 1 0.0131 65 13,0 0.001 0 -1 15,1 0.001 1 1 14,1 0.001 1 1 0.0121 65 14,14 0.001 0 -1 13,15 0.001 -1 -1 13,12 0.001 0 -1 0.009 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
25:3,0 0.002 0 -1 3,3 0.001 -1 -1 0,3 0.001 -1 0 0.01 50 3,14 0.001 0 -1 2,14 0.001 0 1 3,13 0.001 0 1 0.0141 65 13,0 0.001 1 -1 15,1 0.001 0 1 15,2 0.001 1 1 0.0131 65 14,13 0.001 0 -1 12,14 0.001 -1 -1 13,12 0.001 0 -1 0.011 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
26:3,0 0.002 0 -1 2,2 0.001 -1 -1 0,3 0.001 -1 0 0.011 50 3,14 0.001 0 -1 2,14 0.001 0 1 3,13 0.001 0 1 0.0141 65 13,0 0.001 1 -1 15,1 0.001 0 1 15,2 0.001 1 1 0.0131 65 14,13 0.001 0 -1 12,14 0.001 -1 -1 13,12 0.001 1 -1 0.011 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
27:3,0 0.002 0 -1 2,2 0.001 -1 -1 0,3 0.001 -1 -1 0.011 50 3,14 0.001 -1 -1 2,14 0.001 -1 1 3,13 0.001 -1 1 0.0141 65 13,0 0.001 1 -1 15,1 0.001 0 1 15,2 0.001 0 1 0.0131 65 14,13 0.001 1 -1 12,14 0.001 0 -1 13,12 0.001 1 -1 0.011 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
28:3,0 0.002 0 -1 2,2 0.001 0 -1 0,3 0.001 -1 -1 0.011 50 3,14 0.001 -1 0 1,15 0.001 -1 1 2,14 0.001 -1 1 0.0161 65 13,0 0.001 1 0 15,1 0.001 -1 1 15,3 0.001 0 1 0.0141 65 14,13 0.001 1 -1 12,13 0.001 0 -1 13,12 0.001 1 -1 0.012 50 ::f,0,1 f,1,14 f,14,3 f,15,12 
29:3,0 0.002 0 -1 2,1 0.001 0 -1 0,3 0.001 -1 -1 0.012 50 3,14 0.001 -1 1 1,15 0.001 -1 1 2,14 0.001 -1 1 0.0161 65 14,0 0.001 1 0 14,2 0.001 -1 1 15,3 0.001 0 1 0.0161 65 14,13 0.001 1 -1 12,13 0.001 0 -1 13,12 0.001 1 0 0.0121 65 ::f,0,1 f,1,14 f,14,3 f,15,12 
30:3,0 0.002 0 -1 2,1 0.001 0 -1 0,3 0.001 0 -1 0.012 50 3,14 0.001 0 1 1,15 0.001 -1 0 2,14 0.001 -1 0 0.0161 65 15,0 0.001 1 0 14,2 0.001 -1 1 15,3 0.001 -1 1 0.0171 65 14,13 0.001 1 0 12,13 0.001 1 -1 14,12 0.001 1 0 0.0131 65 ::f,0,1 f,1,14 f,14,3 f,15,12 
31:3,0 0.002 0 -1 2,1 0.001 1 -1 0,2 0.001 0 -1 0.013 50 3,14 0.001 1 1 0,15 0.001 -1 0 2,14 0.001 -1 0 0.0171 65 15,0 0.001 1 1 14,2 0.001 -1 0 15,3 0.001 -1 1 0.0171 65 15,13 0.001 1 0 13,12 0.001 1 -1 14,12 0.001 1 0 0.0152 80 ::f,0,1 f,1,14 f,14,3 f,15,12 
32:3,0 0.002 0 -1 2,1 0.001 1 -1 0,2 0.001 0 -1 0.0131 65 3,14 0.001 1 0 0,15 0.001 -1 0 2,14 0.001 -1 0 0.0172 80 15,0 0.001 1 1 13,2 0.001 -1 0 15,3 0.001 -1 1 0.0181 65 15,13 0.001 1 0 13,12 0.001 1 -1 14,12 0.001 1 0 0.0152 80 ::f,3,3 f,3,13 f,14,3 f,15,12 
33:3,0 0.002 0 -1 2,1 0.001 1 -1 0,2 0.001 1 -1 0.0131 65 3,14 0.001 1 -1 0,15 0.001 -1 -1 2,14 0.001 -1 -1 0.0172 80 15,0 0.001 1 1 13,2 0.001 -1 0 15,3 0.001 -1 0 0.0181 65 15,13 0.001 1 1 13,12 0.001 1 0 14,12 0.001 1 0 1.0153 95 ::f,3,3 f,3,13 f,14,3 f,14,14 
34:3,0 0.002 0 -1 2,1 0.001 1 0 1,1 0.001 1 -1 0.0141 65 3,14 0.001 0 -1 0,15 0.001 -1 -1 1,13 0.001 -1 -1 0.0182 80 15,0 0.001 0 1 13,2 0.001 -1 -1 15,3 0.001 -1 0 0.0181 65 15,13 0.001 1 1 13,12 0.001 1 0 14,12 0.001 1 1 1.0153 95 ::f,3,3 f,3,13 f,14,3 f,14,14 
35:3,0 0.002 0 -1 3,1 0.001 1 0 1,1 0.001 1 -1 0.0151 65 3,14 0.001 -1 -1 0,15 0.001 -1 -1 1,13 0.001 -1 -1 0.0182 80 15,1 0.001 0 1 12,1 0.001 -1 -1 15,3 0.001 -1 0 0.0202 80 15,13 0.001 1 1 13,12 0.001 1 0 14,12 0.001 1 1 1.0153 95 ::f,3,3 f,3,13 f,12,3 f,14,14 
36:3,0 0.002 0 -1 3,1 0.001 1 0 1,1 0.001 1 0 0.0151 65 3,14 0.001 -1 0 0,15 0.001 0 -1 1,13 0.001 0 -1 0.0182 80 15,2 0.001 0 1 12,1 0.001 -1 -1 15,3 0.001 -1 -1 0.0212 80 15,13 0.001 1 1 13,12 0.001 1 1 14,12 0.001 1 1 1.0153 95 ::f,3,3 f,3,13 f,12,3 f,14,14 
37:3,0 0.002 0 -1 3,1 0.001 1 1 2,1 0.001 1 0 0.0161 65 2,14 0.001 -1 0 0,14 0.001 0 -1 1,12 0.001 0 -1 0.0212 80 15,2 0.001 -1 1 12,1 0.001 0 -1 14,2 0.001 -1 -1 0.0222 80 15,13 0.001 1 1 14,13 0.001 1 1 14,12 0.001 0 1 1.0163 95 ::f,3,3 f,3,13 f,12,3 f,14,14 
38:3,0 0.002 0 -1 3,1 0.001 1 1 2,1 0.001 1 0 0.0161 65 2,14 0.001 -1 1 0,14 0.001 0 -1 1,12 0.001 0 -1 0.0212 80 14,3 0.001 -1 1 12,0 0.001 0 -1 14,2 0.001 -1 -1 0.0242 80 15,13 0.001 0 1 14,13 0.001 1 1 14,12 0.001 0 1 1.0163 95 ::f,3,3 f,3,13 f,12,3 f,14,14 
39:3,0 0.002 0 -1 3,1 0.001 1 1 2,1 0.001 1 1 0.0161 65 2,14 0.001 0 1 0,14 0.001 1 -1 1,12 0.001 1 -1 0.0212 80 14,3 0.001 -1 1 12,0 0.001 0 -1 14,2 0.001 0 -1 0.0242 80 15,14 0.001 0 1 14,13 0.001 0 1 14,12 0.001 0 1 1.0173 95 ::f,3,3 f,3,13 f,12,3 f,14,14 
40:3,0 0.002 0 -1 3,1 0.001 0 1 3,2 0.001 1 1 0.0171 65 2,14 0.001 1 1 1,13 0.001 1 -1 1,12 0.001 1 -1 0.0222 80 14,3 0.001 -1 0 12,0 0.001 1 -1 14,1 0.001 0 -1 0.0252 80 15,14 0.001 0 1 14,13 0.001 0 1 14,12 0.001 -1 1 1.0173 95 ::f,3,3 f,3,13 f,12,3 f,14,14 
41:3,0 0.002 0 -1 3,1 0.001 0 1 3,2 0.001 1 1 0.0171 65 2,14 0.001 1 0 1,13 0.001 1 -1 1,12 0.001 1 -1 0.0222 80 13,3 0.001 -1 0 12,0 0.001 1 -1 14,1 0.001 0 -1 0.0262 80 15,14 0.001 -1 1 14,13 0.001 0 1 13,13 0.001 -1 1 1.0184 110 ::f,3,3 f,3,13 f,12,3 f,14,15 
42:3,0 0.002 0 -1 3,1 0.001 0 1 3,2 0.001 0 1 0.0171 65 2,14 0.001 1 -1 1,13 0.001 1 0 1,12 0.001 1 0 0.0222 80 13,3 0.001 -1 0 12,0 0.001 1 -1 14,1 0.001 1 -1 0.0262 80 15,14 0.001 -1 1 14,14 0.001 0 1 13,13 0.001 -1 1 1.0194 110 ::f,3,3 f,3,13 f,12,3 f,14,15 
43:3,0 0.002 0 -1 3,1 0.001 -1 1 3,2 0.001 0 1 0.0171 65 2,14 0.001 1 -1 2,13 0.001 1 0 2,12 0.001 1 0 0.0242 80 13,3 0.001 -1 -1 12,0 0.001 1 0 15,0 0.001 1 -1 0.0272 80 15,14 0.001 -1 1 14,14 0.001 0 1 13,13 0.001 -1 0 2.0195 125 ::f,3,3 f,3,13 f,12,3 f,13,15 
44:3,0 0.002 0 -1 2,2 0.001 -1 1 3,2 0.001 0 1 1.0182 80 2,14 0.001 1 -1 2,13 0.001 1 0 2,12 0.001 1 0 1.0243 95 12,2 0.001 -1 -1 13,0 0.001 1 0 15,0 0.001 1 -1 0.0292 80 15,14 0.001 -1 0 14,14 0.001 -1 1 12,13 0.001 -1 0 2.0205 125 ::f,1,1 f,1,13 f,12,3 f,13,15 
45:3,0 0.002 0 -1 2,2 0.001 -1 1 3,2 0.001 -1 1 1.0182 80 2,14 0.001 0 -1 2,13 0.001 1 1 2,12 0.001 1 1 1.0243 95 12,2 0.001 -1 -1 13,0 0.001 1 0 15,0 0.001 1 0 0.0292 80 15,14 0.001 -1 0 14,14 0.001 -1 1 12,13 0.001 -1 0 2.0205 125 ::f,1,1 f,1,13 f,12,3 f,13,15 
46:3,0 0.002 0 -1 2,2 0.001 -1 0 2,3 0.001 -1 1 1.0192 80 2,14 0.001 -1 -1 3,14 0.001 1 1 3,13 0.001 1 1 1.0263 95 12,2 0.001 0 -1 13,0 0.001 1 1 15,0 0.001 1 0 0.0292 80 15,14 0.001 -1 0 14,14 0.001 -1 1 12,13 0.001 -1 -1 3.0206 140 ::f,1,1 f,1,13 f,12,3 f,12,12 
47:3,0 0.002 0 -1 1,2 0.001 -1 0 2,3 0.001 -1 1 1.0202 80 2,14 0.001 -1 -1 3,14 0.001 1 1 3,13 0.001 1 1 1.0263 95 12,1 0.001 0 -1 14,1 0.001 1 1 15,0 0.001 1 0 0.0312 80 15,14 0.001 -1 -1 14,14 0.001 -1 0 12,13 0.001 -1 -1 3.0206 140 ::f,1,1 f,1,13 f,12,3 f,12,12 
48:3,0 0.002 0 -1 1,2 0.001 -1 0 2,3 0.001 -1 0 1.0202 80 2,14 0.001 -1 0 3,14 0.001 0 1 3,13 0.001 0 1 1.0263 95 12,0 0.001 0 -1 14,1 0.001 1 1 15,0 0.001 1 1 0.0322 80 14,13 0.001 -1 -1 13,14 0.001 -1 0 12,13 0.001 -1 -1 3.0226 140 ::f,1,1 f,1,13 f,12,3 f,12,12 
49:3,0 0.002 0 -1 1,2 0.001 -1 -1 1,3 0.001 -1 0 1.0212 80 2,14 0.001 -1 1 3,15 0.001 0 1 3,14 0.001 0 1 1.0283 95 12,0 0.001 1 -1 14,1 0.001 0 1 15,0 0.001 1 1 0.0322 80 14,13 0.001 -1 -1 13,14 0.001 -1 0 12,13 0.001 0 -1 3.0226 140 ::f,1,1 f,1,13 f,12,3 f,12,12 
50:3,0 0.002 0 -1 0,1 0.001 -1 -1 1,3 0.001 -1 0 1.0222 80 1,15 0.001 -1 1 3,15 0.001 0 1 3,14 0.001 0 1 1.0293 95 12,0 0.001 1 -1 14,2 0.001 0 1 15,0 0.001 1 1 0.0332 80 14,13 0.001 0 -1 13,14 0.001 -1 -1 12,13 0.001 0 -1 3.0226 140 ::f,1,1 f,1,13 f,12,3 f,12,12 
51:3,0 0.002 0 -1 0,1 0.001 -1 -1 1,3 0.001 -1 -1 1.0222 80 1,15 0.001 0 1 3,15 0.001 -1 1 3,14 0.001 -1 1 1.0293 95 12,0 0.001 1 -1 14,2 0.001 0 1 15,0 0.001 0 1 0.0332 80 14,12 0.001 0 -1 13,14 0.001 -1 -1 12,13 0.001 0 -1 5.0237 155 ::f,1,1 f,1,13 f,12,3 f,12,15 
52:3,0 0.002 0 -1 0,1 0.001 0 -1 0,2 0.001 -1 -1 1.0232 80 1,15 0.001 0 1 3,15 0.001 -1 1 2,15 0.001 -1 1 1.0303 95 12,0 0.001 1 0 14,2 0.001 -1 1 15,1 0.001 0 1 0.0342 80 14,12 0.001 0 -1 13,14 0.001 -1 -1 12,13 0.001 1 -1 5.0237 155 ::f,1,1 f,1,13 f,12,3 f,12,15 
53:3,0 0.002 0 -1 0,0 0.001 0 -1 0,2 0.001 -1 -1 1.0242 80 1,15 0.001 1 1 3,15 0.001 -1 1 2,15 0.001 -1 1 1.0303 95 13,0 0.001 1 0 13,3 0.001 -1 1 15,1 0.001 0 1 0.0362 80 14,12 0.001 1 -1 13,14 0.001 0 -1 13,12 0.001 1 -1 5.0247 155 ::f,1,1 f,1,13 f,12,3 f,12,15 
54:3,0 0.002 0 -1 0,0 0.001 0 -1 0,2 0.001 0 -1 1.0242 80 1,15 0.001 1 1 3,15 0.001 -1 0 2,15 0.001 -1 0 1.0303 95 14,0 0.001 1 0 13,3 0.001 -1 1 15,1 0.001 -1 1 0.0372 80 14,12 0.001 1 -1 13,13 0.001 0 -1 13,12 0.001 1 -1 5.0257 155 ::f,1,1 f,1,13 f,12,3 f,12,15 
55:3,0 0.002 0 -1 0,0 0.001 1 -1 0,1 0.001 0 -1 1.0252 80 1,15 0.001 1 1 3,15 0.001 -1 0 2,15 0.001 -1 0 1.0303 95 14,0 0.001 1 1 13,3 0.001 -1 0 14,2 0.001 -1 1 0.0382 80 14,12 0.001 1 -1 13,13 0.001 0 -1 13,12 0.001 1 0 5.0257 155 ::f,1,1 f,1,13 f,12,3 f,12,15 
56:3,0 0.002 0 -1 0,0 0.001 1 -1 0,1 0.001 0 -1 1.0252 80 1,15 0.001 1 0 3,15 0.001 -1 0 2,15 0.001 -1 0 1.0303 95 15,1 0.001 1 1 13,3 0.001 -1 0 14,2 0.001 -1 1 0.0392 80 14,12 0.001 1 0 13,13 0.001 1 -1 13,12 0.001 1 0 5.0257 155 ::f,1,1 f,1,13 f,12,3 f,12,15 
57:3,0 0.002 0 -1 0,0 0.001 1 -1 0,1 0.001 1 -1 1.0252 80 1,15 0.001 1 0 3,15 0.001 -1 -1 2,15 0.001 -1 -1 1.0303 95 15,1 0.001 1 1 13,3 0.001 -1 0 14,2 0.001 -1 0 0.0393 95 15,12 0.001 1 0 14,12 0.001 1 -1 13,12 0.001 1 0 5.0277 155 ::f,1,1 f,1,13 f,12,0 f,12,15 
58:3,0 0.002 0 -1 0,0 0.001 1 0 1,0 0.001 1 -1 1.0262 80 1,15 0.001 1 -1 2,14 0.001 -1 -1 1,14 0.001 -1 -1 1.0323 95 15,1 0.001 0 1 13,3 0.001 -1 -1 13,2 0.001 -1 0 0.0403 95 15,12 0.001 1 0 14,12 0.001 1 -1 13,12 0.001 1 1 5.0277 155 ::f,1,1 f,1,13 f,12,0 f,12,15 
59:3,0 0.002 0 -1 0,0 0.001 1 0 1,0 0.001 1 -1 1.0262 80 1,15 0.001 1 -1 2,14 0.001 -1 -1 1,14 0.001 -1 -1 3.0324 110 15,2 0.001 0 1 12,2 0.001 -1 -1 13,2 0.001 -1 0 0.0423 95 15,12 0.001 1 1 14,12 0.001 1 0 14,13 0.001 1 1 5.0287 155 ::f,1,1 f,3,13 f,12,0 f,12,15 
60:3,0 0.002 0 -1 0,0 0.001 1 0 1,0 0.001 1 0 1.0262 80 1,15 0.001 0 -1 2,14 0.001 0 -1 1,14 0.001 0 -1 3.0324 110 15,3 0.001 0 1 12,2 0.001 -1 -1 13,2 0.001 -1 -1 0.0433 95 15,12 0.001 1 1 14,12 0.001 1 0 14,13 0.001 1 1 5.0287 155 ::f,1,1 f,3,13 f,12,0 f,12,15 
61:3,0 0.002 0 -1 0,0 0.001 1 1 2,0 0.001 1 0 1.0272 80 1,15 0.001 0 -1 2,13 0.001 0 -1 1,13 0.001 0 -1 3.0344 110 15,3 0.001 -1 1 12,2 0.001 0 -1 12,1 0.001 -1 -1 0.0443 95 15,12 0.001 1 1 14,12 0.001 1 0 14,13 0.001 0 1 5.0287 155 ::f,1,1 f,3,13 f,12,0 f,12,15 
62:3,0 0.002 0 -1 0,0 0.001 1 1 2,0 0.001 1 0 1.0272 80 1,14 0.001 0 -1 2,13 0.001 0 -1 1,13 0.001 0 -1 3.0354 110 15,3 0.001 -1 1 12,2 0.001 0 -1 12,1 0.001 -1 -1 0.0443 95 15,12 0.001 0 1 14,12 0.001 1 1 14,14 0.001 0 1 5.0297 155 ::f,1,1 f,3,13 f,12,0 f,12,15 
63:3,0 0.002 0 -1 0,0 0.001 1 1 2,0 0.001 1 1 1.0273 95 1,14 0.001 0 -1 2,13 0.001 1 -1 1,13 0.001 1 -1 3.0354 110 15,3 0.001 -1 1 12,2 0.001 0 -1 12,1 0.001 0 -1 0.0443 95 15,13 0.001 0 1 14,12 0.001 1 1 14,14 0.001 0 1 5.0307 155 ::f,1,2 f,3,13 f,12,0 f,12,15 
64:3,0 0.002 0 -1 0,0 0.001 0 1 3,1 0.001 1 1 1.0283 95 1,14 0.001 -1 -1 3,12 0.001 1 -1 2,12 0.001 1 -1 3.0374 110 15,3 0.001 -1 0 12,2 0.001 1 -1 12,1 0.001 0 -1 0.0443 95 15,13 0.001 0 1 14,12 0.001 1 1 14,14 0.001 -1 1 5.0307 155 ::f,1,2 f,3,13 f,12,0 f,12,15 
65:3,0 0.002 0 -1 0,1 0.001 0 1 3,1 0.001 1 1 1.0293 95 0,13 0.001 -1 -1 3,12 0.001 1 -1 2,12 0.001 1 -1 3.0384 110 14,3 0.001 -1 0 13,1 0.001 1 -1 12,1 0.001 0 -1 1.0464 110 15,13 0.001 -1 1 14,12 0.001 0 1 13,15 0.001 -1 1 5.0317 155 ::f,1,2 f,3,13 f,12,0 f,12,15 
66:3,0 0.002 0 -1 0,1 0.001 0 1 3,1 0.001 0 1 1.0293 95 0,13 0.001 -1 0 3,12 0.001 1 0 2,12 0.001 1 0 3.0384 110 13,3 0.001 -1 0 13,1 0.001 1 -1 12,1 0.001 1 -1 1.0474 110 14,14 0.001 -1 1 14,13 0.001 0 1 13,15 0.001 -1 1 5.0337 155 ::f,1,2 f,3,13 f,12,0 f,12,15 
