16
0:0,0 0.001 -1 0 0,3 0.003 1 -1 2,2 0.002 1 0 0.001 50 3,15 0.001 0 1 1,15 0.003 0 -1 3,13 0.002 0 -1 0 50 15,3 0.001 1 1 14,0 0.003 -1 -1 12,2 0.002 -1 1 0 50 15,12 0.001 0 -1 13,14 0.003 0 1 14,15 0.002 1 -1 0.002 50 ::f,0,13 f,1,1 f,12,13 f,15,2 
1:0,0 0.001 -1 0 1,2 0.003 1 -1 3,2 0.002 1 0 0.003 50 3,15 0.001 0 1 1,14 0.003 0 -1 3,12 0.002 0 -1 0.002 50 15,3 0.001 1 1 14,0 0.003 -1 -1 12,2 0.002 0 1 0 50 15,12 0.001 -1 -1 13,14 0.001 0 1 15,14 0.002 1 -1 0.003 50 ::f,0,13 f,1,1 f,12,13 f,15,2 
2:0,0 0.001 -1 1 1,2 0.001 1 -1 3,2 0.002 1 -1 0.003 50 3,15 0.001 1 1 1,14 0.001 0 -1 3,12 0.002 -1 -1 0.002 50 15,3 0.001 1 0 14,0 0.003 -1 0 12,3 0.002 0 1 0.001 50 15,12 0.001 -1 0 13,15 0.001 0 1 15,14 0.002 0 -1 0.004 50 ::f,0,13 f,1,1 f,12,13 f,15,2 
3:0,0 0.001 0 1 2,1 0.001 1 -1 3,2 0.002 0 -1 0.004 50 3,15 0.001 1 0 1,13 0.001 0 -1 3,12 0.002 -1 0 0.003 50 15,3 0.001 1 -1 14,0 0.003 -1 1 12,3 0.002 1 1 0.001 50 14,12 0.001 -1 0 13,15 0.001 1 1 15,14 0.002 -1 -1 0.005 50 ::f,0,13 f,1,1 f,12,13 f,15,2 
4:0,0 0.001 1 1 2,1 0.001 1 -1 3,2 0.002 -1 -1 0.004 50 3,15 0.001 1 -1 1,13 0.001 0 -1 3,12 0.002 -1 1 0.003 50 15,3 0.001 0 -1 13,1 0.003 -1 1 12,3 0.002 1 0 0.002 50 13,12 0.001 -1 0 13,15 0.001 1 0 15,14 0.002 -1 0 0.006 50 ::f,0,13 f,1,1 f,12,13 f,15,2 
5:0,0 0.001 1 1 2,1 0.001 0 -1 3,2 0.002 -1 -1 0.004 50 3,15 0.001 0 -1 1,13 0.001 -1 -1 2,13 0.002 -1 1 0.004 50 15,3 0.001 -1 -1 13,1 0.001 -1 1 13,3 0.002 1 0 0.003 50 13,12 0.001 -1 0 14,15 0.001 1 0 14,14 0.002 -1 0 0.008 50 ::f,0,13 f,1,1 f,12,13 f,15,2 
6:0,0 0.001 1 1 2,1 0.001 -1 -1 3,2 0.001 -1 -1 0.0041 65 3,15 0.001 -1 -1 1,13 0.001 -1 0 2,13 0.001 -1 1 0.004 50 14,2 0.001 -1 -1 13,1 0.001 0 1 14,3 0.002 1 0 0.005 50 12,12 0.001 -1 0 15,15 0.001 1 0 13,14 0.002 -1 0 0.011 50 ::f,0,13 f,2,2 f,12,13 f,15,2 
7:0,0 0.001 1 1 2,1 0.001 -1 0 3,2 0.001 -1 -1 0.0041 65 2,14 0.001 -1 -1 1,13 0.001 -1 1 1,14 0.001 -1 1 0.006 50 14,2 0.001 -1 -1 13,2 0.001 0 1 14,3 0.001 1 0 0.006 50 12,12 0.001 -1 1 15,15 0.001 1 -1 13,14 0.001 -1 0 0.011 50 ::f,0,13 f,2,2 f,12,13 f,15,2 
8:0,0 0.001 1 1 1,1 0.001 -1 0 3,2 0.001 -1 -1 0.0051 65 2,14 0.001 -1 -1 1,13 0.001 0 1 1,14 0.001 -1 1 0.006 50 14,2 0.001 -1 -1 13,2 0.001 0 1 15,3 0.001 1 0 0.007 50 12,12 0.001 0 1 15,15 0.001 0 -1 13,14 0.001 -1 1 0.011 50 ::f,0,13 f,2,2 f,12,13 f,15,2 
9:0,0 0.001 1 1 1,1 0.001 -1 0 2,1 0.001 -1 -1 0.0061 65 2,14 0.001 -1 -1 1,13 0.001 0 1 1,14 0.001 0 1 0.006 50 13,1 0.001 -1 -1 13,2 0.001 1 1 15,3 0.001 1 -1 0.008 50 12,12 0.001 0 1 15,14 0.001 0 -1 13,14 0.001 0 1 0.012 50 ::f,0,13 f,2,2 f,12,13 f,15,2 
10:0,0 0.001 1 1 1,1 0.001 -1 1 2,1 0.001 -1 -1 0.0061 65 2,14 0.001 -1 -1 1,13 0.001 0 1 1,14 0.001 1 1 0.006 50 13,1 0.001 -1 -1 13,2 0.001 1 0 15,3 0.001 0 -1 0.008 50 12,12 0.001 0 1 15,13 0.001 0 -1 13,14 0.001 1 1 0.013 50 ::f,0,13 f,2,2 f,12,13 f,15,2 
11:0,0 0.001 1 1 1,1 0.001 0 1 2,1 0.001 -1 0 0.0061 65 2,14 0.001 -1 -1 1,13 0.001 0 1 1,14 0.001 1 0 0.006 50 13,1 0.001 -1 0 14,2 0.001 1 0 15,3 0.001 0 -1 0.009 50 12,12 0.001 0 1 15,13 0.001 0 -1 13,14 0.001 1 0 0.0131 65 ::f,0,13 f,2,2 f,13,13 f,15,2 
12:0,0 0.001 1 1 1,2 0.001 0 1 1,1 0.001 -1 0 0.0081 65 2,14 0.001 -1 -1 1,13 0.001 0 1 1,14 0.001 1 0 0.006 50 13,1 0.001 -1 1 14,2 0.001 1 0 15,2 0.001 0 -1 0.0101 65 12,13 0.001 0 1 15,12 0.001 0 -1 14,14 0.001 1 0 0.0161 65 ::f,0,13 f,2,2 f,12,3 f,13,13 
13:0,0 0.001 1 1 1,2 0.001 0 1 1,1 0.001 -1 0 0.0081 65 2,14 0.001 -1 -1 1,13 0.001 0 1 1,14 0.001 1 0 0.006 50 13,1 0.001 0 1 14,2 0.001 1 -1 15,2 0.001 0 -1 0.0101 65 12,13 0.001 0 1 15,12 0.001 -1 -1 14,14 0.001 1 0 0.0161 65 ::f,0,13 f,2,2 f,12,3 f,13,13 
14:0,0 0.001 1 1 1,2 0.001 1 1 1,1 0.001 -1 1 0.0081 65 2,14 0.001 -1 -1 1,13 0.001 0 1 1,14 0.001 1 0 0.006 50 13,2 0.001 0 1 14,2 0.001 0 -1 15,1 0.001 0 -1 0.0121 65 12,14 0.001 0 1 15,12 0.001 -1 0 14,14 0.001 1 -1 0.0171 65 ::f,0,13 f,2,2 f,12,3 f,13,13 
