16
0:3,0 0.001 1 0 3,1 0.003 1 -1 2,1 0.002 1 0 0.001 50 0,13 0.001 0 1 1,12 0.003 -1 -1 1,15 0.002 1 1 0.003 50 12,0 0.001 -1 -1 12,3 0.003 0 1 12,1 0.002 -1 -1 0.002 50 14,12 0.001 1 -1 12,13 0.003 1 0 13,12 0.002 0 -1 0.001 50 ::f,2,3 f,3,12 f,13,1 f,13,14 
1:3,0 0.001 1 0 3,1 0.001 1 -1 2,1 0.002 1 0 0.001 50 0,13 0.001 0 1 1,12 0.003 -1 -1 1,15 0.001 1 1 0.003 50 12,0 0.001 -1 -1 12,3 0.001 0 1 12,1 0.001 -1 -1 0.002 50 14,12 0.001 1 -1 12,13 0.001 1 0 13,12 0.001 0 -1 0.001 50 ::f,2,3 f,3,12 f,13,1 f,13,14 
2:3,0 0.001 1 1 3,1 0.001 1 0 2,1 0.002 1 0 0.001 50 0,14 0.001 0 1 1,12 0.003 -1 -1 1,15 0.001 0 1 0.004 50 12,0 0.001 0 -1 12,3 0.001 -1 1 12,1 0.001 0 -1 0.002 50 14,12 0.001 1 0 12,13 0.001 1 1 13,12 0.001 1 -1 0.001 50 ::f,2,3 f,3,12 f,13,1 f,13,14 
3:3,0 0.001 1 1 3,1 0.001 1 0 2,1 0.002 1 0 0.001 50 0,14 0.001 0 1 1,12 0.003 -1 -1 1,15 0.001 0 1 0.004 50 12,0 0.001 0 -1 12,3 0.001 -1 1 12,1 0.001 0 -1 0.002 50 14,12 0.001 1 0 12,13 0.001 1 1 13,12 0.001 1 -1 0.0011 65 ::f,2,3 f,3,12 f,13,1 f,15,14 
4:3,0 0.003 1 1 3,1 0.001 1 1 2,1 0.002 1 0 0.001 50 0,15 0.001 0 1 1,12 0.003 -1 -1 1,15 0.001 -1 1 0.005 50 12,0 0.001 1 -1 12,3 0.001 -1 0 12,1 0.001 1 -1 0.002 50 14,12 0.001 1 1 12,13 0.001 0 1 13,12 0.001 1 0 0.0011 65 ::f,2,3 f,3,12 f,13,1 f,15,14 
5:3,0 0.001 1 1 3,1 0.001 1 1 2,1 0.002 1 0 0.001 50 0,15 0.001 0 1 1,12 0.003 -1 -1 1,15 0.001 -1 1 0.005 50 12,0 0.001 1 -1 12,3 0.001 -1 0 12,1 0.001 1 -1 0.002 50 14,12 0.001 1 1 12,13 0.001 0 1 13,12 0.001 1 0 0.0011 65 ::f,2,3 f,3,12 f,13,1 f,15,14 
6:3,0 0.001 0 1 3,1 0.001 0 1 2,1 0.002 1 0 0.001 50 0,15 0.001 0 1 1,12 0.003 -1 -1 1,15 0.001 -1 0 0.005 50 12,0 0.001 1 0 12,3 0.001 -1 -1 12,1 0.001 1 0 0.002 50 14,12 0.001 0 1 12,13 0.001 -1 1 13,12 0.001 1 1 0.0011 65 ::f,2,3 f,3,12 f,13,1 f,15,14 
7:3,0 0.001 0 1 3,2 0.001 0 1 3,1 0.002 1 0 0.003 50 0,15 0.001 0 1 1,12 0.003 -1 -1 1,15 0.001 -1 0 0.005 50 13,0 0.001 1 0 12,3 0.001 -1 -1 12,1 0.001 1 0 0.003 50 14,13 0.001 0 1 12,13 0.001 -1 1 13,12 0.001 1 1 0.0021 65 ::f,2,3 f,3,12 f,13,1 f,15,14 
8:3,0 0.003 0 1 3,2 0.001 0 1 3,1 0.002 1 0 0.003 50 0,15 0.001 0 1 1,12 0.003 -1 -1 1,15 0.001 -1 -1 0.005 50 13,0 0.001 1 0 12,3 0.001 0 -1 12,1 0.001 1 0 0.0031 65 14,13 0.001 0 1 12,13 0.001 -1 0 13,12 0.001 1 1 0.0021 65 ::f,2,3 f,3,12 f,13,2 f,15,14 
9:3,0 0.003 0 1 3,2 0.001 -1 1 3,1 0.002 1 0 0.003 50 0,15 0.001 0 1 1,12 0.003 -1 -1 1,15 0.001 -1 -1 0.005 50 13,0 0.001 1 1 12,2 0.001 0 -1 12,1 0.001 1 1 0.0041 65 14,13 0.001 -1 1 12,13 0.001 -1 0 13,12 0.001 0 1 0.0021 65 ::f,2,3 f,3,12 f,13,2 f,15,14 
10:3,0 0.003 -1 1 3,2 0.001 -1 1 3,1 0.002 1 0 0.0031 65 0,15 0.001 0 1 1,12 0.003 -1 -1 1,15 0.001 0 -1 0.005 50 13,0 0.001 1 1 12,2 0.001 0 -1 12,1 0.001 1 1 1.0042 80 14,13 0.001 -1 1 12,13 0.001 -1 -1 13,12 0.001 0 1 0.0021 65 ::f,2,2 f,3,12 f,12,3 f,15,14 
11:3,0 0.003 -1 1 3,2 0.001 -1 0 3,1 0.002 1 0 0.0031 60 0,15 0.001 0 1 1,12 0.003 -1 -1 1,14 0.001 0 -1 0.006 50 13,0 0.001 0 1 12,2 0.001 1 -1 12,1 0.001 0 1 1.0042 80 14,13 0.001 -1 0 12,13 0.001 -1 -1 13,12 0.001 -1 1 0.0021 65 ::s,2,1 f,2,2 f,3,12 f,12,3 f,15,14 
12:3,0 0.003 -1 0 3,2 0.001 -1 0 3,1 0.002 1 0 0.0031 60 0,15 0.001 0 1 1,12 0.003 -1 -1 1,13 0.001 0 -1 0.007 50 13,0 0.001 0 1 12,2 0.001 1 -1 12,1 0.001 0 1 1.0042 80 13,13 0.001 -1 0 12,13 0.001 0 -1 13,12 0.001 -1 1 0.0031 65 ::s,2,1 f,2,2 f,3,12 f,12,3 f,15,14 
13:3,0 0.003 -1 0 3,2 0.001 -1 0 3,1 0.002 1 0 2.0032 70 0,15 0.001 0 1 1,12 0.003 -1 -1 1,13 0.001 0 -1 0.007 50 13,0 0.001 -1 1 12,2 0.001 1 0 12,1 0.001 0 1 1.0042 80 13,13 0.001 -1 0 12,13 0.001 0 -1 13,12 0.001 -1 0 0.0031 65 ::f,1,0 s,2,0 s,2,1 f,3,12 f,12,3 f,15,14 
14:3,0 0.003 -1 0 3,2 0.001 -1 -1 3,1 0.002 1 0 2.0032 70 0,15 0.001 0 1 1,12 0.003 -1 -1 1,13 0.001 1 -1 0.007 50 13,0 0.001 -1 1 12,2 0.001 1 0 12,1 0.001 -1 1 1.0042 80 13,13 0.001 -1 -1 12,13 0.001 1 -1 13,12 0.001 -1 0 0.0031 65 ::f,1,0 s,2,0 s,2,1 f,3,12 f,12,3 f,15,14 
15:3,0 0.001 -1 0 3,2 0.001 -1 -1 3,1 0.002 1 0 2.0032 70 0,15 0.001 0 1 1,12 0.003 -1 -1 1,13 0.001 1 -1 0.007 50 13,0 0.001 -1 0 12,2 0.001 1 1 12,1 0.001 -1 1 1.0042 80 13,13 0.001 -1 -1 12,13 0.001 1 -1 13,12 0.001 -1 -1 0.0031 65 ::f,1,0 s,2,0 s,2,1 f,3,12 f,12,3 f,15,14 
16:3,0 0.001 -1 -1 3,2 0.001 -1 -1 3,1 0.002 1 0 2.0032 70 0,15 0.001 0 1 1,12 0.003 -1 -1 1,13 0.001 1 0 0.007 50 13,0 0.001 -1 0 12,2 0.001 1 1 12,1 0.001 -1 0 1.0042 80 13,13 0.001 0 -1 12,13 0.001 1 0 13,12 0.001 -1 -1 0.0031 65 ::f,1,0 s,2,0 s,2,1 f,3,12 f,12,3 f,15,14 
17:3,0 0.001 -1 -1 3,2 0.001 0 -1 3,1 0.002 1 0 2.0032 70 0,15 0.001 0 1 1,12 0.003 -1 -1 2,13 0.001 1 0 0.008 50 13,0 0.001 -1 -1 12,2 0.001 0 1 12,1 0.001 -1 0 1.0042 80 13,13 0.001 0 -1 12,13 0.001 1 0 13,12 0.001 0 -1 0.0031 65 ::f,1,0 s,2,0 s,2,1 f,3,12 f,12,3 f,15,14 
18:3,0 0.003 -1 -1 3,2 0.001 0 -1 3,1 0.002 1 0 2.0032 70 0,15 0.001 0 1 1,12 0.003 -1 -1 2,13 0.001 1 0 0.008 50 13,0 0.001 -1 -1 12,2 0.001 0 1 12,1 0.001 -1 -1 1.0043 95 13,13 0.001 1 -1 12,13 0.001 1 0 13,12 0.001 0 -1 0.0031 65 ::f,1,0 s,2,0 s,2,1 f,3,12 f,13,1 f,15,14 
19:3,0 0.003 -1 -1 3,2 0.001 0 -1 3,1 0.002 1 0 2.0032 70 0,15 0.001 0 1 1,12 0.003 -1 -1 2,13 0.001 1 1 0.008 50 13,0 0.001 0 -1 12,2 0.001 -1 1 12,1 0.001 -1 -1 1.0043 95 13,13 0.001 1 -1 12,13 0.001 1 1 13,12 0.001 1 -1 0.0031 65 ::f,1,0 s,2,0 s,2,1 f,3,12 f,13,1 f,15,14 
20:3,0 0.003 -1 -1 3,2 0.001 1 -1 3,1 0.002 1 0 2.0032 70 0,15 0.001 0 1 1,12 0.003 -1 -1 2,13 0.001 1 1 0.008 50 13,0 0.001 0 -1 12,2 0.001 -1 1 12,1 0.001 0 -1 1.0043 95 13,13 0.001 1 0 12,13 0.001 1 1 13,12 0.001 1 -1 0.0031 65 ::f,1,0 s,2,0 s,2,1 f,3,12 f,13,1 f,15,14 
21:3,0 0.003 -1 -1 3,2 0.001 1 -1 3,1 0.002 1 0 2.0032 70 0,15 0.001 0 1 1,12 0.003 -1 -1 2,13 0.001 0 1 0.008 50 13,0 0.001 1 -1 12,2 0.001 -1 0 12,1 0.001 0 -1 1.0043 95 14,13 0.001 1 0 12,13 0.001 0 1 13,12 0.001 1 0 0.0041 65 ::f,1,0 s,2,0 s,2,1 f,3,12 f,13,1 f,15,14 
22:3,0 0.003 -1 -1 3,2 0.001 1 0 3,1 0.002 1 0 2.0032 70 0,15 0.001 0 1 1,12 0.003 -1 -1 2,14 0.001 0 1 0.009 50 13,0 0.001 1 -1 12,2 0.001 -1 0 12,1 0.001 1 -1 1.0043 95 14,13 0.001 1 0 12,13 0.001 0 1 14,12 0.001 1 0 0.0051 65 ::f,1,0 s,2,0 s,2,1 f,3,12 f,13,1 f,15,14 
23:3,0 0.003 -1 -1 3,2 0.001 1 0 3,1 0.002 1 0 2.0032 70 0,15 0.001 0 1 1,12 0.003 -1 -1 2,14 0.001 0 1 0.009 50 13,0 0.001 1 0 12,2 0.001 -1 -1 12,1 0.001 1 -1 1.0043 95 14,13 0.001 1 1 12,13 0.001 -1 1 14,12 0.001 1 0 0.0051 65 ::f,1,0 s,2,0 s,2,1 f,3,12 f,13,1 f,15,14 
24:3,0 0.003 -1 -1 3,2 0.001 1 1 3,1 0.002 1 0 2.0032 70 0,15 0.001 0 1 1,12 0.003 -1 -1 2,14 0.001 -1 1 0.009 50 14,0 0.001 1 0 12,2 0.001 -1 -1 12,1 0.001 1 0 1.0053 95 14,13 0.001 1 1 12,13 0.001 -1 1 14,12 0.001 1 1 0.0052 80 ::f,1,0 s,2,0 s,2,1 f,3,12 f,13,1 f,15,13 
