16
0:1,2 0.001 1 0 2,0 0.003 1 -1 0,3 0.002 0 1 0.001 50 2,12 0.001 -1 0 1,14 0.003 1 0 2,13 0.002 -1 -1 0.003 50 13,2 0.001 -1 0 15,0 0.003 -1 0 12,2 0.002 1 0 0.001 50 13,13 0.001 -1 1 14,12 0.003 0 -1 15,12 0.002 -1 0 0.001 50 ::f,1,13 f,3,2 f,14,3 f,15,15 
1:2,2 0.001 1 0 2,0 0.003 1 -1 0,3 0.002 0 1 0.002 50 2,12 0.001 -1 0 2,14 0.003 1 0 2,13 0.001 -1 -1 0.004 50 13,2 0.001 -1 0 14,0 0.003 -1 0 12,2 0.001 1 0 0.002 50 13,13 0.001 0 1 14,12 0.003 -1 -1 15,12 0.002 -1 0 0.001 50 ::f,1,13 f,3,2 f,14,3 f,15,15 
2:2,2 0.001 1 0 2,0 0.003 0 -1 0,3 0.002 1 1 0.0021 65 1,12 0.001 -1 0 2,14 0.001 1 0 2,13 0.001 -1 0 0.005 50 13,2 0.001 -1 0 14,0 0.003 -1 1 12,2 0.001 1 0 0.002 50 13,14 0.001 0 1 14,12 0.003 -1 0 15,12 0.002 -1 1 0.002 50 ::f,0,1 f,1,13 f,14,3 f,15,15 
3:2,2 0.001 1 -1 2,0 0.003 -1 -1 0,3 0.002 1 0 0.0021 65 1,12 0.001 -1 0 2,14 0.001 1 -1 2,13 0.001 -1 0 0.005 50 13,2 0.001 -1 0 13,1 0.003 -1 1 12,2 0.001 1 0 0.003 50 13,14 0.001 1 1 13,12 0.003 -1 0 14,13 0.002 -1 1 0.004 50 ::f,0,1 f,1,13 f,14,3 f,15,15 
4:2,2 0.001 0 -1 2,0 0.003 -1 0 0,3 0.002 1 -1 0.0021 65 0,12 0.001 -1 0 2,14 0.001 0 -1 2,13 0.001 -1 0 0.006 50 13,2 0.001 -1 0 13,1 0.001 -1 1 12,2 0.001 1 0 0.003 50 13,14 0.001 1 0 12,12 0.003 -1 0 14,13 0.002 -1 1 0.005 50 ::f,0,1 f,1,13 f,14,3 f,15,15 
5:2,1 0.001 0 -1 2,0 0.003 -1 1 1,2 0.002 1 -1 0.0041 65 0,12 0.001 -1 1 2,14 0.001 0 -1 2,13 0.001 -1 0 0.006 50 13,2 0.001 -1 0 13,1 0.001 0 1 12,2 0.001 1 0 0.003 50 14,14 0.001 1 0 12,12 0.003 -1 1 13,14 0.002 -1 1 0.007 50 ::f,0,1 f,1,13 f,14,3 f,15,15 
6:2,1 0.001 0 -1 1,1 0.003 -1 1 1,2 0.002 1 -1 0.0051 65 0,12 0.001 0 1 2,14 0.001 0 -1 2,13 0.001 -1 0 0.0061 65 13,2 0.001 -1 1 13,1 0.001 0 1 12,2 0.001 1 -1 0.003 50 14,14 0.001 1 0 12,12 0.003 0 1 13,14 0.001 -1 1 0.007 50 ::f,0,1 f,3,15 f,14,3 f,15,15 
7:2,1 0.001 -1 -1 1,1 0.001 -1 1 1,2 0.002 1 -1 0.0051 65 0,13 0.001 0 1 2,14 0.001 0 -1 2,13 0.001 -1 0 0.0071 65 12,3 0.001 -1 1 13,2 0.001 0 1 13,1 0.001 1 -1 0.006 50 14,14 0.001 1 -1 12,13 0.003 0 1 13,14 0.001 0 1 0.008 50 ::f,0,1 f,3,15 f,14,3 f,15,15 
8:2,1 0.001 -1 0 1,1 0.001 0 1 1,2 0.001 1 -1 0.0051 65 0,14 0.001 0 1 2,14 0.001 0 -1 1,13 0.001 -1 0 0.0091 65 12,3 0.001 0 1 13,2 0.001 0 1 14,0 0.001 1 -1 0.007 50 14,14 0.001 0 -1 12,14 0.003 0 1 13,14 0.001 1 1 0.009 50 ::f,0,1 f,3,15 f,14,3 f,15,15 
9:2,1 0.001 -1 0 1,1 0.001 0 1 1,2 0.001 1 -1 0.0051 65 0,14 0.001 0 1 2,13 0.001 0 -1 1,13 0.001 -1 0 0.0101 65 12,3 0.001 1 1 13,2 0.001 1 1 14,0 0.001 0 -1 0.007 50 14,13 0.001 0 -1 12,14 0.001 0 1 13,14 0.001 1 0 0.01 50 ::f,0,1 f,3,15 f,14,3 f,15,15 
