16
0:0,0 0.001 1 -1 2,0 0.003 0 -1 1,1 0.002 -1 0 0 50 1,12 0.001 -1 0 3,12 0.003 1 1 2,13 0.002 -1 0 0 50 15,1 0.003 1 0 13,0 0.003 1 -1 15,0 0.002 0 1 0 50 14,15 0.001 1 -1 15,13 0.003 1 0 12,13 0.002 1 0 0 50 ::f,2,1 f,3,14 f,12,1 f,12,14 
1:0,0 0.001 0 -1 2,0 0.003 -1 -1 0,1 0.002 -1 0 0.001 50 0,12 0.001 -1 0 3,12 0.001 1 1 1,13 0.002 -1 0 0.002 50 15,1 0.003 1 -1 13,0 0.003 0 -1 15,0 0.002 1 1 0 50 15,14 0.001 1 -1 15,13 0.003 1 -1 13,13 0.002 1 0 0.002 50 ::f,2,1 f,3,14 f,12,1 f,12,14 
2:0,0 0.001 -1 -1 2,0 0.003 -1 0 0,1 0.002 -1 1 0.001 50 0,12 0.001 -1 0 3,12 0.001 1 0 0,13 0.002 -1 0 0.003 50 15,1 0.003 1 -1 13,0 0.003 -1 -1 15,0 0.002 1 0 0 50 15,14 0.001 1 -1 15,13 0.003 0 -1 13,13 0.001 1 0 0.002 50 ::f,2,1 f,3,14 f,12,1 f,12,14 
3:0,0 0.001 -1 0 1,0 0.003 -1 0 0,1 0.002 0 1 0.002 50 0,12 0.001 -1 1 3,12 0.001 1 0 0,13 0.001 -1 0 0.003 50 15,1 0.003 0 -1 13,0 0.003 -1 0 15,0 0.002 1 -1 0 50 15,14 0.001 0 -1 15,12 0.003 0 -1 14,13 0.001 1 0 0.004 50 ::f,2,1 f,3,14 f,12,1 f,12,14 
4:0,0 0.001 -1 1 1,0 0.001 -1 0 0,2 0.002 0 1 0.003 50 0,12 0.001 0 1 3,12 0.001 1 0 0,13 0.001 -1 1 0.003 50 15,1 0.003 -1 -1 13,0 0.003 -1 1 15,0 0.002 0 -1 0 50 15,13 0.001 0 -1 15,12 0.001 0 -1 14,13 0.001 1 0 0.005 50 ::f,2,1 f,3,14 f,12,1 f,12,14 
5:0,0 0.001 0 1 1,0 0.001 -1 1 0,3 0.002 0 1 0.004 50 0,12 0.001 1 1 3,12 0.001 1 0 0,13 0.001 0 1 0.003 50 15,1 0.003 -1 -1 13,0 0.003 0 1 15,0 0.002 -1 -1 0 45 15,13 0.001 0 -1 15,12 0.001 -1 -1 14,13 0.001 1 -1 0.005 50 ::f,2,1 f,3,14 f,12,1 f,12,14 s,14,0 
6:0,1 0.001 0 1 1,0 0.001 0 1 0,3 0.001 0 1 0.005 50 1,13 0.001 1 1 3,12 0.001 1 0 0,14 0.001 0 1 0.005 50 15,1 0.003 -1 0 13,1 0.003 0 1 15,0 0.002 -1 0 0.001 45 15,13 0.001 -1 -1 15,12 0.001 -1 0 14,13 0.001 0 -1 0.005 50 ::f,2,1 f,3,14 f,12,1 f,12,14 s,14,0 
7:0,1 0.001 0 1 1,0 0.001 1 1 0,3 0.001 0 1 0.005 50 1,13 0.001 1 1 3,12 0.001 1 0 0,14 0.001 0 1 0.005 50 15,1 0.003 -1 0 13,1 0.001 0 1 15,0 0.002 -1 0 1.001 40 14,12 0.001 -1 -1 15,12 0.001 -1 0 14,13 0.001 -1 -1 0.006 50 ::f,2,1 f,3,14 f,12,1 f,12,14 s,14,0 s,14,1 
8:0,2 0.001 0 1 1,0 0.001 1 0 0,3 0.001 0 1 0.006 50 1,13 0.001 1 0 3,12 0.001 1 0 0,15 0.001 0 1 0.006 50 15,1 0.003 -1 1 13,2 0.001 0 1 15,0 0.001 -1 0 1.002 40 14,12 0.001 -1 -1 15,12 0.001 -1 0 13,12 0.001 -1 -1 0.007 50 ::f,2,1 f,3,14 f,12,1 f,12,14 s,14,0 s,14,1 
9:0,2 0.001 0 1 2,0 0.001 1 0 0,3 0.001 0 1 0.007 50 2,13 0.001 1 0 3,12 0.001 1 0 0,15 0.001 0 1 0.007 50 15,1 0.003 -1 1 13,2 0.001 0 1 15,0 0.001 -1 1 3.002 35 14,12 0.001 -1 0 15,12 0.001 -1 1 13,12 0.001 -1 -1 0.007 50 ::f,2,1 f,3,14 f,12,1 f,12,14 s,14,0 s,14,1 s,14,2 
10:0,2 0.001 1 1 2,0 0.001 1 0 0,3 0.001 0 1 0.007 50 2,13 0.001 1 0 3,12 0.001 1 0 0,15 0.001 1 1 0.007 50 15,1 0.003 -1 1 13,2 0.001 0 1 15,0 0.001 -1 1 3.002 35 14,12 0.001 -1 1 14,13 0.001 -1 1 13,12 0.001 -1 0 0.008 50 ::f,2,1 f,3,14 f,12,1 f,12,14 s,14,0 s,14,1 s,14,2 
11:1,3 0.001 1 1 2,0 0.001 1 0 0,3 0.001 0 1 0.008 50 3,13 0.001 1 0 3,12 0.001 1 0 0,15 0.001 1 0 0.008 50 15,1 0.003 0 1 13,3 0.001 0 1 15,0 0.001 -1 1 3.003 35 13,13 0.001 -1 1 13,14 0.001 -1 1 12,12 0.001 -1 0 0.011 50 ::f,2,1 f,3,14 f,12,1 f,12,14 s,14,0 s,14,1 s,14,2 
12:1,3 0.001 1 1 2,0 0.001 1 0 0,3 0.001 0 1 0.008 50 3,13 0.001 1 0 3,12 0.001 1 0 1,15 0.001 1 0 0.009 50 15,1 0.003 1 1 13,3 0.001 0 1 15,0 0.001 0 1 3.003 35 13,13 0.001 -1 1 12,15 0.001 -1 1 12,12 0.001 -1 0 0.0121 65 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,15,13 
13:1,3 0.001 1 0 3,0 0.001 1 0 0,3 0.001 0 1 0.009 50 3,13 0.001 1 -1 3,12 0.001 1 0 1,15 0.001 1 0 0.009 50 15,1 0.003 1 0 13,3 0.001 1 1 15,0 0.001 0 1 3.003 35 13,13 0.001 -1 1 12,15 0.001 -1 1 12,12 0.001 -1 1 0.0121 65 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,15,13 
14:1,3 0.001 1 -1 3,0 0.001 1 0 0,3 0.001 0 1 0.009 50 3,13 0.001 0 -1 3,12 0.001 1 0 1,15 0.001 1 0 0.009 50 15,1 0.003 1 -1 13,3 0.001 1 0 15,0 0.001 0 1 3.003 35 12,14 0.001 -1 1 12,15 0.001 0 1 12,12 0.001 0 1 0.0131 65 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,15,13 
15:2,2 0.001 1 -1 3,0 0.001 1 -1 0,3 0.001 0 1 0.01 50 3,13 0.001 -1 -1 3,12 0.001 1 0 2,15 0.001 1 0 0.01 50 15,1 0.003 1 -1 14,3 0.001 1 0 15,0 0.001 0 1 3.004 35 12,14 0.001 -1 1 12,15 0.001 1 1 12,12 0.001 1 1 0.0131 65 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,15,13 
16:2,2 0.001 1 -1 3,0 0.001 0 -1 0,3 0.001 0 1 0.01 50 2,12 0.001 -1 -1 3,12 0.001 1 0 3,15 0.001 1 0 0.012 50 15,1 0.003 1 -1 14,3 0.001 1 0 15,0 0.001 0 1 3.004 35 12,14 0.001 0 1 12,15 0.001 1 0 13,13 0.001 1 1 0.0141 65 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,15,13 
17:3,1 0.001 1 -1 3,0 0.001 -1 -1 0,3 0.001 0 1 0.011 50 2,12 0.001 -1 -1 3,12 0.001 1 0 3,15 0.001 1 0 0.012 50 15,1 0.003 0 -1 14,3 0.001 1 0 15,0 0.001 1 1 3.004 35 12,14 0.001 1 1 13,15 0.001 1 0 13,13 0.001 1 1 0.0151 65 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,15,13 
18:3,1 0.001 1 -1 3,0 0.001 -1 0 0,3 0.001 0 1 0.011 50 2,12 0.001 -1 0 3,12 0.001 1 0 3,15 0.001 1 -1 0.012 50 15,1 0.003 0 -1 14,3 0.001 1 0 15,0 0.001 1 0 3.004 35 12,14 0.001 1 0 14,15 0.001 1 0 13,13 0.001 1 1 0.0161 65 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,15,13 
19:3,1 0.001 0 -1 3,0 0.001 -1 1 0,3 0.001 0 1 0.011 50 1,12 0.001 -1 0 3,12 0.001 1 0 3,15 0.001 0 -1 0.013 50 15,1 0.003 0 -1 14,3 0.001 1 0 15,0 0.001 1 -1 3.004 35 13,14 0.001 1 0 15,15 0.001 1 0 13,13 0.001 1 1 0.0181 65 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,15,13 
20:3,1 0.001 -1 -1 3,0 0.001 0 1 0,3 0.001 0 1 0.011 50 1,12 0.001 -1 0 3,12 0.001 1 0 3,15 0.001 -1 -1 0.013 50 15,1 0.003 -1 -1 14,3 0.001 1 -1 15,0 0.001 0 -1 3.004 35 14,14 0.001 1 0 15,15 0.001 1 0 13,13 0.001 1 0 0.0191 65 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,15,13 
21:2,0 0.001 -1 -1 3,1 0.001 0 1 0,3 0.001 0 1 0.013 50 1,12 0.001 -1 1 3,12 0.001 1 0 2,14 0.001 -1 -1 0.014 50 15,1 0.003 -1 -1 15,2 0.001 1 -1 15,0 0.001 -1 -1 3.005 35 14,14 0.001 1 0 15,15 0.001 1 -1 14,13 0.001 1 0 0.0201 65 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,15,13 
22:2,0 0.001 -1 -1 3,1 0.001 0 1 0,3 0.001 0 1 0.013 50 0,13 0.001 -1 1 3,12 0.001 1 0 1,13 0.001 -1 -1 0.016 50 15,1 0.003 -1 0 15,2 0.001 1 -1 15,0 0.001 -1 0 3.005 35 14,14 0.001 1 0 15,15 0.001 0 -1 14,13 0.001 1 0 0.0202 80 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 
23:2,0 0.001 -1 0 3,2 0.001 0 1 0,3 0.001 0 1 0.014 50 0,13 0.001 -1 1 3,12 0.001 1 0 1,13 0.001 -1 -1 0.016 50 15,1 0.003 -1 0 15,2 0.001 0 -1 15,0 0.001 -1 0 3.005 35 15,14 0.001 1 0 15,15 0.001 0 -1 15,13 0.001 1 0 0.0222 80 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 
24:1,0 0.001 -1 0 3,2 0.001 0 1 0,3 0.001 0 1 0.015 50 0,13 0.001 0 1 3,12 0.001 1 0 1,13 0.001 -1 -1 0.016 50 15,1 0.003 -1 1 15,2 0.001 -1 -1 15,0 0.001 -1 0 3.005 35 15,14 0.001 1 0 15,15 0.001 0 -1 15,13 0.001 1 0 0.0222 80 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 
25:1,0 0.001 -1 0 3,3 0.001 0 1 0,3 0.001 0 1 0.016 50 0,13 0.001 1 1 3,12 0.001 1 0 0,12 0.001 -1 -1 0.017 50 15,1 0.003 -1 1 15,2 0.001 -1 0 15,0 0.001 -1 1 3.005 35 15,14 0.001 1 -1 15,15 0.001 0 -1 15,13 0.001 1 -1 0.0222 80 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 
26:0,0 0.001 -1 0 3,3 0.001 0 1 0,3 0.001 0 1 0.017 50 1,14 0.001 1 1 3,12 0.001 1 0 0,12 0.001 -1 -1 0.018 50 15,1 0.003 0 1 15,2 0.001 -1 1 15,0 0.001 -1 1 3.005 35 15,14 0.001 0 -1 15,15 0.001 0 -1 15,13 0.001 0 -1 0.0222 80 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 
27:0,0 0.001 -1 0 3,3 0.001 1 1 0,3 0.001 0 1 0.017 50 1,14 0.001 1 1 3,12 0.001 1 0 0,12 0.001 -1 0 0.018 50 15,1 0.003 0 1 14,3 0.001 -1 1 15,0 0.001 -1 1 3.006 35 15,14 0.001 -1 -1 15,15 0.001 0 -1 15,12 0.001 0 -1 0.0232 80 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 
28:0,0 0.001 -1 1 3,3 0.001 1 0 0,3 0.001 0 1 0.017 50 2,15 0.001 1 1 3,12 0.001 1 0 0,12 0.001 -1 1 0.019 50 15,1 0.003 0 1 14,3 0.001 -1 1 15,0 0.001 0 1 6.006 30 14,13 0.001 -1 -1 15,14 0.001 0 -1 15,12 0.001 0 -1 0.0252 80 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 s,15,2 
29:0,0 0.001 0 1 3,3 0.001 1 -1 0,3 0.001 0 1 0.017 50 2,15 0.001 1 1 3,12 0.001 1 0 0,12 0.001 0 1 0.019 50 15,1 0.003 1 1 14,3 0.001 0 1 15,0 0.001 0 1 6.006 30 14,13 0.001 -1 -1 15,14 0.001 0 -1 15,12 0.001 -1 -1 0.0252 80 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 s,15,2 
30:0,1 0.001 0 1 3,3 0.001 0 -1 0,3 0.001 0 1 0.018 50 2,15 0.001 1 0 3,12 0.001 1 0 0,12 0.001 1 1 0.019 50 15,1 0.003 1 0 14,3 0.001 1 1 15,0 0.001 0 1 6.006 30 14,13 0.001 -1 -1 15,13 0.001 0 -1 15,12 0.001 -1 0 0.0262 80 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 s,15,2 
31:0,2 0.001 0 1 3,2 0.001 0 -1 0,3 0.001 0 1 0.02 50 2,15 0.001 1 -1 3,12 0.001 1 0 1,13 0.001 1 1 0.02 50 15,1 0.003 1 0 14,3 0.001 1 0 15,0 0.001 0 1 6.006 30 13,12 0.001 -1 -1 15,13 0.001 0 -1 14,12 0.001 -1 0 0.0282 80 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 s,15,2 
32:0,2 0.001 0 1 3,2 0.001 0 -1 0,3 0.001 0 1 0.02 50 2,15 0.001 1 -1 3,12 0.001 1 0 1,13 0.001 1 1 0.02 50 15,1 0.003 1 -1 14,3 0.001 1 -1 15,0 0.001 0 1 6.006 30 13,12 0.001 -1 -1 15,13 0.001 0 -1 14,12 0.001 -1 0 0.0282 80 ::f,2,1 f,3,14 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 s,15,2 
33:0,2 0.001 1 1 3,2 0.001 0 -1 0,3 0.001 0 1 0.02 50 2,15 0.001 1 -1 3,12 0.001 1 0 1,13 0.001 1 1 0.0201 65 15,1 0.003 1 -1 14,3 0.001 1 -1 15,0 0.001 0 1 6.006 30 13,12 0.001 -1 0 15,12 0.001 0 -1 14,12 0.001 -1 1 0.0292 80 ::f,2,1 f,2,13 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 s,15,2 
34:1,3 0.001 1 1 3,2 0.001 0 -1 0,3 0.001 0 1 0.021 50 2,15 0.001 1 -1 3,12 0.001 1 0 1,13 0.001 1 0 0.0201 65 15,1 0.003 0 -1 14,3 0.001 0 -1 15,0 0.001 0 1 6.006 30 13,12 0.001 -1 1 15,12 0.001 0 -1 13,13 0.001 -1 1 0.0302 80 ::f,2,1 f,2,13 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 s,15,2 
35:1,3 0.001 1 1 3,1 0.001 0 -1 0,3 0.001 0 1 0.022 50 3,14 0.001 1 -1 3,12 0.001 1 0 1,13 0.001 1 -1 0.0211 65 15,1 0.003 0 -1 14,3 0.001 -1 -1 15,0 0.001 0 1 6.006 30 12,13 0.001 -1 1 15,12 0.001 -1 -1 12,14 0.001 -1 1 0.0322 80 ::f,2,1 f,2,13 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 s,15,2 
36:1,3 0.001 1 0 3,0 0.001 0 -1 0,3 0.001 0 1 0.023 50 3,14 0.001 1 -1 3,12 0.001 1 0 2,12 0.001 1 -1 0.0221 65 15,1 0.003 -1 -1 13,2 0.001 -1 -1 15,0 0.001 0 1 6.007 30 12,13 0.001 -1 1 15,12 0.001 -1 0 12,14 0.001 -1 1 0.0322 80 ::f,2,1 f,2,13 f,12,1 s,14,0 s,14,1 s,14,2 f,14,15 s,15,2 
37:1,3 0.001 1 -1 3,0 0.001 0 -1 0,3 0.001 0 1 0.023 50 3,14 0.001 0 -1 3,12 0.001 1 0 2,12 0.001 1 -1 0.0221 65 15,1 0.003 -1 -1 13,2 0.001 -1 -1 15,0 0.001 0 1 6.0071 45 12,13 0.001 0 1 14,12 0.001 -1 0 12,14 0.001 0 1 0.0332 80 ::f,2,1 f,2,13 f,13,0 s,14,0 s,14,1 s,14,2 f,14,15 s,15,2 
38:2,2 0.001 1 -1 3,0 0.001 -1 -1 0,3 0.001 0 1 0.024 50 3,13 0.001 0 -1 3,12 0.001 1 0 2,12 0.001 0 -1 0.0231 65 15,1 0.003 -1 0 12,1 0.001 -1 -1 15,0 0.001 0 1 6.0081 45 12,13 0.001 1 1 14,12 0.001 -1 0 12,14 0.001 1 1 0.0332 80 ::f,2,1 f,2,13 f,13,0 s,14,0 s,14,1 s,14,2 f,14,15 s,15,2 
39:2,2 0.001 1 -1 3,0 0.001 -1 0 0,3 0.001 0 1 0.024 50 3,13 0.001 0 -1 3,12 0.001 1 0 2,12 0.001 -1 -1 0.0231 65 15,1 0.003 -1 0 12,1 0.001 -1 -1 15,0 0.001 1 1 6.0081 45 13,14 0.001 1 1 14,12 0.001 -1 1 13,15 0.001 1 1 0.0352 80 ::f,2,1 f,2,13 f,13,0 s,14,0 s,14,1 s,14,2 f,14,15 s,15,2 
40:2,2 0.001 1 -1 2,0 0.001 -1 0 0,3 0.001 0 1 0.025 50 3,13 0.001 -1 -1 3,12 0.001 1 0 2,12 0.001 -1 0 0.0231 65 15,1 0.003 -1 1 12,1 0.001 -1 0 15,0 0.001 1 0 6.0081 45 13,14 0.001 1 1 13,13 0.001 -1 1 13,15 0.001 1 1 1.0363 95 ::f,2,1 f,2,13 f,12,12 f,13,0 s,14,0 s,14,1 s,14,2 s,15,2 
41:2,2 0.001 1 -1 2,0 0.001 -1 0 0,3 0.001 0 1 0.025 50 3,13 0.001 -1 0 3,12 0.001 1 0 1,12 0.001 -1 0 0.0241 65 15,1 0.003 -1 1 12,1 0.001 -1 1 15,0 0.001 1 -1 6.0081 45 14,15 0.001 1 1 12,14 0.001 -1 1 13,15 0.001 1 0 1.0383 95 ::f,2,1 f,2,13 f,12,12 f,13,0 s,14,0 s,14,1 s,14,2 s,15,2 
42:2,2 0.001 0 -1 2,0 0.001 -1 0 0,3 0.001 0 1 0.025 50 3,13 0.001 -1 1 3,12 0.001 1 0 1,12 0.001 -1 0 0.0241 65 15,1 0.003 0 1 12,1 0.001 0 1 15,0 0.001 0 -1 6.0081 45 14,15 0.001 1 1 12,14 0.001 -1 1 13,15 0.001 1 -1 1.0383 95 ::f,2,1 f,2,13 f,12,12 f,13,0 s,14,0 s,14,1 s,14,2 s,15,2 
43:2,2 0.001 -1 -1 1,0 0.001 -1 0 0,3 0.001 0 1 0.026 50 2,14 0.001 -1 1 3,12 0.001 1 0 0,12 0.001 -1 0 0.0261 65 15,1 0.003 0 1 12,1 0.001 1 1 15,0 0.001 -1 -1 6.0081 45 14,15 0.001 1 0 12,14 0.001 0 1 14,14 0.001 1 -1 1.0393 95 ::f,2,1 f,2,13 f,12,12 f,13,0 s,14,0 s,14,1 s,14,2 s,15,2 
44:1,1 0.001 -1 -1 1,0 0.001 -1 0 0,3 0.001 0 1 0.027 50 2,14 0.001 -1 1 3,12 0.001 1 0 0,12 0.001 -1 0 0.0261 65 15,1 0.003 1 1 13,2 0.001 1 1 15,0 0.001 -1 0 6.0091 45 15,15 0.001 1 0 12,15 0.001 0 1 14,14 0.001 1 -1 1.0413 95 ::f,2,1 f,2,13 f,12,12 f,13,0 s,14,0 s,14,1 s,14,2 s,15,2 
45:1,1 0.001 -1 -1 1,0 0.001 -1 0 0,3 0.001 0 1 0.027 50 1,15 0.001 -1 1 3,12 0.001 1 0 0,12 0.001 -1 1 0.0271 65 15,1 0.003 1 0 13,2 0.001 1 1 15,0 0.001 -1 1 6.0091 45 15,15 0.001 1 0 12,15 0.001 0 1 14,14 0.001 1 -1 1.0413 95 ::f,2,1 f,2,13 f,12,12 f,13,0 s,14,0 s,14,1 s,14,2 s,15,2 
46:0,0 0.001 -1 -1 1,0 0.001 -1 1 0,3 0.001 0 1 0.028 50 1,15 0.001 -1 1 3,12 0.001 1 0 0,12 0.001 0 1 0.0271 65 15,1 0.003 1 -1 14,3 0.001 1 1 15,0 0.001 0 1 6.0101 45 15,15 0.001 1 -1 12,15 0.001 1 1 14,14 0.001 0 -1 1.0413 95 ::f,2,1 f,2,13 f,12,12 f,13,0 s,14,0 s,14,1 s,14,2 s,15,2 
47:0,0 0.001 -1 -1 0,1 0.001 -1 1 0,3 0.001 0 1 0.029 50 1,15 0.001 0 1 3,12 0.001 1 0 0,12 0.001 1 1 0.0271 65 15,1 0.003 0 -1 14,3 0.001 1 1 15,0 0.001 1 1 6.0101 45 15,15 0.001 0 -1 12,15 0.001 1 0 14,14 0.001 -1 -1 1.0413 95 ::f,2,1 f,2,13 f,12,12 f,13,0 s,14,0 s,14,1 s,14,2 s,15,2 
48:0,0 0.001 -1 0 0,1 0.001 -1 1 0,3 0.001 0 1 0.029 50 1,15 0.001 1 1 3,12 0.001 1 0 0,12 0.001 1 0 0.0271 65 15,1 0.003 0 -1 14,3 0.001 1 0 15,0 0.001 1 0 6.0101 45 15,14 0.001 0 -1 13,15 0.001 1 0 13,13 0.001 -1 -1 1.0443 95 ::f,2,1 f,2,13 f,12,12 f,13,0 s,14,0 s,14,1 s,14,2 s,15,2 
49:0,0 0.001 -1 1 0,1 0.001 0 1 0,3 0.001 0 1 0.029 50 1,15 0.001 1 0 3,12 0.001 1 0 1,12 0.001 1 0 0.0281 65 15,1 0.003 -1 -1 15,3 0.001 1 0 15,0 0.001 1 -1 6.0111 45 15,14 0.001 0 -1 14,15 0.001 1 0 13,13 0.001 -1 -1 2.0454 110 ::f,2,1 f,2,13 f,13,0 s,14,0 s,14,1 s,14,2 s,15,2 f,15,13 
50:0,0 0.001 0 1 0,1 0.001 1 1 0,3 0.001 0 1 0.029 50 1,15 0.001 1 -1 3,12 0.001 1 0 1,12 0.001 1 0 0.0281 65 15,1 0.003 -1 -1 15,3 0.001 1 0 15,0 0.001 0 -1 6.0111 45 15,14 0.001 0 -1 15,15 0.001 1 0 13,13 0.001 -1 0 4.0465 125 ::f,2,1 f,2,13 f,13,0 s,14,0 s,14,1 s,14,2 f,14,13 s,15,2 
51:0,0 0.001 1 1 1,2 0.001 1 1 0,3 0.001 0 1 0.03 50 1,15 0.001 0 -1 3,12 0.001 1 0 2,12 0.001 1 0 0.0291 65 15,1 0.003 -1 0 15,3 0.001 1 -1 15,0 0.001 -1 -1 6.0111 45 15,13 0.001 0 -1 15,15 0.001 1 0 12,13 0.001 -1 0 4.0485 125 ::f,2,1 f,2,13 f,13,0 s,14,0 s,14,1 s,14,2 f,14,13 s,15,2 
52:1,1 0.001 1 1 2,3 0.001 1 1 0,3 0.001 0 1 0.032 50 1,14 0.001 0 -1 3,12 0.001 1 0 2,12 0.001 1 0 0.0301 65 15,1 0.003 -1 1 15,3 0.001 0 -1 15,0 0.001 -1 0 6.0111 45 15,12 0.001 0 -1 15,15 0.001 1 -1 12,13 0.001 -1 0 4.0495 125 ::f,2,1 f,2,13 f,13,0 s,14,0 s,14,1 s,14,2 f,14,13 s,15,2 
53:1,1 0.001 1 1 2,3 0.001 1 1 0,3 0.001 0 1 0.032 50 1,14 0.001 0 -1 3,12 0.001 1 0 2,12 0.001 1 -1 0.0301 65 15,1 0.003 -1 1 15,3 0.001 -1 -1 15,0 0.001 -1 0 6.0111 45 15,12 0.001 0 -1 15,15 0.001 0 -1 12,13 0.001 -1 1 4.0495 125 ::f,2,1 f,2,13 f,13,0 s,14,0 s,14,1 s,14,2 f,14,13 s,15,2 
