16
0:2,2 0.001 0 1 2,0 0.003 1 0 2,1 0.002 1 1 0 50 1,12 0.001 -1 1 3,13 0.003 -1 -1 1,13 0.001 1 0 0 50 14,0 0.001 -1 1 13,2 0.003 0 -1 13,1 0.002 1 -1 0 50 13,13 0.001 1 1 15,12 0.003 1 1 14,14 0.003 -1 1 0 45 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 
1:2,3 0.001 0 1 2,0 0.003 1 -1 2,1 0.002 1 0 0.001 50 0,13 0.001 -1 1 3,13 0.003 -1 0 2,13 0.001 1 0 0.002 50 14,0 0.001 0 1 13,2 0.003 0 -1 13,1 0.002 0 -1 0 50 13,13 0.001 1 0 15,12 0.003 1 0 14,14 0.003 0 1 0 45 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 
2:2,3 0.001 1 1 2,0 0.003 0 -1 2,1 0.002 1 -1 0.001 50 0,13 0.001 0 1 3,13 0.003 -1 1 2,13 0.001 1 0 0.002 50 14,0 0.001 1 1 13,2 0.003 0 -1 13,1 0.002 -1 -1 0 50 13,13 0.001 1 -1 15,12 0.003 1 -1 14,14 0.003 0 1 1 40 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,15 
3:2,3 0.001 1 0 2,0 0.003 -1 -1 2,1 0.002 0 -1 0.001 50 0,14 0.001 0 1 3,13 0.003 0 1 2,13 0.001 1 0 0.003 50 14,0 0.001 1 0 13,2 0.003 0 -1 13,1 0.002 -1 0 0 50 13,13 0.001 0 -1 15,12 0.003 0 -1 14,14 0.003 0 1 1 40 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,15 
4:3,3 0.001 1 0 2,0 0.003 -1 0 2,1 0.002 -1 -1 0.002 50 0,15 0.001 0 1 3,13 0.003 1 1 2,13 0.001 1 0 0.004 50 14,0 0.001 1 -1 13,2 0.003 0 -1 13,1 0.002 -1 1 0 50 13,13 0.001 -1 -1 15,12 0.003 -1 -1 14,14 0.003 1 1 1 40 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,15 
5:3,3 0.001 1 -1 2,0 0.003 -1 1 2,1 0.002 -1 0 0.002 50 0,15 0.001 1 1 3,13 0.003 1 0 2,13 0.001 1 0 0.004 50 14,0 0.001 0 -1 13,2 0.003 0 -1 13,1 0.002 0 1 0 50 13,13 0.001 -1 0 15,12 0.003 -1 0 14,14 0.003 1 1 3 35 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,15 s,15,15 
6:3,3 0.001 0 -1 2,0 0.003 0 1 2,1 0.002 -1 1 0.002 50 0,15 0.001 1 0 3,13 0.003 1 -1 2,13 0.001 1 0 0.004 50 14,0 0.001 -1 -1 13,2 0.003 0 -1 13,1 0.002 1 1 0 50 13,13 0.001 -1 1 15,12 0.003 -1 1 14,14 0.003 1 0 3 35 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,15 s,15,15 
7:3,2 0.001 0 -1 2,0 0.003 1 1 2,1 0.002 0 1 0.003 50 0,15 0.001 1 -1 3,13 0.003 0 -1 2,13 0.001 1 0 0.004 50 14,0 0.001 -1 0 13,2 0.003 0 -1 13,1 0.002 1 0 0 50 13,13 0.001 0 1 15,12 0.003 0 1 14,14 0.003 1 0 6 30 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,15 s,15,14 s,15,15 
8:3,1 0.001 0 -1 2,0 0.003 1 0 2,1 0.002 1 1 0.004 50 0,15 0.001 0 -1 3,13 0.003 -1 -1 2,13 0.001 1 0 0.004 50 14,0 0.001 -1 1 13,2 0.003 0 -1 13,1 0.002 1 -1 0 50 13,13 0.001 1 1 15,13 0.003 0 1 14,14 0.003 1 0 6.001 30 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,15 s,15,14 s,15,15 
9:3,0 0.001 0 -1 2,0 0.003 1 -1 2,1 0.002 1 0 0.005 50 0,14 0.001 0 -1 3,13 0.003 -1 0 2,13 0.001 1 0 0.005 50 14,0 0.001 0 1 13,2 0.003 0 -1 13,1 0.002 0 -1 0 50 13,13 0.001 1 0 15,13 0.003 1 1 14,14 0.003 1 0 6.001 30 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,15 s,15,14 s,15,15 
10:3,0 0.001 -1 -1 2,0 0.003 0 -1 2,1 0.002 1 -1 0.005 50 0,13 0.001 0 -1 3,13 0.003 -1 1 2,13 0.001 1 0 0.006 50 14,0 0.001 1 1 13,2 0.003 0 -1 13,1 0.002 -1 -1 0 50 13,13 0.001 1 -1 15,13 0.003 1 0 14,14 0.003 1 -1 6.001 30 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,15 s,15,14 s,15,15 
11:3,0 0.001 -1 0 2,0 0.003 -1 -1 2,1 0.002 0 -1 0.005 50 0,12 0.001 0 -1 3,13 0.003 0 1 2,13 0.001 1 0 0.007 50 14,0 0.001 1 0 13,2 0.003 0 -1 13,1 0.002 -1 0 0 50 13,13 0.001 0 -1 15,13 0.003 1 -1 14,14 0.003 1 -1 6.001 30 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,15 s,15,14 s,15,15 
12:3,0 0.001 -1 1 2,0 0.003 -1 0 2,1 0.002 -1 -1 0.005 50 0,12 0.001 -1 -1 3,13 0.003 1 1 2,13 0.001 1 0 0.007 50 14,0 0.001 1 -1 13,2 0.003 0 -1 13,1 0.002 -1 1 0 50 13,13 0.001 -1 -1 15,13 0.003 0 -1 14,14 0.003 1 -1 6.001 30 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,15 s,15,14 s,15,15 
13:3,0 0.001 0 1 2,0 0.003 -1 1 2,1 0.002 -1 0 0.005 50 0,12 0.001 -1 0 3,13 0.003 1 0 2,13 0.001 1 0 0.007 50 14,0 0.001 0 -1 13,2 0.003 0 -1 13,1 0.002 0 1 0 50 13,13 0.001 -1 0 15,13 0.003 -1 -1 14,14 0.003 0 -1 6.001 30 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,15 s,15,14 s,15,15 
14:3,1 0.001 0 1 2,0 0.003 0 1 2,1 0.002 -1 1 0.006 50 0,12 0.001 -1 1 3,13 0.003 1 -1 2,13 0.001 1 0 0.007 50 14,0 0.001 -1 -1 13,2 0.003 0 -1 13,1 0.002 1 1 0 50 13,13 0.001 -1 1 15,13 0.003 -1 0 14,14 0.003 0 -1 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
15:3,2 0.001 0 1 2,0 0.003 1 1 2,1 0.002 0 1 0.007 50 0,12 0.001 0 1 3,13 0.003 0 -1 2,13 0.001 1 0 0.007 50 14,0 0.001 -1 0 13,2 0.003 0 -1 13,1 0.002 1 0 0 50 13,13 0.001 0 1 15,13 0.003 -1 1 14,14 0.003 -1 -1 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
16:3,2 0.001 1 1 2,0 0.003 1 0 2,1 0.002 1 1 0.007 50 0,13 0.001 0 1 3,13 0.003 -1 -1 2,13 0.001 1 0 0.008 50 14,0 0.001 -1 1 13,2 0.003 0 -1 13,1 0.002 1 -1 0 50 13,13 0.001 1 1 15,13 0.003 0 1 14,14 0.003 -1 -1 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
17:3,2 0.001 1 0 2,0 0.003 1 -1 2,1 0.002 1 0 0.007 50 0,14 0.001 0 1 3,13 0.003 -1 0 2,13 0.001 1 0 0.009 50 14,0 0.001 0 1 13,2 0.003 0 -1 13,1 0.002 0 -1 0 50 13,13 0.001 1 0 15,13 0.003 1 1 14,14 0.003 -1 -1 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
18:3,2 0.001 1 -1 2,0 0.003 0 -1 2,1 0.002 1 -1 0.007 50 0,15 0.001 0 1 3,13 0.003 -1 1 2,13 0.001 1 0 0.01 50 14,0 0.001 1 1 13,2 0.003 0 -1 13,1 0.002 -1 -1 0 50 13,13 0.001 1 -1 15,13 0.003 1 0 14,14 0.003 -1 0 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
19:3,2 0.001 0 -1 2,0 0.003 -1 -1 2,1 0.002 0 -1 0.007 50 0,15 0.001 1 1 3,13 0.003 0 1 2,13 0.001 1 0 0.01 50 14,0 0.001 1 0 13,2 0.003 0 -1 13,1 0.002 -1 0 0 50 13,13 0.001 0 -1 15,13 0.003 1 -1 14,14 0.003 -1 0 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
20:3,1 0.001 0 -1 2,0 0.003 -1 0 2,1 0.002 -1 -1 0.008 50 0,15 0.001 1 0 3,13 0.003 1 1 2,13 0.001 1 0 0.01 50 14,0 0.001 1 -1 13,2 0.003 0 -1 13,1 0.002 -1 1 0 50 13,13 0.001 -1 -1 15,13 0.003 0 -1 14,14 0.003 -1 0 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
21:3,1 0.001 -1 -1 2,0 0.003 -1 1 2,1 0.002 -1 0 0.008 50 1,15 0.001 1 0 3,13 0.003 1 0 2,13 0.001 1 0 0.011 50 14,0 0.001 0 -1 13,2 0.003 0 -1 13,1 0.002 0 1 0 50 13,13 0.001 -1 0 15,13 0.003 -1 -1 14,14 0.003 -1 0 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
22:3,1 0.001 -1 0 2,0 0.003 0 1 2,1 0.002 -1 1 0.008 50 2,15 0.001 1 0 3,13 0.003 1 -1 2,13 0.001 1 0 0.012 50 14,0 0.001 -1 -1 13,2 0.003 0 -1 13,1 0.002 1 1 0 50 13,13 0.001 -1 1 15,13 0.003 -1 0 14,14 0.003 -1 0 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
23:3,1 0.001 -1 1 2,0 0.003 1 1 2,1 0.002 0 1 0.008 50 2,15 0.001 1 -1 3,13 0.003 0 -1 2,13 0.001 1 0 0.012 50 14,0 0.001 -1 0 13,2 0.003 0 -1 13,1 0.002 1 0 0 50 13,13 0.001 0 1 15,13 0.003 -1 1 14,14 0.003 -1 0 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
24:2,2 0.001 -1 1 2,0 0.003 1 0 2,1 0.002 1 1 0.009 50 2,15 0.001 0 -1 3,13 0.003 -1 -1 2,13 0.001 1 0 0.012 50 14,0 0.001 -1 1 13,2 0.003 0 -1 13,1 0.002 1 -1 0 50 13,13 0.001 1 1 15,13 0.003 0 1 14,14 0.003 -1 0 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
25:1,3 0.001 -1 1 2,0 0.003 1 -1 2,1 0.002 1 0 0.01 50 2,14 0.001 0 -1 3,13 0.003 -1 0 2,13 0.001 1 0 0.013 50 14,0 0.001 0 1 13,2 0.003 0 -1 13,1 0.002 0 -1 0 50 13,13 0.001 1 0 15,13 0.003 1 1 14,14 0.003 -1 0 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
26:1,3 0.001 0 1 2,0 0.003 0 -1 2,1 0.002 1 -1 0.01 50 2,14 0.001 -1 -1 3,13 0.003 -1 1 2,13 0.001 1 0 0.013 50 14,0 0.001 1 1 13,2 0.003 0 -1 13,1 0.002 -1 -1 0 50 13,13 0.001 1 -1 15,13 0.003 1 0 14,14 0.003 -1 0 10.001 25 ::f,1,2 f,2,12 f,12,3 f,13,14 s,13,15 s,14,13 s,14,15 s,15,14 s,15,15 
