16
0:2,3 0.001 -1 0 1,2 0.003 0 -1 0,1 0.002 1 0 0.001 50 2,14 0.001 -1 1 3,15 0.003 1 1 3,14 0.002 0 1 0.001 50 13,0 0.001 0 -1 14,1 0.003 -1 -1 12,2 0.002 0 1 0.002 50 13,12 0.001 -1 0 14,13 0.003 -1 0 12,15 0.002 -1 1 0.002 50 ::f,0,12 f,1,1 f,12,3 f,12,14 
1:1,3 0.001 -1 0 1,2 0.003 0 -1 0,1 0.002 1 0 0.002 50 1,15 0.001 -1 1 3,15 0.003 1 0 3,14 0.002 1 1 0.002 50 13,0 0.001 0 -1 14,1 0.001 -1 -1 12,2 0.002 0 1 0.002 50 12,12 0.001 -1 0 13,13 0.003 -1 0 12,15 0.002 0 1 0.004 50 ::f,0,12 f,1,1 f,12,3 f,12,14 
2:0,3 0.001 -1 0 1,2 0.003 0 -1 0,1 0.002 1 0 0.003 50 1,15 0.001 -1 1 3,15 0.003 1 -1 3,14 0.002 1 0 0.002 50 13,0 0.001 -1 -1 14,1 0.001 -1 0 12,2 0.002 0 1 0.002 50 12,12 0.001 -1 0 12,13 0.003 -1 0 12,15 0.002 1 1 0.005 50 ::f,0,12 f,1,1 f,12,3 f,12,14 
3:0,3 0.001 -1 1 1,2 0.001 0 -1 1,1 0.002 1 0 0.0041 65 1,15 0.001 0 1 3,15 0.003 0 -1 3,14 0.002 1 -1 0.002 50 13,0 0.001 -1 0 13,1 0.001 -1 0 12,2 0.001 0 1 0.0031 65 12,12 0.001 -1 1 12,13 0.001 -1 0 12,15 0.002 1 0 0.005 50 ::f,0,12 f,3,0 f,12,3 f,12,14 
4:0,3 0.001 0 1 1,2 0.001 0 -1 2,1 0.002 1 0 0.0051 65 1,15 0.001 1 1 3,15 0.003 -1 -1 3,14 0.002 0 -1 0.002 50 13,0 0.001 -1 1 12,1 0.001 -1 0 12,2 0.001 0 1 1.0042 80 12,12 0.001 0 1 12,13 0.001 -1 1 13,15 0.002 1 0 0.006 50 ::f,0,12 f,3,0 f,12,14 f,13,1 
5:0,3 0.001 1 1 1,1 0.001 0 -1 2,1 0.001 1 0 0.0061 65 1,15 0.001 1 0 2,14 0.003 -1 -1 3,13 0.002 0 -1 0.004 50 13,0 0.001 0 1 12,1 0.001 -1 0 12,3 0.001 0 1 1.0052 80 12,12 0.001 0 1 12,13 0.001 0 1 13,15 0.001 1 0 0.006 50 ::f,0,12 f,3,0 f,12,14 f,13,1 
6:0,3 0.001 1 0 1,0 0.001 0 -1 2,1 0.001 1 0 0.0071 65 2,15 0.001 1 0 2,14 0.001 -1 -1 3,13 0.001 0 -1 0.005 50 13,0 0.001 1 1 12,1 0.001 -1 1 12,3 0.001 0 1 1.0052 80 12,12 0.001 0 1 12,13 0.001 0 1 13,15 0.001 1 0 0.006 50 ::f,0,12 f,3,0 f,12,14 f,13,1 
7:1,3 0.001 1 0 1,0 0.001 0 -1 3,1 0.001 1 0 0.0091 65 3,15 0.001 1 0 2,14 0.001 -1 -1 3,13 0.001 0 -1 0.006 50 13,0 0.001 1 0 12,1 0.001 0 1 12,3 0.001 1 1 1.0052 80 12,12 0.001 0 1 12,13 0.001 0 1 13,15 0.001 1 0 0.006 50 ::f,0,12 f,3,0 f,12,14 f,13,1 
8:1,3 0.001 1 0 1,0 0.002 0 -1 3,1 0.001 1 0 0.0091 65 3,15 0.001 1 0 1,13 0.001 -1 -1 3,12 0.001 0 -1 0.008 50 13,0 0.001 1 -1 12,2 0.001 0 1 12,3 0.001 1 0 1.0062 80 12,12 0.001 0 1 12,13 0.001 0 1 14,15 0.001 1 0 0.007 50 ::f,0,12 f,3,0 f,12,14 f,13,1 
9:2,3 0.001 1 0 1,0 0.001 0 -1 3,1 0.001 1 -1 0.0101 65 3,15 0.001 1 -1 1,13 0.001 -1 -1 3,12 0.001 0 -1 0.0081 65 13,0 0.001 0 -1 12,2 0.001 0 1 13,3 0.001 1 0 1.0072 80 12,12 0.001 0 1 12,13 0.001 0 1 15,15 0.001 1 0 0.0081 65 ::f,0,14 f,3,0 f,13,1 f,14,12 
