16
0:3,2 0.001 1 1 1,0 0.003 1 -1 2,3 0.002 0 1 0.003 50 3,15 0.001 -1 1 0,12 0.003 -1 0 1,14 0.002 1 -1 0.001 50 13,3 0.001 -1 1 15,3 0.003 1 0 14,0 0.002 0 -1 0.003 50 14,12 0.001 1 0 15,12 0.003 1 0 15,15 0.002 0 1 0.002 50 ::f,0,0 f,0,14 f,12,14 f,15,1 
1:3,2 0.001 1 1 1,0 0.001 1 -1 2,3 0.003 0 1 0.003 50 3,15 0.001 -1 1 0,12 0.003 -1 0 1,14 0.001 1 -1 0.001 50 13,3 0.001 -1 1 15,3 0.001 1 0 14,0 0.003 0 -1 0.003 50 14,12 0.001 1 0 15,12 0.003 1 0 15,15 0.001 0 1 0.002 50 ::f,0,0 f,0,14 f,12,14 f,15,1 
2:3,2 0.001 0 1 1,0 0.001 1 -1 2,3 0.003 -1 1 0.003 50 3,15 0.001 0 1 0,12 0.003 -1 -1 1,14 0.001 1 0 0.001 50 13,3 0.001 0 1 15,3 0.001 1 1 14,0 0.003 1 -1 0.003 50 14,12 0.001 1 1 15,12 0.003 1 1 15,15 0.001 -1 1 0.002 50 ::f,0,0 f,0,14 f,12,14 f,15,1 
3:3,2 0.001 0 1 1,0 0.001 1 -1 2,3 0.001 -1 1 0.003 50 3,15 0.001 0 1 0,12 0.003 -1 -1 1,14 0.001 1 0 0.001 50 13,3 0.001 0 1 15,3 0.001 1 1 14,0 0.001 1 -1 0.003 50 14,12 0.001 1 1 15,12 0.001 1 1 15,15 0.001 -1 1 0.002 50 ::f,0,0 f,0,14 f,12,14 f,15,1 
4:3,2 0.001 -1 1 1,0 0.001 1 -1 2,3 0.001 -1 0 0.003 50 3,15 0.001 1 1 0,12 0.003 0 -1 1,14 0.001 1 1 0.001 50 13,3 0.001 1 1 15,3 0.001 0 1 14,0 0.001 1 0 0.003 50 14,12 0.001 0 1 15,12 0.001 0 1 15,15 0.001 -1 0 0.002 50 ::f,0,0 f,0,14 f,12,14 f,15,1 
5:3,2 0.001 -1 1 1,0 0.001 1 -1 2,3 0.001 -1 0 0.003 50 3,15 0.001 1 1 0,12 0.003 0 -1 1,14 0.001 1 1 0.001 50 13,3 0.001 1 1 15,3 0.001 0 1 14,0 0.001 1 0 0.003 50 14,12 0.001 0 1 15,12 0.001 0 1 15,15 0.001 -1 0 0.002 50 ::f,0,0 f,0,14 f,12,14 f,15,1 
6:3,2 0.001 -1 0 1,0 0.001 1 -1 2,3 0.001 -1 -1 0.003 50 3,15 0.001 1 0 0,12 0.003 1 -1 1,14 0.001 0 1 0.001 50 13,3 0.001 1 0 15,3 0.001 -1 1 14,0 0.001 1 1 0.003 50 14,12 0.001 -1 1 15,12 0.001 -1 1 15,15 0.001 -1 -1 0.002 50 ::f,0,0 f,0,14 f,12,14 f,15,1 
7:2,2 0.001 -1 0 1,0 0.001 1 -1 2,3 0.001 -1 -1 0.004 50 3,15 0.001 1 0 0,12 0.001 1 -1 1,14 0.001 0 1 0.001 50 14,3 0.001 1 0 15,3 0.001 -1 1 14,0 0.001 1 1 0.0041 65 13,13 0.001 -1 1 15,12 0.001 -1 1 14,14 0.001 -1 -1 0.004 50 ::f,0,0 f,0,14 f,12,2 f,12,14 
8:2,2 0.001 -1 0 1,0 0.001 1 -1 2,3 0.001 0 -1 0.004 50 3,15 0.001 1 -1 0,12 0.001 1 0 1,14 0.001 -1 1 0.001 50 14,3 0.001 1 0 15,3 0.001 -1 0 14,0 0.001 0 1 0.0041 65 13,13 0.001 -1 1 15,12 0.001 -1 0 14,14 0.001 -1 -1 0.0041 65 ::f,0,0 f,0,14 f,12,2 f,14,15 
9:2,2 0.001 -1 -1 1,0 0.001 1 -1 2,3 0.001 0 -1 0.004 50 3,15 0.001 1 -1 1,12 0.001 1 0 1,14 0.001 -1 1 0.002 50 14,3 0.001 1 -1 15,3 0.001 -1 0 14,1 0.001 0 1 0.0051 65 13,13 0.001 -1 0 15,12 0.003 -1 0 14,14 0.001 0 -1 0.0041 60 ::f,0,0 f,0,14 f,12,2 s,14,12 f,14,15 
10:1,1 0.001 -1 -1 1,0 0.001 1 -1 2,3 0.001 1 -1 0.005 50 3,15 0.001 0 -1 1,12 0.001 1 0 1,14 0.001 -1 0 0.002 50 14,3 0.001 1 -1 15,3 0.001 -1 0 14,2 0.001 0 1 0.0061 65 13,13 0.001 -1 0 15,12 0.003 -1 -1 14,13 0.001 0 -1 0.0051 60 ::f,0,0 f,0,14 f,12,2 s,14,12 f,14,15 
11:1,1 0.001 -1 -1 1,0 0.001 1 -1 2,3 0.001 1 -1 0.0051 65 3,14 0.001 0 -1 1,12 0.001 1 1 1,14 0.001 -1 0 0.0031 65 14,3 0.001 0 -1 15,3 0.001 -1 -1 14,2 0.001 0 1 0.0061 65 13,13 0.001 -1 -1 15,12 0.003 -1 -1 14,13 0.001 0 -1 0.0051 60 ::f,0,15 f,2,1 f,12,2 s,14,12 f,14,15 
12:1,1 0.001 0 -1 1,0 0.001 1 -1 2,3 0.001 1 0 0.0051 65 3,14 0.001 0 -1 2,13 0.001 1 1 1,14 0.001 -1 -1 0.0041 65 14,3 0.001 0 -1 15,3 0.001 -1 -1 14,2 0.001 -1 1 0.0061 65 13,13 0.001 -1 -1 15,12 0.003 0 -1 14,13 0.001 1 -1 0.0051 60 ::f,0,15 f,2,1 f,12,2 s,14,12 f,14,15 
13:1,1 0.001 0 -1 1,0 0.001 1 -1 2,3 0.003 1 0 0.0051 60 3,14 0.001 -1 -1 2,13 0.001 1 1 1,14 0.001 -1 -1 0.0041 65 14,3 0.001 0 -1 15,3 0.001 0 -1 14,2 0.001 -1 1 0.0061 65 13,13 0.001 0 -1 15,12 0.003 0 -1 14,13 0.001 1 -1 0.0051 60 ::f,0,15 f,2,1 s,3,3 f,12,2 s,14,12 f,14,15 
14:1,1 0.001 1 -1 1,0 0.001 1 -1 2,3 0.003 1 1 0.0051 60 3,14 0.001 -1 -1 2,13 0.001 0 1 1,14 0.001 0 -1 0.0041 65 14,3 0.001 -1 -1 15,3 0.001 0 -1 14,2 0.001 -1 0 0.0061 65 13,13 0.001 0 -1 15,12 0.003 1 -1 14,13 0.001 1 0 0.0051 60 ::f,0,15 f,2,1 s,3,3 f,12,2 s,14,12 f,14,15 
15:1,1 0.001 1 -1 1,0 0.001 1 -1 2,3 0.003 1 1 0.0051 60 3,14 0.001 -1 0 2,14 0.001 0 1 1,13 0.001 0 -1 0.0061 65 14,3 0.001 -1 -1 15,3 0.001 1 -1 13,2 0.001 -1 0 0.0071 65 13,13 0.001 1 -1 15,12 0.003 1 -1 14,13 0.001 1 0 0.0051 60 ::f,0,15 f,2,1 s,3,3 f,12,2 s,14,12 f,14,15 
16:1,1 0.001 1 0 1,0 0.001 1 -1 2,3 0.003 0 1 0.0051 60 3,14 0.001 -1 0 2,14 0.001 0 1 1,13 0.001 0 -1 0.0061 65 14,3 0.001 -1 0 15,3 0.001 1 -1 13,2 0.001 -1 0 1.0072 80 13,13 0.001 1 -1 15,12 0.003 1 0 14,13 0.001 1 1 0.0051 60 ::f,0,15 f,2,1 s,3,3 f,14,0 s,14,12 f,14,15 
17:1,1 0.001 1 0 1,0 0.001 1 -1 2,3 0.003 0 1 0.0051 60 3,14 0.001 -1 1 2,14 0.001 -1 1 1,13 0.001 1 -1 0.0061 65 14,3 0.001 -1 0 15,3 0.001 1 0 13,2 0.001 -1 -1 1.0072 80 13,13 0.001 1 0 15,12 0.003 1 0 14,13 0.001 1 1 0.0051 60 ::f,0,15 f,2,1 s,3,3 f,14,0 s,14,12 f,14,15 
18:1,1 0.001 1 0 1,0 0.001 1 -1 2,3 0.003 -1 1 1.0052 75 3,14 0.001 -1 1 2,14 0.001 -1 1 1,13 0.001 1 -1 0.0061 65 14,3 0.001 -1 1 15,3 0.001 1 0 13,2 0.001 -1 -1 1.0072 80 13,13 0.001 1 0 15,12 0.003 1 1 14,13 0.001 0 1 0.0051 60 ::f,0,2 f,0,15 s,3,3 f,14,0 s,14,12 f,14,15 
19:1,1 0.001 1 1 1,0 0.001 1 -1 2,3 0.001 -1 1 1.0052 75 3,14 0.001 0 1 2,14 0.001 -1 0 1,13 0.001 1 0 0.0061 65 14,3 0.001 -1 1 15,3 0.001 1 1 13,2 0.001 0 -1 1.0072 80 13,13 0.001 1 0 15,12 0.001 1 1 14,14 0.001 0 1 0.0061 60 ::f,0,2 f,0,15 s,3,3 f,14,0 s,14,12 f,14,15 
20:2,2 0.001 1 1 1,0 0.001 1 -1 2,3 0.001 -1 0 1.0062 75 3,14 0.001 0 1 1,14 0.001 -1 0 2,13 0.001 1 0 0.0081 65 14,3 0.001 0 1 15,3 0.001 1 1 13,1 0.001 0 -1 1.0082 80 13,13 0.001 1 1 15,12 0.001 0 1 14,14 0.001 0 1 0.0062 75 ::f,0,2 f,0,15 s,3,3 f,14,0 s,14,12 f,14,13 
21:2,2 0.001 1 1 1,0 0.001 1 -1 1,3 0.001 -1 0 1.0072 75 3,14 0.001 1 1 1,14 0.001 -1 0 2,13 0.001 1 0 0.0081 65 14,3 0.001 0 1 15,3 0.001 0 1 13,1 0.001 0 -1 1.0082 80 13,13 0.001 1 1 15,13 0.001 0 1 14,14 0.001 -1 1 0.0072 75 ::f,0,2 f,0,15 s,3,3 f,14,0 s,14,12 f,14,13 
22:2,2 0.001 0 1 1,0 0.001 1 -1 1,3 0.001 -1 0 1.0072 75 3,14 0.001 1 1 1,14 0.001 -1 -1 2,13 0.001 1 1 0.0081 65 14,3 0.001 1 1 15,3 0.001 0 1 13,1 0.001 1 -1 1.0082 80 13,13 0.001 0 1 15,13 0.001 0 1 14,14 0.001 -1 1 0.0072 75 ::f,0,2 f,0,15 s,3,3 f,14,0 s,14,12 f,14,13 
23:2,2 0.001 0 1 1,0 0.001 1 -1 1,3 0.001 -1 -1 1.0072 75 3,14 0.001 1 0 1,14 0.001 -1 -1 2,13 0.001 1 1 0.0081 65 14,3 0.001 1 1 15,3 0.001 -1 1 13,1 0.001 1 -1 3.0083 95 13,13 0.001 0 1 15,13 0.001 -1 1 14,14 0.001 -1 0 0.0072 75 ::f,0,2 f,0,15 s,3,3 f,12,1 s,14,12 f,14,13 
24:2,2 0.001 -1 1 1,0 0.001 1 -1 1,3 0.001 -1 -1 1.0073 90 3,14 0.001 1 0 1,14 0.001 0 -1 2,13 0.001 0 1 0.0081 65 14,3 0.001 1 0 15,3 0.001 -1 1 13,1 0.001 1 0 3.0083 95 13,13 0.001 -1 1 15,13 0.001 -1 1 13,14 0.001 -1 0 0.0082 75 ::f,0,2 f,0,15 s,3,3 f,12,1 s,14,12 f,14,13 
25:2,2 0.001 -1 1 1,0 0.001 1 -1 1,3 0.001 0 -1 1.0073 90 3,14 0.001 1 -1 1,13 0.001 0 -1 2,14 0.001 0 1 0.0101 65 14,3 0.001 1 0 15,3 0.001 -1 0 14,1 0.001 1 0 3.0093 95 13,13 0.001 -1 1 15,13 0.001 -1 0 13,14 0.001 -1 0 0.0082 75 ::f,0,2 f,0,15 s,3,3 f,12,1 s,14,12 f,14,13 
26:2,2 0.001 -1 0 1,0 0.001 1 -1 1,2 0.001 0 -1 1.0083 90 3,14 0.001 1 -1 1,13 0.001 0 -1 2,14 0.001 0 1 0.0101 65 14,3 0.001 1 -1 15,3 0.001 -1 0 14,1 0.001 1 0 3.0093 95 13,13 0.001 -1 0 15,13 0.001 -1 0 13,14 0.001 -1 -1 0.0082 75 ::f,0,2 f,0,15 s,3,3 f,12,1 s,14,12 f,14,13 
27:2,2 0.001 -1 0 1,0 0.001 1 -1 1,1 0.001 0 -1 1.0093 90 3,14 0.001 0 -1 1,13 0.001 1 -1 2,14 0.001 -1 1 0.0101 65 14,3 0.001 1 -1 15,3 0.001 -1 0 14,1 0.001 1 1 3.0093 95 13,13 0.001 -1 0 15,13 0.001 -1 0 13,14 0.001 -1 -1 0.0083 90 ::f,0,2 f,0,15 s,3,3 f,12,1 f,12,14 s,14,12 
28:2,2 0.001 -1 0 1,0 0.001 1 -1 1,1 0.001 0 -1 1.0093 90 3,13 0.001 0 -1 1,13 0.001 1 -1 2,14 0.001 -1 1 0.0111 65 14,3 0.001 0 -1 15,3 0.001 -1 -1 14,1 0.001 1 1 3.0093 95 13,13 0.001 -1 -1 15,13 0.001 -1 -1 13,14 0.001 0 -1 0.0083 90 ::f,0,2 f,0,15 s,3,3 f,12,1 f,12,14 s,14,12 
29:2,2 0.001 -1 -1 1,0 0.001 1 -1 1,1 0.001 1 -1 1.0093 90 3,13 0.001 0 -1 1,13 0.001 1 0 2,14 0.001 -1 0 0.0111 65 14,2 0.001 0 -1 15,3 0.001 -1 -1 14,1 0.001 0 1 3.0103 95 13,13 0.001 -1 -1 15,13 0.001 -1 -1 13,14 0.001 0 -1 0.0083 90 ::f,0,2 f,0,15 s,3,3 f,12,1 f,12,14 s,14,12 
30:2,2 0.001 -1 -1 1,0 0.001 1 -1 1,1 0.001 1 -1 1.0093 90 3,13 0.001 -1 -1 2,13 0.001 1 0 1,14 0.001 -1 0 0.0131 65 14,2 0.001 0 -1 15,3 0.001 0 -1 14,1 0.001 0 1 3.0103 95 13,13 0.001 0 -1 15,13 0.001 0 -1 13,14 0.001 0 -1 0.0083 90 ::f,0,2 f,0,15 s,3,3 f,12,1 f,12,14 s,14,12 
31:2,2 0.001 0 -1 1,0 0.001 1 -1 1,1 0.001 1 0 1.0093 90 3,13 0.001 -1 -1 2,13 0.001 1 0 1,14 0.001 -1 0 0.0131 65 14,2 0.001 -1 -1 15,3 0.001 0 -1 14,1 0.001 0 1 3.0103 95 13,13 0.001 0 -1 15,13 0.003 0 -1 13,14 0.001 1 -1 0.0083 85 ::f,0,2 f,0,15 s,3,3 f,12,1 f,12,14 s,14,12 s,15,12 
32:2,2 0.001 0 -1 1,0 0.001 1 -1 2,1 0.001 1 0 1.0103 90 3,13 0.001 -1 0 2,13 0.001 1 1 1,14 0.001 -1 -1 0.0131 65 14,2 0.001 -1 -1 15,3 0.001 1 -1 14,1 0.001 -1 1 3.0103 95 13,13 0.001 1 -1 15,13 0.003 1 -1 14,13 0.001 1 -1 0.0093 85 ::f,0,2 f,0,15 s,3,3 f,12,1 f,12,14 s,14,12 s,15,12 
33:2,2 0.001 1 -1 1,0 0.001 1 -1 2,1 0.001 1 0 1.0103 90 3,13 0.001 -1 0 2,13 0.001 1 1 1,14 0.001 -1 -1 0.0131 65 14,2 0.001 -1 0 15,3 0.001 1 -1 14,1 0.001 -1 1 3.0103 95 13,13 0.001 1 -1 15,13 0.003 1 -1 14,13 0.001 1 -1 0.0093 85 ::f,0,2 f,0,15 s,3,3 f,12,1 f,12,14 s,14,12 s,15,12 
34:2,2 0.001 1 -1 1,0 0.001 1 -1 2,1 0.001 1 1 1.0103 90 3,13 0.001 -1 0 2,13 0.001 0 1 1,14 0.001 0 -1 0.0131 65 14,2 0.001 -1 0 15,3 0.001 1 0 14,1 0.001 -1 0 3.0103 95 13,13 0.001 1 0 15,13 0.003 1 0 14,13 0.001 1 0 0.0093 85 ::f,0,2 f,0,15 s,3,3 f,12,1 f,12,14 s,14,12 s,15,12 
35:2,2 0.001 1 0 1,0 0.001 1 -1 2,1 0.001 1 1 1.0103 90 3,13 0.001 -1 1 2,14 0.001 0 1 1,13 0.001 0 -1 0.0151 65 14,2 0.001 -1 1 15,3 0.001 1 0 13,1 0.001 -1 0 3.0113 95 13,13 0.001 1 0 15,13 0.003 1 0 14,13 0.001 1 0 0.0093 85 ::f,0,2 f,0,15 s,3,3 f,12,1 f,12,14 s,14,12 s,15,12 
36:2,2 0.001 1 0 1,0 0.001 1 -1 2,1 0.001 0 1 1.0103 90 3,13 0.001 -1 1 2,14 0.001 0 1 1,13 0.001 0 -1 0.0151 65 14,2 0.001 -1 1 15,3 0.001 1 1 13,1 0.001 -1 0 6.0114 110 13,13 0.001 1 0 15,13 0.003 1 1 14,13 0.001 1 1 0.0093 85 ::f,0,2 f,0,15 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
37:2,2 0.001 1 1 1,0 0.001 1 -1 2,1 0.001 0 1 1.0103 90 3,13 0.001 0 1 2,14 0.001 -1 1 1,13 0.001 1 -1 0.0151 65 14,2 0.001 0 1 15,3 0.001 1 1 13,1 0.001 -1 -1 6.0114 110 13,13 0.001 1 1 15,13 0.001 1 1 14,13 0.001 1 1 0.0093 85 ::f,0,2 f,0,15 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
38:2,2 0.001 1 1 1,0 0.001 1 -1 2,1 0.001 0 1 1.0103 90 3,13 0.001 0 1 2,14 0.001 -1 1 1,13 0.001 1 -1 0.0151 65 14,2 0.001 0 1 15,3 0.001 0 1 13,1 0.001 -1 -1 10.0115 125 13,13 0.001 1 1 15,13 0.001 0 1 14,13 0.001 0 1 0.0093 85 ::f,0,2 f,0,15 s,3,3 f,12,14 s,14,12 f,15,2 s,15,12 
39:2,2 0.001 0 1 1,0 0.001 1 -1 2,1 0.001 -1 1 1.0103 90 3,13 0.001 1 1 2,14 0.001 -1 0 1,13 0.001 1 0 0.0151 65 14,2 0.001 1 1 15,3 0.001 0 1 13,1 0.001 0 -1 10.0115 125 13,13 0.001 0 1 15,14 0.001 0 1 14,14 0.001 0 1 0.0113 85 ::f,0,2 f,0,15 s,3,3 f,12,14 s,14,12 f,15,2 s,15,12 
40:2,2 0.001 0 1 1,0 0.001 1 -1 2,1 0.001 -1 1 1.0103 90 3,13 0.001 1 1 1,14 0.001 -1 0 2,13 0.001 1 0 0.0171 65 14,2 0.001 1 1 15,3 0.001 -1 1 13,1 0.001 0 -1 10.0115 125 13,13 0.001 0 1 15,14 0.001 0 1 14,14 0.001 0 1 0.0113 85 ::f,0,2 f,0,15 s,3,3 f,12,14 s,14,12 f,15,2 s,15,12 
41:2,2 0.001 -1 1 1,0 0.001 1 -1 2,1 0.001 -1 0 1.0103 90 3,13 0.001 1 0 1,14 0.001 -1 0 2,13 0.001 1 0 0.0171 65 14,2 0.001 1 0 15,3 0.001 -1 1 13,1 0.001 1 -1 10.0115 125 13,13 0.001 -1 1 15,14 0.001 -1 1 14,14 0.001 -1 1 0.0113 85 ::f,0,2 f,0,15 s,3,3 f,12,14 s,14,12 f,15,2 s,15,12 
42:2,2 0.001 -1 1 1,0 0.001 1 -1 2,1 0.001 -1 0 1.0103 90 3,13 0.001 1 0 1,14 0.001 -1 -1 2,13 0.001 1 1 0.0171 65 14,2 0.001 1 0 15,3 0.001 -1 0 13,1 0.001 1 -1 10.0116 140 13,13 0.001 -1 1 15,14 0.001 -1 1 14,14 0.001 -1 1 1.0114 100 ::f,0,2 f,0,15 s,3,3 f,12,0 f,12,12 s,14,12 s,15,12 
43:2,2 0.001 -1 0 1,0 0.001 1 -1 2,1 0.001 -1 -1 1.0103 90 3,13 0.001 1 -1 1,14 0.001 -1 -1 2,13 0.001 1 1 0.0171 65 14,2 0.001 1 -1 14,3 0.001 -1 0 13,1 0.001 1 0 10.0126 140 13,13 0.001 -1 0 15,14 0.001 -1 0 14,14 0.001 -1 0 1.0114 100 ::f,0,2 f,0,15 s,3,3 f,12,0 f,12,12 s,14,12 s,15,12 
44:1,2 0.001 -1 0 1,0 0.001 1 -1 2,1 0.001 -1 -1 1.0113 90 3,13 0.001 1 -1 1,14 0.001 0 -1 2,13 0.001 0 1 0.0171 65 14,2 0.001 1 -1 14,3 0.001 -1 0 14,1 0.001 1 0 10.0136 140 13,13 0.001 -1 0 15,14 0.001 -1 0 13,14 0.001 -1 0 1.0124 100 ::f,0,2 f,0,15 s,3,3 f,12,0 f,12,12 s,14,12 s,15,12 
45:1,2 0.001 -1 0 1,0 0.001 1 -1 2,1 0.001 0 -1 3.0114 105 3,13 0.001 0 -1 1,13 0.001 0 -1 2,14 0.001 0 1 0.0191 65 14,2 0.001 0 -1 14,3 0.001 -1 -1 14,1 0.001 1 0 10.0136 140 13,13 0.001 -1 -1 14,14 0.001 -1 0 13,14 0.001 -1 0 1.0134 100 ::f,0,15 f,1,1 s,3,3 f,12,0 f,12,12 s,14,12 s,15,12 
46:1,2 0.001 -1 -1 1,0 0.001 1 -1 2,1 0.001 0 -1 3.0114 105 3,13 0.001 0 -1 1,13 0.001 0 -1 2,14 0.001 0 1 0.0191 65 14,2 0.001 0 -1 14,3 0.001 -1 -1 14,1 0.001 1 1 10.0136 140 13,13 0.001 -1 -1 14,14 0.001 -1 0 13,14 0.001 -1 -1 3.0135 115 ::f,0,15 f,1,1 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
47:1,2 0.001 -1 -1 1,0 0.001 1 -1 2,1 0.001 1 -1 3.0114 105 3,13 0.001 -1 -1 1,13 0.001 1 -1 2,14 0.001 -1 1 0.0191 65 14,2 0.001 0 -1 14,3 0.001 0 -1 14,1 0.001 1 1 10.0136 140 13,13 0.001 0 -1 14,14 0.001 -1 -1 13,14 0.001 -1 -1 3.0135 115 ::f,0,15 f,1,1 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
48:1,2 0.001 0 -1 1,0 0.001 1 -1 2,1 0.001 1 -1 3.0114 105 3,13 0.001 -1 -1 1,13 0.001 1 -1 2,14 0.001 -1 1 0.0191 65 14,2 0.001 -1 -1 14,3 0.001 0 -1 14,1 0.001 0 1 10.0136 140 13,13 0.001 0 -1 14,14 0.001 -1 -1 13,14 0.001 0 -1 3.0135 115 ::f,0,15 f,1,1 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
49:1,2 0.001 0 -1 1,0 0.001 1 -1 2,1 0.001 1 0 3.0114 105 3,13 0.001 -1 0 1,13 0.001 1 0 2,14 0.001 -1 0 0.0191 65 13,1 0.001 -1 -1 14,3 0.001 0 -1 14,2 0.001 0 1 10.0156 140 13,13 0.001 1 -1 14,14 0.001 0 -1 13,14 0.001 0 -1 3.0135 115 ::f,0,15 f,1,1 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
50:1,2 0.001 0 -1 1,0 0.001 1 -1 2,1 0.001 1 0 6.0115 120 2,13 0.001 -1 0 1,13 0.001 1 0 1,14 0.001 -1 0 0.0211 65 13,1 0.001 -1 -1 14,3 0.001 1 -1 14,2 0.001 0 1 11.0157 155 13,13 0.001 1 -1 14,13 0.001 0 -1 13,14 0.001 0 -1 3.0145 115 ::f,0,3 f,0,15 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
51:1,2 0.001 1 -1 1,0 0.001 1 -1 2,1 0.001 1 1 6.0115 120 2,13 0.001 -1 0 1,13 0.001 1 0 1,14 0.001 -1 0 0.0211 65 13,1 0.001 -1 0 14,3 0.001 1 0 14,2 0.001 -1 1 11.0157 155 13,13 0.001 1 0 14,13 0.001 0 -1 13,14 0.001 1 -1 3.0145 115 ::f,0,3 f,0,15 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
52:1,2 0.001 1 -1 1,0 0.001 1 -1 2,1 0.001 1 1 6.0115 120 2,13 0.001 -1 1 1,13 0.001 1 1 1,14 0.001 -1 -1 0.0211 65 13,1 0.001 -1 0 14,3 0.001 1 1 14,2 0.001 -1 1 11.0157 155 13,13 0.001 1 0 14,13 0.001 1 -1 13,14 0.001 1 -1 3.0145 115 ::f,0,3 f,0,15 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
53:1,2 0.001 1 0 1,0 0.001 1 -1 2,1 0.001 0 1 6.0115 120 2,13 0.001 -1 1 1,13 0.001 1 1 1,14 0.001 -1 -1 0.0211 65 13,1 0.001 -1 1 14,3 0.001 1 1 14,2 0.001 -1 0 11.0157 155 13,13 0.001 1 0 14,13 0.001 1 -1 13,14 0.001 1 -1 3.0145 115 ::f,0,3 f,0,15 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
54:1,2 0.001 1 0 1,0 0.001 1 -1 2,2 0.001 0 1 6.0125 120 2,13 0.001 -1 1 1,13 0.001 0 1 1,14 0.001 0 -1 0.0211 65 13,1 0.001 -1 1 14,3 0.001 0 1 13,2 0.001 -1 0 11.0167 155 13,13 0.001 1 1 14,13 0.001 1 0 13,14 0.001 1 0 3.0145 115 ::f,0,3 f,0,15 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
55:1,2 0.001 1 1 1,0 0.001 1 -1 2,2 0.001 0 1 6.0125 120 2,13 0.001 0 1 1,13 0.001 0 1 1,14 0.001 0 -1 0.0211 65 13,1 0.001 0 1 14,3 0.001 0 1 13,2 0.001 -1 0 11.0167 155 13,13 0.001 1 1 14,13 0.001 1 0 13,14 0.001 1 0 3.0145 115 ::f,0,3 f,0,15 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
56:1,2 0.001 1 1 1,0 0.001 1 -1 2,2 0.001 -1 1 6.0125 120 2,13 0.001 0 1 1,13 0.001 -1 1 1,14 0.001 0 -1 0.0211 65 13,1 0.001 0 1 14,3 0.001 -1 1 13,2 0.001 -1 -1 11.0167 155 13,13 0.001 0 1 14,13 0.001 1 1 13,14 0.001 1 1 3.0145 115 ::f,0,3 f,0,15 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
57:1,2 0.001 0 1 1,0 0.001 1 -1 2,2 0.001 -1 1 6.0125 120 2,13 0.001 1 1 1,13 0.001 -1 1 1,14 0.001 1 -1 0.0211 65 13,1 0.001 0 1 14,3 0.001 -1 1 13,2 0.001 -1 -1 11.0167 155 13,13 0.001 0 1 14,13 0.001 1 1 13,14 0.001 1 1 3.0145 115 ::f,0,3 f,0,15 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
58:1,2 0.001 0 1 1,0 0.001 1 -1 2,2 0.001 -1 0 6.0125 120 2,13 0.001 1 1 1,13 0.001 -1 0 1,14 0.001 1 -1 0.0211 65 13,1 0.001 1 1 14,3 0.001 -1 0 13,2 0.001 0 -1 11.0167 155 13,13 0.001 -1 1 14,13 0.001 0 1 13,14 0.001 0 1 3.0145 115 ::f,0,3 f,0,15 s,3,3 f,12,0 f,12,14 s,14,12 s,15,12 
59:1,2 0.001 -1 1 1,0 0.001 1 -1 2,2 0.001 -1 0 6.0125 120 2,13 0.001 1 0 1,13 0.001 -1 0 1,14 0.001 1 0 0.0211 65 13,1 0.001 1 1 13,3 0.001 -1 0 13,2 0.001 0 -1 11.0177 155 13,13 0.001 -1 1 14,14 0.001 0 1 13,14 0.001 0 1 7.0157 145 ::f,0,3 f,0,15 s,3,3 f,12,0 s,14,12 s,15,12 f,15,14 
