26:2,1 0.001 1 0 1,2 0.001 -1 -1 1,0 0.001 1 -1 0.0103 95 2,14 0.001 -1 0 1,12 0.001 -1 1 1,13 0.001 0 1 0.0101 65 13,0 0.001 1 -1 14,2 0.001 0 -1 14,1 0.001 -1 1 0.0122 80 12,13 0.001 1 1 14,12 0.001 1 1 15,12 0.003 1 1 0.0031 60 ::f,2,15 f,3,2 s,13,13 f,14,15 f,15,0 
27:2,1 0.001 1 1 1,2 0.001 0 -1 1,0 0.001 1 -1 0.0103 95 2,14 0.001 -1 -1 1,12 0.001 -1 0 1,13 0.001 -1 1 0.0101 65 13,0 0.001 1 -1 14,2 0.001 0 -1 14,1 0.001 -1 1 0.0122 80 13,14 0.001 1 1 15,13 0.001 1 1 15,12 0.003 1 1 0.0051 60 ::f,2,15 f,3,2 s,13,13 f,14,15 f,15,0 
28:2,1 0.001 1 1 1,1 0.001 0 -1 1,0 0.001 1 0 1.0114 110 2,14 0.001 -1 -1 1,12 0.001 -1 0 1,13 0.001 -1 1 0.0101 65 13,0 0.001 1 0 14,2 0.001 1 -1 14,1 0.001 -1 0 0.0122 80 13,14 0.001 1 1 15,13 0.001 1 1 15,12 0.003 1 1 0.0052 75 ::f,0,1 f,2,15 s,13,13 f,13,15 f,15,0 
29:2,1 0.001 0 1 1,1 0.001 0 -1 2,0 0.001 1 0 1.0124 110 2,14 0.001 -1 -1 1,12 0.001 -1 -1 1,13 0.001 -1 0 0.0101 65 14,0 0.001 1 0 14,2 0.001 1 -1 14,1 0.001 -1 0 0.0132 80 13,14 0.001 0 1 15,13 0.001 0 1 15,12 0.003 1 1 0.0052 75 ::f,0,1 f,2,15 s,13,13 f,13,15 f,15,0 
30:2,2 0.001 0 1 1,1 0.001 1 -1 2,0 0.001 1 0 1.0134 110 2,14 0.001 0 -1 1,12 0.001 -1 -1 1,13 0.001 -1 0 0.0101 65 14,0 0.001 1 0 14,2 0.001 1 0 14,1 0.001 -1 -1 0.0133 95 13,14 0.001 0 1 15,14 0.001 0 1 15,12 0.003 1 1 1.0063 90 ::f,0,1 f,2,15 f,12,2 f,12,12 s,13,13 
31:2,2 0.001 0 1 1,1 0.001 1 -1 2,0 0.001 1 1 1.0134 110 2,14 0.001 0 -1 1,12 0.001 0 -1 1,13 0.001 -1 -1 0.0101 65 14,0 0.001 1 1 14,2 0.001 1 0 14,1 0.001 -1 -1 0.0133 95 13,14 0.001 -1 1 15,14 0.001 0 1 15,12 0.003 1 1 1.0063 90 ::f,0,1 f,2,15 f,12,2 f,12,12 s,13,13 
32:2,2 0.001 -1 1 1,1 0.001 1 0 3,1 0.001 1 1 1.0144 110 2,14 0.001 1 -1 1,12 0.001 0 -1 1,13 0.001 -1 -1 0.0101 65 15,1 0.001 1 1 14,2 0.001 1 1 14,1 0.001 0 -1 0.0143 95 13,14 0.001 -1 1 15,14 0.001 -1 1 15,12 0.003 1 1 1.0063 90 ::f,0,1 f,2,15 f,12,2 f,12,12 s,13,13 
33:2,2 0.001 -1 1 2,1 0.001 1 0 3,1 0.001 1 1 1.0154 110 2,14 0.001 1 -1 1,12 0.001 1 -1 1,13 0.001 0 -1 0.0101 65 15,1 0.001 1 1 14,2 0.001 1 1 14,1 0.001 0 -1 0.0143 95 13,14 0.001 -1 0 14,15 0.001 -1 1 15,12 0.003 1 1 1.0073 90 ::f,0,1 f,2,15 f,12,2 f,12,12 s,13,13 
34:2,2 0.001 -1 0 2,1 0.001 1 0 3,1 0.001 0 1 1.0154 110 2,14 0.001 1 0 1,12 0.001 1 -1 1,13 0.001 0 -1 0.0101 65 15,1 0.001 0 1 14,2 0.001 0 1 14,1 0.001 1 -1 0.0143 95 13,14 0.001 -1 0 14,15 0.001 -1 1 15,12 0.003 1 1 1.0073 90 ::f,0,1 f,2,15 f,12,2 f,12,12 s,13,13 
35:1,2 0.001 -1 0 2,1 0.001 1 1 3,2 0.001 0 1 1.0174 110 2,14 0.001 1 0 1,12 0.001 1 0 1,13 0.001 1 -1 0.0101 65 15,2 0.001 0 1 14,2 0.001 0 1 14,1 0.001 1 -1 0.0153 95 13,14 0.001 -1 -1 14,15 0.001 -1 0 15,12 0.003 1 1 1.0073 90 ::f,0,1 f,2,15 f,12,2 f,12,12 s,13,13 
36:1,2 0.001 -1 0 2,1 0.001 1 1 3,2 0.001 0 1 1.0174 110 2,14 0.001 1 1 2,12 0.001 1 0 1,13 0.001 1 -1 0.0111 65 15,2 0.001 0 1 14,2 0.001 -1 1 14,1 0.001 1 0 0.0153 95 13,14 0.001 -1 -1 13,15 0.001 -1 0 15,12 0.003 1 1 1.0083 90 ::f,0,1 f,2,15 f,12,2 f,12,12 s,13,13 
37:1,2 0.001 -1 -1 2,1 0.001 0 1 3,2 0.001 -1 1 1.0174 110 2,14 0.001 1 1 2,12 0.001 1 0 1,13 0.001 1 0 0.0111 65 15,2 0.001 -1 1 14,2 0.001 -1 1 14,1 0.001 1 0 0.0153 95 13,14 0.001 0 -1 13,15 0.001 -1 0 15,12 0.003 1 1 1.0083 90 ::f,0,1 f,2,15 f,12,2 f,12,12 s,13,13 
38:1,2 0.001 -1 -1 2,2 0.001 0 1 2,3 0.001 -1 1 3.0195 125 2,14 0.001 0 1 2,12 0.001 1 1 2,13 0.001 1 0 0.0121 65 14,3 0.001 -1 1 14,2 0.001 -1 0 14,1 0.001 1 1 0.0163 95 13,14 0.001 0 -1 13,15 0.001 -1 -1 15,12 0.003 1 1 1.0083 90 ::f,0,2 f,2,15 f,12,2 f,12,12 s,13,13 
39:1,2 0.001 0 -1 2,2 0.001 0 1 2,3 0.001 -1 1 3.0195 125 2,14 0.001 0 1 3,13 0.001 1 1 2,13 0.001 1 0 1.0132 80 14,3 0.001 -1 1 13,2 0.001 -1 0 15,2 0.001 1 1 0.0183 95 13,14 0.001 0 -1 12,14 0.001 -1 -1 15,12 0.003 1 1 1.0093 90 ::f,0,2 f,0,13 f,12,2 f,12,12 s,13,13 
40:1,1 0.001 0 -1 2,2 0.001 -1 1 2,3 0.001 -1 0 3.0205 125 2,14 0.001 -1 1 3,13 0.001 1 1 2,13 0.001 1 1 1.0132 80 14,3 0.001 -1 0 13,2 0.001 -1 0 15,2 0.001 1 1 1.0184 110 13,14 0.001 1 -1 12,14 0.001 -1 -1 15,12 0.003 1 1 1.0093 90 ::f,0,2 f,0,13 f,12,12 s,13,13 f,15,3 
41:1,1 0.001 0 -1 2,2 0.001 -1 1 1,3 0.001 -1 0 3.0215 125 1,15 0.001 -1 1 3,13 0.001 0 1 2,13 0.001 1 1 1.0142 80 13,3 0.001 -1 0 13,2 0.001 -1 -1 15,2 0.001 0 1 1.0194 110 14,13 0.001 1 -1 12,14 0.001 0 -1 15,12 0.003 1 1 1.0103 90 ::f,0,2 f,0,13 f,12,12 s,13,13 f,15,3 
42:1,1 0.001 1 -1 2,2 0.001 -1 0 1,3 0.001 -1 0 3.0215 125 1,15 0.001 -1 1 3,14 0.001 0 1 2,13 0.001 0 1 1.0152 80 13,3 0.001 -1 0 13,2 0.001 -1 -1 15,2 0.001 0 1 2.0195 125 14,13 0.001 1 -1 12,13 0.001 0 -1 15,12 0.003 1 1 1.0113 90 ::f,0,2 f,0,13 f,12,12 s,13,13 f,14,0 
43:1,1 0.001 1 -1 1,2 0.001 -1 0 1,3 0.001 -1 -1 3.0225 125 1,15 0.001 -1 0 3,14 0.001 0 1 2,14 0.001 0 1 1.0162 80 13,3 0.001 -1 -1 13,2 0.001 0 -1 15,2 0.001 -1 1 2.0195 125 14,13 0.001 1 0 12,13 0.001 0 -1 15,12 0.003 1 1 2.0114 105 ::f,0,2 f,0,13 f,12,15 s,13,13 f,14,0 
44:1,1 0.001 1 0 1,2 0.001 -1 0 1,3 0.001 -1 -1 4.0226 140 1,15 0.001 -1 0 3,14 0.001 -1 1 2,14 0.001 0 1 1.0162 80 12,2 0.001 -1 -1 13,1 0.001 0 -1 14,3 0.001 -1 1 2.0225 125 14,13 0.001 1 0 12,13 0.001 1 -1 15,12 0.003 1 1 2.0114 105 ::f,0,2 f,0,13 f,12,15 s,13,13 f,14,0 
45:2,1 0.001 1 0 1,2 0.001 -1 -1 1,3 0.001 -1 -1 5.0237 155 1,15 0.001 -1 -1 2,15 0.001 -1 1 2,14 0.001 -1 1 1.0172 80 12,2 0.001 -1 -1 13,1 0.001 0 -1 14,3 0.001 -1 1 2.0225 125 14,13 0.001 1 1 13,12 0.001 1 -1 15,12 0.003 1 1 2.0124 105 ::f,0,13 f,3,2 f,12,15 s,13,13 f,14,0 
46:2,1 0.001 1 0 1,2 0.001 -1 -1 1,3 0.001 0 -1 5.0237 155 0,14 0.001 -1 -1 2,15 0.001 -1 1 2,14 0.001 -1 1 1.0182 80 12,2 0.001 0 -1 13,1 0.001 1 -1 14,3 0.001 -1 0 2.0225 125 14,13 0.001 1 1 13,12 0.001 1 -1 15,12 0.003 1 1 2.0124 105 ::f,0,13 f,3,2 f,12,15 s,13,13 f,14,0 
47:2,1 0.001 1 1 1,2 0.001 0 -1 1,3 0.001 0 -1 5.0237 155 0,14 0.001 -1 -1 2,15 0.001 -1 0 2,14 0.001 -1 0 1.0182 80 12,1 0.001 0 -1 13,1 0.001 1 -1 13,3 0.001 -1 0 4.0246 140 14,13 0.001 0 1 13,12 0.001 1 0 15,12 0.003 1 1 2.0124 105 ::f,0,13 f,3,2 f,12,15 s,13,13 f,14,0 
48:2,1 0.001 1 1 1,1 0.001 0 -1 1,3 0.001 0 -1 8.0248 170 0,14 0.001 0 -1 1,15 0.001 -1 0 1,14 0.001 -1 0 1.0202 80 12,1 0.001 0 -1 13,1 0.001 1 0 13,3 0.001 -1 0 4.0246 140 14,14 0.001 0 1 14,12 0.001 1 0 15,12 0.003 1 1 2.0144 105 ::f,0,13 f,2,0 f,12,15 s,13,13 f,14,0 
49:2,1 0.001 0 1 1,1 0.001 0 -1 1,3 0.001 1 -1 8.0248 170 0,14 0.001 0 -1 1,15 0.001 -1 0 1,14 0.001 -1 0 1.0202 80 12,1 0.001 1 -1 14,1 0.001 1 0 13,3 0.001 -1 -1 4.0256 140 14,14 0.001 0 1 14,12 0.001 1 0 15,12 0.003 1 1 2.0144 105 ::f,0,13 f,2,0 f,12,15 s,13,13 f,14,0 
50:2,2 0.001 0 1 1,1 0.001 1 -1 1,3 0.001 1 -1 8.0258 170 0,14 0.001 0 -1 1,15 0.001 -1 -1 1,14 0.001 -1 -1 3.0203 95 13,0 0.001 1 -1 14,1 0.001 1 0 12,2 0.001 -1 -1 4.0276 140 14,14 0.001 -1 1 14,12 0.001 1 1 15,12 0.003 1 1 2.0144 105 ::f,1,13 f,2,0 f,12,15 s,13,13 f,14,0 
51:2,2 0.001 0 1 1,1 0.001 1 -1 1,3 0.001 1 0 10.0259 185 0,14 0.001 1 -1 1,15 0.001 -1 -1 1,14 0.001 -1 -1 3.0203 95 13,0 0.001 1 -1 14,1 0.001 1 1 12,2 0.001 -1 -1 4.0276 140 14,14 0.001 -1 1 15,13 0.001 1 1 15,12 0.003 1 1 2.0154 105 ::f,1,13 f,2,0 f,12,15 s,13,13 f,14,0 
52:2,2 0.001 -1 1 1,1 0.001 1 0 1,3 0.001 1 0 10.0259 185 0,14 0.001 1 -1 1,15 0.001 -1 -1 1,14 0.001 0 -1 6.0204 110 13,0 0.001 1 0 14,1 0.001 1 1 12,2 0.001 0 -1 4.0276 140 14,14 0.001 -1 0 15,13 0.001 1 1 15,12 0.003 1 1 2.0154 105 ::f,1,12 f,2,0 f,12,15 s,13,13 f,14,0 
53:2,2 0.001 -1 1 2,1 0.001 1 0 1,3 0.001 1 1 10.0269 185 0,14 0.001 1 0 1,15 0.001 0 -1 1,13 0.001 0 -1 6.0214 110 13,0 0.001 1 0 14,1 0.001 0 1 12,1 0.001 0 -1 4.0286 140 13,14 0.001 -1 0 15,13 0.001 0 1 15,12 0.003 1 1 2.0164 105 ::f,1,12 f,2,0 f,12,15 s,13,13 f,14,0 
54:2,2 0.001 -1 0 2,1 0.001 1 0 1,3 0.001 1 1 10.0269 185 0,14 0.001 1 0 1,15 0.001 0 -1 1,13 0.001 0 -1 6.0215 125 13,0 0.001 1 0 14,2 0.001 0 1 12,1 0.001 0 -1 5.0297 155 13,14 0.001 -1 0 15,14 0.001 0 1 15,12 0.003 1 1 2.0174 105 ::f,0,15 f,2,0 f,12,2 f,12,15 s,13,13 
55:1,2 0.001 -1 0 2,1 0.001 1 1 1,3 0.001 0 1 10.0279 185 0,14 0.001 1 1 1,15 0.001 1 -1 1,13 0.001 1 -1 6.0215 125 13,0 0.001 1 1 14,2 0.001 0 1 12,1 0.001 1 -1 5.0297 155 13,14 0.001 -1 -1 15,14 0.001 0 1 15,12 0.003 1 1 2.0174 105 ::f,0,15 f,2,0 f,12,2 f,12,15 s,13,13 
56:1,2 0.001 -1 0 2,1 0.001 1 1 1,3 0.001 0 1 10.0279 185 0,14 0.001 1 1 1,15 0.001 1 -1 1,13 0.001 1 -1 6.0215 125 14,1 0.001 1 1 14,2 0.001 -1 1 13,0 0.001 1 -1 5.0317 155 13,14 0.001 -1 -1 15,14 0.001 -1 1 15,12 0.003 1 1 2.0174 105 ::f,0,15 f,2,0 f,12,2 f,12,15 s,13,13 
57:1,2 0.001 -1 -1 2,1 0.001 0 1 1,3 0.001 -1 1 10.0279 185 0,14 0.001 0 1 1,15 0.001 1 0 1,13 0.001 1 0 6.0215 125 14,1 0.001 1 1 14,2 0.001 -1 1 13,0 0.001 1 -1 5.0317 155 13,14 0.001 0 -1 14,15 0.001 -1 1 15,12 0.003 1 1 2.0184 105 ::f,0,15 f,2,0 f,12,2 f,12,15 s,13,13 
58:1,2 0.001 -1 -1 2,2 0.001 0 1 1,3 0.001 -1 1 10.0289 185 0,14 0.001 0 1 1,15 0.001 1 0 2,13 0.001 1 0 10.0227 155 14,1 0.001 0 1 14,2 0.001 -1 0 13,0 0.001 1 0 5.0317 155 13,14 0.001 0 -1 14,15 0.001 -1 1 15,12 0.003 1 1 2.0184 105 ::f,0,13 f,2,0 f,12,2 f,12,15 s,13,13 
59:1,2 0.001 0 -1 2,2 0.001 0 1 1,3 0.001 -1 0 10.0289 185 0,14 0.001 -1 1 1,15 0.001 1 1 2,13 0.001 1 0 10.0227 155 14,1 0.001 0 1 13,2 0.001 -1 0 14,0 0.001 1 0 5.0337 155 13,14 0.001 0 -1 14,15 0.001 -1 0 15,12 0.003 1 1 2.0184 105 ::f,0,13 f,2,0 f,12,2 f,12,15 s,13,13 
60:1,1 0.001 0 -1 2,2 0.001 -1 1 1,3 0.001 -1 0 10.0299 185 0,14 0.001 -1 1 1,15 0.001 1 1 2,13 0.001 1 1 10.0227 155 14,1 0.001 -1 1 13,2 0.001 -1 0 14,0 0.001 1 0 8.0338 170 13,14 0.001 1 -1 13,15 0.001 -1 0 15,12 0.003 1 1 2.0194 105 ::f,0,13 f,2,0 f,12,15 s,13,13 f,15,2 
61:1,1 0.001 0 -1 2,2 0.001 -1 1 1,3 0.001 -1 -1 10.0299 185 0,14 0.001 -1 0 1,15 0.001 0 1 2,13 0.001 1 1 10.0227 155 14,1 0.001 -1 1 13,2 0.001 -1 -1 14,0 0.001 1 1 8.0338 170 14,13 0.001 1 -1 13,15 0.001 -1 0 15,12 0.003 1 1 4.0205 120 ::f,0,13 f,2,0 f,13,12 s,13,13 f,15,2 
62:1,1 0.001 1 -1 2,2 0.001 -1 0 0,2 0.001 -1 -1 10.0309 185 0,14 0.001 -1 0 1,15 0.001 0 1 2,13 0.001 0 1 10.0227 155 14,1 0.001 -1 0 13,2 0.001 -1 -1 15,1 0.001 1 1 8.0348 170 14,13 0.001 1 -1 13,15 0.001 -1 -1 15,12 0.003 1 1 4.0205 120 ::f,0,13 f,2,0 f,13,12 s,13,13 f,15,2 
63:1,1 0.001 1 -1 1,2 0.001 -1 0 0,2 0.001 -1 -1 14.032 200 0,14 0.001 -1 -1 1,15 0.001 -1 1 2,14 0.001 0 1 10.0237 155 14,1 0.001 -1 0 13,2 0.001 0 -1 15,1 0.001 1 1 8.0348 170 14,13 0.001 1 0 12,14 0.001 -1 -1 15,12 0.003 1 1 4.0215 120 ::f,0,13 f,2,3 f,13,12 s,13,13 f,15,2 
64:1,1 0.001 1 0 1,2 0.001 -1 0 0,2 0.001 0 -1 14.032 200 0,14 0.001 -1 -1 1,15 0.001 -1 1 2,14 0.001 0 1 10.0237 155 14,1 0.001 -1 -1 13,1 0.001 0 -1 15,1 0.001 0 1 8.0358 170 14,13 0.001 1 0 12,14 0.001 -1 -1 15,12 0.003 1 1 4.0215 120 ::f,0,13 f,2,3 f,13,12 s,13,13 f,15,2 
