16
0:0,0 0.001 -1 1 1,2 0.003 -1 0 3,0 0.002 1 -1 0.001 50 3,14 0.001 1 -1 1,14 0.003 1 1 0,15 0.002 -1 -1 0.001 50 15,2 0.001 1 -1 13,0 0.003 -1 -1 13,1 0.002 1 -1 0.001 50 12,14 0.001 -1 0 14,15 0.003 -1 1 13,13 0.003 1 0 0.001 45 ::f,0,14 f,3,2 f,13,15 f,14,2 s,14,13 
1:0,0 0.001 -1 1 1,2 0.001 -1 0 3,0 0.001 1 -1 0.001 50 3,14 0.001 1 -1 1,14 0.001 1 1 0,15 0.001 -1 -1 0.001 50 15,2 0.001 1 -1 13,0 0.001 -1 -1 13,1 0.001 1 -1 0.001 50 12,14 0.001 -1 0 14,15 0.001 -1 1 13,13 0.003 1 0 0.001 45 ::f,0,14 f,3,2 f,13,15 f,14,2 s,14,13 
2:0,0 0.001 -1 0 1,2 0.001 -1 -1 3,0 0.001 1 0 0.001 50 3,14 0.001 1 0 1,14 0.001 0 1 0,15 0.001 0 -1 0.001 50 15,2 0.001 1 0 13,0 0.001 0 -1 13,1 0.001 1 0 0.001 50 12,14 0.001 -1 -1 14,15 0.001 -1 0 13,13 0.003 1 0 0.001 45 ::f,0,14 f,3,2 f,13,15 f,14,2 s,14,13 
3:0,0 0.001 -1 0 1,2 0.001 -1 -1 3,0 0.001 1 0 0.001 50 3,14 0.001 1 0 1,14 0.001 0 1 0,15 0.001 0 -1 0.0011 65 15,2 0.001 1 0 13,0 0.001 0 -1 13,1 0.001 1 0 0.001 50 12,14 0.001 -1 -1 14,15 0.001 -1 0 13,13 0.003 1 0 0.0011 60 ::f,2,14 f,3,2 f,12,13 f,14,2 s,14,13 
4:0,0 0.001 -1 -1 1,2 0.001 0 -1 3,0 0.001 1 1 0.001 50 3,14 0.001 1 1 1,14 0.001 -1 1 0,15 0.001 1 -1 0.0011 65 15,2 0.001 1 1 13,0 0.001 1 -1 13,1 0.001 1 1 0.001 50 12,14 0.001 0 -1 14,15 0.001 -1 -1 13,13 0.003 1 0 0.0011 60 ::f,2,14 f,3,2 f,12,13 f,14,2 s,14,13 
5:0,0 0.001 -1 -1 1,2 0.001 0 -1 3,0 0.001 1 1 0.001 50 3,14 0.001 1 1 1,14 0.001 -1 1 0,15 0.001 1 -1 0.0011 65 15,2 0.001 1 1 13,0 0.001 1 -1 13,1 0.001 1 1 0.0011 65 12,14 0.001 0 -1 14,15 0.001 -1 -1 13,13 0.003 1 0 0.0012 75 ::f,2,14 f,3,2 f,14,3 s,14,13 f,15,13 
6:0,0 0.001 0 -1 1,1 0.001 0 -1 3,0 0.001 0 1 0.002 50 3,14 0.001 0 1 1,14 0.001 -1 1 0,15 0.001 1 0 0.0011 65 15,2 0.001 0 1 13,0 0.001 1 0 14,2 0.001 1 1 0.0021 65 12,14 0.001 1 -1 14,15 0.001 0 -1 13,13 0.003 1 0 0.0012 75 ::f,2,14 f,3,2 f,14,3 s,14,13 f,15,13 
7:0,0 0.001 0 -1 1,1 0.001 0 -1 3,1 0.001 0 1 0.003 50 3,14 0.001 0 1 1,14 0.001 -1 1 0,15 0.001 1 0 0.0011 65 15,2 0.001 0 1 14,0 0.001 1 0 14,2 0.001 1 1 0.0031 65 12,14 0.001 1 -1 14,14 0.001 0 -1 13,13 0.003 1 0 0.0022 75 ::f,2,14 f,3,2 f,14,3 s,14,13 f,15,13 
8:0,0 0.001 1 -1 1,0 0.001 0 -1 3,1 0.001 0 1 0.0041 65 3,15 0.001 0 1 1,14 0.001 -1 1 0,15 0.001 1 1 0.0021 65 15,2 0.001 -1 1 14,0 0.001 1 0 15,3 0.001 1 1 0.0041 65 12,14 0.001 1 0 14,14 0.001 0 -1 13,13 0.003 1 0 0.0022 75 ::f,2,2 f,2,14 f,14,3 s,14,13 f,15,13 
9:0,0 0.001 1 -1 1,0 0.001 0 -1 3,2 0.001 0 1 0.0051 65 3,15 0.001 0 1 1,14 0.001 -1 1 0,15 0.001 1 1 0.0021 65 15,2 0.001 -1 1 14,0 0.001 1 1 15,3 0.001 1 1 0.0041 65 13,14 0.001 1 0 14,14 0.001 0 -1 13,13 0.003 1 0 0.0032 75 ::f,2,2 f,2,14 f,14,3 s,14,13 f,15,13 
