16
10:0,1 0.001 0 -1 0,3 0.003 -1 -1 3,1 0.002 0 1 0.016 50 1,13 0.001 1 0 0,12 0.001 0 -1 1,14 0.001 0 -1 0.006 50 13,3 0.001 -1 0 13,1 0.001 1 0 13,2 0.001 -1 -1 0.008 50 12,13 0.001 -1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,14,0 f,15,12 
11:0,0 0.001 0 -1 0,3 0.003 0 -1 3,2 0.002 0 1 0.018 50 1,13 0.001 1 0 0,12 0.001 1 -1 1,14 0.001 0 -1 0.006 50 13,3 0.001 -1 0 14,1 0.001 1 0 13,2 0.001 0 -1 0.009 50 12,13 0.001 -1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,14,0 f,15,12 
12:0,0 0.001 1 -1 0,2 0.003 0 -1 3,3 0.002 0 1 0.02 50 1,13 0.001 1 0 0,12 0.001 1 0 1,14 0.001 0 -1 0.006 50 12,3 0.001 -1 0 14,1 0.001 1 0 13,1 0.001 0 -1 0.011 50 12,13 0.001 0 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,14,0 f,15,12 
13:0,0 0.001 1 0 0,1 0.003 0 -1 3,3 0.002 -1 1 0.021 50 2,13 0.001 1 0 1,12 0.001 1 0 1,13 0.001 0 -1 0.009 50 12,3 0.001 -1 -1 14,1 0.001 1 1 13,1 0.001 0 -1 0.011 50 12,13 0.001 1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,14,0 f,15,12 
14:1,0 0.001 1 0 0,1 0.001 0 -1 3,3 0.002 -1 0 0.022 50 2,13 0.001 1 0 2,12 0.001 1 0 1,13 0.001 0 -1 0.01 50 12,3 0.001 0 -1 14,1 0.001 0 1 13,1 0.001 1 -1 0.011 50 12,13 0.001 1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,14,0 f,15,12 
15:2,0 0.001 1 0 0,1 0.001 0 -1 2,3 0.002 -1 0 0.024 50 2,13 0.001 1 1 2,12 0.001 1 0 1,13 0.001 1 -1 0.01 50 12,2 0.001 0 -1 14,2 0.001 0 1 13,1 0.001 1 0 0.013 50 12,13 0.001 1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,14,0 f,15,12 
16:3,0 0.001 1 0 0,0 0.001 0 -1 1,3 0.002 -1 0 0.027 50 2,13 0.001 0 1 2,12 0.001 1 0 1,13 0.001 1 0 0.01 50 12,1 0.001 0 -1 14,2 0.001 0 1 14,1 0.001 1 0 0.015 50 12,13 0.001 0 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,14,0 f,15,12 
17:3,0 0.001 1 1 0,0 0.001 1 -1 1,3 0.001 -1 0 0.027 50 2,14 0.001 0 1 3,12 0.001 1 0 2,13 0.001 1 0 0.013 50 12,1 0.001 0 -1 14,2 0.001 -1 1 14,1 0.001 1 0 0.015 50 12,13 0.001 -1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,14,0 f,15,12 
18:3,0 0.001 0 1 0,0 0.001 1 0 1,3 0.001 -1 0 0.027 50 2,14 0.001 0 1 3,12 0.001 1 1 2,13 0.001 1 0 0.013 50 12,1 0.001 0 -1 14,2 0.001 -1 0 14,1 0.001 1 1 0.015 50 12,13 0.001 -1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,14,0 f,15,12 
19:3,1 0.001 0 1 1,0 0.001 1 0 0,3 0.001 -1 0 0.03 50 2,14 0.001 -1 1 3,12 0.001 0 1 2,13 0.001 1 1 0.013 50 12,0 0.001 0 -1 13,2 0.001 -1 0 14,1 0.001 0 1 0.017 50 12,13 0.001 -1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,14,0 f,15,12 
20:3,2 0.001 0 1 2,0 0.001 1 0 0,3 0.001 -1 -1 0.032 50 2,14 0.001 -1 0 3,13 0.001 0 1 2,13 0.001 0 1 0.014 50 12,0 0.001 1 -1 13,2 0.001 -1 0 14,2 0.001 0 1 0.018 50 12,13 0.001 0 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,14,0 f,15,12 
21:3,3 0.001 0 1 2,0 0.001 1 0 0,3 0.001 0 -1 0.033 50 1,14 0.001 -1 0 3,13 0.001 0 1 2,14 0.001 0 1 0.0161 65 12,0 0.001 1 0 13,2 0.001 -1 -1 14,2 0.001 0 1 0.018 50 12,13 0.001 1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,0,15 f,2,2 f,14,0 f,15,12 
22:3,3 0.001 -1 1 2,0 0.001 1 0 0,2 0.001 0 -1 0.034 50 1,14 0.001 -1 0 3,14 0.001 0 1 2,14 0.001 0 1 0.0171 65 13,0 0.001 1 0 13,2 0.001 0 -1 14,2 0.001 -1 1 0.019 50 12,13 0.001 1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,0,15 f,2,2 f,14,0 f,15,12 
23:3,3 0.001 -1 0 3,0 0.001 1 0 0,1 0.001 0 -1 0.036 50 1,14 0.001 -1 -1 3,15 0.001 0 1 2,14 0.001 -1 1 0.0181 65 13,0 0.001 1 0 13,1 0.001 0 -1 14,2 0.001 -1 0 0.0201 65 12,13 0.001 1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,0,15 f,2,2 f,14,1 f,15,12 
24:2,3 0.001 -1 0 3,0 0.001 1 1 0,1 0.001 0 -1 0.037 50 1,14 0.001 0 -1 3,15 0.001 -1 1 2,14 0.001 -1 0 0.0181 65 14,0 0.001 1 0 13,1 0.001 0 -1 13,2 0.001 -1 0 0.0221 65 12,13 0.001 0 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,0,15 f,2,2 f,14,1 f,15,12 
25:1,3 0.001 -1 0 3,0 0.001 0 1 0,1 0.001 0 -1 0.038 50 1,13 0.001 0 -1 3,15 0.001 -1 0 1,14 0.001 -1 0 0.0201 65 14,0 0.001 1 0 13,1 0.001 1 -1 13,2 0.001 -1 0 0.0221 65 12,13 0.001 -1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,0,15 f,2,2 f,14,1 f,15,12 
26:1,3 0.001 -1 0 3,1 0.001 0 1 0,0 0.001 0 -1 0.04 50 1,13 0.001 0 -1 2,15 0.001 -1 0 1,14 0.001 -1 0 0.0211 65 14,0 0.001 1 0 13,1 0.001 1 0 13,2 0.001 -1 -1 0.0221 65 12,13 0.001 -1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,0,15 f,2,2 f,14,1 f,15,12 
27:1,3 0.001 -1 0 3,2 0.001 0 1 0,0 0.001 1 -1 0.041 50 1,13 0.001 1 -1 1,15 0.001 -1 0 1,14 0.001 -1 -1 0.0221 65 15,0 0.001 1 0 13,1 0.001 1 0 13,2 0.001 0 -1 0.0231 65 12,13 0.001 -1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,0,15 f,2,2 f,14,1 f,15,12 
28:0,3 0.001 -1 0 3,2 0.001 0 1 0,0 0.001 1 0 0.042 50 1,13 0.001 1 0 1,15 0.001 -1 0 1,14 0.001 0 -1 1.0222 80 15,0 0.001 1 1 13,1 0.001 1 0 13,2 0.001 0 -1 0.0232 80 12,13 0.001 0 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,2,15 f,12,1 f,15,12 
29:0,3 0.001 -1 -1 3,2 0.001 0 1 1,0 0.001 1 0 0.043 50 2,13 0.001 1 0 0,15 0.001 -1 0 1,13 0.001 0 -1 1.0252 80 15,0 0.001 0 1 14,1 0.001 1 0 13,2 0.001 0 -1 0.0242 80 12,13 0.001 1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,2,15 f,12,1 f,15,12 
30:0,3 0.001 0 -1 3,3 0.001 0 1 2,0 0.001 1 0 0.045 50 2,13 0.001 1 0 0,15 0.001 -1 -1 1,13 0.001 0 -1 1.0252 80 15,1 0.001 0 1 14,1 0.001 1 0 13,2 0.001 0 -1 0.0252 80 12,13 0.001 1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,2,15 f,12,1 f,15,12 
31:0,2 0.001 0 -1 3,3 0.001 -1 1 2,0 0.001 1 0 0.046 50 2,13 0.001 1 1 0,15 0.001 0 -1 1,13 0.001 1 -1 1.0252 80 15,2 0.001 0 1 14,1 0.001 1 1 13,1 0.001 0 -1 0.0272 80 12,13 0.001 1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,2,15 f,12,1 f,15,12 
32:0,1 0.001 0 -1 3,3 0.001 -1 0 2,0 0.001 1 0 0.047 50 2,13 0.001 0 1 0,14 0.001 0 -1 1,13 0.001 1 0 1.0262 80 15,2 0.001 0 1 14,1 0.001 0 1 13,1 0.001 0 -1 0.0272 80 12,13 0.001 0 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,2,15 f,12,1 f,15,12 
33:0,0 0.001 0 -1 2,3 0.001 -1 0 3,0 0.001 1 0 0.05 50 2,14 0.001 0 1 0,13 0.001 0 -1 2,13 0.001 1 0 1.0292 80 15,2 0.001 0 1 14,2 0.001 0 1 13,1 0.001 1 -1 0.0282 80 12,13 0.001 -1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,2,15 f,12,1 f,15,12 
34:0,0 0.001 1 -1 1,3 0.001 -1 0 3,0 0.001 1 1 0.051 50 2,14 0.001 0 1 0,12 0.001 0 -1 2,13 0.001 1 0 1.0303 95 15,3 0.001 0 1 14,2 0.001 0 1 13,1 0.001 1 0 0.0292 80 12,13 0.001 -1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,1,13 f,2,2 f,12,1 f,15,12 
35:0,0 0.001 1 0 0,3 0.001 -1 0 3,0 0.001 0 1 0.052 50 2,14 0.001 -1 1 0,12 0.001 1 -1 2,13 0.001 1 1 1.0303 95 15,3 0.001 -1 1 14,2 0.001 -1 1 14,1 0.001 1 0 0.0302 80 12,13 0.001 -1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,1,13 f,2,2 f,12,1 f,15,12 
36:1,0 0.001 1 0 0,3 0.001 -1 -1 3,1 0.001 0 1 0.054 50 2,14 0.001 -1 0 0,12 0.001 1 0 2,13 0.001 0 1 1.0303 95 15,3 0.001 -1 0 14,2 0.001 -1 0 14,1 0.001 1 0 0.0302 80 12,13 0.001 0 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,1,13 f,2,2 f,12,1 f,15,12 
37:2,0 0.001 1 0 0,3 0.001 0 -1 3,2 0.001 0 1 0.056 50 1,14 0.001 -1 0 1,12 0.001 1 0 2,14 0.001 0 1 1.0333 95 14,3 0.001 -1 0 13,2 0.001 -1 0 14,1 0.001 1 1 0.0322 80 12,13 0.001 1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,1,13 f,2,2 f,12,1 f,15,12 
38:2,0 0.001 1 0 0,2 0.001 0 -1 3,2 0.001 0 1 0.057 50 1,14 0.001 -1 0 2,12 0.001 1 0 2,14 0.001 0 1 1.0343 95 13,3 0.001 -1 0 13,2 0.001 -1 0 14,1 0.001 0 1 0.0332 80 12,13 0.001 1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,1,13 f,2,2 f,12,1 f,15,12 
39:2,0 0.001 1 0 0,1 0.001 0 -1 3,2 0.001 0 1 0.058 50 1,14 0.001 -1 -1 3,12 0.001 1 0 2,14 0.001 -1 1 1.0353 95 13,3 0.001 -1 0 13,2 0.001 -1 -1 14,2 0.001 0 1 0.0342 80 12,13 0.001 1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,1,13 f,2,2 f,12,1 f,15,12 
40:3,0 0.001 1 0 0,1 0.001 0 -1 3,3 0.001 0 1 0.06 50 1,14 0.001 0 -1 3,12 0.001 1 1 2,14 0.001 -1 0 1.0353 95 13,3 0.001 -1 0 13,2 0.001 0 -1 14,2 0.001 0 1 0.0342 80 12,13 0.001 0 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,1,13 f,2,2 f,12,1 f,15,12 
41:3,0 0.001 1 1 0,1 0.001 0 -1 3,3 0.001 -1 1 0.06 50 1,14 0.001 0 -1 3,12 0.001 0 1 2,14 0.001 -1 0 1.0353 95 12,3 0.001 -1 0 13,1 0.001 0 -1 14,2 0.001 -1 1 0.0362 80 12,13 0.001 -1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,1,13 f,2,2 f,12,1 f,15,12 
42:3,0 0.001 0 1 0,0 0.001 0 -1 3,3 0.001 -1 0 0.061 50 1,14 0.001 0 -1 3,13 0.001 0 1 2,14 0.001 -1 0 2.0364 110 12,3 0.001 -1 -1 13,1 0.001 0 -1 14,2 0.001 -1 0 0.0362 80 12,13 0.001 -1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,0,14 f,2,2 f,12,1 f,15,12 
43:3,1 0.001 0 1 0,0 0.001 1 -1 2,3 0.001 -1 0 0.063 50 1,13 0.001 0 -1 3,14 0.001 0 1 1,14 0.001 -1 0 2.0394 110 12,3 0.001 0 -1 13,1 0.001 1 -1 13,2 0.001 -1 0 0.0372 80 12,13 0.001 -1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,0,14 f,2,2 f,12,1 f,15,12 
44:3,2 0.001 0 1 0,0 0.001 1 0 1,3 0.001 -1 0 0.065 50 1,13 0.001 0 -1 3,15 0.001 0 1 1,14 0.001 -1 0 2.0405 125 12,2 0.001 0 -1 13,1 0.001 1 0 13,2 0.001 -1 0 0.0382 80 12,13 0.001 0 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,1,15 f,2,2 f,12,1 f,15,12 
45:3,3 0.001 0 1 1,0 0.001 1 0 1,3 0.001 -1 0 0.067 50 1,13 0.001 1 -1 3,15 0.001 -1 1 1,14 0.001 -1 -1 2.0405 125 12,2 0.001 0 -1 14,1 0.001 1 0 13,2 0.001 -1 -1 1.0393 95 12,13 0.001 1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,1,15 f,2,2 f,15,1 f,15,12 
46:3,3 0.001 -1 1 2,0 0.001 1 0 1,3 0.001 -1 0 0.068 50 1,13 0.001 1 0 3,15 0.001 -1 0 1,14 0.001 0 -1 2.0405 125 12,1 0.001 0 -1 14,1 0.001 1 0 13,2 0.001 0 -1 2.0404 110 12,13 0.001 1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,1,15 f,2,2 f,13,1 f,15,12 
47:3,3 0.001 -1 0 3,0 0.001 1 0 0,3 0.001 -1 0 0.07 50 2,13 0.001 1 0 2,15 0.001 -1 0 1,13 0.001 0 -1 2.0435 125 12,1 0.001 0 -1 14,1 0.001 1 1 13,2 0.001 0 -1 2.0404 110 12,13 0.001 1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,1,15 f,2,2 f,13,1 f,15,12 
48:2,3 0.001 -1 0 3,0 0.001 1 1 0,3 0.001 -1 -1 0.071 50 2,13 0.001 1 0 2,15 0.001 -1 0 1,13 0.001 0 -1 4.0436 140 12,1 0.001 0 -1 14,1 0.001 0 1 13,2 0.001 0 -1 2.0404 110 12,13 0.001 0 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,13 f,13,1 f,15,12 
49:1,3 0.001 -1 0 3,0 0.001 0 1 0,3 0.001 0 -1 0.072 50 2,13 0.001 1 1 1,15 0.001 -1 0 1,13 0.001 1 -1 4.0446 140 12,0 0.001 0 -1 14,2 0.001 0 1 13,2 0.001 0 -1 2.0425 125 12,13 0.001 -1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,13 f,13,1 f,15,12 
50:1,3 0.001 -1 0 3,1 0.001 0 1 0,2 0.001 0 -1 0.074 50 2,13 0.001 0 1 1,15 0.001 -1 0 1,13 0.001 1 0 4.0446 140 12,0 0.001 1 -1 14,2 0.001 0 1 13,2 0.001 0 -1 2.0425 125 12,13 0.001 -1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,13 f,13,1 f,15,12 
51:0,3 0.001 -1 0 3,2 0.001 0 1 0,1 0.001 0 -1 0.077 50 2,14 0.001 0 1 1,15 0.001 -1 0 2,13 0.001 1 0 4.0466 140 12,0 0.001 1 0 14,2 0.001 -1 1 13,2 0.001 0 -1 3.0426 140 12,13 0.001 -1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,13 f,12,3 f,15,12 
52:0,3 0.001 -1 -1 3,3 0.001 0 1 0,1 0.001 0 -1 0.078 50 2,14 0.001 0 1 0,15 0.001 -1 0 2,13 0.001 1 0 5.0477 155 13,0 0.001 1 0 14,2 0.001 -1 0 13,1 0.001 0 -1 3.0446 140 12,13 0.001 0 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
53:0,3 0.001 0 -1 3,3 0.001 -1 1 0,1 0.001 0 -1 0.078 50 2,14 0.001 -1 1 0,15 0.001 -1 -1 2,13 0.001 1 1 5.0477 155 14,0 0.001 1 0 13,2 0.001 -1 0 13,1 0.001 0 -1 3.0466 140 12,13 0.001 1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
54:0,2 0.001 0 -1 3,3 0.001 -1 0 0,0 0.001 0 -1 0.08 50 2,14 0.001 -1 0 0,15 0.001 0 -1 2,13 0.001 0 1 5.0477 155 15,0 0.001 1 0 13,2 0.001 -1 0 13,1 0.001 1 -1 3.0476 140 12,13 0.001 1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
55:0,1 0.001 0 -1 2,3 0.001 -1 0 0,0 0.001 1 -1 0.082 50 1,14 0.001 -1 0 0,14 0.001 0 -1 2,14 0.001 0 1 5.0507 155 15,0 0.001 1 1 13,2 0.001 -1 -1 13,1 0.001 1 0 3.0476 140 12,13 0.001 1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
56:0,1 0.001 0 -1 1,3 0.001 -1 0 0,0 0.001 1 0 0.083 50 1,14 0.001 -1 0 0,13 0.001 0 -1 2,14 0.001 0 1 5.0517 155 15,0 0.001 0 1 13,2 0.001 0 -1 14,1 0.001 1 0 3.0486 140 12,13 0.001 0 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
57:0,1 0.001 1 -1 0,3 0.001 -1 0 1,0 0.001 1 0 0.085 50 1,14 0.001 -1 -1 0,13 0.001 0 -1 2,14 0.001 -1 1 5.0517 155 15,1 0.001 0 1 13,1 0.001 0 -1 14,1 0.001 1 0 3.0506 140 12,13 0.001 -1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
58:0,1 0.001 1 0 0,3 0.001 -1 -1 2,0 0.001 1 0 0.086 50 1,14 0.001 0 -1 0,13 0.001 0 -1 2,14 0.001 -1 0 5.0517 155 15,2 0.001 0 1 13,1 0.001 0 -1 14,1 0.001 1 1 3.0516 140 12,13 0.001 -1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
59:1,1 0.001 1 0 0,3 0.001 0 -1 2,0 0.001 1 0 0.087 50 1,13 0.001 0 -1 0,12 0.001 0 -1 1,14 0.001 -1 0 5.0547 155 15,2 0.001 0 1 13,1 0.001 1 -1 14,1 0.001 0 1 3.0516 140 12,13 0.001 -1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
60:2,1 0.001 1 0 0,2 0.001 0 -1 2,0 0.001 1 0 0.089 50 1,13 0.001 0 -1 0,12 0.001 1 -1 1,14 0.001 -1 0 5.0547 155 15,2 0.001 0 1 13,1 0.001 1 0 14,2 0.001 0 1 3.0526 140 12,13 0.001 0 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
61:3,1 0.001 1 0 0,1 0.001 0 -1 3,0 0.001 1 0 0.092 50 1,13 0.001 1 -1 0,12 0.001 1 0 1,14 0.001 -1 -1 5.0547 155 15,3 0.001 0 1 14,1 0.001 1 0 14,2 0.001 0 1 3.0546 140 12,13 0.001 1 -1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
62:3,1 0.001 1 1 0,0 0.001 0 -1 3,0 0.001 1 1 0.093 50 1,13 0.001 1 0 1,12 0.001 1 0 1,14 0.001 0 -1 5.0557 155 15,3 0.001 -1 1 14,1 0.001 1 0 14,2 0.001 -1 1 3.0546 140 12,13 0.001 1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
63:3,1 0.001 0 1 0,0 0.001 1 -1 3,0 0.001 0 1 0.093 50 2,13 0.001 1 0 2,12 0.001 1 0 1,13 0.001 0 -1 5.0587 155 15,3 0.001 -1 0 14,1 0.001 1 1 14,2 0.001 -1 0 3.0546 140 12,13 0.001 1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
64:3,2 0.001 0 1 0,0 0.001 1 0 3,1 0.001 0 1 0.095 50 2,13 0.001 1 0 2,12 0.001 1 0 1,13 0.001 0 -1 5.0587 155 14,3 0.001 -1 0 14,1 0.001 0 1 13,2 0.001 -1 0 3.0566 140 12,13 0.001 0 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
65:3,3 0.001 0 1 1,0 0.001 1 0 3,2 0.001 0 1 0.098 50 2,13 0.001 1 1 2,12 0.001 1 0 1,13 0.001 1 -1 5.0587 155 13,3 0.001 -1 0 14,2 0.001 0 1 13,2 0.001 -1 0 3.0586 140 12,13 0.001 -1 1 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,12,3 f,15,12 
66:3,3 0.001 -1 1 2,0 0.001 1 0 3,2 0.001 0 1 0.099 50 2,13 0.001 0 1 3,12 0.001 1 0 1,13 0.001 1 0 5.0597 155 13,3 0.001 -1 0 14,2 0.001 0 1 13,2 0.001 -1 -1 5.0587 155 12,13 0.001 -1 0 13,14 0.001 0 -1 13,13 0.001 -1 0 0.002 50 ::f,2,2 f,3,14 f,15,1 f,15,12 
