61:1,0 0.003 -1 -1 2,1 0.003 0 1 3,2 0.001 1 -1 6.007 30 2,12 0.001 -1 1 0,14 0.001 1 -1 0,12 0.002 -1 0 0.045 50 12,3 0.001 1 -1 13,2 0.003 1 -1 12,0 0.002 -1 1 0.026 50 13,13 0.001 0 1 14,13 0.003 0 -1 12,15 0.002 0 1 0.047 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
62:1,0 0.003 -1 -1 2,1 0.003 1 1 3,2 0.001 0 -1 6.007 30 1,13 0.001 -1 1 0,14 0.001 0 -1 0,12 0.002 -1 1 0.046 50 12,3 0.001 0 -1 14,1 0.003 1 -1 12,0 0.002 0 1 0.027 50 13,13 0.001 1 1 14,13 0.003 -1 -1 12,15 0.002 1 1 0.047 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
63:1,0 0.003 -1 -1 2,1 0.003 1 0 3,2 0.001 -1 -1 6.007 30 1,13 0.001 0 1 0,14 0.001 -1 -1 0,12 0.002 0 1 0.046 50 12,3 0.001 -1 -1 15,0 0.003 1 -1 12,0 0.002 1 1 0.028 50 14,14 0.001 1 1 14,13 0.003 -1 0 12,15 0.002 1 0 0.048 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
64:1,0 0.003 -1 0 2,1 0.003 1 -1 3,2 0.001 -1 0 6.007 30 1,13 0.001 1 1 0,14 0.001 -1 0 0,13 0.002 0 1 0.047 50 12,3 0.001 -1 0 15,0 0.003 0 -1 12,0 0.002 1 0 0.028 50 15,15 0.001 1 1 14,13 0.003 -1 1 12,15 0.002 1 -1 0.049 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
65:1,0 0.003 -1 0 2,1 0.003 0 -1 3,2 0.001 -1 1 6.007 30 2,14 0.001 1 1 0,14 0.001 -1 1 0,13 0.002 1 1 0.048 50 12,3 0.001 -1 1 15,0 0.003 -1 -1 12,0 0.002 1 -1 0.028 50 15,15 0.001 1 0 14,13 0.003 0 1 12,15 0.002 0 -1 0.049 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
66:1,0 0.003 -1 1 2,1 0.003 -1 -1 3,2 0.001 0 1 6.007 30 3,15 0.001 1 1 0,14 0.001 0 1 0,13 0.002 1 0 0.049 50 12,3 0.001 0 1 15,0 0.003 -1 0 12,0 0.002 0 -1 0.028 50 15,15 0.001 1 -1 14,13 0.003 1 1 12,14 0.002 0 -1 0.05 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
67:1,0 0.003 -1 1 2,1 0.003 -1 0 3,2 0.001 1 1 6.007 30 3,15 0.001 1 0 0,14 0.001 1 1 1,13 0.002 1 0 0.05 50 12,3 0.001 1 1 15,0 0.003 -1 1 12,0 0.002 -1 -1 0.028 50 15,15 0.001 0 -1 14,13 0.003 1 0 12,13 0.002 0 -1 0.051 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
68:1,0 0.003 0 1 2,1 0.003 -1 1 3,2 0.001 1 0 6.007 30 3,15 0.001 1 -1 0,14 0.001 1 0 2,13 0.002 1 0 0.051 50 12,3 0.001 1 0 14,1 0.003 -1 1 12,0 0.002 -1 0 0.029 50 15,14 0.001 0 -1 14,13 0.003 1 -1 12,12 0.002 0 -1 0.053 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
69:1,0 0.003 0 1 2,1 0.003 0 1 3,2 0.001 1 -1 6.007 30 3,15 0.001 0 -1 0,14 0.001 1 -1 3,13 0.002 1 0 0.052 50 12,3 0.001 1 -1 13,2 0.003 -1 1 12,0 0.002 -1 1 0.03 50 15,13 0.001 0 -1 14,13 0.003 0 -1 12,12 0.002 -1 -1 0.054 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
70:1,0 0.003 0 1 2,1 0.003 1 1 3,2 0.001 0 -1 6.007 30 3,14 0.001 0 -1 0,14 0.001 0 -1 3,13 0.002 1 -1 0.053 50 12,3 0.001 0 -1 13,2 0.003 0 1 12,0 0.002 0 1 0.03 50 15,12 0.001 0 -1 14,13 0.003 -1 -1 12,12 0.002 -1 0 0.055 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
71:1,0 0.003 1 1 2,1 0.003 1 0 3,2 0.001 -1 -1 6.007 30 3,14 0.001 -1 -1 0,14 0.001 -1 -1 3,13 0.002 0 -1 0.053 50 12,3 0.001 -1 -1 13,2 0.003 1 1 12,0 0.002 1 1 0.03 50 15,12 0.001 -1 -1 14,13 0.003 -1 0 12,12 0.002 -1 1 0.055 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
72:1,0 0.003 1 1 2,1 0.003 1 -1 3,2 0.001 -1 0 6.007 30 3,14 0.001 -1 0 0,14 0.001 -1 0 3,12 0.002 0 -1 0.054 50 12,3 0.001 -1 0 14,3 0.003 1 1 12,0 0.002 1 0 0.031 50 15,12 0.001 -1 0 14,13 0.003 -1 1 12,12 0.002 0 1 0.055 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
73:1,0 0.003 1 0 2,1 0.003 0 -1 3,2 0.001 -1 1 6.007 30 3,14 0.001 -1 1 0,14 0.001 -1 1 3,12 0.002 -1 -1 0.054 50 12,3 0.001 -1 1 14,3 0.003 1 0 12,0 0.002 1 -1 0.031 50 14,12 0.001 -1 0 14,13 0.003 0 1 12,13 0.002 0 1 0.057 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
74:1,0 0.003 1 0 2,1 0.003 -1 -1 3,2 0.001 0 1 6.007 30 2,15 0.001 -1 1 0,14 0.001 0 1 3,12 0.002 -1 0 0.055 50 12,3 0.001 0 1 14,3 0.003 1 -1 12,0 0.002 0 -1 0.031 50 13,12 0.001 -1 0 14,13 0.003 1 1 12,14 0.002 0 1 0.059 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
75:1,0 0.003 1 0 2,1 0.003 -1 0 3,2 0.001 1 1 6.007 30 2,15 0.001 0 1 0,14 0.001 1 1 2,12 0.002 -1 0 0.056 50 12,3 0.001 1 1 15,2 0.003 1 -1 12,0 0.002 -1 -1 0.032 50 12,12 0.001 -1 0 14,13 0.003 1 0 12,14 0.002 1 1 0.06 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
76:1,0 0.003 1 0 2,1 0.003 -1 1 3,2 0.001 1 0 6.007 30 2,15 0.001 1 1 0,14 0.001 1 0 2,12 0.002 -1 1 0.056 50 12,3 0.001 1 0 15,2 0.003 0 -1 12,0 0.002 -1 0 0.032 50 12,12 0.001 -1 1 14,13 0.003 1 -1 12,14 0.002 1 0 0.06 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
77:1,0 0.003 1 -1 2,1 0.003 0 1 3,2 0.001 1 -1 6.007 30 2,15 0.001 1 0 0,14 0.001 1 -1 1,13 0.002 -1 1 0.057 50 12,3 0.001 1 -1 15,1 0.003 0 -1 12,0 0.002 -1 1 0.033 50 12,12 0.001 0 1 14,13 0.003 0 -1 13,14 0.002 1 0 0.061 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
78:1,0 0.003 1 -1 2,1 0.003 1 1 3,2 0.001 0 -1 6.007 30 2,15 0.001 1 -1 0,14 0.001 0 -1 1,13 0.002 0 1 0.057 50 12,3 0.001 0 -1 15,0 0.003 0 -1 12,0 0.002 0 1 0.034 50 12,12 0.001 1 1 14,13 0.003 -1 -1 14,14 0.002 1 0 0.062 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
79:1,0 0.003 0 -1 2,1 0.003 1 0 3,2 0.001 -1 -1 6.007 30 3,14 0.001 1 -1 0,14 0.001 -1 -1 1,13 0.002 1 1 0.058 50 12,3 0.001 -1 -1 15,0 0.003 -1 -1 12,0 0.002 1 1 0.034 50 13,13 0.001 1 1 14,13 0.003 -1 0 15,14 0.002 1 0 0.064 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
80:1,0 0.003 0 -1 2,1 0.003 1 -1 3,2 0.001 -1 0 6.007 30 3,14 0.001 0 -1 0,14 0.001 -1 0 1,13 0.002 1 0 0.058 50 12,3 0.001 -1 0 15,0 0.003 -1 0 12,0 0.002 1 0 0.034 50 14,14 0.001 1 1 14,13 0.003 -1 1 15,14 0.002 1 -1 0.065 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
81:1,0 0.003 -1 -1 2,1 0.003 0 -1 3,2 0.001 -1 1 6.007 30 3,13 0.001 0 -1 0,14 0.001 -1 1 2,13 0.002 1 0 0.06 50 12,3 0.001 -1 1 14,0 0.003 -1 0 12,0 0.002 1 -1 0.035 50 15,15 0.001 1 1 14,13 0.003 0 1 15,14 0.002 0 -1 0.066 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
82:1,0 0.003 -1 -1 2,1 0.003 -1 -1 3,2 0.001 0 1 6.007 30 3,12 0.001 0 -1 0,14 0.001 0 1 3,13 0.002 1 0 0.062 50 12,3 0.001 0 1 13,0 0.003 -1 0 12,0 0.002 0 -1 0.036 50 15,15 0.001 1 0 14,13 0.003 1 1 15,13 0.002 0 -1 0.067 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
83:1,0 0.003 -1 -1 2,1 0.003 -1 0 3,2 0.001 1 1 6.007 30 3,12 0.001 -1 -1 0,14 0.001 1 1 3,13 0.002 1 -1 0.062 50 12,3 0.001 1 1 13,0 0.003 -1 1 12,0 0.002 -1 -1 0.036 50 15,15 0.001 1 -1 14,13 0.003 1 0 15,12 0.002 0 -1 0.068 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
84:1,0 0.003 -1 -1 2,1 0.003 -1 1 3,2 0.001 1 0 6.007 30 3,12 0.001 -1 0 0,14 0.001 1 0 3,13 0.002 0 -1 0.062 50 12,3 0.001 1 0 13,0 0.003 0 1 12,0 0.002 -1 0 0.036 50 15,15 0.001 0 -1 14,13 0.003 1 -1 15,12 0.002 -1 -1 0.068 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
85:1,0 0.003 -1 0 2,1 0.003 0 1 3,2 0.001 1 -1 6.007 30 3,12 0.001 -1 1 0,14 0.001 1 -1 3,13 0.002 -1 -1 0.062 50 12,3 0.001 1 -1 13,0 0.003 1 1 12,0 0.002 -1 1 0.036 50 15,15 0.001 -1 -1 14,13 0.003 0 -1 15,12 0.002 -1 0 0.068 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
86:1,0 0.003 -1 0 2,1 0.003 1 1 3,2 0.001 0 -1 6.007 30 2,13 0.001 -1 1 0,14 0.001 0 -1 2,12 0.002 -1 -1 0.064 50 12,3 0.001 0 -1 14,1 0.003 1 1 12,0 0.002 0 1 0.037 50 14,14 0.001 -1 -1 14,13 0.003 -1 -1 14,12 0.002 -1 0 0.07 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
87:1,0 0.003 -1 0 2,1 0.003 1 0 3,2 0.001 -1 -1 6.007 30 2,13 0.001 0 1 0,14 0.001 -1 -1 2,12 0.002 -1 0 0.064 50 12,3 0.001 -1 -1 15,2 0.003 1 1 12,0 0.002 1 1 0.038 50 14,14 0.001 -1 0 14,13 0.003 -1 0 13,12 0.002 -1 0 0.071 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
88:1,0 0.003 -1 1 2,1 0.003 1 -1 3,2 0.001 -1 0 6.007 30 2,14 0.001 0 1 0,14 0.001 -1 0 1,12 0.002 -1 0 0.066 50 12,3 0.001 -1 0 15,2 0.003 1 0 12,0 0.002 1 0 0.038 50 13,14 0.001 -1 0 14,13 0.003 -1 1 12,12 0.002 -1 0 0.073 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
89:1,0 0.003 -1 1 2,1 0.003 0 -1 3,2 0.001 -1 1 6.007 30 2,15 0.001 0 1 0,14 0.001 -1 1 0,12 0.002 -1 0 0.068 50 12,3 0.001 -1 1 15,2 0.003 1 -1 12,0 0.002 1 -1 0.038 50 13,14 0.001 -1 1 14,13 0.003 0 1 12,12 0.002 -1 1 0.073 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
90:1,0 0.003 0 1 2,1 0.003 -1 -1 3,2 0.001 0 1 6.007 30 2,15 0.001 1 1 0,14 0.001 0 1 0,12 0.002 -1 1 0.068 50 12,3 0.001 0 1 15,2 0.003 0 -1 12,0 0.002 0 -1 0.038 50 13,14 0.001 0 1 14,13 0.003 1 1 12,12 0.002 0 1 0.073 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
91:1,0 0.003 0 1 2,1 0.003 -1 0 3,2 0.001 1 1 6.007 30 2,15 0.001 1 0 0,14 0.001 1 1 0,12 0.002 0 1 0.068 50 12,3 0.001 1 1 15,1 0.003 0 -1 12,0 0.002 -1 -1 0.039 50 13,14 0.001 0 1 14,13 0.003 1 0 12,13 0.002 0 1 0.074 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
92:1,0 0.003 0 1 2,1 0.003 -1 1 3,2 0.001 1 0 6.007 30 3,15 0.001 1 0 0,14 0.001 1 0 0,12 0.002 1 1 0.069 50 12,3 0.001 1 0 15,1 0.003 -1 -1 12,0 0.002 -1 0 0.039 50 13,14 0.001 1 1 14,13 0.003 1 -1 12,14 0.002 0 1 0.075 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
93:1,0 0.003 1 1 2,1 0.003 0 1 3,2 0.001 1 -1 6.007 30 3,15 0.001 1 -1 0,14 0.001 1 -1 1,13 0.002 1 1 0.07 50 12,3 0.001 1 -1 14,0 0.003 -1 -1 12,0 0.002 -1 1 0.04 50 14,15 0.001 1 1 14,13 0.003 0 -1 12,15 0.002 0 1 0.077 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
94:1,0 0.003 1 1 2,1 0.003 1 1 3,2 0.001 0 -1 6.007 30 3,15 0.001 0 -1 0,14 0.001 0 -1 2,14 0.002 1 1 0.071 50 12,3 0.001 0 -1 14,0 0.003 -1 0 12,0 0.002 0 1 0.04 50 14,15 0.001 1 0 14,13 0.003 -1 -1 12,15 0.002 1 1 0.077 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
95:1,0 0.003 1 1 2,1 0.003 1 0 3,2 0.001 -1 -1 6.007 30 3,14 0.001 0 -1 0,14 0.001 -1 -1 3,15 0.002 1 1 0.073 50 12,3 0.001 -1 -1 14,0 0.003 -1 1 12,0 0.002 1 1 0.04 50 14,15 0.001 1 -1 14,13 0.003 -1 0 12,15 0.002 1 0 0.077 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
96:1,0 0.003 1 1 2,1 0.003 1 -1 3,2 0.001 -1 0 6.007 30 3,13 0.001 0 -1 0,14 0.001 -1 0 3,15 0.002 1 0 0.074 50 12,3 0.001 -1 0 14,0 0.003 -1 1 12,0 0.002 1 0 0.04 50 15,14 0.001 1 -1 14,13 0.003 -1 1 12,15 0.002 1 -1 0.078 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
97:1,0 0.003 1 0 2,1 0.003 0 -1 3,2 0.001 -1 1 6.007 30 3,13 0.001 -1 -1 0,14 0.001 -1 1 3,15 0.002 1 -1 0.074 50 12,3 0.001 -1 1 14,0 0.003 0 1 12,0 0.002 1 -1 0.04 50 15,14 0.001 0 -1 14,13 0.003 0 1 13,14 0.002 1 -1 0.079 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
98:1,0 0.003 1 -1 2,1 0.003 -1 -1 3,2 0.001 0 1 6.007 30 2,12 0.001 -1 -1 0,14 0.001 0 1 3,15 0.002 0 -1 0.075 50 12,3 0.001 0 1 14,1 0.003 0 1 12,0 0.002 0 -1 0.041 50 15,14 0.001 -1 -1 14,13 0.003 1 1 13,14 0.002 0 -1 0.079 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
99:1,0 0.003 1 -1 2,1 0.003 -1 0 3,2 0.001 1 1 6.007 30 2,12 0.001 -1 0 0,14 0.001 1 1 3,14 0.002 0 -1 0.076 50 12,3 0.001 1 1 14,2 0.003 0 1 12,0 0.002 -1 -1 0.042 50 15,14 0.001 -1 0 14,13 0.003 1 0 13,13 0.002 0 -1 0.08 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
100:1,0 0.003 1 -1 2,1 0.003 -1 1 3,2 0.001 1 0 6.007 30 1,12 0.001 -1 0 0,14 0.001 1 0 3,13 0.002 0 -1 0.078 50 12,3 0.001 1 0 14,3 0.003 0 1 12,0 0.002 -1 0 0.043 50 14,14 0.001 -1 0 14,13 0.003 1 -1 13,12 0.002 0 -1 0.082 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
101:1,0 0.003 1 -1 2,1 0.003 0 1 3,2 0.001 1 -1 6.007 30 0,12 0.001 -1 0 0,14 0.001 1 -1 3,12 0.002 0 -1 0.08 50 12,3 0.001 1 -1 14,3 0.003 1 1 12,0 0.002 -1 1 0.043 50 13,14 0.001 -1 0 14,13 0.003 0 -1 13,12 0.002 -1 -1 0.083 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
102:1,0 0.003 1 -1 2,1 0.003 1 1 3,2 0.001 0 -1 6.007 30 0,12 0.001 -1 1 0,14 0.001 0 -1 3,12 0.002 -1 -1 0.08 50 12,3 0.001 0 -1 14,3 0.003 1 0 12,0 0.002 0 1 0.043 50 12,14 0.001 -1 0 14,13 0.003 -1 -1 13,12 0.002 -1 0 0.084 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
103:1,0 0.003 0 -1 2,1 0.003 1 0 3,2 0.001 -1 -1 6.007 30 0,12 0.001 0 1 0,14 0.001 -1 -1 3,12 0.002 -1 0 0.08 50 12,3 0.001 -1 -1 15,3 0.003 1 0 12,0 0.002 1 1 0.044 50 12,14 0.001 -1 1 14,13 0.003 -1 0 13,12 0.002 -1 1 0.084 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
104:1,0 0.003 0 -1 2,1 0.003 1 -1 3,2 0.001 -1 0 6.007 30 0,13 0.001 0 1 0,14 0.001 -1 0 2,12 0.002 -1 0 0.082 50 12,3 0.001 -1 0 15,3 0.003 1 -1 12,0 0.002 1 0 0.044 50 12,14 0.001 0 1 14,13 0.003 -1 1 12,13 0.002 -1 1 0.085 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
105:1,0 0.003 0 -1 2,1 0.003 0 -1 3,2 0.001 -1 1 6.007 30 0,13 0.001 1 1 0,14 0.001 -1 1 1,12 0.002 -1 0 0.083 50 12,3 0.001 -1 1 15,3 0.003 0 -1 12,0 0.002 1 -1 0.044 50 12,15 0.001 0 1 14,13 0.003 0 1 12,13 0.002 0 1 0.086 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
106:1,0 0.003 -1 -1 2,1 0.003 -1 -1 3,2 0.001 0 1 6.007 30 0,13 0.001 1 1 0,14 0.001 0 1 1,12 0.002 -1 1 0.083 50 12,3 0.001 0 1 15,2 0.003 0 -1 12,0 0.002 0 -1 0.045 50 12,15 0.001 1 1 14,13 0.003 1 1 12,14 0.002 0 1 0.087 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
107:1,0 0.003 -1 -1 2,1 0.003 -1 0 3,2 0.001 1 1 6.007 30 0,13 0.001 1 0 0,14 0.001 1 1 1,12 0.002 0 1 0.083 50 12,3 0.001 1 1 15,1 0.003 0 -1 12,0 0.002 -1 -1 0.046 50 12,15 0.001 1 0 14,13 0.003 1 0 12,14 0.002 1 1 0.087 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
108:1,0 0.003 -1 -1 2,1 0.003 -1 1 3,2 0.001 1 0 6.007 30 1,13 0.001 1 0 0,14 0.001 1 0 1,12 0.002 1 1 0.084 50 12,3 0.001 1 0 15,1 0.003 -1 -1 12,0 0.002 -1 0 0.046 50 12,15 0.001 1 0 14,13 0.003 1 -1 12,14 0.002 1 1 0.087 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
109:1,0 0.003 -1 -1 2,1 0.003 0 1 3,2 0.001 1 -1 6.007 30 1,13 0.001 1 -1 0,14 0.001 1 -1 2,13 0.002 1 1 0.085 50 12,3 0.001 1 -1 15,1 0.003 -1 0 12,0 0.002 -1 1 0.046 50 12,15 0.001 1 0 14,13 0.003 0 -1 12,14 0.002 1 1 0.087 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
110:1,0 0.003 -1 -1 2,1 0.003 1 1 3,2 0.001 0 -1 6.007 30 2,12 0.001 1 -1 0,14 0.001 0 -1 3,14 0.002 1 1 0.087 50 12,3 0.001 0 -1 14,1 0.003 -1 0 12,0 0.002 0 1 0.047 50 12,15 0.001 1 -1 14,13 0.003 -1 -1 12,14 0.002 1 0 0.087 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
111:1,0 0.003 -1 0 2,1 0.003 1 0 3,2 0.001 -1 -1 6.007 30 2,12 0.001 0 -1 0,14 0.001 -1 -1 3,14 0.002 1 0 0.087 50 12,3 0.001 -1 -1 14,1 0.003 -1 1 12,0 0.002 1 1 0.047 50 12,15 0.001 0 -1 14,13 0.003 -1 0 13,14 0.002 1 0 0.088 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
112:1,0 0.003 -1 0 2,1 0.003 1 -1 3,2 0.001 -1 0 6.007 30 2,12 0.001 -1 -1 0,14 0.001 -1 0 3,14 0.002 1 -1 0.087 50 12,3 0.001 -1 0 14,1 0.003 0 1 12,0 0.002 1 0 0.047 50 12,14 0.001 0 -1 14,13 0.003 -1 1 14,14 0.002 1 0 0.09 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
113:1,0 0.003 -1 0 2,1 0.003 0 -1 3,2 0.001 -1 1 6.007 30 2,12 0.001 -1 0 0,14 0.001 -1 1 3,14 0.002 0 -1 0.087 50 12,3 0.001 -1 1 14,2 0.003 0 1 12,0 0.002 1 -1 0.048 50 12,14 0.001 -1 -1 14,13 0.003 0 1 15,14 0.002 1 0 0.091 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
114:1,0 0.003 -1 1 2,1 0.003 -1 -1 3,2 0.001 0 1 6.007 30 1,12 0.001 -1 0 0,14 0.001 0 1 3,14 0.002 -1 -1 0.088 50 12,3 0.001 0 1 14,2 0.003 1 1 12,0 0.002 0 -1 0.048 50 12,14 0.001 -1 0 14,13 0.003 1 1 15,14 0.002 1 -1 0.091 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
115:1,0 0.003 -1 1 2,1 0.003 -1 0 3,2 0.001 1 1 6.007 30 1,12 0.001 -1 1 0,14 0.001 1 1 3,14 0.002 -1 0 0.088 50 12,3 0.001 1 1 15,3 0.003 1 1 12,0 0.002 -1 -1 0.049 50 12,14 0.001 -1 1 14,13 0.003 1 0 15,14 0.002 0 -1 0.091 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
116:1,0 0.003 0 1 2,1 0.003 -1 1 3,2 0.001 1 0 6.007 30 1,12 0.001 0 1 0,14 0.001 1 0 2,14 0.002 -1 0 0.089 50 12,3 0.001 1 0 15,3 0.003 1 0 12,0 0.002 -1 0 0.049 50 12,14 0.001 0 1 14,13 0.003 1 -1 15,14 0.002 -1 -1 0.091 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
117:1,0 0.003 0 1 2,1 0.003 0 1 3,2 0.001 1 -1 6.007 30 1,12 0.001 1 1 0,14 0.001 1 -1 2,14 0.002 -1 1 0.089 50 12,3 0.001 1 -1 15,3 0.003 1 -1 12,0 0.002 -1 1 0.049 50 12,15 0.001 0 1 14,13 0.003 0 -1 15,14 0.002 -1 0 0.092 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
118:1,0 0.003 1 1 2,1 0.003 1 1 3,2 0.001 0 -1 6.007 30 2,13 0.001 1 1 0,14 0.001 0 -1 1,15 0.002 -1 1 0.091 50 12,3 0.001 0 -1 15,3 0.003 0 -1 12,0 0.002 0 1 0.049 50 12,15 0.001 1 1 14,13 0.003 -1 -1 14,14 0.002 -1 0 0.093 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
119:1,0 0.003 1 1 2,1 0.003 1 0 3,2 0.001 -1 -1 6.007 30 3,14 0.001 1 1 0,14 0.001 -1 -1 1,15 0.002 0 1 0.092 50 12,3 0.001 -1 -1 15,2 0.003 0 -1 12,0 0.002 1 1 0.05 50 12,15 0.001 1 0 14,13 0.003 -1 0 13,14 0.002 -1 0 0.094 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
120:1,0 0.003 1 0 2,1 0.003 1 -1 3,2 0.001 -1 0 6.007 30 3,14 0.001 1 0 0,14 0.001 -1 0 1,15 0.002 1 1 0.092 50 12,3 0.001 -1 0 15,1 0.003 0 -1 12,0 0.002 1 0 0.051 50 12,15 0.001 1 -1 14,13 0.003 -1 1 12,14 0.002 -1 0 0.095 50 ::s,0,0 f,0,1 s,1,1 f,1,14 s,2,0 s,3,3 f,13,1 f,13,15 
