16
0:0,3 0.001 -1 -1 1,0 0.003 -1 1 1,1 0.002 1 -1 0 45 2,14 0.001 1 1 0,14 0.003 0 1 2,12 0.002 -1 -1 0.001 50 14,2 0.001 -1 1 12,0 0.003 1 0 15,3 0.002 1 0 0 50 15,13 0.001 0 -1 12,14 0.003 0 1 14,13 0.002 1 1 0.002 50 ::s,0,1 f,2,3 f,3,13 f,13,2 f,14,15 
1:0,3 0.001 -1 0 1,0 0.003 -1 1 2,0 0.002 1 -1 0.001 45 3,15 0.001 1 1 0,15 0.003 0 1 2,12 0.002 -1 0 0.003 50 13,3 0.001 -1 1 13,0 0.003 1 0 15,3 0.001 1 0 0.002 50 15,12 0.001 0 -1 12,15 0.003 0 1 15,14 0.002 1 1 0.005 50 ::s,0,1 f,2,3 f,3,13 f,13,2 f,14,15 
2:0,3 0.001 -1 1 1,0 0.003 -1 1 2,0 0.001 1 -1 0.001 45 3,15 0.001 1 1 0,15 0.001 0 1 1,12 0.002 -1 0 0.004 50 13,3 0.001 -1 1 14,0 0.003 1 0 15,3 0.001 1 0 0.003 50 15,12 0.001 0 -1 12,15 0.001 0 1 15,14 0.001 1 1 0.005 50 ::s,0,1 f,2,3 f,3,13 f,13,2 f,14,15 
3:0,3 0.001 0 1 1,0 0.003 -1 1 2,0 0.001 0 -1 0.001 45 3,15 0.001 1 0 0,15 0.001 1 1 0,12 0.002 -1 0 0.005 50 13,3 0.001 0 1 15,0 0.003 1 0 15,3 0.001 1 -1 0.004 50 15,12 0.001 -1 -1 12,15 0.001 1 1 15,14 0.001 1 0 0.005 50 ::s,0,1 f,2,3 f,3,13 f,13,2 f,14,15 
4:0,3 0.001 1 1 1,0 0.003 0 1 2,0 0.001 -1 -1 0.001 45 3,15 0.001 1 -1 0,15 0.001 1 0 0,12 0.001 -1 0 0.005 50 13,3 0.001 1 1 15,0 0.001 1 0 15,3 0.001 0 -1 0.004 50 15,12 0.001 -1 0 12,15 0.001 1 0 15,14 0.001 1 -1 0.005 50 ::s,0,1 f,2,3 f,3,13 f,13,2 f,14,15 
5:0,3 0.001 1 0 1,1 0.003 0 1 2,0 0.001 -1 0 0.002 45 3,15 0.001 0 -1 1,15 0.001 1 0 0,12 0.001 -1 1 0.006 50 13,3 0.001 1 0 15,0 0.001 1 -1 15,3 0.001 -1 -1 0.004 50 14,12 0.001 -1 0 12,15 0.001 1 -1 15,14 0.001 0 -1 0.006 50 ::s,0,1 f,2,3 f,3,13 f,13,2 f,14,15 
6:1,3 0.001 1 0 1,2 0.003 0 1 1,0 0.001 -1 0 0.005 45 3,15 0.001 -1 -1 2,15 0.001 1 0 0,12 0.001 0 1 0.007 50 14,3 0.001 1 0 15,0 0.001 0 -1 14,2 0.001 -1 -1 0.006 50 13,12 0.001 -1 0 13,14 0.001 1 -1 15,14 0.001 -1 -1 0.008 50 ::s,0,1 f,2,3 f,3,13 f,13,2 f,14,15 
7:1,3 0.001 1 0 1,2 0.001 0 1 0,0 0.001 -1 0 0.0061 60 2,14 0.001 -1 -1 3,15 0.001 1 0 0,13 0.001 0 1 0.01 50 15,3 0.001 1 0 15,0 0.001 -1 -1 13,1 0.001 -1 -1 0.008 50 12,12 0.001 -1 0 13,14 0.001 1 -1 14,13 0.001 -1 -1 0.01 50 ::s,0,1 f,2,0 f,3,13 f,13,2 f,14,15 
8:2,3 0.001 1 0 1,3 0.001 0 1 0,0 0.001 -1 0 0.0081 60 2,14 0.001 -1 -1 3,15 0.001 1 0 0,14 0.001 0 1 0.011 50 15,3 0.001 1 0 15,0 0.001 -1 0 13,1 0.001 -1 -1 0.008 50 12,12 0.001 -1 0 13,14 0.001 1 -1 14,13 0.001 -1 -1 0.01 50 ::s,0,1 f,2,0 f,3,13 f,13,2 f,14,15 
9:3,3 0.001 1 0 1,3 0.001 0 1 0,0 0.001 -1 1 0.0091 60 2,14 0.001 -1 -1 3,15 0.001 1 -1 0,15 0.001 0 1 0.012 50 15,3 0.001 1 -1 14,0 0.001 -1 0 13,1 0.001 -1 0 0.009 50 12,12 0.001 -1 1 13,14 0.001 0 -1 14,13 0.001 -1 -1 0.01 50 ::s,0,1 f,2,0 f,3,13 f,13,2 f,14,15 
