16
0:1,1 0.001 -1 0 2,3 0.003 1 -1 1,0 0.002 0 1 0 50 2,12 0.001 -1 0 1,14 0.003 -1 -1 0,15 0.002 1 -1 0.002 50 14,0 0.001 -1 -1 12,3 0.003 -1 0 12,2 0.002 0 1 0.003 50 15,13 0.001 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 50 ::f,0,3 f,3,14 f,12,0 f,12,14 
1:1,1 0.001 -1 -1 2,3 0.003 1 0 1,0 0.002 0 1 0 50 2,12 0.003 -1 0 0,13 0.003 -1 -1 1,14 0.002 1 -1 0.004 45 14,0 0.001 -1 -1 12,3 0.003 -1 0 12,2 0.002 0 1 0.003 50 15,13 0.002 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 46 :14,14 :f,0,3 s,1,12 f,3,14 f,12,0 f,12,14 
2:1,1 0.001 -1 0 2,3 0.003 1 1 1,0 0.002 0 1 0 50 2,12 0.003 -1 0 0,13 0.003 -1 -1 2,13 0.002 1 -1 0.005 45 14,0 0.001 -1 -1 12,3 0.003 -1 0 12,2 0.002 1 1 0.003 50 15,13 0.002 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 42 :13,15 14,14 :f,0,3 s,1,12 f,3,14 f,12,0 f,12,14 
3:1,1 0.001 -1 1 2,3 0.003 0 1 1,0 0.002 0 1 0 50 2,12 0.003 -1 1 0,13 0.003 -1 -1 3,12 0.002 1 -1 0.006 45 14,0 0.001 -1 -1 12,3 0.003 -1 0 13,3 0.002 1 1 0.004 50 15,13 0.002 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 38 :13,15 14,14 :f,0,3 s,1,12 f,3,14 f,12,0 f,12,14 
4:1,1 0.001 0 1 2,3 0.003 -1 1 1,0 0.002 0 1 0 50 2,12 0.003 0 1 0,13 0.003 -1 -1 3,12 0.002 1 -1 0.006 45 14,0 0.001 -1 -1 12,3 0.003 -1 0 13,3 0.002 1 1 0.004 50 15,13 0.002 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 34 :13,15 14,14 :f,0,3 s,1,12 f,3,14 f,12,0 f,12,14 
5:1,1 0.001 1 1 2,3 0.003 -1 0 1,0 0.002 0 1 0 50 2,12 0.003 0 1 0,13 0.003 -1 -1 3,12 0.002 1 -1 1.006 40 14,0 0.001 -1 -1 12,3 0.003 -1 0 13,3 0.002 1 1 0.004 50 15,13 0.002 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 30 :13,15 14,14 :f,0,3 s,1,12 s,2,13 f,3,14 f,12,0 f,12,14 
6:1,1 0.001 1 1 2,3 0.003 -1 -1 1,0 0.002 0 1 0 50 2,12 0.003 1 1 0,13 0.003 -1 -1 3,12 0.002 1 -1 1.006 40 14,0 0.001 -1 -1 12,3 0.003 -1 0 13,3 0.002 1 1 0.004 50 15,13 0.002 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 26 :13,15 14,14 :f,0,3 s,1,12 s,2,13 f,3,14 f,12,0 f,12,14 
7:1,1 0.001 1 1 2,3 0.003 0 -1 1,0 0.002 0 1 0 50 2,12 0.003 1 1 0,13 0.003 -1 -1 3,12 0.002 1 -1 3.006 35 14,0 0.001 -1 -1 12,3 0.003 -1 0 13,3 0.002 1 1 0.004 50 15,13 0.002 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 22 :13,15 14,14 :f,0,3 s,1,12 s,2,13 s,3,13 f,3,14 f,12,0 f,12,14 
8:1,1 0.001 1 1 2,3 0.003 1 -1 1,0 0.002 0 1 0 50 2,12 0.003 1 0 0,13 0.003 -1 -1 3,12 0.002 1 -1 3.006 35 14,0 0.001 -1 -1 12,3 0.003 -1 0 13,3 0.002 1 1 0.004 50 15,13 0.002 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 18 :13,15 14,14 :f,0,3 s,1,12 s,2,13 s,3,13 f,3,14 f,12,0 f,12,14 
9:1,1 0.001 1 1 2,3 0.003 1 0 1,0 0.002 0 1 0 50 2,12 0.003 1 0 0,13 0.003 -1 -1 3,12 0.002 1 -1 3.006 35 14,0 0.001 -1 -1 12,3 0.003 -1 0 13,3 0.002 1 1 0.004 50 15,13 0.002 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 14 :13,15 14,14 :f,0,3 s,1,12 s,2,13 s,3,13 f,3,14 f,12,0 f,12,14 
10:1,1 0.001 1 1 2,3 0.003 1 1 1,0 0.002 0 1 0 50 2,12 0.003 1 -1 0,13 0.003 -1 -1 3,12 0.002 1 -1 3.006 35 14,0 0.001 -1 -1 12,3 0.003 -1 0 13,3 0.002 1 1 0.004 50 15,13 0.002 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 10 :13,15 14,14 :f,0,3 s,1,12 s,2,13 s,3,13 f,3,14 f,12,0 f,12,14 
11:1,1 0.001 1 1 2,3 0.003 0 1 1,0 0.002 0 1 0 50 2,12 0.003 1 -1 0,13 0.003 -1 -1 3,12 0.002 1 -1 3.006 35 14,0 0.001 -1 -1 12,3 0.003 -1 0 13,3 0.002 1 1 0.004 50 15,13 0.002 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 6 :13,15 14,14 :f,0,3 s,1,12 s,2,13 s,3,13 f,3,14 f,12,0 f,12,14 
12:1,1 0.001 1 1 2,3 0.003 -1 1 1,0 0.002 0 1 0 50 2,12 0.003 0 -1 0,13 0.003 -1 -1 3,12 0.002 1 -1 3.006 35 14,0 0.001 -1 -1 12,3 0.003 -1 0 13,3 0.002 1 0 0.004 50 15,13 0.002 -1 1 15,15 0.003 1 1 15,14 0.001 0 1 0 2 :13,15 14,14 :f,0,3 s,1,12 s,2,13 s,3,13 f,3,14 f,12,0 f,12,14 
13:1,1 0.001 1 1 2,3 0.003 -1 0 1,0 0.002 0 1 0 50 2,12 0.003 0 -1 0,13 0.003 -1 -1 3,12 0.002 1 -1 3.006 35 14,0 0.001 -1 -1 12,3 0.003 -1 0 14,3 0.002 1 0 0.005 50 15,13 0.002 -1 0 15,15 0.003 1 1 15,14 0.001 0 1 0 2 :13,15 :f,0,3 s,1,12 s,2,13 s,3,13 f,3,14 f,12,0 f,12,14 
14:1,1 0.001 1 1 2,3 0.003 -1 -1 1,0 0.002 0 1 0 50 2,12 0.003 -1 -1 0,13 0.003 -1 -1 3,12 0.002 1 -1 3.006 35 14,0 0.001 -1 -1 12,3 0.003 -1 0 15,3 0.002 1 0 0.006 50 15,13 0.002 -1 -1 15,15 0.003 1 1 15,14 0.001 0 1 0 2 ::f,0,3 s,1,12 s,2,13 s,3,13 f,3,14 f,12,0 f,12,14 
15:1,1 0.001 1 1 2,3 0.003 0 -1 1,0 0.002 0 1 0 50 2,12 0.003 -1 -1 0,13 0.003 -1 -1 3,12 0.002 1 -1 3.006 35 14,0 0.001 -1 -1 12,3 0.003 -1 0 15,3 0.002 1 0 0.006 50 15,13 0.002 0 -1 15,15 0.003 1 1 15,14 0.001 0 1 0 2 ::f,0,3 s,1,12 s,2,13 s,3,13 f,3,14 f,12,0 f,12,14 
16:1,1 0.001 1 1 2,3 0.003 1 -1 1,0 0.002 0 1 0 50 2,12 0.003 -1 0 0,13 0.003 -1 -1 3,12 0.002 1 -1 3.006 35 14,0 0.001 -1 -1 12,3 0.003 -1 0 15,3 0.002 1 0 0.006 50 15,13 0.002 1 -1 15,15 0.003 1 1 15,14 0.001 0 1 0 2 ::f,0,3 s,1,12 s,2,13 s,3,13 f,3,14 f,12,0 f,12,14 
