16
0:2,3 0.001 1 1 1,1 0.003 0 -1 3,0 0.002 0 -1 0.001 50 1,14 0.001 1 -1 2,13 0.003 0 -1 1,13 0.002 1 0 0 50 12,1 0.001 0 1 13,2 0.003 0 1 15,2 0.002 1 1 0.002 50 12,14 0.001 -1 -1 12,15 0.003 -1 -1 15,12 0.002 1 -1 0 50 ::f,1,2 f,2,12 f,14,2 f,15,15 
1:2,3 0.001 0 1 1,1 0.003 1 -1 3,0 0.002 1 -1 0.001 50 1,14 0.001 1 0 2,13 0.001 0 -1 1,13 0.001 1 0 0.0001 65 12,1 0.001 0 1 13,2 0.001 0 1 15,2 0.002 0 1 0.002 50 12,14 0.001 0 -1 12,15 0.003 0 -1 15,12 0.002 1 0 0 50 ::f,1,2 f,2,14 f,14,2 f,15,15 
2:2,3 0.001 -1 1 1,1 0.003 1 0 3,0 0.002 1 0 0.001 50 1,14 0.001 1 1 2,12 0.001 0 -1 1,13 0.001 1 0 0.0011 65 12,2 0.001 0 1 13,2 0.001 -1 1 15,3 0.002 0 1 0.004 50 12,13 0.001 0 -1 12,14 0.003 0 -1 15,12 0.002 1 1 0.002 50 ::f,1,2 f,2,14 f,14,2 f,15,15 
3:2,3 0.001 -1 0 2,1 0.003 1 0 3,0 0.002 1 1 0.002 50 1,14 0.001 0 1 2,12 0.001 1 -1 2,13 0.001 1 0 0.0021 65 12,3 0.001 0 1 13,2 0.001 -1 0 15,3 0.002 -1 1 0.005 50 12,13 0.001 0 -1 12,14 0.001 0 -1 15,12 0.002 0 1 0.002 50 ::f,1,2 f,2,14 f,14,2 f,15,15 
4:1,3 0.001 -1 0 2,1 0.001 1 0 3,0 0.002 0 1 0.003 50 1,14 0.001 -1 1 2,12 0.001 1 0 2,13 0.001 1 0 0.0021 65 12,3 0.001 -1 1 13,2 0.001 -1 -1 15,3 0.002 -1 0 0.005 50 12,13 0.001 1 -1 12,14 0.001 1 -1 15,12 0.002 -1 1 0.002 50 ::f,1,2 f,2,14 f,14,2 f,15,15 
5:1,3 0.001 -1 0 2,1 0.001 1 1 3,1 0.002 0 1 0.004 50 1,14 0.001 -1 0 3,12 0.001 1 0 2,13 0.001 1 1 0.0031 65 12,3 0.001 -1 0 13,2 0.001 0 -1 14,3 0.002 -1 0 0.006 50 12,13 0.001 1 0 13,13 0.001 1 -1 14,13 0.002 -1 1 0.004 50 ::f,1,2 f,2,14 f,14,2 f,15,15 
6:1,3 0.001 -1 -1 2,1 0.001 0 1 3,2 0.002 0 1 0.005 50 1,14 0.001 -1 -1 3,12 0.001 1 1 2,13 0.001 0 1 0.0031 65 12,3 0.001 -1 -1 13,1 0.001 0 -1 13,3 0.002 -1 0 0.008 50 12,13 0.001 1 0 14,12 0.001 1 -1 13,14 0.002 -1 1 0.006 50 ::f,1,2 f,2,14 f,14,2 f,15,15 
7:1,3 0.001 0 -1 2,2 0.001 0 1 3,3 0.002 0 1 0.007 50 1,14 0.001 0 -1 3,12 0.001 0 1 2,13 0.001 0 1 0.0031 65 12,3 0.001 0 -1 13,1 0.001 0 -1 13,3 0.001 -1 0 0.008 50 13,13 0.001 1 0 14,12 0.001 1 0 13,14 0.001 -1 1 0.007 50 ::f,1,2 f,2,14 f,14,2 f,15,15 
8:1,3 0.001 0 -1 2,2 0.001 0 1 3,3 0.002 -1 1 0.007 50 1,14 0.001 1 -1 3,13 0.001 0 1 2,13 0.001 0 1 0.0041 65 12,2 0.001 0 -1 13,1 0.001 1 -1 12,3 0.001 -1 0 0.01 50 14,13 0.001 1 0 15,12 0.001 1 0 13,14 0.001 -1 0 0.009 50 ::f,1,2 f,2,14 f,14,2 f,15,15 
9:1,3 0.001 0 -1 2,2 0.001 -1 1 3,3 0.002 -1 0 0.007 50 1,14 0.001 1 -1 3,14 0.001 0 1 2,13 0.001 0 1 0.0052 80 12,1 0.001 0 -1 13,1 0.001 1 0 12,3 0.001 -1 -1 0.011 50 14,13 0.001 1 0 15,12 0.001 1 1 13,14 0.001 -1 -1 0.009 50 ::f,1,2 f,3,15 f,14,2 f,15,15 
10:1,3 0.001 0 -1 2,2 0.001 -1 0 2,3 0.002 -1 0 0.008 50 1,14 0.001 1 -1 3,14 0.001 0 1 2,14 0.001 0 1 1.0063 95 12,0 0.001 0 -1 14,1 0.001 1 0 12,3 0.001 0 -1 0.013 50 14,13 0.001 1 1 15,12 0.001 0 1 13,14 0.001 0 -1 0.009 50 ::f,0,14 f,1,2 f,14,2 f,15,15 
11:1,3 0.001 0 -1 2,2 0.001 -1 0 2,3 0.001 -1 0 0.008 50 1,14 0.001 1 -1 3,15 0.001 0 1 2,14 0.001 0 1 1.0073 95 12,0 0.001 1 -1 14,1 0.001 1 0 12,2 0.001 0 -1 0.014 50 14,13 0.001 0 1 15,13 0.001 0 1 13,13 0.001 0 -1 0.011 50 ::f,0,14 f,1,2 f,14,2 f,15,15 
12:1,3 0.001 0 -1 2,2 0.001 -1 0 2,3 0.001 -1 -1 0.0081 65 1,14 0.001 1 0 3,15 0.001 -1 1 2,14 0.001 -1 1 1.0073 95 12,0 0.001 1 0 14,1 0.001 1 1 12,1 0.001 0 -1 0.015 50 14,14 0.001 0 1 15,13 0.001 0 1 13,13 0.001 0 -1 0.012 50 ::f,0,14 f,2,1 f,14,2 f,15,15 
13:1,2 0.001 0 -1 2,2 0.001 -1 0 2,3 0.001 0 -1 0.0091 65 1,14 0.001 1 0 3,15 0.001 -1 0 2,14 0.001 -1 0 1.0073 95 13,0 0.001 1 0 14,1 0.001 0 1 12,0 0.001 0 -1 0.017 50 14,14 0.001 0 1 15,14 0.001 0 1 13,13 0.001 1 -1 0.013 50 ::f,0,14 f,2,1 f,14,2 f,15,15 
14:1,1 0.001 0 -1 1,2 0.001 -1 0 2,2 0.001 0 -1 0.0121 65 1,14 0.001 1 0 2,15 0.001 -1 0 2,14 0.001 -1 0 1.0083 95 14,0 0.001 1 0 14,1 0.001 0 1 12,0 0.001 1 -1 0.018 50 14,14 0.001 -1 1 15,14 0.001 0 1 13,13 0.001 1 0 0.0131 65 ::f,0,14 f,2,1 f,14,2 f,15,15 
15:1,1 0.001 0 -1 1,2 0.001 -1 0 2,2 0.001 0 -1 0.0122 80 1,14 0.001 1 0 1,15 0.001 -1 0 2,14 0.001 -1 0 1.0093 95 15,0 0.001 1 0 14,1 0.001 0 1 12,0 0.001 1 0 0.019 50 14,14 0.001 -1 0 15,14 0.001 0 1 14,13 0.001 1 0 1.0142 80 ::f,0,14 f,3,0 f,12,14 f,14,2 
16:1,1 0.001 1 -1 1,2 0.001 -1 -1 2,1 0.001 0 -1 0.0132 80 1,14 0.001 1 0 1,15 0.001 -1 0 2,14 0.001 -1 0 1.0093 95 15,0 0.001 1 1 14,1 0.001 0 1 13,0 0.001 1 0 0.0201 65 13,14 0.001 -1 0 15,15 0.001 0 1 14,13 0.001 1 0 1.0162 80 ::f,0,14 f,3,0 f,12,14 f,15,2 
17:1,1 0.001 1 0 1,2 0.001 0 -1 2,0 0.001 0 -1 0.0142 80 1,14 0.001 1 0 0,15 0.001 -1 0 2,14 0.001 -1 0 1.0103 95 15,0 0.001 0 1 14,2 0.001 0 1 13,0 0.001 1 0 0.0211 65 13,14 0.001 -1 0 15,15 0.001 -1 1 14,13 0.001 1 1 1.0163 95 ::f,0,14 f,3,0 f,14,15 f,15,2 
18:2,1 0.001 1 0 1,1 0.001 0 -1 2,0 0.001 1 -1 0.0162 80 1,14 0.001 1 0 0,15 0.001 -1 -1 2,14 0.001 -1 0 1.0103 95 15,1 0.001 0 1 14,2 0.001 0 1 14,0 0.001 1 0 0.0231 65 13,14 0.001 -1 -1 15,15 0.001 -1 0 14,13 0.001 0 1 1.0163 95 ::f,0,14 f,3,0 f,14,15 f,15,2 
19:2,1 0.001 1 0 1,1 0.001 0 -1 2,0 0.001 1 0 0.0162 80 1,14 0.001 1 0 0,15 0.001 0 -1 2,14 0.001 -1 0 1.0103 95 15,1 0.001 0 1 14,2 0.001 -1 1 14,0 0.001 1 0 0.0232 80 13,14 0.001 0 -1 15,15 0.001 -1 0 14,13 0.001 -1 1 1.0163 95 ::f,0,14 f,3,0 f,12,0 f,14,15 
20:2,1 0.001 1 1 1,1 0.001 1 -1 2,0 0.001 1 0 0.0162 80 1,14 0.001 1 0 0,15 0.001 0 -1 2,14 0.001 -1 0 1.0103 95 15,2 0.001 0 1 14,2 0.001 -1 0 14,0 0.001 1 0 0.0242 80 13,13 0.001 0 -1 15,15 0.001 -1 0 13,14 0.001 -1 1 1.0183 95 ::f,0,14 f,3,0 f,12,0 f,14,15 
21:2,1 0.001 0 1 1,1 0.001 1 0 2,0 0.001 1 0 0.0162 80 1,14 0.001 1 0 0,15 0.001 0 -1 2,14 0.001 -1 0 1.0103 95 15,3 0.001 0 1 13,2 0.001 -1 0 15,0 0.001 1 0 0.0272 80 13,13 0.001 0 -1 15,15 0.001 -1 0 13,14 0.001 -1 1 1.0183 95 ::f,0,14 f,3,0 f,12,0 f,14,15 
22:2,2 0.001 0 1 2,1 0.001 1 0 2,0 0.001 1 0 1.0183 95 1,14 0.001 1 0 0,15 0.001 0 -1 2,14 0.001 -1 0 3.0104 110 15,3 0.001 -1 1 13,2 0.001 -1 0 15,0 0.001 1 1 0.0272 80 13,13 0.001 1 -1 15,15 0.001 -1 0 13,14 0.001 -1 0 3.0184 110 ::f,0,2 f,2,15 f,12,0 f,15,13 
