16
0:2,0 0.001 0 -1 1,0 0.003 0 -1 3,0 0.002 0 -1 0.001 50 3,13 0.001 1 0 3,12 0.003 0 1 1,12 0.002 -1 -1 0 50 12,2 0.001 0 1 14,0 0.003 -1 0 12,3 0.002 0 -1 0 50 13,13 0.001 1 0 15,13 0.003 1 -1 13,14 0.002 1 1 0.002 50 ::f,1,3 f,3,15 f,12,0 f,14,13 
1:2,0 0.001 -1 -1 1,0 0.003 0 -1 3,0 0.002 0 -1 0.001 50 3,13 0.001 1 0 3,12 0.003 0 1 1,12 0.002 -1 -1 0 50 12,2 0.001 1 1 13,0 0.003 -1 0 12,3 0.002 -1 -1 0.001 50 13,13 0.001 1 0 15,13 0.001 1 -1 14,15 0.002 1 1 0.003 50 ::f,1,3 f,3,15 f,12,0 f,14,13 
2:2,0 0.001 -1 0 1,0 0.003 -1 -1 3,0 0.002 -1 -1 0.001 50 3,13 0.001 1 -1 3,12 0.003 0 1 1,12 0.002 -1 0 0 50 13,3 0.001 1 1 13,0 0.003 -1 1 12,3 0.002 -1 0 0.002 50 13,13 0.001 1 0 15,13 0.001 0 -1 14,15 0.002 1 0 0.0031 65 ::f,1,3 f,3,15 f,12,0 f,15,14 
3:2,0 0.001 -1 1 1,0 0.003 -1 0 3,0 0.002 -1 0 0.001 50 3,13 0.001 0 -1 3,12 0.003 0 1 1,12 0.002 -1 1 0 50 13,3 0.001 1 1 13,0 0.003 0 1 12,3 0.002 -1 1 0.002 50 14,13 0.001 1 0 15,12 0.001 0 -1 14,15 0.002 1 -1 0.0051 65 ::f,1,3 f,3,15 f,12,0 f,15,14 
4:1,1 0.001 -1 1 1,0 0.003 -1 1 3,0 0.002 -1 1 0.002 50 3,13 0.001 -1 -1 3,12 0.003 0 1 1,12 0.002 0 1 0 50 13,3 0.001 1 0 13,1 0.003 0 1 12,3 0.002 0 1 0.003 50 14,13 0.001 1 0 15,12 0.001 -1 -1 14,15 0.002 0 -1 0.0051 65 ::f,1,3 f,3,15 f,12,0 f,15,14 
5:1,1 0.001 -1 1 1,0 0.003 0 1 2,1 0.002 -1 1 0.003 50 3,13 0.001 -1 0 3,12 0.003 0 1 1,13 0.002 0 1 0.001 50 14,3 0.001 1 0 13,2 0.003 0 1 12,3 0.002 1 1 0.005 50 14,13 0.001 1 -1 15,12 0.001 -1 0 14,14 0.002 0 -1 0.0061 65 ::f,1,3 f,3,15 f,12,0 f,15,14 
6:0,2 0.001 -1 1 1,1 0.003 0 1 2,1 0.001 -1 1 0.005 50 2,13 0.001 -1 0 3,13 0.003 0 1 1,13 0.001 0 1 0.003 50 15,3 0.001 1 0 13,2 0.001 0 1 12,3 0.002 1 0 0.006 50 14,13 0.001 0 -1 14,12 0.001 -1 0 14,14 0.001 0 -1 0.0071 65 ::f,1,3 f,3,15 f,12,0 f,15,14 
7:0,2 0.001 -1 1 1,1 0.001 0 1 1,2 0.001 -1 1 0.006 50 2,13 0.001 -1 0 3,14 0.003 0 1 1,14 0.001 0 1 0.005 50 15,3 0.001 1 -1 13,2 0.001 1 1 13,3 0.002 1 0 0.007 50 14,13 0.001 -1 -1 14,12 0.001 -1 0 14,14 0.001 0 -1 0.0071 65 ::f,1,3 f,3,15 f,12,0 f,15,14 
8:0,2 0.001 0 1 1,1 0.001 0 1 1,2 0.001 -1 1 0.006 50 2,13 0.001 -1 0 3,14 0.003 1 1 1,14 0.001 0 1 0.005 50 15,3 0.001 0 -1 13,2 0.001 1 0 14,3 0.002 1 0 0.008 50 14,13 0.001 -1 0 13,12 0.001 -1 0 14,14 0.001 0 -1 0.0081 65 ::f,1,3 f,3,15 f,12,0 f,15,14 
9:0,3 0.001 0 1 1,1 0.001 0 1 1,2 0.001 0 1 0.007 50 1,13 0.001 -1 0 3,14 0.003 1 0 1,14 0.001 1 1 0.006 50 15,2 0.001 0 -1 14,2 0.001 1 0 14,3 0.001 1 0 0.01 50 13,13 0.001 -1 0 13,12 0.001 -1 0 14,13 0.001 0 -1 0.0101 65 ::f,1,3 f,3,15 f,12,0 f,15,14 
10:0,3 0.001 1 1 1,1 0.001 0 1 1,2 0.001 1 1 0.007 50 1,13 0.001 -1 0 3,14 0.003 1 -1 1,14 0.001 1 0 0.006 50 15,1 0.001 0 -1 14,2 0.001 1 0 15,3 0.001 1 0 0.012 50 13,13 0.001 -1 0 12,12 0.001 -1 0 14,13 0.001 0 -1 0.0111 65 ::f,1,3 f,3,15 f,12,0 f,15,14 
11:0,3 0.001 1 0 1,1 0.001 0 1 1,2 0.001 1 0 0.007 50 1,13 0.001 -1 1 3,14 0.003 0 -1 2,14 0.001 1 0 0.007 50 15,1 0.001 0 -1 14,2 0.001 1 -1 15,3 0.001 1 -1 0.012 50 13,13 0.001 -1 1 12,12 0.001 -1 1 14,13 0.001 -1 -1 0.0111 65 ::f,1,3 f,3,15 f,12,0 f,15,14 
12:0,3 0.001 1 0 1,1 0.001 0 1 2,2 0.001 1 0 0.008 50 1,13 0.001 0 1 3,14 0.003 -1 -1 2,14 0.001 1 0 0.007 50 15,0 0.001 0 -1 14,2 0.001 0 -1 15,3 0.001 0 -1 0.013 50 13,13 0.001 0 1 12,12 0.001 0 1 14,13 0.001 -1 0 0.0111 65 ::f,1,3 f,3,15 f,12,0 f,15,14 
13:0,3 0.001 1 0 1,2 0.001 0 1 2,2 0.001 1 0 0.0091 65 1,14 0.001 0 1 2,13 0.003 -1 -1 2,14 0.001 1 -1 0.009 50 15,0 0.001 -1 -1 14,1 0.001 0 -1 15,2 0.001 0 -1 0.015 50 13,14 0.001 0 1 12,13 0.001 0 1 13,13 0.001 -1 0 0.0141 65 ::f,3,1 f,3,15 f,12,0 f,15,14 
14:1,3 0.001 1 0 1,2 0.001 0 1 2,2 0.001 1 -1 0.0101 65 1,14 0.001 0 1 2,13 0.001 -1 -1 2,14 0.001 0 -1 0.009 50 15,0 0.001 -1 0 14,1 0.001 0 -1 15,1 0.001 0 -1 0.016 50 13,14 0.001 0 1 12,14 0.001 0 1 13,13 0.001 -1 0 0.0151 65 ::f,3,1 f,3,15 f,12,0 f,15,14 
15:1,3 0.001 1 0 1,2 0.001 1 1 2,2 0.001 0 -1 0.0101 65 1,14 0.001 1 1 2,13 0.001 -1 0 2,14 0.001 0 -1 0.009 50 14,0 0.001 -1 0 14,1 0.001 -1 -1 15,1 0.001 0 -1 0.017 50 13,14 0.001 1 1 12,14 0.001 0 1 13,13 0.001 -1 1 0.0151 65 ::f,3,1 f,3,15 f,12,0 f,15,14 
16:2,3 0.001 1 0 1,2 0.001 1 0 2,1 0.001 0 -1 0.0121 65 1,14 0.001 1 0 1,13 0.001 -1 0 2,14 0.001 0 -1 0.01 50 13,0 0.001 -1 0 14,1 0.001 -1 0 15,0 0.001 0 -1 0.019 50 13,14 0.001 1 0 12,15 0.001 0 1 13,13 0.001 0 1 0.0161 65 ::f,3,1 f,3,15 f,12,0 f,15,14 
17:2,3 0.001 1 0 2,2 0.001 1 0 2,1 0.001 0 -1 0.0131 65 1,14 0.001 1 0 1,13 0.001 -1 0 2,13 0.001 0 -1 0.011 50 13,0 0.001 -1 0 13,1 0.001 -1 0 15,0 0.001 -1 -1 0.0201 65 14,14 0.001 1 0 12,15 0.001 1 1 13,14 0.001 0 1 0.0181 65 ::f,3,1 f,3,15 f,12,1 f,15,14 
18:3,3 0.001 1 0 2,2 0.001 1 0 2,1 0.001 -1 -1 0.0141 65 1,14 0.001 1 0 1,13 0.001 -1 1 2,13 0.001 0 -1 0.011 50 12,0 0.001 -1 0 13,1 0.001 -1 0 15,0 0.001 -1 0 0.0212 80 14,14 0.001 1 0 12,15 0.001 1 0 13,14 0.001 0 1 1.0182 80 ::f,3,1 f,3,15 f,13,3 f,14,15 
19:3,3 0.001 1 -1 2,2 0.001 1 -1 2,1 0.001 -1 0 0.0141 65 2,14 0.001 1 0 1,13 0.001 0 1 2,13 0.001 -1 -1 0.012 50 12,0 0.001 -1 1 13,1 0.001 -1 1 14,0 0.001 -1 0 0.0222 80 14,14 0.001 1 -1 13,15 0.001 1 0 13,14 0.001 1 1 1.0192 80 ::f,3,1 f,3,15 f,13,3 f,14,15 
20:3,3 0.001 0 -1 2,2 0.001 0 -1 1,1 0.001 -1 0 0.0151 65 2,14 0.001 1 0 1,14 0.001 0 1 2,13 0.001 -1 0 0.013 50 12,0 0.001 0 1 13,1 0.001 0 1 13,0 0.001 -1 0 0.0232 80 14,14 0.001 0 -1 13,15 0.001 1 0 13,14 0.001 1 0 1.0193 95 ::f,3,1 f,3,15 f,13,3 f,15,13 
21:3,2 0.001 0 -1 2,1 0.001 0 -1 1,1 0.001 -1 0 0.0171 65 2,14 0.001 1 -1 1,14 0.001 0 1 1,13 0.001 -1 0 0.014 50 12,1 0.001 0 1 13,2 0.001 0 1 13,0 0.001 -1 0 0.0252 80 14,13 0.001 0 -1 14,15 0.001 1 0 14,14 0.001 1 0 1.0223 95 ::f,3,1 f,3,15 f,13,3 f,15,13 
22:3,2 0.001 0 -1 2,1 0.001 0 -1 1,1 0.001 -1 1 1.0172 80 2,14 0.001 0 -1 1,14 0.001 1 1 1,13 0.001 -1 0 0.014 50 12,2 0.001 0 1 13,2 0.001 0 1 12,0 0.001 -1 0 1.0273 95 14,13 0.001 0 -1 15,15 0.001 1 0 14,14 0.001 1 0 1.0233 95 ::f,3,0 f,3,15 f,13,1 f,15,13 
23:3,1 0.001 0 -1 2,1 0.001 -1 -1 1,1 0.001 0 1 1.0182 80 2,13 0.001 0 -1 1,14 0.001 1 0 1,13 0.001 -1 1 0.015 50 12,2 0.001 0 1 13,2 0.001 1 1 12,0 0.001 -1 1 1.0273 95 14,13 0.001 -1 -1 15,15 0.001 1 -1 14,14 0.001 1 -1 1.0233 95 ::f,3,0 f,3,15 f,13,1 f,15,13 
24:3,1 0.001 0 -1 2,1 0.001 -1 0 1,2 0.001 0 1 3.0193 95 2,13 0.001 0 -1 2,14 0.001 1 0 1,13 0.001 0 1 0.016 50 12,3 0.001 0 1 13,2 0.001 1 0 12,0 0.001 0 1 1.0283 95 14,13 0.001 -1 0 15,15 0.001 0 -1 14,14 0.001 0 -1 1.0233 95 ::f,0,0 f,3,15 f,13,1 f,15,13 
25:3,0 0.001 0 -1 1,1 0.001 -1 0 1,2 0.001 0 1 3.0213 95 2,13 0.001 -1 -1 2,14 0.001 1 0 1,14 0.001 0 1 0.017 50 12,3 0.001 1 1 14,2 0.001 1 0 12,1 0.001 0 1 1.0303 95 13,13 0.001 -1 0 15,14 0.001 0 -1 14,13 0.001 0 -1 1.0263 95 ::f,0,0 f,3,15 f,13,1 f,15,13 
26:3,0 0.001 -1 -1 1,1 0.001 -1 0 1,2 0.001 1 1 3.0213 95 2,13 0.001 -1 0 2,14 0.001 1 -1 1,14 0.001 0 1 0.017 50 12,3 0.001 1 0 14,2 0.001 1 0 12,2 0.001 0 1 1.0313 95 13,13 0.001 -1 0 15,14 0.001 0 -1 14,13 0.001 0 -1 2.0264 110 ::f,0,0 f,3,15 f,13,1 f,13,14 
27:3,0 0.001 -1 0 1,1 0.001 -1 1 1,2 0.001 1 0 3.0213 95 1,13 0.001 -1 0 2,14 0.001 0 -1 1,14 0.001 1 1 0.018 50 13,3 0.001 1 0 14,2 0.001 1 -1 12,2 0.001 0 1 1.0323 95 13,13 0.001 -1 1 15,13 0.001 0 -1 14,13 0.001 -1 -1 2.0274 110 ::f,0,0 f,3,15 f,13,1 f,13,14 
28:2,0 0.001 -1 0 1,1 0.001 0 1 2,2 0.001 1 0 3.0233 95 1,13 0.001 -1 0 2,13 0.001 0 -1 1,14 0.001 1 0 0.019 50 14,3 0.001 1 0 14,2 0.001 0 -1 12,3 0.001 0 1 1.0343 95 13,13 0.001 0 1 15,12 0.001 0 -1 14,13 0.001 -1 0 2.0284 110 ::f,0,0 f,3,15 f,13,1 f,13,14 
29:2,0 0.001 -1 0 1,2 0.001 0 1 2,2 0.001 1 0 3.0243 95 1,13 0.001 -1 1 2,13 0.001 0 -1 2,14 0.001 1 0 0.02 50 14,3 0.001 1 0 14,1 0.001 0 -1 12,3 0.001 1 1 1.0353 95 13,13 0.001 0 1 15,12 0.001 -1 -1 14,13 0.001 -1 0 2.0284 110 ::f,0,0 f,3,15 f,13,1 f,13,14 
30:1,0 0.001 -1 0 1,2 0.001 0 1 2,2 0.001 1 -1 3.0253 95 1,13 0.001 0 1 2,13 0.001 -1 -1 2,14 0.001 1 0 0.02 50 15,3 0.001 1 0 14,1 0.001 0 -1 12,3 0.001 1 0 1.0363 95 13,13 0.001 0 1 15,12 0.001 -1 0 14,13 0.001 -1 0 4.0285 125 ::f,0,0 f,3,15 f,13,1 f,14,15 
31:1,0 0.001 -1 0 1,2 0.001 1 1 2,2 0.001 0 -1 6.0254 110 1,14 0.001 0 1 2,13 0.001 -1 0 2,14 0.001 1 -1 0.021 50 15,3 0.001 1 -1 14,1 0.001 -1 -1 13,3 0.001 1 0 1.0373 95 13,14 0.001 0 1 14,12 0.001 -1 0 13,13 0.001 -1 0 4.0315 125 ::f,0,0 f,3,15 f,13,1 f,14,15 
