update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,4,0.000000,"[0.000000]",1,5000,0.002000,0.002000,"[0.002000]",0.000000,"[0.000000]",0.002000,"[0.002000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
100,0,30393,0.000000,"[0.000000]",1,2637,19.504000,24.504000,"[24.504000]",10.000000,"[10.000000]",19.504000,"[19.504000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60399,0.000000,"[0.000000]",1,2341,117.435000,122.435000,"[122.435000]",10.000000,"[10.000000]",117.435000,"[117.435000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",61.000000,"[61]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90351,0.000000,"[0.000000]",1,1997,135.481000,140.481000,"[140.481000]",10.000000,"[10.000000]",135.481000,"[135.481000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",70.000000,"[70]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120331,0.000000,"[0.000000]",1,2761,153.573000,158.573000,"[158.573000]",10.000000,"[10.000000]",153.573000,"[153.573000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",79.000000,"[79]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150327,0.000000,"[0.000000]",1,4769,65.323000,70.323000,"[70.323000]",10.000000,"[10.000000]",65.323000,"[65.323000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",35.000000,"[35]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180387,0.000000,"[0.000000]",1,1984,145.411000,150.411000,"[150.411000]",10.000000,"[10.000000]",145.411000,"[145.411000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",75.000000,"[75]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210351,0.000000,"[0.000000]",1,2390,161.701000,166.701000,"[166.701000]",10.000000,"[10.000000]",161.701000,"[161.701000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",83.000000,"[83]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240371,0.000000,"[0.000000]",1,1878,105.711000,110.711000,"[110.711000]",10.000000,"[10.000000]",105.711000,"[105.711000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",55.000000,"[55]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270347,0.000000,"[0.000000]",1,1744,231.742000,236.742000,"[236.742000]",10.000000,"[10.000000]",231.742000,"[231.742000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",118.000000,"[118]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300301,0.000000,"[0.000000]",1,2992,319.859000,324.859000,"[324.859000]",10.000000,"[10.000000]",319.859000,"[319.859000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",162.000000,"[162]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330393,0.000000,"[0.000000]",1,2706,219.990000,224.990000,"[224.990000]",10.000000,"[10.000000]",219.990000,"[219.990000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",112.000000,"[112]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360395,0.000000,"[0.000000]",1,3844,281.917000,286.917000,"[286.917000]",10.000000,"[10.000000]",281.917000,"[281.917000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",143.000000,"[143]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390367,0.000000,"[0.000000]",1,6242,311.945000,316.945000,"[316.945000]",10.000000,"[10.000000]",311.945000,"[311.945000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",158.000000,"[158]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1400,0,420339,0.000000,"[0.000000]",1,7296,233.940000,238.940000,"[238.940000]",10.000000,"[10.000000]",233.940000,"[233.940000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",119.000000,"[119]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1500,0,450333,0.000000,"[0.000000]",1,7682,289.924000,294.924000,"[294.924000]",10.000000,"[10.000000]",289.924000,"[289.924000]",1500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",147.000000,"[147]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1600,0,480319,0.000000,"[0.000000]",1,6176,329.922000,334.922000,"[334.922000]",10.000000,"[10.000000]",329.922000,"[329.922000]",1600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",167.000000,"[167]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1700,0,510321,0.000000,"[0.000000]",1,7745,329.904000,334.904000,"[334.904000]",10.000000,"[10.000000]",329.904000,"[329.904000]",1700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",167.000000,"[167]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1800,0,540389,0.000000,"[0.000000]",1,7683,333.915000,338.915000,"[338.915000]",10.000000,"[10.000000]",333.915000,"[333.915000]",1800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",169.000000,"[169]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
