update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,21,100.000000,"[100.000000]",1,5000,33.502000,36.002000,"[36.002000]",5.000000,"[5.000000]",33.502000,"[33.502000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",1.000000,"[1]"
100,0,30386,50.000000,"[50.000000]",1,5648,13.007000,18.007000,"[18.007000]",10.000000,"[10.000000]",13.007000,"[13.007000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",6.000000,"[6]",2.000000,"[2]"
200,0,60347,33.333333,"[33.333333]",1,3059,5.004000,12.004000,"[12.004000]",14.000000,"[14.000000]",5.004000,"[5.004000]",200,0.000000,"[0]",2.000000,"[2]",2.000000,"[2]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]",2.000000,"[2]"
300,0,90316,8.333333,"[8.333333]",1,2688,0.506000,3.006000,"[3.006000]",5.000000,"[5.000000]",0.506000,"[0.506000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",1.000000,"[1]"
400,0,120315,50.000000,"[50.000000]",1,1936,15.511000,18.011000,"[18.011000]",5.000000,"[5.000000]",15.511000,"[15.511000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",6.000000,"[6]",1.000000,"[1]"
500,0,150317,100.000000,"[100.000000]",1,2174,15.501000,36.001000,"[36.001000]",41.000000,"[41.000000]",15.501000,"[15.501000]",500,0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",1.000000,"[1]"
600,0,180340,100.000000,"[100.000000]",1,2097,33.506000,41.006000,"[41.006000]",15.000000,"[15.000000]",33.506000,"[33.506000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",13.000000,"[13]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",13.000000,"[13]",3.000000,"[3]"
700,0,210399,25.000000,"[25.000000]",1,2251,9.014000,9.014000,"[9.014000]",0.000000,"[0.000000]",9.014000,"[9.014000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",3.000000,"[3]",0.000000,"[0]"
800,0,240344,0.000000,"[0.000000]",1,3133,0.049000,0.049000,"[0.049000]",0.000000,"[0.000000]",0.049000,"[0.049000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
900,0,270395,0.000000,"[0.000000]",1,1775,157.376000,162.376000,"[162.376000]",10.000000,"[10.000000]",157.376000,"[157.376000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",81.000000,"[81]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300355,0.000000,"[0.000000]",1,2689,133.416000,138.416000,"[138.416000]",10.000000,"[10.000000]",133.416000,"[133.416000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",69.000000,"[69]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330353,0.000000,"[0.000000]",1,4032,175.402000,180.402000,"[180.402000]",10.000000,"[10.000000]",175.402000,"[175.402000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",90.000000,"[90]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360373,0.000000,"[0.000000]",1,2869,201.302000,206.302000,"[206.302000]",10.000000,"[10.000000]",201.302000,"[201.302000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",103.000000,"[103]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390397,0.000000,"[0.000000]",1,3872,165.298000,170.298000,"[170.298000]",10.000000,"[10.000000]",165.298000,"[165.298000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",85.000000,"[85]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1400,0,420395,0.000000,"[0.000000]",1,4384,191.295000,196.295000,"[196.295000]",10.000000,"[10.000000]",191.295000,"[191.295000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",98.000000,"[98]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1500,0,450339,0.000000,"[0.000000]",1,3317,169.302000,174.302000,"[174.302000]",10.000000,"[10.000000]",169.302000,"[169.302000]",1500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",87.000000,"[87]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1600,0,480399,0.000000,"[0.000000]",1,4155,161.304000,166.304000,"[166.304000]",10.000000,"[10.000000]",161.304000,"[161.304000]",1600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",83.000000,"[83]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1700,0,510347,0.000000,"[0.000000]",1,5291,183.304000,188.304000,"[188.304000]",10.000000,"[10.000000]",183.304000,"[183.304000]",1700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",94.000000,"[94]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1800,0,540321,0.000000,"[0.000000]",1,3750,209.304000,214.304000,"[214.304000]",10.000000,"[10.000000]",209.304000,"[209.304000]",1800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",107.000000,"[107]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1900,0,570309,0.000000,"[0.000000]",1,4695,193.309000,198.309000,"[198.309000]",10.000000,"[10.000000]",193.309000,"[193.309000]",1900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",99.000000,"[99]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2000,0,600365,0.000000,"[0.000000]",1,4772,91.257000,96.257000,"[96.257000]",10.000000,"[10.000000]",91.257000,"[91.257000]",2000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",48.000000,"[48]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2100,0,630329,0.000000,"[0.000000]",1,4007,173.296000,178.296000,"[178.296000]",10.000000,"[10.000000]",173.296000,"[173.296000]",2100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",89.000000,"[89]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2200,0,660335,0.000000,"[0.000000]",1,5439,175.302000,180.302000,"[180.302000]",10.000000,"[10.000000]",175.302000,"[175.302000]",2200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",90.000000,"[90]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2300,0,690395,0.000000,"[0.000000]",1,6706,73.195000,78.195000,"[78.195000]",10.000000,"[10.000000]",73.195000,"[73.195000]",2300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",39.000000,"[39]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2400,0,720395,0.000000,"[0.000000]",1,6298,171.302000,176.302000,"[176.302000]",10.000000,"[10.000000]",171.302000,"[171.302000]",2400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",88.000000,"[88]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2500,0,750353,0.000000,"[0.000000]",1,3070,167.308000,172.308000,"[172.308000]",10.000000,"[10.000000]",167.308000,"[167.308000]",2500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",86.000000,"[86]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2600,0,780393,0.000000,"[0.000000]",1,2108,183.300000,188.300000,"[188.300000]",10.000000,"[10.000000]",183.300000,"[183.300000]",2600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",94.000000,"[94]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2700,0,810397,0.000000,"[0.000000]",1,3216,103.303000,108.303000,"[108.303000]",10.000000,"[10.000000]",103.303000,"[103.303000]",2700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",54.000000,"[54]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2800,0,840349,0.000000,"[0.000000]",1,5266,181.308000,186.308000,"[186.308000]",10.000000,"[10.000000]",181.308000,"[181.308000]",2800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",93.000000,"[93]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2900,0,870353,0.000000,"[0.000000]",1,6089,197.298000,202.298000,"[202.298000]",10.000000,"[10.000000]",197.298000,"[197.298000]",2900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",101.000000,"[101]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3000,0,900355,0.000000,"[0.000000]",1,6865,67.710000,70.210000,"[70.210000]",5.000000,"[5.000000]",67.710000,"[67.710000]",3000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",35.000000,"[35]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
3100,0,930303,0.000000,"[0.000000]",1,5675,225.306000,230.306000,"[230.306000]",10.000000,"[10.000000]",225.306000,"[225.306000]",3100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",115.000000,"[115]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3200,0,960367,0.000000,"[0.000000]",1,5881,155.293000,160.293000,"[160.293000]",10.000000,"[10.000000]",155.293000,"[155.293000]",3200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",80.000000,"[80]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3300,0,990339,0.000000,"[0.000000]",1,5972,51.735000,54.235000,"[54.235000]",5.000000,"[5.000000]",51.735000,"[51.735000]",3300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",27.000000,"[27]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
3400,0,1020363,0.000000,"[0.000000]",1,6699,179.305000,184.305000,"[184.305000]",10.000000,"[10.000000]",179.305000,"[179.305000]",3400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",92.000000,"[92]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3500,0,1050345,0.000000,"[0.000000]",1,8629,131.298000,136.298000,"[136.298000]",10.000000,"[10.000000]",131.298000,"[131.298000]",3500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",68.000000,"[68]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3600,0,1080387,0.000000,"[0.000000]",1,8672,179.309000,184.309000,"[184.309000]",10.000000,"[10.000000]",179.309000,"[179.309000]",3600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",92.000000,"[92]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3700,0,1110333,0.000000,"[0.000000]",1,6251,161.302000,166.302000,"[166.302000]",10.000000,"[10.000000]",161.302000,"[161.302000]",3700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",83.000000,"[83]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3800,0,1140355,0.000000,"[0.000000]",1,5597,191.300000,196.300000,"[196.300000]",10.000000,"[10.000000]",191.300000,"[191.300000]",3800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",98.000000,"[98]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3900,0,1170306,0.000000,"[0.000000]",1,4977,27.298000,32.298000,"[32.298000]",10.000000,"[10.000000]",27.298000,"[27.298000]",3900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",16.000000,"[16]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
4000,0,1200353,0.000000,"[0.000000]",1,6039,159.296000,164.296000,"[164.296000]",10.000000,"[10.000000]",159.296000,"[159.296000]",4000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",82.000000,"[82]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
4100,0,1230331,0.000000,"[0.000000]",1,5047,175.289000,180.289000,"[180.289000]",10.000000,"[10.000000]",175.289000,"[175.289000]",4100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",90.000000,"[90]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
4200,0,1260367,0.000000,"[0.000000]",1,4634,197.305000,202.305000,"[202.305000]",10.000000,"[10.000000]",197.305000,"[197.305000]",4200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",101.000000,"[101]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
4300,0,1290377,0.000000,"[0.000000]",1,3205,209.291000,214.291000,"[214.291000]",10.000000,"[10.000000]",209.291000,"[209.291000]",4300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",107.000000,"[107]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
4400,0,1320395,0.000000,"[0.000000]",1,3434,167.289000,172.289000,"[172.289000]",10.000000,"[10.000000]",167.289000,"[167.289000]",4400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",86.000000,"[86]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
4500,0,1350302,0.000000,"[0.000000]",1,4968,9.285000,14.285000,"[14.285000]",10.000000,"[10.000000]",9.285000,"[9.285000]",4500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",7.000000,"[7]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
4600,0,1380325,0.000000,"[0.000000]",1,2963,181.292000,186.292000,"[186.292000]",10.000000,"[10.000000]",181.292000,"[181.292000]",4600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",93.000000,"[93]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
