update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,360,0.000000,"[0.000000]",1,5000,0.006000,0.006000,"[0.006000]",0.000000,"[0.000000]",0.006000,"[0.006000]",0,12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]"
100,0,30355,0.000000,"[0.000000]",1,5615,170.073000,176.073000,"[176.073000]",12.000000,"[12.000000]",170.073000,"[170.073000]",100,0.000000,"[0]",0.000000,"[0]",4.000000,"[4]",88.000000,"[88]",2.000000,"[2]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]"
200,0,60317,0.000000,"[0.000000]",1,7333,184.087000,184.087000,"[184.087000]",0.000000,"[0.000000]",184.087000,"[184.087000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",92.000000,"[92]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90393,23.456790,"[23.456790]",1,5716,219.117000,241.117000,"[241.117000]",44.000000,"[44.000000]",219.117000,"[219.117000]",300,0.000000,"[0]",16.000000,"[16]",20.000000,"[20]",92.000000,"[92]",81.000000,"[81]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",19.000000,"[19]",192.000000,"[192]"
400,0,120391,36.144578,"[36.144578]",1,6829,271.129000,280.129000,"[280.129000]",18.000000,"[18.000000]",271.129000,"[271.129000]",400,0.000000,"[0]",9.000000,"[9]",9.000000,"[9]",95.000000,"[95]",83.000000,"[83]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",30.000000,"[30]",330.000000,"[330]"
500,0,150311,28.750000,"[28.750000]",1,4164,238.601000,253.101000,"[253.101000]",29.000000,"[29.000000]",238.601000,"[238.601000]",500,0.000000,"[0]",1.000000,"[1]",10.000000,"[10]",92.000000,"[92]",80.000000,"[80]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",23.000000,"[23]",210.000000,"[210]"
600,0,180313,26.415094,"[26.415094]",1,2918,310.692000,340.192000,"[340.192000]",59.000000,"[59.000000]",310.692000,"[310.692000]",600,0.000000,"[0]",13.000000,"[13]",24.000000,"[24]",128.000000,"[128]",106.000000,"[106]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",28.000000,"[28]",328.000000,"[328]"
700,0,210395,31.395349,"[31.395349]",1,1950,255.177000,281.177000,"[281.177000]",52.000000,"[52.000000]",255.177000,"[255.177000]",700,0.000000,"[0]",5.000000,"[5]",19.000000,"[19]",100.000000,"[100]",86.000000,"[86]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",27.000000,"[27]",326.000000,"[326]"
800,0,240345,24.271845,"[24.271845]",1,2093,320.144000,327.144000,"[327.144000]",14.000000,"[14.000000]",320.144000,"[320.144000]",800,0.000000,"[0]",4.000000,"[4]",6.000000,"[6]",126.000000,"[126]",103.000000,"[103]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",25.000000,"[25]",290.000000,"[290]"
900,0,270335,31.531532,"[31.531532]",1,2117,383.672000,413.172000,"[413.172000]",59.000000,"[59.000000]",383.672000,"[383.672000]",900,0.000000,"[0]",10.000000,"[10]",23.000000,"[23]",154.000000,"[154]",111.000000,"[111]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",35.000000,"[35]",238.000000,"[238]"
