update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,92,0.000000,"[0.000000]",1,5000,0.000000,0.000000,"[0.000000]",0.000000,"[0.000000]",0.000000,"[0.000000]",-1,6.000000,"[6]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",5.000000,"[5]",5.000000,"[5]",5.000000,"[5]",0.000000,"[0]",0.000000,"[0]",7.000000,"[7]"
100,0,30363,76.470588,"[76.470588]",1,8043,53.243000,53.243000,"[53.243000]",0.000000,"[0.000000]",53.243000,"[53.243000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",7.000000,"[7]",17.000000,"[17]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",13.000000,"[13]",9.000000,"[9]"
200,0,60331,23.333333,"[23.333333]",1,9720,163.018000,174.518000,"[174.518000]",23.000000,"[23.000000]",163.018000,"[163.018000]",200,0.000000,"[0]",7.000000,"[7]",10.000000,"[10]",66.000000,"[66]",60.000000,"[60]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",14.000000,"[14]",164.000000,"[164]"
300,0,90329,19.117647,"[19.117647]",1,12554,175.020000,189.520000,"[189.520000]",29.000000,"[29.000000]",175.020000,"[175.020000]",300,0.000000,"[0]",10.000000,"[10]",13.000000,"[13]",75.000000,"[75]",68.000000,"[68]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",13.000000,"[13]",363.000000,"[363]"
400,0,120400,17.391304,"[17.391304]",1,16453,23.448000,40.448000,"[40.448000]",34.000000,"[34.000000]",23.448000,"[23.448000]",400,0.000000,"[0]",5.000000,"[5]",13.000000,"[13]",14.000000,"[14]",23.000000,"[23]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]",217.000000,"[217]"
500,0,150351,25.396825,"[25.396825]",1,13281,169.540000,188.540000,"[188.540000]",38.000000,"[38.000000]",169.540000,"[169.540000]",500,0.000000,"[0]",10.000000,"[10]",16.000000,"[16]",72.000000,"[72]",63.000000,"[63]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]",14.000000,"[14]",170.000000,"[170]"
600,0,180343,19.540230,"[19.540230]",1,10469,243.584000,269.584000,"[269.584000]",52.000000,"[52.000000]",243.584000,"[243.584000]",600,0.000000,"[0]",14.000000,"[14]",22.000000,"[22]",109.000000,"[109]",87.000000,"[87]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",17.000000,"[17]",207.000000,"[207]"
700,0,210301,19.277108,"[19.277108]",1,12839,222.605000,238.605000,"[238.605000]",32.000000,"[32.000000]",222.605000,"[222.605000]",700,0.000000,"[0]",10.000000,"[10]",14.000000,"[14]",95.000000,"[95]",83.000000,"[83]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",16.000000,"[16]",290.000000,"[290]"
800,0,240389,0.000000,"[0.000000]",1,14414,260.647000,260.647000,"[260.647000]",0.000000,"[0.000000]",260.647000,"[260.647000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",130.000000,"[130]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270309,0.000000,"[0.000000]",1,16107,260.680000,260.680000,"[260.680000]",0.000000,"[0.000000]",260.680000,"[260.680000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",130.000000,"[130]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
