update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,59,100.000000,"[100.000000]",1,5000,31.000000,36.000000,"[36.000000]",10.000000,"[10.000000]",31.000000,"[31.000000]",-1,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",2.000000,"[2]"
100,0,30331,0.000000,"[0.000000]",1,4056,185.490000,190.490000,"[190.490000]",10.000000,"[10.000000]",185.490000,"[185.490000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",95.000000,"[95]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60311,0.000000,"[0.000000]",1,5896,311.261000,316.261000,"[316.261000]",10.000000,"[10.000000]",311.261000,"[311.261000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",158.000000,"[158]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90370,0.000000,"[0.000000]",1,7651,13.138000,18.138000,"[18.138000]",10.000000,"[10.000000]",13.138000,"[13.138000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",9.000000,"[9]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120399,0.000000,"[0.000000]",1,6733,311.154000,316.154000,"[316.154000]",10.000000,"[10.000000]",311.154000,"[311.154000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",158.000000,"[158]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150399,0.000000,"[0.000000]",1,6955,259.179000,264.179000,"[264.179000]",10.000000,"[10.000000]",259.179000,"[259.179000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",132.000000,"[132]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180335,0.000000,"[0.000000]",1,6852,177.297000,182.297000,"[182.297000]",10.000000,"[10.000000]",177.297000,"[177.297000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",91.000000,"[91]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210333,0.000000,"[0.000000]",1,8570,271.245000,276.245000,"[276.245000]",10.000000,"[10.000000]",271.245000,"[271.245000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",138.000000,"[138]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240393,0.000000,"[0.000000]",1,3958,365.125000,370.125000,"[370.125000]",10.000000,"[10.000000]",365.125000,"[365.125000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",185.000000,"[185]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270379,0.000000,"[0.000000]",1,6123,291.186000,296.186000,"[296.186000]",10.000000,"[10.000000]",291.186000,"[291.186000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",148.000000,"[148]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300321,0.000000,"[0.000000]",1,8297,331.341000,336.341000,"[336.341000]",10.000000,"[10.000000]",331.341000,"[331.341000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",168.000000,"[168]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330308,0.000000,"[0.000000]",1,6870,11.301000,16.301000,"[16.301000]",10.000000,"[10.000000]",11.301000,"[11.301000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",8.000000,"[8]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360395,0.000000,"[0.000000]",1,5481,419.273000,424.273000,"[424.273000]",10.000000,"[10.000000]",419.273000,"[419.273000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",212.000000,"[212]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390318,0.000000,"[0.000000]",1,6578,1.021000,6.021000,"[6.021000]",10.000000,"[10.000000]",1.021000,"[1.021000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",3.000000,"[3]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1400,0,420387,0.000000,"[0.000000]",1,4740,339.018000,344.018000,"[344.018000]",10.000000,"[10.000000]",339.018000,"[339.018000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",172.000000,"[172]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1500,0,450311,0.000000,"[0.000000]",1,2939,51.042000,56.042000,"[56.042000]",10.000000,"[10.000000]",51.042000,"[51.042000]",1500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",28.000000,"[28]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1600,0,480353,0.000000,"[0.000000]",1,1835,321.008000,326.008000,"[326.008000]",10.000000,"[10.000000]",321.008000,"[321.008000]",1600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",163.000000,"[163]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1700,0,510337,0.000000,"[0.000000]",1,3069,19.509000,22.009000,"[22.009000]",5.000000,"[5.000000]",19.509000,"[19.509000]",1700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",11.000000,"[11]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
1800,0,540343,0.000000,"[0.000000]",1,2897,279.020000,284.020000,"[284.020000]",10.000000,"[10.000000]",279.020000,"[279.020000]",1800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",142.000000,"[142]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1900,0,570383,0.000000,"[0.000000]",1,2282,239.089000,244.089000,"[244.089000]",10.000000,"[10.000000]",239.089000,"[239.089000]",1900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",122.000000,"[122]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2000,0,600352,0.000000,"[0.000000]",1,2104,19.234000,24.234000,"[24.234000]",10.000000,"[10.000000]",19.234000,"[19.234000]",2000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2100,0,630395,0.000000,"[0.000000]",1,2258,349.028000,354.028000,"[354.028000]",10.000000,"[10.000000]",349.028000,"[349.028000]",2100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",177.000000,"[177]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2200,0,660383,0.000000,"[0.000000]",1,3149,507.219000,512.219000,"[512.219000]",10.000000,"[10.000000]",507.219000,"[507.219000]",2200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",256.000000,"[256]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2300,0,690375,0.000000,"[0.000000]",1,4995,323.019000,328.019000,"[328.019000]",10.000000,"[10.000000]",323.019000,"[323.019000]",2300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",164.000000,"[164]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2400,0,720377,0.000000,"[0.000000]",1,6843,47.041000,52.041000,"[52.041000]",10.000000,"[10.000000]",47.041000,"[47.041000]",2400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",26.000000,"[26]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2500,0,750302,0.000000,"[0.000000]",1,4142,13.023000,18.023000,"[18.023000]",10.000000,"[10.000000]",13.023000,"[13.023000]",2500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",9.000000,"[9]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2600,0,780323,0.000000,"[0.000000]",1,5846,493.228000,498.228000,"[498.228000]",10.000000,"[10.000000]",493.228000,"[493.228000]",2600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",249.000000,"[249]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2700,0,810326,0.000000,"[0.000000]",1,4257,21.531000,26.531000,"[26.531000]",10.000000,"[10.000000]",21.531000,"[21.531000]",2700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",13.000000,"[13]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2800,0,840363,0.000000,"[0.000000]",1,3635,503.226000,508.226000,"[508.226000]",10.000000,"[10.000000]",503.226000,"[503.226000]",2800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",254.000000,"[254]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2900,0,870302,0.000000,"[0.000000]",1,5164,25.271000,30.271000,"[30.271000]",10.000000,"[10.000000]",25.271000,"[25.271000]",2900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",15.000000,"[15]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3000,0,900333,0.000000,"[0.000000]",1,4880,471.218000,476.218000,"[476.218000]",10.000000,"[10.000000]",471.218000,"[471.218000]",3000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",238.000000,"[238]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
