update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,30,0.000000,"[0.000000]",1,5000,0.006000,0.006000,"[0.006000]",0.000000,"[0.000000]",0.006000,"[0.006000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]"
100,0,30310,0.000000,"[0.000000]",1,6441,27.181000,27.181000,"[27.181000]",0.000000,"[0.000000]",27.181000,"[27.181000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",13.000000,"[13]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60345,15.873016,"[15.873016]",1,7071,216.268000,226.768000,"[226.768000]",21.000000,"[21.000000]",216.268000,"[216.268000]",200,0.000000,"[0]",3.000000,"[3]",8.000000,"[8]",98.000000,"[98]",63.000000,"[63]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",10.000000,"[10]",178.000000,"[178]"
300,0,90317,35.643564,"[35.643564]",1,4085,336.843000,350.843000,"[350.843000]",28.000000,"[28.000000]",336.843000,"[336.843000]",300,0.000000,"[0]",8.000000,"[8]",12.000000,"[12]",121.000000,"[121]",101.000000,"[101]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",36.000000,"[36]",348.000000,"[348]"
400,0,120391,60.344828,"[60.344828]",1,4318,204.593000,228.093000,"[228.093000]",47.000000,"[47.000000]",204.593000,"[204.593000]",400,0.000000,"[0]",1.000000,"[1]",16.000000,"[16]",61.000000,"[61]",58.000000,"[58]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",35.000000,"[35]",334.000000,"[334]"
500,0,150337,28.571429,"[28.571429]",1,5618,135.046000,143.046000,"[143.046000]",16.000000,"[16.000000]",135.046000,"[135.046000]",500,1.000000,"[1]",8.000000,"[8]",8.000000,"[8]",50.000000,"[50]",49.000000,"[49]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",14.000000,"[14]",297.000000,"[297]"
600,0,180321,26.262626,"[26.262626]",1,5373,286.390000,310.890000,"[310.890000]",49.000000,"[49.000000]",286.390000,"[286.390000]",600,0.000000,"[0]",17.000000,"[17]",22.000000,"[22]",116.000000,"[116]",99.000000,"[99]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",26.000000,"[26]",505.000000,"[505]"
700,0,210303,51.351351,"[51.351351]",1,4451,363.374000,380.874000,"[380.874000]",35.000000,"[35.000000]",363.374000,"[363.374000]",700,0.000000,"[0]",1.000000,"[1]",12.000000,"[12]",133.000000,"[133]",74.000000,"[74]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",38.000000,"[38]",287.000000,"[287]"
800,0,240341,44.680851,"[44.680851]",1,2605,372.347000,388.847000,"[388.847000]",33.000000,"[33.000000]",372.347000,"[372.347000]",800,0.000000,"[0]",0.000000,"[0]",11.000000,"[11]",131.000000,"[131]",94.000000,"[94]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",42.000000,"[42]",225.000000,"[225]"
900,0,270363,49.275362,"[49.275362]",1,3230,345.887000,372.887000,"[372.887000]",54.000000,"[54.000000]",345.887000,"[345.887000]",900,0.000000,"[0]",0.000000,"[0]",18.000000,"[18]",135.000000,"[135]",69.000000,"[69]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",34.000000,"[34]",307.000000,"[307]"
