update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,53,0.000000,"[0.000000]",1,5000,0.000000,0.000000,"[0.000000]",0.000000,"[0.000000]",0.000000,"[0.000000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
100,0,30348,50.000000,"[50.000000]",1,9268,4.003000,18.003000,"[18.003000]",28.000000,"[28.000000]",4.003000,"[4.003000]",100,0.000000,"[0]",6.000000,"[6]",8.000000,"[8]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",6.000000,"[6]",2.000000,"[2]"
200,0,60385,0.000000,"[0.000000]",1,12017,5.000000,10.000000,"[10.000000]",10.000000,"[10.000000]",5.000000,"[5.000000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",5.000000,"[5]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90397,0.000000,"[0.000000]",1,14519,161.217000,166.217000,"[166.217000]",10.000000,"[10.000000]",161.217000,"[161.217000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",83.000000,"[83]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120395,0.000000,"[0.000000]",1,15390,133.272000,138.272000,"[138.272000]",10.000000,"[10.000000]",133.272000,"[133.272000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",69.000000,"[69]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150359,0.000000,"[0.000000]",1,14603,181.523000,186.523000,"[186.523000]",10.000000,"[10.000000]",181.523000,"[181.523000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",93.000000,"[93]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180345,0.000000,"[0.000000]",1,13674,165.507000,170.507000,"[170.507000]",10.000000,"[10.000000]",165.507000,"[165.507000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",85.000000,"[85]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210363,0.000000,"[0.000000]",1,14471,161.528000,166.528000,"[166.528000]",10.000000,"[10.000000]",161.528000,"[161.528000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",83.000000,"[83]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240345,0.000000,"[0.000000]",1,19067,171.477000,176.477000,"[176.477000]",10.000000,"[10.000000]",171.477000,"[171.477000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",88.000000,"[88]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270367,0.000000,"[0.000000]",1,20014,135.367000,140.367000,"[140.367000]",10.000000,"[10.000000]",135.367000,"[135.367000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",70.000000,"[70]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
