update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,18,0.000000,"[0.000000]",1,5000,0.001000,0.001000,"[0.001000]",0.000000,"[0.000000]",0.001000,"[0.001000]",-1,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
100,0,30388,0.000000,"[0.000000]",1,8188,0.004000,0.004000,"[0.004000]",0.000000,"[0.000000]",0.004000,"[0.004000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
200,0,60331,0.000000,"[0.000000]",1,8195,78.249000,88.249000,"[88.249000]",20.000000,"[20.000000]",78.249000,"[78.249000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",44.000000,"[44]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90307,0.000000,"[0.000000]",1,9733,73.362000,108.362000,"[108.362000]",70.000000,"[70.000000]",73.362000,"[73.362000]",300,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",54.000000,"[54]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",7.000000,"[7]"
400,0,120387,0.000000,"[0.000000]",1,10099,204.524000,214.524000,"[214.524000]",20.000000,"[20.000000]",204.524000,"[204.524000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",107.000000,"[107]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150369,0.000000,"[0.000000]",1,8114,222.495000,232.495000,"[232.495000]",20.000000,"[20.000000]",222.495000,"[222.495000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",116.000000,"[116]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180303,0.000000,"[0.000000]",1,6714,236.533000,246.533000,"[246.533000]",20.000000,"[20.000000]",236.533000,"[236.533000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",123.000000,"[123]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210331,0.000000,"[0.000000]",1,6339,308.553000,318.553000,"[318.553000]",20.000000,"[20.000000]",308.553000,"[308.553000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",159.000000,"[159]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240301,0.000000,"[0.000000]",1,5020,288.536000,298.536000,"[298.536000]",20.000000,"[20.000000]",288.536000,"[288.536000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",149.000000,"[149]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270347,0.000000,"[0.000000]",1,3201,202.417000,212.417000,"[212.417000]",20.000000,"[20.000000]",202.417000,"[202.417000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",106.000000,"[106]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300325,0.000000,"[0.000000]",1,4213,286.583000,296.583000,"[296.583000]",20.000000,"[20.000000]",286.583000,"[286.583000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",148.000000,"[148]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330369,0.000000,"[0.000000]",1,3236,284.584000,294.584000,"[294.584000]",20.000000,"[20.000000]",284.584000,"[284.584000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",147.000000,"[147]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360328,0.000000,"[0.000000]",1,1696,16.697000,26.697000,"[26.697000]",20.000000,"[20.000000]",16.697000,"[16.697000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",13.000000,"[13]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390363,0.000000,"[0.000000]",1,1696,308.673000,318.673000,"[318.673000]",20.000000,"[20.000000]",308.673000,"[308.673000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",159.000000,"[159]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1400,0,420321,0.000000,"[0.000000]",1,1734,372.627000,382.627000,"[382.627000]",20.000000,"[20.000000]",372.627000,"[372.627000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",191.000000,"[191]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1500,0,450351,0.000000,"[0.000000]",1,2630,286.563000,296.563000,"[296.563000]",20.000000,"[20.000000]",286.563000,"[286.563000]",1500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",148.000000,"[148]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
