update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,55,0.000000,"[0.000000]",1,5000,0.530000,2.030000,"[2.030000]",3.000000,"[3.000000]",0.530000,"[0.530000]",-1,1.000000,"[1]",0.000000,"[0]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
100,0,30349,25.000000,"[25.000000]",1,4925,165.369000,166.369000,"[166.369000]",2.000000,"[2.000000]",165.369000,"[165.369000]",100,0.000000,"[0]",1.000000,"[1]",1.000000,"[1]",74.000000,"[74]",24.000000,"[24]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",6.000000,"[6]",61.000000,"[61]"
200,0,60381,42.105263,"[42.105263]",1,4411,211.373000,212.373000,"[212.373000]",2.000000,"[2.000000]",211.373000,"[211.373000]",200,0.000000,"[0]",1.000000,"[1]",1.000000,"[1]",94.000000,"[94]",19.000000,"[19]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",8.000000,"[8]",33.000000,"[33]"
300,0,90373,27.272727,"[27.272727]",1,4815,133.417000,136.417000,"[136.417000]",6.000000,"[6.000000]",133.417000,"[133.417000]",300,0.000000,"[0]",3.000000,"[3]",3.000000,"[3]",59.000000,"[59]",22.000000,"[22]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",6.000000,"[6]",41.000000,"[41]"
400,0,120309,21.333333,"[21.333333]",1,3858,196.824000,218.324000,"[218.324000]",43.000000,"[43.000000]",196.824000,"[196.824000]",400,0.000000,"[0]",20.000000,"[20]",21.000000,"[21]",85.000000,"[85]",75.000000,"[75]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",16.000000,"[16]",441.000000,"[441]"
500,0,150327,48.888889,"[48.888889]",1,3205,123.824000,154.324000,"[154.324000]",61.000000,"[61.000000]",123.824000,"[123.824000]",500,0.000000,"[0]",2.000000,"[2]",21.000000,"[21]",44.000000,"[44]",45.000000,"[45]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",22.000000,"[22]",34.000000,"[34]"
600,0,180331,0.000000,"[0.000000]",1,3091,184.440000,200.440000,"[200.440000]",32.000000,"[32.000000]",184.440000,"[184.440000]",600,0.000000,"[0]",1.000000,"[1]",11.000000,"[11]",100.000000,"[100]",9.000000,"[9]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",48.000000,"[48]"
700,0,210347,20.000000,"[20.000000]",1,4373,213.023000,218.523000,"[218.523000]",11.000000,"[11.000000]",213.023000,"[213.023000]",700,0.000000,"[0]",1.000000,"[1]",4.000000,"[4]",100.000000,"[100]",30.000000,"[30]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",6.000000,"[6]",120.000000,"[120]"
800,0,240349,41.176471,"[41.176471]",1,4419,223.363000,234.363000,"[234.363000]",22.000000,"[22.000000]",223.363000,"[223.363000]",800,0.000000,"[0]",8.000000,"[8]",10.000000,"[10]",75.000000,"[75]",68.000000,"[68]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",28.000000,"[28]",147.000000,"[147]"
900,0,270389,0.000000,"[0.000000]",1,4542,238.750000,238.750000,"[238.750000]",0.000000,"[0.000000]",238.750000,"[238.750000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",119.000000,"[119]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
