update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,67,83.333333,"[83.333333]",1,5000,28.001000,28.001000,"[28.001000]",0.000000,"[0.000000]",28.001000,"[28.001000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",9.000000,"[9]",3.000000,"[3]"
100,0,30358,0.000000,"[0.000000]",1,2397,0.002000,0.002000,"[0.002000]",0.000000,"[0.000000]",0.002000,"[0.002000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",65.000000,"[65]"
200,0,60385,16.666667,"[16.666667]",1,4304,5.000000,6.000000,"[6.000000]",2.000000,"[2.000000]",5.000000,"[5.000000]",200,2.000000,"[2]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]",86.000000,"[86]"
300,0,90381,91.666667,"[91.666667]",1,3359,33.004000,33.004000,"[33.004000]",0.000000,"[0.000000]",33.004000,"[33.004000]",300,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",11.000000,"[11]",83.000000,"[83]"
400,0,120350,61.111111,"[61.111111]",1,2271,31.002000,49.002000,"[49.002000]",36.000000,"[36.000000]",31.002000,"[31.002000]",400,2.000000,"[2]",3.000000,"[3]",13.000000,"[13]",8.000000,"[8]",18.000000,"[18]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",11.000000,"[11]",111.000000,"[111]"
500,0,150319,0.000000,"[0.000000]",1,2645,176.460000,176.460000,"[176.460000]",0.000000,"[0.000000]",176.460000,"[176.460000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",88.000000,"[88]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180309,26.760563,"[26.760563]",1,2201,226.154000,243.154000,"[243.154000]",34.000000,"[34.000000]",226.154000,"[226.154000]",600,1.000000,"[1]",5.000000,"[5]",13.000000,"[13]",93.000000,"[93]",71.000000,"[71]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",19.000000,"[19]",146.000000,"[146]"
700,0,210349,30.000000,"[30.000000]",1,2176,341.606000,361.106000,"[361.106000]",39.000000,"[39.000000]",341.606000,"[341.606000]",700,0.000000,"[0]",3.000000,"[3]",14.000000,"[14]",131.000000,"[131]",110.000000,"[110]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",33.000000,"[33]",378.000000,"[378]"
800,0,240315,26.717557,"[26.717557]",1,1657,391.578000,423.078000,"[423.078000]",63.000000,"[63.000000]",391.578000,"[391.578000]",800,0.000000,"[0]",9.000000,"[9]",24.000000,"[24]",159.000000,"[159]",131.000000,"[131]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",35.000000,"[35]",494.000000,"[494]"
900,0,270349,30.534351,"[30.534351]",1,1826,416.069000,436.069000,"[436.069000]",40.000000,"[40.000000]",416.069000,"[416.069000]",900,0.000000,"[0]",8.000000,"[8]",16.000000,"[16]",158.000000,"[158]",131.000000,"[131]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",40.000000,"[40]",346.000000,"[346]"
1000,0,300333,25.179856,"[25.179856]",1,3889,411.525000,445.025000,"[445.025000]",67.000000,"[67.000000]",411.525000,"[411.525000]",1000,0.000000,"[0]",26.000000,"[26]",31.000000,"[31]",170.000000,"[170]",139.000000,"[139]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",35.000000,"[35]",798.000000,"[798]"
1100,0,330323,24.342105,"[24.342105]",1,3792,456.648000,483.148000,"[483.148000]",53.000000,"[53.000000]",456.648000,"[456.648000]",1100,0.000000,"[0]",13.000000,"[13]",22.000000,"[22]",186.000000,"[186]",152.000000,"[152]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",37.000000,"[37]",558.000000,"[558]"
