update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,13,0.000000,"[0.000000]",1,5000,1.058000,6.058000,"[6.058000]",10.000000,"[10.000000]",1.058000,"[1.058000]",-1,3.000000,"[3]",0.000000,"[0]",0.000000,"[0]",3.000000,"[3]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
100,0,30367,0.000000,"[0.000000]",1,5532,158.281000,168.281000,"[168.281000]",20.000000,"[20.000000]",158.281000,"[158.281000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",84.000000,"[84]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60309,0.000000,"[0.000000]",1,3818,192.348000,202.348000,"[202.348000]",20.000000,"[20.000000]",192.348000,"[192.348000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",101.000000,"[101]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90319,0.000000,"[0.000000]",1,4706,158.274000,168.274000,"[168.274000]",20.000000,"[20.000000]",158.274000,"[158.274000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",84.000000,"[84]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120331,0.000000,"[0.000000]",1,5119,170.281000,180.281000,"[180.281000]",20.000000,"[20.000000]",170.281000,"[170.281000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",90.000000,"[90]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150391,0.000000,"[0.000000]",1,4138,220.384000,230.384000,"[230.384000]",20.000000,"[20.000000]",220.384000,"[220.384000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",115.000000,"[115]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180355,0.000000,"[0.000000]",1,2878,220.373000,230.373000,"[230.373000]",20.000000,"[20.000000]",220.373000,"[220.373000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",115.000000,"[115]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210383,0.000000,"[0.000000]",1,2735,204.388000,214.388000,"[214.388000]",20.000000,"[20.000000]",204.388000,"[204.388000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",107.000000,"[107]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240377,0.000000,"[0.000000]",1,3683,204.408000,214.408000,"[214.408000]",20.000000,"[20.000000]",204.408000,"[204.408000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",107.000000,"[107]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270307,0.000000,"[0.000000]",1,4554,188.366000,198.366000,"[198.366000]",20.000000,"[20.000000]",188.366000,"[188.366000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",99.000000,"[99]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
