update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,80,100.000000,"[100.000000]",1,5000,31.000000,36.000000,"[36.000000]",10.000000,"[10.000000]",31.000000,"[31.000000]",-1,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",1.000000,"[1]"
100,0,30381,0.000000,"[0.000000]",1,5885,146.405000,156.405000,"[156.405000]",20.000000,"[20.000000]",146.405000,"[146.405000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",78.000000,"[78]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60303,0.000000,"[0.000000]",1,9118,142.345000,152.345000,"[152.345000]",20.000000,"[20.000000]",142.345000,"[142.345000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",76.000000,"[76]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90319,0.000000,"[0.000000]",1,9278,192.580000,202.580000,"[202.580000]",20.000000,"[20.000000]",192.580000,"[192.580000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",101.000000,"[101]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120347,0.000000,"[0.000000]",1,10512,192.569000,202.569000,"[202.569000]",20.000000,"[20.000000]",192.569000,"[192.569000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",101.000000,"[101]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150345,0.000000,"[0.000000]",1,8030,128.574000,138.574000,"[138.574000]",20.000000,"[20.000000]",128.574000,"[128.574000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",69.000000,"[69]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180302,0.000000,"[0.000000]",1,10503,26.664000,36.664000,"[36.664000]",20.000000,"[20.000000]",26.664000,"[26.664000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",18.000000,"[18]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210353,0.000000,"[0.000000]",1,7719,168.677000,178.677000,"[178.677000]",20.000000,"[20.000000]",168.677000,"[168.677000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",89.000000,"[89]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240339,0.000000,"[0.000000]",1,8079,188.711000,198.711000,"[198.711000]",20.000000,"[20.000000]",188.711000,"[188.711000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",99.000000,"[99]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270341,0.000000,"[0.000000]",1,5581,146.707000,156.707000,"[156.707000]",20.000000,"[20.000000]",146.707000,"[146.707000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",78.000000,"[78]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300311,0.000000,"[0.000000]",1,4643,-18.944000,22.056000,"[22.056000]",82.000000,"[82.000000]",-18.944000,"[-18.944000]",1000,0.000000,"[0]",1.000000,"[1]",1.000000,"[1]",11.000000,"[11]",3.000000,"[3]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",8.000000,"[8]"
1100,0,330327,0.000000,"[0.000000]",1,3808,101.517000,106.517000,"[106.517000]",10.000000,"[10.000000]",101.517000,"[101.517000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",53.000000,"[53]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
1200,0,360331,0.000000,"[0.000000]",1,3176,186.718000,196.718000,"[196.718000]",20.000000,"[20.000000]",186.718000,"[186.718000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",98.000000,"[98]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390357,0.000000,"[0.000000]",1,1779,214.677000,224.677000,"[224.677000]",20.000000,"[20.000000]",214.677000,"[214.677000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",112.000000,"[112]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1400,0,420330,0.000000,"[0.000000]",1,1570,18.689000,28.689000,"[28.689000]",20.000000,"[20.000000]",18.689000,"[18.689000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",14.000000,"[14]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
