update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,54,0.000000,"[0.000000]",1,5000,0.042000,0.042000,"[0.042000]",0.000000,"[0.000000]",0.042000,"[0.042000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
100,0,30309,8.333333,"[8.333333]",1,6652,3.004000,3.004000,"[3.004000]",0.000000,"[0.000000]",3.004000,"[3.004000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",32.000000,"[32]"
200,0,60344,66.666667,"[66.666667]",1,4799,18.000000,18.000000,"[18.000000]",0.000000,"[0.000000]",18.000000,"[18.000000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",3.000000,"[3]",5.000000,"[5]",265.000000,"[265]"
300,0,90323,0.000000,"[0.000000]",1,4688,216.703000,216.703000,"[216.703000]",0.000000,"[0.000000]",216.703000,"[216.703000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",108.000000,"[108]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120310,33.333333,"[33.333333]",1,3681,23.394000,27.894000,"[27.894000]",9.000000,"[9.000000]",23.394000,"[23.394000]",400,0.000000,"[0]",0.000000,"[0]",3.000000,"[3]",12.000000,"[12]",3.000000,"[3]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",8.000000,"[8]"
500,0,150311,12.096774,"[12.096774]",1,3107,403.598000,443.598000,"[443.598000]",80.000000,"[80.000000]",403.598000,"[403.598000]",500,0.000000,"[0]",19.000000,"[19]",33.000000,"[33]",199.000000,"[199]",124.000000,"[124]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",15.000000,"[15]",245.000000,"[245]"
600,0,180345,13.333333,"[13.333333]",1,2267,281.375000,310.375000,"[310.375000]",58.000000,"[58.000000]",281.375000,"[281.375000]",600,0.000000,"[0]",17.000000,"[17]",25.000000,"[25]",134.000000,"[134]",105.000000,"[105]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",14.000000,"[14]",175.000000,"[175]"
700,0,210357,12.195122,"[12.195122]",1,2287,316.128000,369.628000,"[369.628000]",107.000000,"[107.000000]",316.128000,"[316.128000]",700,0.000000,"[0]",16.000000,"[16]",41.000000,"[41]",162.000000,"[162]",123.000000,"[123]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",15.000000,"[15]",240.000000,"[240]"
800,0,240367,24.305556,"[24.305556]",1,1893,450.073000,473.573000,"[473.573000]",47.000000,"[47.000000]",450.073000,"[450.073000]",800,0.000000,"[0]",22.000000,"[22]",23.000000,"[23]",184.000000,"[184]",144.000000,"[144]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",35.000000,"[35]",262.000000,"[262]"
900,0,270311,19.469027,"[19.469027]",1,1893,423.130000,442.630000,"[442.630000]",39.000000,"[39.000000]",423.130000,"[423.130000]",900,0.000000,"[0]",12.000000,"[12]",17.000000,"[17]",188.000000,"[188]",113.000000,"[113]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",22.000000,"[22]",227.000000,"[227]"
1000,0,300393,26.050420,"[26.050420]",1,7278,419.660000,467.660000,"[467.660000]",96.000000,"[96.000000]",419.660000,"[419.660000]",1000,0.000000,"[0]",15.000000,"[15]",37.000000,"[37]",187.000000,"[187]",119.000000,"[119]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",31.000000,"[31]",225.000000,"[225]"
1100,0,330333,22.429907,"[22.429907]",1,7735,348.593000,374.593000,"[374.593000]",52.000000,"[52.000000]",348.593000,"[348.593000]",1100,0.000000,"[0]",14.000000,"[14]",22.000000,"[22]",151.000000,"[151]",107.000000,"[107]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",24.000000,"[24]",252.000000,"[252]"
1200,0,360303,10.843373,"[10.843373]",1,9218,412.242000,445.742000,"[445.742000]",67.000000,"[67.000000]",412.242000,"[412.242000]",1200,0.000000,"[0]",17.000000,"[17]",28.000000,"[28]",209.000000,"[209]",83.000000,"[83]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",9.000000,"[9]",166.000000,"[166]"
1300,0,390323,16.666667,"[16.666667]",1,9205,417.646000,428.646000,"[428.646000]",22.000000,"[22.000000]",417.646000,"[417.646000]",1300,0.000000,"[0]",8.000000,"[8]",10.000000,"[10]",199.000000,"[199]",60.000000,"[60]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",10.000000,"[10]",122.000000,"[122]"
1400,0,420313,22.772277,"[22.772277]",1,10473,426.114000,447.614000,"[447.614000]",43.000000,"[43.000000]",426.114000,"[426.114000]",1400,0.000000,"[0]",20.000000,"[20]",21.000000,"[21]",189.000000,"[189]",101.000000,"[101]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",23.000000,"[23]",204.000000,"[204]"
1500,0,450371,23.333333,"[23.333333]",1,10875,423.645000,429.645000,"[429.645000]",12.000000,"[12.000000]",423.645000,"[423.645000]",1500,0.000000,"[0]",3.000000,"[3]",5.000000,"[5]",204.000000,"[204]",30.000000,"[30]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",7.000000,"[7]",62.000000,"[62]"
1600,0,480309,17.241379,"[17.241379]",1,6915,345.696000,356.696000,"[356.696000]",22.000000,"[22.000000]",345.696000,"[345.696000]",1600,0.000000,"[0]",11.000000,"[11]",11.000000,"[11]",163.000000,"[163]",58.000000,"[58]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",10.000000,"[10]",118.000000,"[118]"
