update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,99,0.000000,"[0.000000]",1,5000,0.002000,0.002000,"[0.002000]",0.000000,"[0.000000]",0.002000,"[0.002000]",-1,2.000000,"[2]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
100,0,30371,0.000000,"[0.000000]",1,3557,46.198000,46.198000,"[46.198000]",0.000000,"[0.000000]",46.198000,"[46.198000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",23.000000,"[23]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60397,21.875000,"[21.875000]",1,2872,158.178000,167.178000,"[167.178000]",18.000000,"[18.000000]",158.178000,"[158.178000]",200,0.000000,"[0]",9.000000,"[9]",9.000000,"[9]",73.000000,"[73]",32.000000,"[32]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",7.000000,"[7]",60.000000,"[60]"
300,0,90305,32.653061,"[32.653061]",1,3183,210.441000,216.441000,"[216.441000]",12.000000,"[12.000000]",210.441000,"[210.441000]",300,0.000000,"[0]",6.000000,"[6]",6.000000,"[6]",84.000000,"[84]",49.000000,"[49]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",16.000000,"[16]",100.000000,"[100]"
400,0,120383,32.911392,"[32.911392]",1,3863,251.641000,272.141000,"[272.141000]",41.000000,"[41.000000]",251.641000,"[251.641000]",400,0.000000,"[0]",7.000000,"[7]",16.000000,"[16]",97.000000,"[97]",79.000000,"[79]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",26.000000,"[26]",154.000000,"[154]"
500,0,150329,17.283951,"[17.283951]",1,3526,213.153000,224.153000,"[224.153000]",22.000000,"[22.000000]",213.153000,"[213.153000]",500,0.000000,"[0]",5.000000,"[5]",9.000000,"[9]",92.000000,"[92]",81.000000,"[81]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",13.000000,"[13]",158.000000,"[158]"
600,0,180377,30.526316,"[30.526316]",1,3372,296.605000,309.105000,"[309.105000]",25.000000,"[25.000000]",296.605000,"[296.605000]",600,0.000000,"[0]",8.000000,"[8]",11.000000,"[11]",111.000000,"[111]",95.000000,"[95]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",29.000000,"[29]",383.000000,"[383]"
700,0,210375,31.578947,"[31.578947]",1,2323,300.080000,312.080000,"[312.080000]",24.000000,"[24.000000]",300.080000,"[300.080000]",700,0.000000,"[0]",9.000000,"[9]",11.000000,"[11]",111.000000,"[111]",95.000000,"[95]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",30.000000,"[30]",287.000000,"[287]"
800,0,240321,38.095238,"[38.095238]",1,2453,285.600000,300.100000,"[300.100000]",29.000000,"[29.000000]",285.600000,"[285.600000]",800,0.000000,"[0]",1.000000,"[1]",10.000000,"[10]",102.000000,"[102]",84.000000,"[84]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",32.000000,"[32]",158.000000,"[158]"
900,0,270375,34.117647,"[34.117647]",1,1758,270.089000,281.089000,"[281.089000]",22.000000,"[22.000000]",270.089000,"[270.089000]",900,0.000000,"[0]",8.000000,"[8]",10.000000,"[10]",97.000000,"[97]",85.000000,"[85]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",29.000000,"[29]",312.000000,"[312]"
1000,0,300373,41.666667,"[41.666667]",1,1924,328.592000,344.092000,"[344.092000]",31.000000,"[31.000000]",328.592000,"[328.592000]",1000,0.000000,"[0]",2.000000,"[2]",11.000000,"[11]",112.000000,"[112]",96.000000,"[96]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",40.000000,"[40]",266.000000,"[266]"
1100,0,330373,38.383838,"[38.383838]",1,3176,331.090000,346.090000,"[346.090000]",30.000000,"[30.000000]",331.090000,"[331.090000]",1100,1.000000,"[1]",6.000000,"[6]",12.000000,"[12]",116.000000,"[116]",99.000000,"[99]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",38.000000,"[38]",204.000000,"[204]"
1200,0,360321,31.395349,"[31.395349]",1,2798,266.110000,281.110000,"[281.110000]",30.000000,"[30.000000]",266.110000,"[266.110000]",1200,0.000000,"[0]",9.000000,"[9]",13.000000,"[13]",100.000000,"[100]",86.000000,"[86]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",27.000000,"[27]",279.000000,"[279]"
1300,0,390316,5.882353,"[5.882353]",1,3160,-17.401000,17.099000,"[17.099000]",69.000000,"[69.000000]",-17.401000,"[-17.401000]",1300,0.000000,"[0]",3.000000,"[3]",24.000000,"[24]",7.000000,"[7]",17.000000,"[17]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",191.000000,"[191]"
1400,0,420357,23.188406,"[23.188406]",1,2364,176.633000,202.133000,"[202.133000]",51.000000,"[51.000000]",176.633000,"[176.633000]",1400,0.000000,"[0]",6.000000,"[6]",19.000000,"[19]",77.000000,"[77]",69.000000,"[69]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",16.000000,"[16]",145.000000,"[145]"
1500,0,450329,43.661972,"[43.661972]",1,2859,259.101000,271.101000,"[271.101000]",24.000000,"[24.000000]",259.101000,"[259.101000]",1500,0.000000,"[0]",6.000000,"[6]",10.000000,"[10]",89.000000,"[89]",71.000000,"[71]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",31.000000,"[31]",149.000000,"[149]"
1600,0,480341,49.450549,"[49.450549]",1,3904,320.608000,345.108000,"[345.108000]",49.000000,"[49.000000]",320.608000,"[320.608000]",1600,0.000000,"[0]",5.000000,"[5]",18.000000,"[18]",105.000000,"[105]",91.000000,"[91]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",45.000000,"[45]",179.000000,"[179]"
1700,0,510345,34.000000,"[34.000000]",1,2408,321.109000,334.109000,"[334.109000]",26.000000,"[26.000000]",321.109000,"[321.109000]",1700,0.000000,"[0]",4.000000,"[4]",10.000000,"[10]",118.000000,"[118]",100.000000,"[100]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]",32.000000,"[32]",212.000000,"[212]"
1800,0,540319,34.285714,"[34.285714]",1,4403,355.083000,358.083000,"[358.083000]",6.000000,"[6.000000]",355.083000,"[355.083000]",1800,0.000000,"[0]",0.000000,"[0]",2.000000,"[2]",125.000000,"[125]",105.000000,"[105]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",36.000000,"[36]",199.000000,"[199]"
1900,0,570315,29.411765,"[29.411765]",1,4272,313.081000,330.081000,"[330.081000]",34.000000,"[34.000000]",313.081000,"[313.081000]",1900,0.000000,"[0]",2.000000,"[2]",12.000000,"[12]",120.000000,"[120]",102.000000,"[102]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",30.000000,"[30]",204.000000,"[204]"
