update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,45,100.000000,"[100.000000]",1,5000,36.000000,36.000000,"[36.000000]",0.000000,"[0.000000]",36.000000,"[36.000000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",3.000000,"[3]"
100,0,30340,0.000000,"[0.000000]",1,6932,0.004000,0.004000,"[0.004000]",0.000000,"[0.000000]",0.004000,"[0.004000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60303,33.333333,"[33.333333]",1,9408,47.618000,51.118000,"[51.118000]",7.000000,"[7.000000]",47.618000,"[47.618000]",200,1.000000,"[1]",2.000000,"[2]",3.000000,"[3]",21.000000,"[21]",9.000000,"[9]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",3.000000,"[3]",20.000000,"[20]"
300,0,90319,32.222222,"[32.222222]",1,9157,330.045000,349.545000,"[349.545000]",39.000000,"[39.000000]",330.045000,"[330.045000]",300,0.000000,"[0]",18.000000,"[18]",19.000000,"[19]",131.000000,"[131]",90.000000,"[90]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",29.000000,"[29]",97.000000,"[97]"
400,0,120301,23.684211,"[23.684211]",1,11464,379.301000,379.301000,"[379.301000]",0.000000,"[0.000000]",379.301000,"[379.301000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",176.000000,"[176]",38.000000,"[38]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",9.000000,"[9]",47.000000,"[47]"
500,0,150371,26.923077,"[26.923077]",1,14655,407.809000,420.309000,"[420.309000]",25.000000,"[25.000000]",407.809000,"[407.809000]",500,0.000000,"[0]",8.000000,"[8]",11.000000,"[11]",168.000000,"[168]",104.000000,"[104]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",28.000000,"[28]",160.000000,"[160]"
600,0,180343,37.735849,"[37.735849]",1,7973,428.788000,436.288000,"[436.288000]",15.000000,"[15.000000]",428.788000,"[428.788000]",600,0.000000,"[0]",0.000000,"[0]",5.000000,"[5]",188.000000,"[188]",53.000000,"[53]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",20.000000,"[20]",75.000000,"[75]"
700,0,210383,58.064516,"[58.064516]",1,6287,539.144000,554.144000,"[554.144000]",30.000000,"[30.000000]",539.144000,"[539.144000]",700,0.000000,"[0]",0.000000,"[0]",10.000000,"[10]",250.000000,"[250]",31.000000,"[31]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",18.000000,"[18]",57.000000,"[57]"
800,0,240335,38.636364,"[38.636364]",1,7114,474.830000,485.330000,"[485.330000]",21.000000,"[21.000000]",474.830000,"[474.830000]",800,0.000000,"[0]",0.000000,"[0]",7.000000,"[7]",217.000000,"[217]",44.000000,"[44]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",17.000000,"[17]",70.000000,"[70]"
900,0,270399,25.581395,"[25.581395]",1,12107,406.862000,414.362000,"[414.362000]",15.000000,"[15.000000]",406.862000,"[406.862000]",900,0.000000,"[0]",3.000000,"[3]",6.000000,"[6]",174.000000,"[174]",86.000000,"[86]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",22.000000,"[22]",122.000000,"[122]"
