update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,92,100.000000,"[100.000000]",1,5000,36.003000,36.003000,"[36.003000]",0.000000,"[0.000000]",36.003000,"[36.003000]",-1,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",228.000000,"[228]"
100,0,30377,26.229508,"[26.229508]",1,7192,150.870000,178.370000,"[178.370000]",55.000000,"[55.000000]",150.870000,"[150.870000]",100,0.000000,"[0]",14.000000,"[14]",23.000000,"[23]",65.000000,"[65]",61.000000,"[61]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",16.000000,"[16]",112.000000,"[112]"
200,0,60339,10.975610,"[10.975610]",1,5465,191.020000,213.520000,"[213.520000]",45.000000,"[45.000000]",191.020000,"[191.020000]",200,0.000000,"[0]",15.000000,"[15]",20.000000,"[20]",93.000000,"[93]",82.000000,"[82]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",9.000000,"[9]",159.000000,"[159]"
300,0,90377,10.891089,"[10.891089]",1,5381,231.028000,269.528000,"[269.528000]",77.000000,"[77.000000]",231.028000,"[231.028000]",300,0.000000,"[0]",31.000000,"[31]",36.000000,"[36]",118.000000,"[118]",101.000000,"[101]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",11.000000,"[11]",189.000000,"[189]"
400,0,120397,11.224490,"[11.224490]",1,9625,221.003000,263.503000,"[263.503000]",85.000000,"[85.000000]",221.003000,"[221.003000]",400,0.000000,"[0]",29.000000,"[29]",38.000000,"[38]",115.000000,"[115]",98.000000,"[98]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",11.000000,"[11]",191.000000,"[191]"
500,0,150325,16.981132,"[16.981132]",1,8636,270.982000,304.482000,"[304.482000]",67.000000,"[67.000000]",270.982000,"[270.982000]",500,0.000000,"[0]",23.000000,"[23]",30.000000,"[30]",125.000000,"[125]",106.000000,"[106]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",18.000000,"[18]",189.000000,"[189]"
600,0,180339,25.263158,"[25.263158]",1,9182,246.029000,288.529000,"[288.529000]",85.000000,"[85.000000]",246.029000,"[246.029000]",600,0.000000,"[0]",26.000000,"[26]",37.000000,"[37]",110.000000,"[110]",95.000000,"[95]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]",22.000000,"[22]",165.000000,"[165]"
700,0,210355,0.000000,"[0.000000]",1,13453,318.548000,318.548000,"[318.548000]",0.000000,"[0.000000]",318.548000,"[318.548000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",159.000000,"[159]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240371,0.000000,"[0.000000]",1,12965,380.628000,380.628000,"[380.628000]",0.000000,"[0.000000]",380.628000,"[380.628000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",190.000000,"[190]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270349,0.000000,"[0.000000]",1,12665,354.547000,354.547000,"[354.547000]",0.000000,"[0.000000]",354.547000,"[354.547000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",177.000000,"[177]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
