update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,56,0.000000,"[0.000000]",1,5000,0.000000,0.000000,"[0.000000]",0.000000,"[0.000000]",0.000000,"[0.000000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
100,0,30385,0.000000,"[0.000000]",1,3788,92.193000,102.193000,"[102.193000]",20.000000,"[20.000000]",92.193000,"[92.193000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",51.000000,"[51]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60383,0.000000,"[0.000000]",1,3090,140.322000,150.322000,"[150.322000]",20.000000,"[20.000000]",140.322000,"[140.322000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",75.000000,"[75]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90381,0.000000,"[0.000000]",1,1955,130.284000,140.284000,"[140.284000]",20.000000,"[20.000000]",130.284000,"[130.284000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",70.000000,"[70]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120327,0.000000,"[0.000000]",1,2640,98.340000,108.340000,"[108.340000]",20.000000,"[20.000000]",98.340000,"[98.340000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",54.000000,"[54]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150327,0.000000,"[0.000000]",1,2282,90.199000,110.199000,"[110.199000]",40.000000,"[40.000000]",90.199000,"[90.199000]",500,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",55.000000,"[55]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]"
600,0,180301,0.000000,"[0.000000]",1,3823,170.592000,180.592000,"[180.592000]",20.000000,"[20.000000]",170.592000,"[170.592000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",90.000000,"[90]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210381,0.000000,"[0.000000]",1,5037,258.537000,268.537000,"[268.537000]",20.000000,"[20.000000]",258.537000,"[258.537000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",134.000000,"[134]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240347,0.000000,"[0.000000]",1,7333,282.515000,292.515000,"[292.515000]",20.000000,"[20.000000]",282.515000,"[282.515000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",146.000000,"[146]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270389,0.000000,"[0.000000]",1,5804,286.500000,296.500000,"[296.500000]",20.000000,"[20.000000]",286.500000,"[286.500000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",148.000000,"[148]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300399,0.000000,"[0.000000]",1,5214,248.547000,258.547000,"[258.547000]",20.000000,"[20.000000]",248.547000,"[248.547000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",129.000000,"[129]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330347,0.000000,"[0.000000]",1,2753,306.532000,316.532000,"[316.532000]",20.000000,"[20.000000]",306.532000,"[306.532000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",158.000000,"[158]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360315,0.000000,"[0.000000]",1,3123,276.502000,286.502000,"[286.502000]",20.000000,"[20.000000]",276.502000,"[276.502000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",143.000000,"[143]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390397,0.000000,"[0.000000]",1,2168,348.612000,358.612000,"[358.612000]",20.000000,"[20.000000]",348.612000,"[348.612000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",179.000000,"[179]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1400,0,420303,0.000000,"[0.000000]",1,2174,356.661000,366.661000,"[366.661000]",20.000000,"[20.000000]",356.661000,"[356.661000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",183.000000,"[183]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1500,0,450375,0.000000,"[0.000000]",1,2677,364.647000,374.647000,"[374.647000]",20.000000,"[20.000000]",364.647000,"[364.647000]",1500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",187.000000,"[187]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1600,0,480385,0.000000,"[0.000000]",1,2552,360.648000,370.648000,"[370.648000]",20.000000,"[20.000000]",360.648000,"[360.648000]",1600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",185.000000,"[185]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1700,0,510379,0.000000,"[0.000000]",1,2212,328.701000,338.701000,"[338.701000]",20.000000,"[20.000000]",328.701000,"[328.701000]",1700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",169.000000,"[169]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1800,0,540343,0.000000,"[0.000000]",1,2046,328.689000,338.689000,"[338.689000]",20.000000,"[20.000000]",328.689000,"[328.689000]",1800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",169.000000,"[169]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1900,0,570321,0.000000,"[0.000000]",1,3172,360.685000,370.685000,"[370.685000]",20.000000,"[20.000000]",360.685000,"[360.685000]",1900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",185.000000,"[185]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2000,0,600367,0.000000,"[0.000000]",1,2903,350.678000,360.678000,"[360.678000]",20.000000,"[20.000000]",350.678000,"[350.678000]",2000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",180.000000,"[180]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2100,0,630341,0.000000,"[0.000000]",1,2898,380.658000,390.658000,"[390.658000]",20.000000,"[20.000000]",380.658000,"[380.658000]",2100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",195.000000,"[195]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2200,0,660389,0.000000,"[0.000000]",1,3923,330.653000,340.653000,"[340.653000]",20.000000,"[20.000000]",330.653000,"[330.653000]",2200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",170.000000,"[170]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2300,0,690325,0.000000,"[0.000000]",1,1802,294.691000,304.691000,"[304.691000]",20.000000,"[20.000000]",294.691000,"[294.691000]",2300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",152.000000,"[152]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2400,0,720307,0.000000,"[0.000000]",1,4007,318.668000,328.668000,"[328.668000]",20.000000,"[20.000000]",318.668000,"[318.668000]",2400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",164.000000,"[164]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2500,0,750397,0.000000,"[0.000000]",1,3278,322.686000,332.686000,"[332.686000]",20.000000,"[20.000000]",322.686000,"[322.686000]",2500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",166.000000,"[166]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2600,0,780399,0.000000,"[0.000000]",1,5558,360.673000,370.673000,"[370.673000]",20.000000,"[20.000000]",360.673000,"[360.673000]",2600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",185.000000,"[185]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2700,0,810399,0.000000,"[0.000000]",1,3698,288.775000,298.775000,"[298.775000]",20.000000,"[20.000000]",288.775000,"[288.775000]",2700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",149.000000,"[149]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2800,0,840355,0.000000,"[0.000000]",1,4055,314.683000,324.683000,"[324.683000]",20.000000,"[20.000000]",314.683000,"[314.683000]",2800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",162.000000,"[162]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2900,0,870357,0.000000,"[0.000000]",1,3967,259.468000,264.468000,"[264.468000]",10.000000,"[10.000000]",259.468000,"[259.468000]",2900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",132.000000,"[132]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
3000,0,900371,0.000000,"[0.000000]",1,1928,368.664000,378.664000,"[378.664000]",20.000000,"[20.000000]",368.664000,"[368.664000]",3000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",189.000000,"[189]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3100,0,930389,0.000000,"[0.000000]",1,1938,134.318000,144.318000,"[144.318000]",20.000000,"[20.000000]",134.318000,"[134.318000]",3100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",72.000000,"[72]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3200,0,960375,0.000000,"[0.000000]",1,3169,272.697000,282.697000,"[282.697000]",20.000000,"[20.000000]",272.697000,"[272.697000]",3200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",141.000000,"[141]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3300,0,990305,0.000000,"[0.000000]",1,4831,366.675000,376.675000,"[376.675000]",20.000000,"[20.000000]",366.675000,"[366.675000]",3300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",188.000000,"[188]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3400,0,1020345,0.000000,"[0.000000]",1,4349,366.682000,376.682000,"[376.682000]",20.000000,"[20.000000]",366.682000,"[366.682000]",3400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",188.000000,"[188]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3500,0,1050351,0.000000,"[0.000000]",1,2882,302.674000,312.674000,"[312.674000]",20.000000,"[20.000000]",302.674000,"[302.674000]",3500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",156.000000,"[156]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3600,0,1080325,0.000000,"[0.000000]",1,2153,366.672000,376.672000,"[376.672000]",20.000000,"[20.000000]",366.672000,"[366.672000]",3600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",188.000000,"[188]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3700,0,1110397,0.000000,"[0.000000]",1,2591,388.666000,398.666000,"[398.666000]",20.000000,"[20.000000]",388.666000,"[388.666000]",3700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",199.000000,"[199]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3800,0,1140391,0.000000,"[0.000000]",1,3782,314.678000,324.678000,"[324.678000]",20.000000,"[20.000000]",314.678000,"[314.678000]",3800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",162.000000,"[162]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
3900,0,1170395,0.000000,"[0.000000]",1,3436,306.654000,316.654000,"[316.654000]",20.000000,"[20.000000]",306.654000,"[306.654000]",3900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",158.000000,"[158]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
4000,0,1200365,0.000000,"[0.000000]",1,2509,322.729000,332.729000,"[332.729000]",20.000000,"[20.000000]",322.729000,"[322.729000]",4000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",166.000000,"[166]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
4100,0,1230341,0.000000,"[0.000000]",1,1909,276.658000,286.658000,"[286.658000]",20.000000,"[20.000000]",276.658000,"[276.658000]",4100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",143.000000,"[143]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
4200,0,1260307,0.000000,"[0.000000]",1,2809,320.706000,330.706000,"[330.706000]",20.000000,"[20.000000]",320.706000,"[320.706000]",4200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",165.000000,"[165]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
