update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,54,0.000000,"[0.000000]",1,5000,-4.999000,0.001000,"[0.001000]",10.000000,"[10.000000]",-4.999000,"[-4.999000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
100,0,30321,0.000000,"[0.000000]",1,4398,80.365000,90.365000,"[90.365000]",20.000000,"[20.000000]",80.365000,"[80.365000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",45.000000,"[45]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60359,0.000000,"[0.000000]",1,4029,138.415000,148.415000,"[148.415000]",20.000000,"[20.000000]",138.415000,"[138.415000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",74.000000,"[74]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90371,0.000000,"[0.000000]",1,3275,136.356000,156.356000,"[156.356000]",40.000000,"[40.000000]",136.356000,"[136.356000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",78.000000,"[78]",1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]"
400,0,120373,0.000000,"[0.000000]",1,3360,224.432000,234.432000,"[234.432000]",20.000000,"[20.000000]",224.432000,"[224.432000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",117.000000,"[117]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150303,0.000000,"[0.000000]",1,1863,254.502000,264.502000,"[264.502000]",20.000000,"[20.000000]",254.502000,"[254.502000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",132.000000,"[132]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180311,0.000000,"[0.000000]",1,1863,308.450000,318.450000,"[318.450000]",20.000000,"[20.000000]",308.450000,"[308.450000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",159.000000,"[159]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210319,0.000000,"[0.000000]",1,2550,342.592000,352.592000,"[352.592000]",20.000000,"[20.000000]",342.592000,"[342.592000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",176.000000,"[176]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240343,0.000000,"[0.000000]",1,2124,372.532000,382.532000,"[382.532000]",20.000000,"[20.000000]",372.532000,"[372.532000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",191.000000,"[191]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270322,0.000000,"[0.000000]",1,2668,36.598000,46.598000,"[46.598000]",20.000000,"[20.000000]",36.598000,"[36.598000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",23.000000,"[23]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300333,0.000000,"[0.000000]",1,2983,364.549000,374.549000,"[374.549000]",20.000000,"[20.000000]",364.549000,"[364.549000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",187.000000,"[187]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330323,0.000000,"[0.000000]",1,3328,350.522000,360.522000,"[360.522000]",20.000000,"[20.000000]",350.522000,"[350.522000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",180.000000,"[180]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360353,0.000000,"[0.000000]",1,4815,330.500000,340.500000,"[340.500000]",20.000000,"[20.000000]",330.500000,"[330.500000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",170.000000,"[170]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390363,0.000000,"[0.000000]",1,5388,336.553000,346.553000,"[346.553000]",20.000000,"[20.000000]",336.553000,"[336.553000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",173.000000,"[173]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1400,0,420395,0.000000,"[0.000000]",1,4110,366.539000,376.539000,"[376.539000]",20.000000,"[20.000000]",366.539000,"[366.539000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",188.000000,"[188]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1500,0,450365,0.000000,"[0.000000]",1,2737,428.802000,438.802000,"[438.802000]",20.000000,"[20.000000]",428.802000,"[428.802000]",1500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",219.000000,"[219]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1600,0,480363,0.000000,"[0.000000]",1,4003,442.807000,452.807000,"[452.807000]",20.000000,"[20.000000]",442.807000,"[442.807000]",1600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",226.000000,"[226]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1700,0,510387,0.000000,"[0.000000]",1,3874,444.823000,454.823000,"[454.823000]",20.000000,"[20.000000]",444.823000,"[444.823000]",1700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",227.000000,"[227]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1800,0,540339,0.000000,"[0.000000]",1,3503,406.761000,416.761000,"[416.761000]",20.000000,"[20.000000]",406.761000,"[406.761000]",1800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",208.000000,"[208]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1900,0,570381,0.000000,"[0.000000]",1,6313,440.817000,450.817000,"[450.817000]",20.000000,"[20.000000]",440.817000,"[440.817000]",1900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",225.000000,"[225]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2000,0,600319,0.000000,"[0.000000]",1,6011,390.782000,400.782000,"[400.782000]",20.000000,"[20.000000]",390.782000,"[390.782000]",2000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",200.000000,"[200]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
