update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,57,0.000000,"[0.000000]",1,5000,0.218000,0.218000,"[0.218000]",0.000000,"[0.000000]",0.218000,"[0.218000]",-1,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",3.000000,"[3]"
100,0,30381,0.000000,"[0.000000]",1,3944,232.413000,232.413000,"[232.413000]",0.000000,"[0.000000]",232.413000,"[232.413000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",116.000000,"[116]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60309,0.000000,"[0.000000]",1,4618,258.432000,258.432000,"[258.432000]",0.000000,"[0.000000]",258.432000,"[258.432000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",129.000000,"[129]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90386,0.000000,"[0.000000]",1,5977,12.567000,12.567000,"[12.567000]",0.000000,"[0.000000]",12.567000,"[12.567000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",6.000000,"[6]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120397,0.000000,"[0.000000]",1,6395,354.451000,354.451000,"[354.451000]",0.000000,"[0.000000]",354.451000,"[354.451000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",177.000000,"[177]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150321,0.000000,"[0.000000]",1,6072,356.453000,356.453000,"[356.453000]",0.000000,"[0.000000]",356.453000,"[356.453000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",178.000000,"[178]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180399,0.000000,"[0.000000]",1,5355,192.524000,192.524000,"[192.524000]",0.000000,"[0.000000]",192.524000,"[192.524000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",96.000000,"[96]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210361,0.000000,"[0.000000]",1,7076,318.465000,318.465000,"[318.465000]",0.000000,"[0.000000]",318.465000,"[318.465000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",159.000000,"[159]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240335,0.000000,"[0.000000]",1,7985,202.297000,202.297000,"[202.297000]",0.000000,"[0.000000]",202.297000,"[202.297000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",101.000000,"[101]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]"
900,0,270397,0.000000,"[0.000000]",1,7691,248.066000,248.066000,"[248.066000]",0.000000,"[0.000000]",248.066000,"[248.066000]",900,11.000000,"[11]",0.000000,"[0]",0.000000,"[0]",124.000000,"[124]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",483.000000,"[483]"
