update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,25,0.000000,"[0.000000]",1,5000,2.002000,2.002000,"[2.002000]",0.000000,"[0.000000]",2.002000,"[2.002000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",13.000000,"[13]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
100,0,30397,15.384615,"[15.384615]",1,2712,41.579000,50.079000,"[50.079000]",17.000000,"[17.000000]",41.579000,"[41.579000]",100,0.000000,"[0]",1.000000,"[1]",6.000000,"[6]",19.000000,"[19]",26.000000,"[26]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]",219.000000,"[219]"
200,0,60353,18.461538,"[18.461538]",1,1784,341.902000,386.402000,"[386.402000]",89.000000,"[89.000000]",341.902000,"[341.902000]",200,0.000000,"[0]",10.000000,"[10]",33.000000,"[33]",157.000000,"[157]",130.000000,"[130]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",24.000000,"[24]",857.000000,"[857]"
300,0,90311,28.571429,"[28.571429]",1,3623,283.749000,312.249000,"[312.249000]",57.000000,"[57.000000]",283.749000,"[283.749000]",300,0.000000,"[0]",18.000000,"[18]",25.000000,"[25]",115.000000,"[115]",98.000000,"[98]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",27.000000,"[27]",842.000000,"[842]"
400,0,120343,23.571429,"[23.571429]",1,3776,406.423000,441.423000,"[441.423000]",70.000000,"[70.000000]",406.423000,"[406.423000]",400,0.000000,"[0]",20.000000,"[20]",30.000000,"[30]",171.000000,"[171]",140.000000,"[140]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",33.000000,"[33]",510.000000,"[510]"
500,0,150377,16.778523,"[16.778523]",1,4171,417.849000,441.349000,"[441.349000]",47.000000,"[47.000000]",417.849000,"[417.849000]",500,0.000000,"[0]",10.000000,"[10]",19.000000,"[19]",183.000000,"[183]",149.000000,"[149]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",25.000000,"[25]",710.000000,"[710]"
600,0,180301,21.428571,"[21.428571]",1,3058,366.849000,389.349000,"[389.349000]",45.000000,"[45.000000]",366.849000,"[366.849000]",600,0.000000,"[0]",9.000000,"[9]",18.000000,"[18]",154.000000,"[154]",126.000000,"[126]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",27.000000,"[27]",475.000000,"[475]"
700,0,210381,36.800000,"[36.800000]",1,4458,424.809000,438.309000,"[438.309000]",27.000000,"[27.000000]",424.809000,"[424.809000]",700,0.000000,"[0]",6.000000,"[6]",11.000000,"[11]",150.000000,"[150]",125.000000,"[125]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",46.000000,"[46]",670.000000,"[670]"
800,0,240327,23.776224,"[23.776224]",1,3639,412.298000,454.298000,"[454.298000]",84.000000,"[84.000000]",412.298000,"[412.298000]",800,0.000000,"[0]",12.000000,"[12]",32.000000,"[32]",176.000000,"[176]",143.000000,"[143]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",34.000000,"[34]",456.000000,"[456]"
900,0,270329,23.134328,"[23.134328]",1,5089,427.299000,435.299000,"[435.299000]",16.000000,"[16.000000]",427.299000,"[427.299000]",900,0.000000,"[0]",8.000000,"[8]",8.000000,"[8]",171.000000,"[171]",134.000000,"[134]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",31.000000,"[31]",272.000000,"[272]"
