update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,6,0.000000,"[0.000000]",1,5000,0.000000,0.000000,"[0.000000]",0.000000,"[0.000000]",0.000000,"[0.000000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
100,0,30385,58.333333,"[58.333333]",1,3439,8.514000,21.514000,"[21.514000]",26.000000,"[26.000000]",8.514000,"[8.514000]",100,0.000000,"[0]",5.000000,"[5]",7.000000,"[7]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",7.000000,"[7]",2.000000,"[2]"
200,0,60340,0.000000,"[0.000000]",1,3343,4.519000,10.019000,"[10.019000]",11.000000,"[11.000000]",4.519000,"[4.519000]",200,4.000000,"[4]",0.000000,"[0]",2.000000,"[2]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]"
300,0,90376,0.000000,"[0.000000]",1,3377,1.048000,1.048000,"[1.048000]",0.000000,"[0.000000]",1.048000,"[1.048000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
400,0,120400,0.000000,"[0.000000]",1,2996,0.879000,0.879000,"[0.879000]",0.000000,"[0.000000]",0.879000,"[0.879000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
500,0,150321,0.000000,"[0.000000]",1,2288,171.492000,176.492000,"[176.492000]",10.000000,"[10.000000]",171.492000,"[171.492000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",88.000000,"[88]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180361,0.000000,"[0.000000]",1,3297,29.342000,74.342000,"[74.342000]",90.000000,"[90.000000]",29.342000,"[29.342000]",600,2.000000,"[2]",0.000000,"[0]",0.000000,"[0]",37.000000,"[37]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",18.000000,"[18]"
700,0,210333,0.000000,"[0.000000]",1,4144,131.284000,136.284000,"[136.284000]",10.000000,"[10.000000]",131.284000,"[131.284000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",68.000000,"[68]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240389,0.000000,"[0.000000]",1,4173,179.503000,184.503000,"[184.503000]",10.000000,"[10.000000]",179.503000,"[179.503000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",92.000000,"[92]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270399,0.000000,"[0.000000]",1,3082,217.458000,222.458000,"[222.458000]",10.000000,"[10.000000]",217.458000,"[217.458000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",111.000000,"[111]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
