update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,32,0.000000,"[0.000000]",1,5000,2.066000,2.066000,"[2.066000]",0.000000,"[0.000000]",2.066000,"[2.066000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
100,0,30363,0.000000,"[0.000000]",1,3733,96.670000,106.670000,"[106.670000]",20.000000,"[20.000000]",96.670000,"[96.670000]",100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",53.000000,"[53]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
200,0,60395,0.000000,"[0.000000]",1,3174,190.910000,200.910000,"[200.910000]",20.000000,"[20.000000]",190.910000,"[190.910000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",100.000000,"[100]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90395,0.000000,"[0.000000]",1,2973,266.771000,276.771000,"[276.771000]",20.000000,"[20.000000]",266.771000,"[266.771000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",138.000000,"[138]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
400,0,120339,0.000000,"[0.000000]",1,1773,34.805000,44.805000,"[44.805000]",20.000000,"[20.000000]",34.805000,"[34.805000]",400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",22.000000,"[22]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150305,0.000000,"[0.000000]",1,2234,320.841000,330.841000,"[330.841000]",20.000000,"[20.000000]",320.841000,"[320.841000]",500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",165.000000,"[165]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
600,0,180305,0.000000,"[0.000000]",1,1845,222.829000,232.829000,"[232.829000]",20.000000,"[20.000000]",222.829000,"[222.829000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",116.000000,"[116]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
700,0,210309,0.000000,"[0.000000]",1,1845,338.796000,348.796000,"[348.796000]",20.000000,"[20.000000]",338.796000,"[338.796000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",174.000000,"[174]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
800,0,240361,0.000000,"[0.000000]",1,1593,328.678000,338.678000,"[338.678000]",20.000000,"[20.000000]",328.678000,"[328.678000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",169.000000,"[169]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
900,0,270323,0.000000,"[0.000000]",1,1799,328.797000,338.797000,"[338.797000]",20.000000,"[20.000000]",328.797000,"[328.797000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",169.000000,"[169]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1000,0,300359,0.000000,"[0.000000]",1,2229,332.667000,342.667000,"[342.667000]",20.000000,"[20.000000]",332.667000,"[332.667000]",1000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",171.000000,"[171]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1100,0,330393,0.000000,"[0.000000]",1,3359,354.688000,364.688000,"[364.688000]",20.000000,"[20.000000]",354.688000,"[354.688000]",1100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",182.000000,"[182]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1200,0,360368,0.000000,"[0.000000]",1,4513,74.921000,84.921000,"[84.921000]",20.000000,"[20.000000]",74.921000,"[74.921000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",42.000000,"[42]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1300,0,390391,0.000000,"[0.000000]",1,3909,14.718000,44.718000,"[44.718000]",60.000000,"[60.000000]",14.718000,"[14.718000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",22.000000,"[22]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",6.000000,"[6]"
1400,0,420343,0.000000,"[0.000000]",1,2958,332.678000,342.678000,"[342.678000]",20.000000,"[20.000000]",332.678000,"[332.678000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",171.000000,"[171]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1500,0,450322,0.000000,"[0.000000]",1,2574,20.879000,30.879000,"[30.879000]",20.000000,"[20.000000]",20.879000,"[20.879000]",1500,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",15.000000,"[15]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1600,0,480383,0.000000,"[0.000000]",1,3109,348.643000,358.643000,"[358.643000]",20.000000,"[20.000000]",348.643000,"[348.643000]",1600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",179.000000,"[179]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1700,0,510389,0.000000,"[0.000000]",1,4288,352.654000,362.654000,"[362.654000]",20.000000,"[20.000000]",352.654000,"[352.654000]",1700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",181.000000,"[181]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1800,0,540351,0.000000,"[0.000000]",1,3934,368.792000,378.792000,"[378.792000]",20.000000,"[20.000000]",368.792000,"[368.792000]",1800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",189.000000,"[189]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
1900,0,570341,0.000000,"[0.000000]",1,3823,330.807000,340.807000,"[340.807000]",20.000000,"[20.000000]",330.807000,"[330.807000]",1900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",170.000000,"[170]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2000,0,600377,0.000000,"[0.000000]",1,4231,344.757000,354.757000,"[354.757000]",20.000000,"[20.000000]",344.757000,"[344.757000]",2000,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",177.000000,"[177]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2100,0,630369,0.000000,"[0.000000]",1,5142,340.770000,350.770000,"[350.770000]",20.000000,"[20.000000]",340.770000,"[340.770000]",2100,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",175.000000,"[175]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
2200,0,660321,0.000000,"[0.000000]",1,4448,396.794000,406.794000,"[406.794000]",20.000000,"[20.000000]",396.794000,"[396.794000]",2200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",203.000000,"[203]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
